# t[days] u g r i z y J H K
0.20202 -10.884 -11.793 -11.699 -11.493 -10.698 -11.734 -8.247 -4.819 -10.125 
0.40404 -14.177 -14.968 -15.158 -15.175 -14.279 -13.868 -14.015 -12.277 -13.406 
0.60606 -15.017 -15.773 -16.171 -15.961 -15.540 -15.336 -14.680 -13.997 -13.055 
0.80808 -14.854 -16.068 -16.525 -16.379 -16.047 -15.878 -15.303 -14.647 -14.442 
1.01010 -14.823 -16.082 -16.599 -16.608 -16.163 -15.968 -15.572 -15.266 -14.679 
1.21212 -14.365 -16.013 -16.644 -16.592 -16.352 -16.170 -15.615 -15.386 -15.039 
1.41414 -14.040 -15.862 -16.520 -16.504 -16.395 -16.198 -15.923 -15.450 -15.253 
1.61616 -13.629 -15.672 -16.407 -16.427 -16.198 -16.226 -15.953 -15.568 -15.087 
1.81818 -13.218 -15.411 -16.185 -16.201 -16.090 -15.984 -15.886 -15.510 -15.290 
2.02020 -12.899 -15.118 -15.899 -15.957 -15.971 -16.016 -15.785 -15.412 -15.018 
2.22222 -12.512 -14.763 -15.630 -15.787 -15.753 -15.751 -15.559 -15.397 -15.048 
2.42424 -12.012 -14.399 -15.331 -15.490 -15.562 -15.522 -15.430 -15.204 -15.007 
2.62626 -11.525 -14.119 -14.997 -15.250 -15.340 -15.415 -15.301 -15.223 -14.798 
2.82828 -11.202 -13.754 -14.765 -15.059 -15.252 -15.233 -15.180 -15.033 -14.852 
3.03030 -10.807 -13.450 -14.527 -14.860 -15.100 -15.168 -15.058 -14.963 -14.890 
3.23232 -10.365 -13.155 -14.254 -14.637 -14.805 -14.919 -14.902 -14.802 -14.707 
3.43434 -10.150 -12.955 -14.050 -14.458 -14.752 -14.911 -14.870 -14.763 -14.755 
3.63636 -9.793 -12.628 -13.782 -14.273 -14.585 -14.737 -14.698 -14.722 -14.587 
3.83838 -9.611 -12.367 -13.534 -14.174 -14.423 -14.632 -14.596 -14.553 -14.510 
4.04040 -9.096 -12.154 -13.378 -13.983 -14.328 -14.522 -14.497 -14.449 -14.300 
4.24242 -9.063 -11.843 -13.185 -13.789 -14.158 -14.288 -14.396 -14.459 -14.352 
4.44444 -8.609 -11.663 -13.113 -13.696 -14.072 -14.243 -14.291 -14.278 -14.248 
4.64646 -8.441 -11.494 -12.888 -13.486 -13.957 -14.146 -14.204 -14.240 -14.192 
4.84848 -8.190 -11.387 -12.712 -13.449 -13.828 -14.032 -14.137 -14.186 -14.197 
5.05051 -8.115 -11.031 -12.554 -13.295 -13.732 -13.982 -14.094 -14.202 -14.124 
5.25253 -7.571 -10.921 -12.385 -13.111 -13.579 -13.836 -14.008 -14.014 -14.023 
5.45455 -7.339 -10.737 -12.152 -13.015 -13.487 -13.760 -13.802 -13.948 -14.003 
5.65657 -7.161 -10.446 -12.082 -12.858 -13.404 -13.583 -13.768 -13.942 -13.893 
5.85859 -7.076 -10.408 -11.946 -12.793 -13.270 -13.487 -13.662 -13.886 -13.881 
6.06061 -6.972 -10.045 -11.722 -12.629 -13.205 -13.390 -13.578 -13.811 -13.836 
6.26263 -6.324 -9.869 -11.592 -12.519 -13.104 -13.280 -13.481 -13.717 -13.796 
6.46465 -6.418 -9.577 -11.417 -12.422 -12.877 -13.152 -13.475 -13.602 -13.756 
6.66667 -6.054 -9.520 -11.387 -12.283 -12.838 -13.163 -13.328 -13.579 -13.694 
6.86869 -5.976 -9.356 -11.157 -12.182 -12.757 -13.035 -13.263 -13.495 -13.745 
7.07071 -5.407 -9.162 -11.066 -12.038 -12.684 -12.937 -13.181 -13.374 -13.669 
7.27273 -5.565 -9.044 -10.885 -11.916 -12.512 -12.838 -13.106 -13.380 -13.546 
7.47475 -5.237 -8.701 -10.653 -11.819 -12.408 -12.732 -13.060 -13.318 -13.459 
7.67677 -4.904 -8.573 -10.531 -11.745 -12.408 -12.731 -13.002 -13.274 -13.521 
7.87879 -4.482 -8.180 -10.443 -11.606 -12.312 -12.590 -12.946 -13.198 -13.368 
8.08081 -4.066 -8.180 -10.298 -11.506 -12.247 -12.534 -12.882 -13.175 -13.332 
8.28283 -4.217 -7.924 -10.229 -11.436 -12.136 -12.475 -12.821 -13.078 -13.263 
8.48485 -3.925 -8.041 -10.090 -11.359 -12.078 -12.391 -12.719 -13.073 -13.228 
8.68687 -3.788 -7.537 -9.889 -11.207 -12.010 -12.326 -12.690 -12.994 -13.191 
8.88889 -3.516 -7.514 -9.761 -11.161 -11.904 -12.271 -12.628 -12.977 -13.150 
9.09091 -3.325 -7.415 -9.659 -11.062 -11.798 -12.217 -12.607 -12.913 -13.182 
9.29293 -3.571 -7.027 -9.558 -10.982 -11.792 -12.217 -12.579 -12.907 -13.010 
9.49495 -3.249 -6.942 -9.470 -10.953 -11.711 -12.122 -12.531 -12.858 -13.077 
9.69697 -3.724 -6.757 -9.342 -10.871 -11.656 -12.032 -12.446 -12.810 -13.023 
9.89899 -2.797 -6.590 -9.271 -10.771 -11.619 -12.070 -12.402 -12.755 -12.971 
10.10101 -3.004 -6.731 -9.126 -10.683 -11.534 -11.967 -12.370 -12.717 -12.965 
10.30303 -2.896 -6.388 -9.036 -10.592 -11.415 -11.863 -12.343 -12.676 -12.923 
10.50505 -2.188 -6.110 -8.854 -10.558 -11.397 -11.798 -12.255 -12.684 -12.914 
10.70707 -1.983 -6.048 -8.809 -10.500 -11.298 -11.785 -12.197 -12.561 -12.845 
10.90909 -2.221 -5.998 -8.736 -10.300 -11.241 -11.693 -12.200 -12.532 -12.796 
11.11111 -1.692 -5.624 -8.501 -10.243 -11.131 -11.674 -12.109 -12.531 -12.711 
11.31313 -2.227 -5.511 -8.454 -10.168 -11.087 -11.643 -12.067 -12.471 -12.705 
11.51515 -1.380 -5.510 -8.347 -10.092 -11.013 -11.626 -12.004 -12.458 -12.683 
11.71717 -1.105 -5.396 -8.482 -9.994 -11.008 -11.463 -11.980 -12.361 -12.616 
11.91919 -0.951 -5.041 -8.089 -9.899 -10.927 -11.374 -11.946 -12.330 -12.619 
12.12121 -0.798 -4.985 -8.040 -9.877 -10.885 -11.406 -11.948 -12.276 -12.592 
12.32323 -1.262 -5.330 -7.907 -9.714 -10.784 -11.316 -11.810 -12.246 -12.487 
12.52525 -0.557 -4.510 -7.819 -9.665 -10.700 -11.344 -11.779 -12.183 -12.522 
12.72727 -0.341 -4.654 -7.814 -9.647 -10.764 -11.222 -11.746 -12.195 -12.506 
12.92929 -0.409 -4.330 -7.613 -9.597 -10.593 -11.093 -11.724 -12.141 -12.441 
13.13131 -0.284 -4.638 -7.600 -9.402 -10.542 -11.069 -11.611 -12.107 -12.384 
13.33333 -0.382 -3.874 -7.406 -9.437 -10.437 -10.974 -11.558 -12.096 -12.380 
13.53535 -0.051 -3.889 -7.407 -9.364 -10.401 -10.918 -11.557 -11.998 -12.300 
13.73737 0.517 -4.810 -7.149 -9.273 -10.397 -10.795 -11.445 -11.929 -12.236 
13.93939 0.361 -3.657 -7.070 -9.214 -10.324 -10.851 -11.408 -11.969 -12.267 
14.14141 0.835 -3.682 -6.981 -9.093 -10.242 -10.808 -11.370 -11.879 -12.197 
14.34343 1.092 -3.198 -6.858 -8.988 -10.125 -10.650 -11.312 -11.847 -12.204 
14.54545 0.917 -3.282 -6.883 -8.928 -9.996 -10.558 -11.273 -11.814 -12.168 
14.74747 1.344 -3.927 -6.782 -8.860 -9.957 -10.470 -11.202 -11.730 -12.086 
14.94949 1.288 -3.403 -6.687 -8.749 -9.890 -10.546 -11.129 -11.725 -12.042 
15.15152 1.831 -2.612 -6.679 -8.684 -9.820 -10.446 -11.076 -11.666 -12.048 
15.35354 1.793 -3.427 -6.555 -8.597 -9.713 -10.322 -10.995 -11.621 -12.002 
15.55556 1.980 -2.708 -6.330 -8.460 -9.747 -10.264 -10.957 -11.523 -11.938 
15.75758 2.290 -3.112 -5.911 -8.359 -9.598 -10.187 -10.908 -11.477 -11.879 
15.95960 2.122 -2.504 -6.384 -8.352 -9.493 -10.159 -10.841 -11.466 -11.878 
16.16162 2.441 -2.499 -6.005 -8.307 -9.562 -10.056 -10.829 -11.422 -11.824 
16.36364 2.605 -2.797 -5.963 -8.241 -9.387 -10.047 -10.782 -11.376 -11.816 
16.56566 2.761 -3.275 -6.032 -8.142 -9.394 -10.015 -10.702 -11.349 -11.739 
16.76768 2.962 -2.020 -5.772 -8.090 -9.200 -9.858 -10.675 -11.310 -11.704 
16.96970 3.010 -1.689 -5.753 -7.974 -9.220 -9.810 -10.629 -11.241 -11.648 
17.17172 2.966 -2.056 -5.437 -7.874 -9.136 -9.770 -10.599 -11.149 -11.634 
17.37374 3.395 -2.092 -5.604 -7.834 -9.100 -9.705 -10.545 -11.127 -11.611 
17.57576 3.740 -1.477 -5.423 -7.745 -8.961 -9.623 -10.503 -11.150 -11.661 
17.77778 3.742 -1.692 -5.384 -7.628 -8.964 -9.563 -10.346 -11.065 -11.544 
17.97980 4.040 -1.005 -5.324 -7.631 -8.960 -9.540 -10.377 -11.018 -11.559 
18.18182 4.032 -2.198 -5.432 -7.501 -8.850 -9.483 -10.242 -10.995 -11.469 
18.38384 4.159 -1.529 -5.095 -7.527 -8.807 -9.360 -10.175 -11.010 -11.443 
18.58586 3.948 -1.932 -4.828 -7.339 -8.738 -9.375 -10.184 -10.965 -11.490 
18.78788 4.179 -1.399 -4.921 -7.221 -8.672 -9.252 -10.198 -10.868 -11.378 
18.98990 4.279 -1.350 -4.671 -7.172 -8.481 -9.160 -10.106 -10.877 -11.297 
19.19192 4.402 -1.433 -4.823 -7.162 -8.672 -9.175 -10.055 -10.832 -11.257 
19.39394 4.876 -1.635 -4.728 -7.060 -8.443 -9.053 -9.933 -10.796 -11.166 
19.59596 4.971 -0.713 -4.394 -7.079 -8.373 -8.978 -9.906 -10.623 -11.141 
19.79798 5.103 0.311 -4.369 -6.953 -8.265 -8.927 -9.769 -10.630 -10.996 
20.00000 5.204 0.380 -3.884 -6.675 -8.040 -8.687 -9.622 -10.373 -10.865 
