# t[days] u g r i z y J H K
0.20202 -12.919 -13.208 -12.575 -12.697 -13.609 -12.118 -11.816 -10.737 nan 
0.40404 -13.874 -14.416 -14.413 -14.659 -14.359 -12.596 -13.285 -7.828 -13.327 
0.60606 -13.944 -14.929 -14.474 -14.297 -13.990 -13.915 -13.097 -12.826 -11.809 
0.80808 -14.062 -14.787 -14.761 -14.506 -13.926 -13.869 -13.742 -12.917 -12.785 
1.01010 -13.519 -14.636 -14.892 -14.592 -14.539 -13.680 -13.522 -13.850 -13.620 
1.21212 -13.819 -14.915 -15.137 -15.040 -15.267 -15.288 -15.041 -14.166 -14.491 
1.41414 -14.060 -15.148 -15.451 -15.533 -15.917 -15.686 -15.320 -15.148 -14.567 
1.61616 -13.866 -14.984 -15.405 -15.729 -15.910 -15.944 -15.472 -15.159 -15.215 
1.81818 -13.729 -14.951 -15.312 -15.681 -15.939 -15.986 -15.773 -15.594 -15.253 
2.02020 -13.534 -14.721 -15.268 -15.706 -15.712 -15.913 -15.760 -15.418 -15.356 
2.22222 -13.517 -14.429 -15.150 -15.508 -15.894 -15.887 -15.751 -15.573 -15.295 
2.42424 -12.931 -14.139 -14.869 -15.362 -15.621 -15.866 -15.593 -15.516 -15.237 
2.62626 -12.726 -13.808 -14.606 -15.170 -15.572 -15.778 -15.608 -15.307 -15.174 
2.82828 -12.552 -13.583 -14.443 -15.117 -15.478 -15.618 -15.421 -15.262 -14.728 
3.03030 -12.430 -13.416 -14.244 -14.909 -15.325 -15.441 -15.349 -15.100 -14.917 
3.23232 -12.067 -13.380 -14.071 -14.806 -15.184 -15.322 -15.316 -15.027 -15.036 
3.43434 -11.991 -13.224 -13.977 -14.516 -14.913 -15.260 -15.109 -15.020 -14.843 
3.63636 -11.550 -12.903 -13.706 -14.482 -14.867 -15.183 -14.977 -14.828 -14.609 
3.83838 -11.581 -12.758 -13.627 -14.263 -14.851 -15.023 -14.910 -14.786 -14.442 
4.04040 -11.246 -12.687 -13.567 -14.205 -14.706 -15.018 -14.779 -14.723 -14.479 
4.24242 -10.944 -12.320 -13.404 -14.106 -14.599 -14.901 -14.728 -14.500 -14.299 
4.44444 -11.018 -12.375 -13.306 -13.971 -14.484 -14.675 -14.619 -14.527 -14.192 
4.64646 -10.883 -12.306 -13.288 -13.891 -14.294 -14.629 -14.475 -14.247 -14.133 
4.84848 -10.414 -12.170 -13.053 -13.855 -14.329 -14.586 -14.374 -14.269 -14.036 
5.05051 -10.259 -11.833 -12.932 -13.613 -14.198 -14.376 -14.379 -14.179 -14.100 
5.25253 -9.881 -11.703 -12.739 -13.543 -14.071 -14.307 -14.294 -14.015 -13.760 
5.45455 -9.962 -11.562 -12.583 -13.413 -14.012 -14.226 -14.170 -14.000 -13.545 
5.65657 -9.527 -11.399 -12.658 -13.317 -13.923 -14.173 -14.114 -13.918 -13.519 
5.85859 -9.514 -11.304 -12.385 -13.191 -13.804 -14.005 -14.009 -13.759 -13.804 
6.06061 -8.874 -10.909 -12.284 -13.092 -13.656 -13.998 -14.026 -13.760 -13.784 
6.26263 -8.574 -10.911 -12.124 -13.025 -13.606 -13.849 -13.852 -13.742 -13.464 
6.46465 -8.571 -10.756 -12.009 -12.939 -13.485 -13.852 -13.858 -13.594 -13.370 
6.66667 -8.556 -10.779 -11.803 -12.776 -13.365 -13.720 -13.677 -13.541 -13.208 
6.86869 -8.155 -10.298 -11.880 -12.741 -13.386 -13.603 -13.609 -13.476 -13.257 
