# t[days] u g r i z y J H K
0.20202 -11.204 -13.548 -12.819 -8.823 -11.516 -10.750 -9.379 -6.455 nan 
0.40404 -13.438 -14.772 -15.366 -15.234 -14.494 -14.333 -12.824 -12.853 -9.188 
0.60606 -15.232 -15.894 -15.923 -16.136 -15.185 -15.247 -14.716 -14.280 -12.730 
0.80808 -15.415 -16.216 -16.565 -16.374 -16.028 -16.098 -15.391 -15.048 -14.870 
1.01010 -15.085 -16.430 -16.798 -16.656 -16.389 -16.094 -16.099 -15.433 -15.134 
1.21212 -15.044 -16.422 -16.705 -16.728 -16.507 -16.222 -15.959 -15.700 -14.854 
1.41414 -14.985 -16.402 -16.844 -16.698 -16.315 -16.236 -16.088 -16.037 -15.611 
1.61616 -14.511 -16.352 -16.661 -16.472 -16.499 -16.217 -16.229 -15.940 -15.672 
1.81818 -13.899 -16.211 -16.763 -16.537 -16.701 -16.672 -16.323 -16.056 -16.118 
2.02020 -13.883 -15.944 -16.545 -16.631 -16.522 -16.462 -16.388 -16.148 -15.958 
2.22222 -13.866 -15.954 -16.575 -16.568 -16.510 -16.580 -16.525 -16.315 -16.460 
2.42424 -13.246 -15.773 -16.246 -16.429 -16.528 -16.428 -16.463 -16.525 -15.896 
2.62626 -13.052 -15.475 -16.137 -16.351 -16.505 -16.546 -16.384 -16.323 -16.052 
2.82828 -12.788 -15.279 -15.899 -16.071 -16.240 -16.424 -16.240 -16.347 -16.074 
3.03030 -12.490 -14.905 -15.776 -15.986 -16.169 -16.379 -16.147 -16.051 -15.922 
3.23232 -12.304 -14.624 -15.393 -15.785 -16.222 -16.078 -16.156 -15.950 -15.716 
3.43434 -12.069 -14.368 -15.058 -15.526 -15.849 -16.128 -15.961 -15.889 -15.850 
3.63636 -11.824 -14.013 -15.083 -15.480 -15.814 -15.973 -15.992 -15.777 -15.896 
3.83838 -11.745 -13.949 -14.864 -15.348 -15.613 -15.835 -15.738 -15.753 -15.583 
4.04040 -11.476 -13.681 -14.699 -15.173 -15.577 -15.688 -15.647 -15.691 -15.596 
4.24242 -11.304 -13.648 -14.443 -14.882 -15.384 -15.606 -15.648 -15.591 -15.494 
4.44444 -11.093 -13.304 -14.293 -14.922 -15.258 -15.581 -15.559 -15.463 -15.488 
4.64646 -10.875 -13.278 -14.145 -14.817 -15.239 -15.375 -15.522 -15.468 -15.319 
4.84848 -10.960 -12.890 -14.174 -14.738 -15.165 -15.457 -15.365 -15.302 -15.409 
5.05051 -11.093 -13.003 -13.928 -14.686 -15.022 -15.338 -15.266 -15.409 -15.289 
5.25253 -10.661 -12.676 -13.754 -14.552 -15.009 -15.167 -15.223 -15.273 -15.149 
5.45455 -10.637 -12.611 -13.652 -14.321 -14.899 -15.100 -15.095 -15.022 -14.952 
5.65657 -10.446 -12.435 -13.596 -14.274 -14.831 -15.087 -15.081 -14.908 -15.223 
5.85859 -10.461 -12.533 -13.641 -14.301 -14.682 -14.914 -15.063 -15.001 -15.009 
6.06061 -10.136 -12.207 -13.221 -14.065 -14.661 -14.865 -14.982 -14.872 -14.907 
6.26263 -10.177 -12.192 -13.094 -13.972 -14.605 -14.833 -14.919 -14.862 -14.860 
6.46465 -9.671 -11.867 -13.074 -13.865 -14.609 -14.764 -14.798 -14.835 -14.654 
6.66667 -9.625 -11.728 -13.053 -13.776 -14.324 -14.674 -14.778 -14.813 -14.816 
6.86869 -9.779 -11.644 -12.995 -13.756 -14.378 -14.586 -14.716 -14.783 -14.701 
7.07071 -9.532 -11.731 -12.870 -13.726 -14.325 -14.503 -14.639 -14.718 -14.541 
7.27273 -9.784 -11.542 -12.830 -13.631 -14.154 -14.457 -14.615 -14.578 -14.493 
7.47475 -9.292 -11.312 -12.637 -13.560 -14.112 -14.401 -14.547 -14.568 -14.535 
7.67677 -8.882 -11.233 -12.526 -13.467 -14.004 -14.429 -14.444 -14.460 -14.507 
7.87879 -8.737 -11.220 -12.434 -13.435 -13.949 -14.372 -14.451 -14.551 -14.421 
8.08081 -8.788 -10.981 -12.440 -13.272 -13.934 -14.276 -14.247 -14.375 -14.344 
8.28283 -8.531 -10.808 -12.125 -13.221 -13.713 -14.123 -14.303 -14.320 -14.206 
8.48485 -8.321 -11.083 -12.258 -13.150 -13.792 -14.098 -14.208 -14.375 -14.266 
8.68687 -8.431 -10.607 -12.010 -13.136 -13.701 -14.153 -14.245 -14.294 -14.227 
8.88889 -8.342 -10.560 -12.004 -12.957 -13.636 -13.995 -14.151 -14.192 -14.181 
9.09091 -8.883 -10.485 -11.783 -12.934 -13.563 -13.922 -14.058 -14.147 -14.050 
9.29293 -7.777 -10.498 -11.763 -12.826 -13.576 -13.894 -14.027 -14.106 -14.131 
9.49495 -7.554 -10.205 -11.601 -12.848 -13.470 -13.887 -14.044 -14.080 -14.164 
9.69697 -7.738 -9.939 -11.705 -12.700 -13.367 -13.904 -13.967 -14.011 -14.099 
9.89899 -7.203 -9.999 -11.589 -12.684 -13.341 -13.727 -13.879 -14.009 -13.923 
10.10101 -7.202 -9.879 -11.388 -12.505 -13.221 -13.627 -13.865 -13.919 -13.943 
10.30303 -7.009 -9.647 -11.488 -12.527 -13.182 -13.607 -13.816 -13.863 -13.895 
10.50505 -7.254 -9.495 -11.337 -12.437 -13.162 -13.599 -13.768 -13.864 -13.996 
10.70707 -6.857 -9.347 -11.164 -12.317 -13.102 -13.465 -13.725 -13.911 -13.847 
