# t[days] u g r i z y J H K
0.20202 -10.902 -10.683 -12.644 -11.922 -9.819 -8.330 -6.513 -9.674 -8.711 
0.40404 -14.566 -14.477 -15.017 -14.286 -12.439 -13.047 -12.234 -13.269 -11.332 
0.60606 -15.128 -15.754 -15.932 -15.867 -15.526 -14.843 -14.190 -14.440 -10.271 
0.80808 -15.056 -15.969 -16.396 -16.221 -16.074 -15.459 -15.083 -14.902 -14.060 
1.01010 -15.033 -16.246 -16.739 -16.385 -15.849 -15.479 -14.580 -14.545 -14.258 
1.21212 -15.153 -16.359 -16.684 -16.669 -16.033 -15.596 -15.157 -14.962 -14.134 
1.41414 -14.783 -16.412 -16.768 -16.680 -16.064 -15.599 -15.328 -15.366 -15.003 
1.61616 -14.764 -16.194 -16.730 -16.625 -16.288 -15.654 -15.398 -15.463 -14.530 
1.81818 -14.147 -16.143 -16.833 -16.635 -16.299 -15.804 -15.658 -15.486 -15.221 
2.02020 -13.858 -15.943 -16.647 -16.493 -16.245 -15.912 -15.629 -15.286 -15.006 
2.22222 -13.355 -15.710 -16.463 -16.451 -15.978 -15.663 -15.565 -15.306 -15.295 
2.42424 -12.914 -15.414 -16.252 -16.288 -16.100 -15.744 -15.388 -15.655 -15.596 
2.62626 -12.399 -15.038 -16.102 -15.983 -15.795 -15.516 -15.374 -15.462 -15.011 
2.82828 -12.025 -14.742 -15.794 -15.906 -15.552 -15.615 -15.225 -15.533 -15.302 
3.03030 -11.745 -14.372 -15.487 -15.571 -15.458 -15.401 -15.201 -15.275 -15.118 
3.23232 -11.538 -14.174 -15.272 -15.360 -15.151 -15.023 -15.113 -15.039 -14.952 
3.43434 -11.194 -13.809 -14.924 -14.917 -14.983 -15.017 -14.870 -14.884 -14.939 
3.63636 -10.833 -13.428 -14.707 -14.874 -14.854 -14.789 -14.842 -14.867 -14.903 
3.83838 -10.965 -13.108 -14.431 -14.758 -14.635 -14.706 -14.745 -14.853 -14.569 
4.04040 -10.540 -12.878 -14.100 -14.504 -14.414 -14.514 -14.527 -14.860 -14.371 
4.24242 -10.310 -12.705 -13.917 -14.376 -14.311 -14.409 -14.345 -14.411 -14.505 
4.44444 -10.127 -12.413 -13.704 -14.208 -14.222 -14.241 -14.409 -14.529 -14.518 
4.64646 -9.981 -12.281 -13.469 -13.959 -14.141 -14.407 -14.219 -14.425 -14.565 
4.84848 -9.843 -11.966 -13.213 -13.917 -14.040 -14.275 -14.245 -14.373 -14.228 
5.05051 -9.723 -11.953 -13.042 -13.593 -13.988 -14.089 -14.171 -14.202 -14.394 
5.25253 -9.517 -11.677 -12.805 -13.540 -13.834 -14.013 -14.063 -14.362 -14.228 
5.45455 -9.570 -11.435 -12.720 -13.436 -13.718 -13.962 -14.004 -14.196 -14.305 
5.65657 -9.379 -11.189 -12.532 -13.221 -13.727 -13.723 -13.888 -14.122 -14.212 
5.85859 -9.184 -11.440 -12.667 -13.309 -13.651 -13.800 -13.868 -13.994 -14.058 
6.06061 -8.985 -11.054 -12.431 -13.316 -13.504 -13.727 -13.897 -14.086 -14.100 
6.26263 -8.838 -11.024 -12.402 -13.108 -13.582 -13.654 -13.838 -13.972 -13.959 
6.46465 -8.765 -10.787 -12.193 -13.020 -13.484 -13.664 -13.733 -13.840 -14.074 
6.66667 -8.672 -10.564 -11.895 -12.737 -13.356 -13.681 -13.862 -13.905 -13.904 
6.86869 -8.529 -10.475 -11.967 -12.793 -13.328 -13.612 -13.757 -13.834 -13.954 
7.07071 -8.408 -10.703 -11.983 -12.765 -13.347 -13.640 -13.704 -13.738 -13.789 
7.27273 -8.369 -10.263 -11.723 -12.546 -13.235 -13.473 -13.625 -13.711 -13.893 
7.47475 -8.208 -10.030 -11.866 -12.450 -13.157 -13.390 -13.576 -13.748 -13.771 
7.67677 -8.161 -10.270 -11.532 -12.513 -13.082 -13.303 -13.639 -13.687 -13.947 
7.87879 -7.988 -10.023 -11.459 -12.344 -13.086 -13.298 -13.430 -13.546 -13.680 
8.08081 -8.002 -9.792 -11.211 -12.223 -12.918 -13.244 -13.419 -13.637 -13.655 
8.28283 -7.658 -9.635 -11.352 -12.298 -12.852 -13.199 -13.491 -13.360 -13.725 
8.48485 -7.526 -9.612 -11.260 -12.201 -12.938 -13.300 -13.377 -13.565 -13.618 
8.68687 -7.564 -9.441 -10.995 -12.084 -12.755 -13.157 -13.356 -13.514 -13.593 
8.88889 -7.203 -9.496 -11.129 -12.079 -12.855 -13.069 -13.273 -13.527 -13.561 
9.09091 -7.232 -9.144 -10.878 -11.987 -12.649 -13.154 -13.267 -13.451 -13.751 
9.29293 -7.117 -9.214 -10.958 -11.931 -12.642 -13.074 -13.238 -13.442 -13.451 
9.49495 -6.932 -8.980 -10.650 -11.946 -12.571 -12.923 -13.175 -13.336 -13.560 
9.69697 -6.745 -8.858 -10.642 -11.779 -12.536 -12.942 -13.186 -13.313 -13.424 
9.89899 -6.724 -8.923 -10.612 -11.767 -12.500 -12.836 -13.151 -13.391 -13.381 
10.10101 -6.471 -8.765 -10.456 -11.546 -12.463 -12.760 -13.115 -13.263 -13.364 
10.30303 -6.316 -8.613 -10.229 -11.604 -12.425 -12.762 -13.056 -13.191 -13.336 
10.50505 -6.240 -8.620 -10.358 -11.488 -12.332 -12.729 -13.044 -13.164 -13.282 
10.70707 -6.012 -8.226 -10.164 -11.386 -12.259 -12.657 -12.995 -13.200 -13.255 
10.90909 -5.881 -8.180 -10.122 -11.409 -12.233 -12.588 -12.960 -13.129 -13.238 
11.11111 -5.930 -8.056 -10.163 -11.323 -12.138 -12.546 -12.881 -13.024 -13.207 
11.31313 -5.617 -8.034 -9.869 -11.140 -12.111 -12.511 -12.826 -13.068 -13.157 
11.51515 -5.723 -7.815 -9.765 -11.132 -12.032 -12.412 -12.809 -13.013 -13.116 
11.71717 -5.432 -7.631 -9.616 -11.090 -11.875 -12.449 -12.754 -12.954 -13.154 
11.91919 -5.364 -7.609 -9.574 -11.069 -11.932 -12.297 -12.742 -12.952 -13.068 
12.12121 -5.029 -7.468 -9.496 -10.982 -11.872 -12.303 -12.738 -13.011 -13.084 
12.32323 -4.893 -7.399 -9.437 -11.037 -11.795 -12.294 -12.651 -12.956 -13.025 
12.52525 -4.906 -7.442 -9.380 -10.885 -11.860 -12.240 -12.640 -12.869 -12.993 
12.72727 -4.653 -7.460 -9.394 -10.760 -11.746 -12.212 -12.618 -12.868 -13.058 
12.92929 -4.542 -7.222 -9.231 -10.711 -11.724 -12.191 -12.530 -12.847 -12.922 
13.13131 -4.357 -7.118 -9.122 -10.622 -11.653 -12.124 -12.498 -12.809 -12.925 
13.33333 -4.288 -6.882 -8.933 -10.627 -11.614 -12.105 -12.489 -12.728 -12.889 
13.53535 -4.209 -6.821 -9.136 -10.528 -11.562 -12.171 -12.430 -12.779 -12.881 
13.73737 -4.131 -6.474 -8.805 -10.629 -11.406 -11.922 -12.470 -12.725 -12.849 
13.93939 -3.931 -6.556 -8.719 -10.462 -11.389 -11.934 -12.360 -12.668 -12.801 
14.14141 -3.861 -6.182 -8.733 -10.419 -11.325 -11.906 -12.314 -12.644 -12.839 
14.34343 -3.706 -6.416 -8.636 -10.235 -11.199 -11.779 -12.265 -12.621 -12.766 
14.54545 -3.670 -6.099 -8.623 -10.168 -11.345 -11.738 -12.291 -12.591 -12.698 
14.74747 -3.512 -6.333 -8.373 -10.146 -11.142 -11.755 -12.281 -12.574 -12.730 
14.94949 -3.676 -5.917 -8.222 -10.121 -11.106 -11.634 -12.213 -12.524 -12.783 
15.15152 -3.495 -5.903 -8.161 -9.938 -11.016 -11.590 -12.202 -12.482 -12.664 
15.35354 -3.264 -5.867 -8.115 -9.879 -10.994 -11.481 -12.164 -12.466 -12.710 
15.55556 -3.155 -6.102 -8.253 -9.821 -10.906 -11.562 -12.192 -12.487 -12.678 
15.75758 -3.059 -5.358 -8.112 -9.772 -10.867 -11.417 -12.100 -12.405 -12.617 
15.95960 -2.973 -5.386 -7.891 -9.782 -11.101 -11.474 -12.007 -12.388 -12.637 
16.16162 -2.880 -5.176 -7.827 -9.582 -10.798 -11.378 -11.978 -12.385 -12.533 
16.36364 -2.796 -5.169 -7.696 -9.557 -10.688 -11.286 -11.990 -12.346 -12.555 
16.56566 -2.709 -5.180 -7.728 -9.582 -10.727 -11.322 -11.969 -12.327 -12.544 
16.76768 -2.590 -5.074 -7.490 -9.528 -10.589 -11.188 -11.863 -12.338 -12.488 
16.96970 -2.501 -4.592 -7.545 -9.412 -10.614 -11.217 -11.876 -12.285 -12.463 
17.17172 -2.401 -5.149 -7.547 -9.395 -10.516 -11.125 -11.890 -12.278 -12.437 
17.37374 -2.241 -4.435 -7.085 -9.320 -10.478 -11.111 -11.762 -12.225 -12.481 
17.57576 -2.155 -4.582 -7.314 -9.240 -10.414 -11.082 -11.815 -12.281 -12.466 
17.77778 -2.015 -4.471 -7.010 -9.065 -10.303 -11.041 -11.726 -12.181 -12.410 
17.97980 -1.865 -4.545 -7.138 -9.180 -10.328 -10.985 -11.760 -12.150 -12.407 
18.18182 -1.766 -4.300 -7.106 -9.062 -10.352 -10.970 -11.719 -12.221 -12.433 
18.38384 -1.594 -4.328 -6.940 -8.990 -10.224 -10.909 -11.682 -12.169 -12.349 
18.58586 -1.495 -4.147 -6.975 -8.851 -10.203 -10.905 -11.632 -12.142 -12.359 
18.78788 -1.334 -4.164 -6.871 -8.912 -10.181 -10.866 -11.626 -12.055 -12.390 
18.98990 -1.189 -4.056 -6.690 -8.895 -10.142 -10.835 -11.620 -12.080 -12.298 
19.19192 -1.080 -4.104 -6.520 -8.686 -10.089 -10.773 -11.614 -12.155 -12.384 
19.39394 -1.110 -3.766 -6.393 -8.631 -10.044 -10.704 -11.523 -12.029 -12.289 
19.59596 -0.844 -3.445 -6.435 -8.453 -9.890 -10.642 -11.433 -12.024 -12.244 
19.79798 -0.789 -3.466 -6.258 -8.536 -9.780 -10.574 -11.366 -11.915 -12.186 
20.00000 -0.661 -3.356 -5.938 -8.345 -9.735 -10.562 -11.334 -11.782 -12.118 
