# t[days] u g r i z y J H K
0.20202 -10.975 -10.471 -9.827 -9.341 -9.255 -8.189 -6.840 -5.810 -5.894 
0.40404 -12.486 -13.050 -14.065 -14.410 -14.225 -13.721 -13.461 -12.794 -12.205 
0.60606 -14.189 -14.340 -15.015 -15.140 -15.361 -14.931 -14.812 -14.026 -14.085 
0.80808 -13.705 -14.413 -15.277 -15.629 -15.578 -15.566 -15.461 -14.878 -14.312 
1.01010 -13.140 -14.660 -15.351 -15.810 -16.220 -16.078 -16.002 -15.744 -15.404 
1.21212 -12.610 -14.440 -15.527 -16.090 -16.102 -16.355 -16.175 -15.677 -15.554 
1.41414 -12.232 -13.976 -15.338 -16.050 -16.149 -16.476 -16.384 -15.895 -15.679 
1.61616 -10.881 -13.664 -15.031 -16.098 -16.329 -16.411 -16.369 -16.322 -16.017 
1.81818 -10.980 -13.760 -14.903 -15.903 -16.336 -16.471 -16.468 -16.360 -15.861 
2.02020 -10.348 -13.059 -14.696 -15.632 -16.138 -16.457 -16.427 -16.423 -16.115 
2.22222 -11.042 -12.663 -14.401 -15.618 -16.081 -16.224 -16.454 -16.676 -16.464 
2.42424 -10.958 -12.282 -14.011 -15.423 -15.913 -16.062 -16.345 -16.403 -16.438 
2.62626 -11.199 -12.136 -13.742 -15.017 -15.733 -15.861 -16.294 -16.323 -16.449 
2.82828 -11.255 -11.969 -13.524 -14.739 -15.707 -15.918 -16.110 -16.331 -16.320 
3.03030 -11.251 -12.117 -13.234 -14.579 -15.404 -15.803 -16.017 -16.245 -16.236 
3.23232 -11.192 -11.790 -12.995 -14.459 -15.259 -15.599 -15.929 -16.090 -16.289 
3.43434 -11.109 -11.596 -12.818 -14.193 -15.189 -15.484 -15.850 -16.238 -16.212 
3.63636 -10.992 -11.423 -12.577 -14.054 -15.035 -15.488 -15.749 -15.970 -15.931 
3.83838 -10.865 -11.296 -12.373 -14.026 -14.873 -15.204 -15.581 -16.005 -15.990 
4.04040 -10.734 -11.187 -12.368 -13.686 -14.714 -15.187 -15.547 -15.892 -15.930 
4.24242 -10.588 -11.126 -12.008 -13.761 -14.759 -15.083 -15.553 -15.800 -15.975 
4.44444 -10.442 -10.937 -11.936 -13.557 -14.556 -14.878 -15.390 -15.670 -15.796 
4.64646 -10.282 -10.753 -11.743 -13.294 -14.452 -14.806 -15.340 -15.664 -15.816 
4.84848 -10.130 -10.666 -11.561 -13.365 -14.325 -14.807 -15.208 -15.592 -15.812 
5.05051 -9.986 -10.596 -11.403 -13.180 -14.212 -14.655 -15.145 -15.415 -15.747 
5.25253 -9.841 -10.415 -11.563 -13.058 -14.062 -14.513 -15.004 -15.424 -15.575 
5.45455 -9.681 -10.292 -11.462 -12.990 -13.885 -14.372 -14.902 -15.546 -15.512 
5.65657 -9.536 -10.224 -11.123 -12.891 -13.831 -14.316 -14.805 -15.393 -15.576 
5.85859 -9.386 -10.109 -11.100 -12.770 -13.855 -14.328 -14.749 -15.204 -15.468 
6.06061 -9.237 -9.995 -11.074 -12.450 -13.674 -14.216 -14.723 -15.068 -15.344 
6.26263 -9.103 -9.896 -10.937 -12.640 -13.749 -14.175 -14.581 -15.083 -15.335 
6.46465 -8.966 -9.835 -10.980 -12.554 -13.620 -14.020 -14.586 -14.901 -15.230 
6.66667 -8.809 -9.689 -10.823 -12.483 -13.603 -14.022 -14.449 -14.801 -15.201 
6.86869 -8.659 -9.643 -10.812 -12.449 -13.570 -13.934 -14.400 -14.736 -15.036 
7.07071 -8.541 -9.528 -10.718 -12.240 -13.397 -13.876 -14.312 -14.778 -15.014 
7.27273 -8.401 -9.386 -10.535 -12.189 -13.285 -13.737 -14.169 -14.741 -15.016 
7.47475 -8.279 -9.352 -10.689 -12.231 -13.292 -13.649 -14.108 -14.662 -14.966 
7.67677 -8.134 -9.326 -10.641 -12.231 -13.201 -13.576 -14.085 -14.644 -14.906 
7.87879 -8.006 -9.171 -10.655 -12.061 -13.100 -13.602 -14.119 -14.469 -14.874 
8.08081 -7.865 -9.089 -10.544 -12.127 -13.055 -13.637 -13.987 -14.334 -14.759 
8.28283 -7.724 -8.948 -10.473 -11.984 -13.028 -13.504 -13.884 -14.283 -14.785 
8.48485 -7.589 -8.949 -10.374 -11.940 -13.034 -13.414 -13.839 -14.265 -14.689 
8.68687 -7.462 -8.857 -10.362 -11.924 -12.950 -13.451 -13.902 -14.204 -14.514 
8.88889 -7.337 -8.815 -10.400 -11.894 -12.884 -13.290 -13.680 -14.099 -14.452 
9.09091 -7.209 -8.649 -10.317 -11.820 -12.881 -13.297 -13.567 -14.033 -14.429 
9.29293 -7.067 -8.659 -10.250 -11.719 -12.741 -13.280 -13.584 -13.967 -14.404 
9.49495 -6.954 -8.473 -10.130 -11.777 -12.797 -13.311 -13.508 -13.923 -14.216 
9.69697 -6.836 -8.437 -10.058 -11.691 -12.695 -13.151 -13.449 -13.837 -14.322 
9.89899 -6.681 -8.311 -10.024 -11.604 -12.651 -13.084 -13.568 -13.841 -14.148 
10.10101 -6.550 -8.125 -10.067 -11.601 -12.477 -13.074 -13.376 -13.626 -13.974 
10.30303 -6.467 -8.028 -9.888 -11.534 -12.619 -13.015 -13.310 -13.664 -14.285 
10.50505 -6.295 -7.915 -9.898 -11.518 -12.527 -13.037 -13.218 -13.558 -13.975 
10.70707 -6.183 -7.971 -9.740 -11.371 -12.404 -12.819 -13.198 -13.530 -13.908 
10.90909 -6.022 -7.886 -9.844 -11.383 -12.294 -12.736 -13.198 -13.431 -13.817 
11.11111 -5.824 -7.795 -9.669 -11.304 -12.309 -12.757 -13.224 -13.519 -13.841 
11.31313 -5.718 -7.603 -9.722 -11.311 -12.172 -12.673 -13.085 -13.392 -13.716 
11.51515 -5.557 -7.517 -9.484 -11.221 -12.219 -12.675 -13.151 -13.309 -13.646 
11.71717 -5.390 -7.429 -9.584 -11.070 -12.201 -12.623 -13.107 -13.267 -13.587 
11.91919 -5.286 -7.435 -9.431 -10.911 -12.110 -12.539 -12.952 -13.287 -13.500 
12.12121 -5.210 -7.289 -9.283 -11.009 -11.965 -12.460 -12.893 -13.192 -13.508 
12.32323 -4.993 -7.108 -9.199 -10.884 -11.935 -12.418 -12.867 -13.233 -13.570 
12.52525 -4.881 -6.950 -9.193 -10.962 -11.804 -12.411 -12.846 -13.096 -13.340 
12.72727 -4.785 -6.885 -9.243 -10.868 -11.777 -12.307 -12.761 -13.001 -13.373 
12.92929 -4.611 -6.804 -8.965 -10.715 -11.785 -12.373 -12.638 -13.025 -13.345 
13.13131 -4.489 -6.698 -8.847 -10.695 -11.689 -12.259 -12.652 -13.049 -13.312 
13.33333 -4.355 -6.654 -8.803 -10.519 -11.714 -12.266 -12.668 -12.956 -13.181 
13.53535 -4.277 -6.680 -8.878 -10.529 -11.562 -12.126 -12.595 -12.837 -13.209 
13.73737 -4.264 -6.400 -8.684 -10.509 -11.570 -12.246 -12.549 -12.883 -13.096 
13.93939 -4.033 -6.273 -8.683 -10.358 -11.615 -12.055 -12.499 -12.874 -13.154 
14.14141 -3.936 -6.373 -8.534 -10.520 -11.443 -12.003 -12.489 -12.807 -13.145 
14.34343 -3.789 -6.076 -8.506 -10.273 -11.328 -12.029 -12.496 -12.737 -13.042 
14.54545 -3.685 -6.072 -8.285 -10.141 -11.275 -11.859 -12.370 -12.715 -12.962 
14.74747 -3.597 -5.882 -8.255 -10.169 -11.269 -11.861 -12.357 -12.843 -13.002 
14.94949 -3.571 -5.888 -8.151 -10.138 -11.240 -11.767 -12.324 -12.674 -12.998 
15.15152 -3.413 -5.709 -8.265 -10.017 -11.189 -11.830 -12.313 -12.692 -12.944 
15.35354 -3.314 -5.797 -8.100 -9.915 -11.255 -11.751 -12.299 -12.648 -12.912 
15.55556 -3.214 -5.417 -7.971 -9.878 -11.170 -11.641 -12.210 -12.579 -12.810 
15.75758 -3.161 -5.494 -7.926 -9.816 -11.028 -11.596 -12.236 -12.552 -12.813 
15.95960 -3.058 -5.409 -7.812 -9.769 -10.903 -11.617 -12.165 -12.476 -12.854 
16.16162 -2.946 -5.111 -7.763 -9.619 -10.938 -11.519 -12.163 -12.497 -12.833 
16.36364 -2.867 -5.375 -7.659 -9.627 -10.914 -11.522 -12.151 -12.485 -12.746 
16.56566 -2.801 -5.082 -7.486 -9.517 -10.760 -11.408 -12.090 -12.449 -12.683 
16.76768 -2.644 -5.109 -7.466 -9.528 -10.733 -11.404 -11.986 -12.423 -12.619 
16.96970 -2.595 -4.820 -7.421 -9.399 -10.688 -11.374 -12.017 -12.428 -12.589 
17.17172 -2.427 -4.804 -7.394 -9.380 -10.617 -11.443 -11.979 -12.385 -12.559 
17.37374 -2.354 -4.713 -7.415 -9.327 -10.676 -11.281 -11.943 -12.305 -12.579 
17.57576 -2.187 -4.824 -7.487 -9.267 -10.492 -11.251 -11.933 -12.290 -12.567 
17.77778 -2.051 -4.722 -7.157 -9.134 -10.609 -11.295 -11.916 -12.268 -12.519 
17.97980 -2.000 -4.585 -7.147 -9.197 -10.444 -11.122 -11.877 -12.299 -12.478 
18.18182 -1.802 -4.598 -6.965 -9.011 -10.428 -11.184 -11.834 -12.304 -12.585 
18.38384 -1.661 -4.310 -6.933 -9.111 -10.337 -11.078 -11.833 -12.269 -12.475 
18.58586 -1.528 -4.262 -7.005 -9.038 -10.400 -11.013 -11.770 -12.265 -12.519 
18.78788 -1.406 -4.085 -6.907 -8.991 -10.283 -11.079 -11.717 -12.290 -12.470 
18.98990 -1.256 -4.225 -6.681 -8.930 -10.234 -10.989 -11.693 -12.250 -12.473 
19.19192 -1.151 -3.938 -6.618 -8.874 -10.235 -10.960 -11.754 -12.200 -12.463 
19.39394 -1.017 -3.996 -6.683 -8.858 -10.133 -10.912 -11.634 -12.160 -12.400 
