# t[days] u g r i z y J H K
0.20202 -10.935 -10.660 -9.794 -12.233 -12.244 -10.410 -11.944 -9.468 -8.772 
0.40404 -13.149 -13.394 -13.673 -13.878 -14.436 -14.029 -13.479 -13.465 -11.427 
0.60606 -13.097 -13.971 -14.773 -14.972 -15.137 -15.020 -14.808 -14.366 -13.459 
0.80808 -13.178 -14.247 -14.990 -15.448 -15.469 -15.548 -15.210 -15.038 -14.430 
1.01010 -12.236 -13.797 -15.018 -15.580 -15.686 -15.612 -15.535 -15.105 -15.165 
1.21212 -11.543 -13.519 -14.783 -15.428 -15.798 -15.754 -15.561 -15.314 -15.110 
1.41414 -11.244 -13.096 -14.445 -15.396 -15.616 -15.749 -15.796 -15.512 -15.182 
1.61616 -10.938 -12.488 -14.092 -15.054 -15.554 -15.626 -15.608 -15.496 -15.360 
1.81818 -10.777 -12.125 -13.633 -14.796 -15.353 -15.493 -15.521 -15.406 -15.337 
2.02020 -10.566 -11.821 -13.480 -14.557 -15.219 -15.291 -15.499 -15.584 -15.236 
2.22222 -10.380 -11.563 -13.127 -14.404 -15.020 -15.198 -15.431 -15.307 -15.255 
2.42424 -10.180 -11.040 -12.810 -14.074 -14.792 -15.106 -15.196 -15.331 -15.153 
2.62626 -9.952 -10.763 -12.540 -14.079 -14.773 -14.974 -15.122 -15.244 -15.277 
2.82828 -9.725 -10.553 -12.221 -13.762 -14.545 -14.801 -15.049 -15.176 -15.161 
3.03030 -9.504 -10.266 -12.088 -13.506 -14.450 -14.601 -14.961 -15.040 -14.933 
3.23232 -9.285 -10.015 -11.910 -13.380 -14.287 -14.688 -14.802 -14.894 -14.969 
3.43434 -9.049 -9.793 -11.716 -13.191 -14.139 -14.426 -14.633 -14.901 -15.049 
3.63636 -8.809 -9.714 -11.445 -13.049 -13.982 -14.288 -14.549 -14.808 -14.886 
3.83838 -8.583 -9.413 -11.203 -12.949 -13.829 -14.203 -14.421 -14.759 -14.828 
4.04040 -8.348 -9.159 -11.087 -12.753 -13.744 -14.012 -14.347 -14.524 -14.693 
4.24242 -8.127 -8.932 -10.918 -12.622 -13.520 -13.841 -14.285 -14.518 -14.520 
4.44444 -7.891 -8.953 -10.880 -12.541 -13.372 -13.748 -14.093 -14.367 -14.552 
4.64646 -7.652 -8.621 -10.623 -12.376 -13.282 -13.624 -13.923 -14.240 -14.446 
4.84848 -7.400 -8.463 -10.613 -12.170 -13.174 -13.534 -13.806 -14.032 -14.347 
5.05051 -7.153 -8.310 -10.404 -12.084 -13.048 -13.388 -13.705 -13.982 -14.247 
5.25253 -6.917 -8.242 -10.278 -11.912 -12.837 -13.297 -13.627 -13.890 -14.124 
5.45455 -6.676 -8.062 -10.172 -11.815 -12.840 -13.159 -13.480 -13.780 -14.018 
5.65657 -6.442 -7.945 -10.049 -11.710 -12.704 -13.064 -13.302 -13.677 -13.951 
5.85859 -6.210 -8.062 -10.014 -11.725 -12.565 -12.902 -13.206 -13.563 -13.967 
6.06061 -6.062 -7.873 -9.929 -11.627 -12.510 -12.905 -13.153 -13.473 -13.680 
6.26263 -5.794 -7.548 -9.834 -11.454 -12.321 -12.734 -12.992 -13.371 -13.784 
6.46465 -5.586 -7.518 -9.816 -11.295 -12.194 -12.597 -12.870 -13.261 -13.459 
6.66667 -5.390 -7.292 -9.729 -11.225 -12.185 -12.541 -12.822 -13.207 -13.437 
6.86869 -5.174 -7.351 -9.613 -11.207 -12.041 -12.467 -12.801 -13.098 -13.296 
7.07071 -5.014 -7.166 -9.441 -11.083 -11.999 -12.339 -12.691 -12.954 -13.356 
7.27273 -4.779 -7.109 -9.321 -11.082 -11.991 -12.286 -12.623 -12.867 -13.238 
7.47475 -4.538 -7.010 -9.311 -10.938 -11.865 -12.262 -12.584 -12.765 -13.113 
7.67677 -4.326 -6.777 -9.292 -10.865 -11.769 -12.138 -12.444 -12.712 -13.076 
7.87879 -4.384 -6.661 -9.188 -10.810 -11.691 -12.084 -12.365 -12.607 -12.912 
8.08081 -4.197 -6.732 -9.048 -10.738 -11.633 -12.051 -12.295 -12.606 -12.843 
8.28283 -3.750 -6.487 -8.996 -10.590 -11.543 -11.930 -12.215 -12.610 -12.828 
8.48485 -3.599 -6.554 -8.972 -10.525 -11.547 -11.933 -12.253 -12.511 -12.729 
8.68687 -3.600 -6.494 -8.850 -10.530 -11.478 -11.841 -12.149 -12.403 -12.683 
8.88889 -3.229 -6.331 -8.735 -10.473 -11.439 -11.815 -12.097 -12.414 -12.675 
9.09091 -3.224 -6.133 -8.709 -10.371 -11.348 -11.783 -12.055 -12.324 -12.610 
9.29293 -2.941 -6.043 -8.531 -10.268 -11.241 -11.655 -11.996 -12.294 -12.603 
9.49495 -2.833 -6.155 -8.528 -10.325 -11.241 -11.658 -12.009 -12.285 -12.481 
9.69697 -2.763 -6.004 -8.474 -10.206 -11.166 -11.647 -11.965 -12.249 -12.475 
