# t[days] u g r i z y J H K
0.20202 -12.086 -10.568 -9.809 -10.009 -9.662 -8.003 -6.423 -5.199 -4.783 
0.40404 -13.612 -13.127 -13.746 -14.819 -14.790 -14.250 -12.951 -14.121 -12.498 
0.60606 -14.452 -14.846 -14.740 -15.045 -15.383 -14.998 -14.424 -14.959 -14.143 
0.80808 -14.197 -14.994 -15.466 -15.743 -15.980 -16.070 -15.624 -15.106 -13.545 
1.01010 -13.657 -15.041 -15.800 -16.139 -16.339 -16.155 -16.220 -15.491 -15.350 
1.21212 -12.939 -14.749 -15.773 -16.119 -16.513 -16.122 -16.278 -15.891 -15.404 
1.41414 -12.954 -14.522 -15.608 -16.242 -16.497 -16.331 -16.590 -16.065 -16.054 
1.61616 -11.622 -14.062 -15.331 -16.113 -16.563 -16.485 -16.429 -16.598 -16.037 
1.81818 -12.107 -14.052 -15.313 -16.022 -16.445 -16.388 -16.718 -16.502 -16.049 
2.02020 -11.759 -13.650 -15.084 -15.951 -16.435 -16.564 -16.481 -16.646 -16.467 
2.22222 -10.884 -13.144 -14.520 -15.740 -16.262 -16.321 -16.714 -16.639 -16.255 
2.42424 -11.041 -13.155 -14.544 -15.695 -16.032 -16.216 -16.514 -16.616 -16.407 
2.62626 -11.276 -12.970 -14.206 -15.454 -16.037 -16.175 -16.404 -16.516 -16.404 
2.82828 -11.340 -12.699 -13.958 -15.126 -15.819 -16.062 -16.381 -16.521 -16.232 
3.03030 -11.258 -12.541 -13.696 -14.972 -15.670 -15.949 -16.134 -16.221 -16.310 
3.23232 -11.313 -12.423 -13.676 -14.788 -15.463 -15.791 -16.076 -16.300 -16.356 
3.43434 -11.135 -12.011 -13.438 -14.616 -15.517 -15.776 -16.064 -16.288 -16.167 
3.63636 -11.120 -11.764 -13.120 -14.408 -15.242 -15.480 -15.892 -16.163 -16.052 
3.83838 -10.904 -11.771 -12.990 -14.279 -15.037 -15.463 -15.758 -16.094 -16.080 
4.04040 -10.751 -11.493 -12.849 -14.113 -14.882 -15.292 -15.686 -15.889 -16.092 
4.24242 -10.646 -11.535 -12.628 -13.890 -14.859 -15.225 -15.634 -15.937 -15.932 
4.44444 -10.454 -11.325 -12.496 -13.961 -14.676 -15.224 -15.518 -15.827 -15.955 
4.64646 -10.340 -11.374 -12.416 -13.813 -14.732 -15.181 -15.436 -15.681 -15.883 
4.84848 -10.347 -11.053 -12.444 -13.616 -14.585 -14.878 -15.411 -15.697 -15.911 
5.05051 -9.998 -10.937 -12.139 -13.595 -14.271 -14.910 -15.301 -15.561 -15.710 
5.25253 -9.899 -10.782 -12.024 -13.351 -14.355 -14.708 -15.151 -15.593 -15.791 
5.45455 -9.776 -10.983 -11.955 -13.463 -14.257 -14.692 -15.055 -15.567 -15.722 
5.65657 -9.582 -10.470 -11.680 -13.253 -14.089 -14.623 -14.863 -15.351 -15.604 
5.85859 -9.451 -10.565 -11.707 -13.117 -14.072 -14.566 -14.896 -15.422 -15.711 
6.06061 -9.335 -10.756 -11.870 -13.175 -14.078 -14.430 -14.810 -15.258 -15.531 
6.26263 -9.250 -10.428 -11.835 -13.084 -13.884 -14.341 -14.734 -15.219 -15.559 
6.46465 -9.029 -10.509 -11.513 -13.005 -13.880 -14.278 -14.663 -15.110 -15.397 
6.66667 -8.897 -10.196 -11.341 -12.844 -13.760 -14.169 -14.546 -15.030 -15.257 
6.86869 -8.834 -10.061 -11.366 -12.655 -13.654 -14.118 -14.609 -14.943 -15.223 
7.07071 -8.894 -10.332 -11.642 -12.607 -13.609 -13.935 -14.389 -14.878 -15.063 
7.27273 -8.545 -9.884 -11.209 -12.654 -13.436 -13.972 -14.317 -14.885 -15.004 
7.47475 -8.461 -9.744 -11.164 -12.368 -13.343 -13.865 -14.273 -14.756 -14.990 
7.67677 -8.256 -9.779 -10.978 -12.407 -13.372 -13.845 -14.274 -14.644 -14.949 
7.87879 -8.093 -9.591 -11.135 -12.502 -13.340 -13.854 -14.167 -14.460 -14.920 
8.08081 -8.204 -9.914 -10.934 -12.326 -13.186 -13.636 -14.116 -14.423 -14.821 
8.28283 -7.868 -9.510 -10.920 -12.182 -13.136 -13.709 -14.043 -14.444 -14.918 
8.48485 -7.642 -9.306 -10.911 -12.212 -13.233 -13.653 -13.950 -14.293 -14.834 
8.68687 -7.594 -9.340 -10.953 -12.196 -13.151 -13.558 -13.842 -14.261 -14.580 
8.88889 -7.461 -9.106 -10.899 -12.222 -13.201 -13.581 -13.785 -14.232 -14.512 
9.09091 -7.293 -9.091 -10.697 -12.140 -13.230 -13.420 -13.763 -14.210 -14.536 
9.29293 -7.172 -8.895 -10.789 -12.079 -12.922 -13.370 -13.649 -14.127 -14.406 
9.49495 -7.207 -8.806 -10.641 -12.063 -12.930 -13.371 -13.741 -14.003 -14.439 
9.69697 -6.953 -8.806 -10.616 -11.961 -12.805 -13.364 -13.679 -13.910 -14.313 
9.89899 -6.934 -8.695 -10.372 -11.922 -12.811 -13.329 -13.639 -13.853 -14.224 
10.10101 -6.572 -8.614 -10.420 -11.783 -12.646 -13.156 -13.425 -13.783 -14.190 
10.30303 -6.519 -8.413 -10.185 -11.746 -12.696 -13.137 -13.495 -13.752 -14.176 
10.50505 -6.399 -8.362 -10.128 -11.626 -12.665 -13.020 -13.399 -13.728 -14.061 
10.70707 -6.254 -8.176 -9.989 -11.532 -12.578 -13.009 -13.293 -13.667 -14.047 
10.90909 -6.047 -8.403 -10.137 -11.495 -12.481 -12.972 -13.387 -13.608 -13.947 
11.11111 -5.946 -8.194 -10.103 -11.670 -12.439 -12.897 -13.270 -13.539 -13.937 
11.31313 -5.704 -7.882 -9.946 -11.391 -12.318 -12.896 -13.196 -13.468 -13.946 
11.51515 -5.548 -7.940 -9.830 -11.525 -12.299 -12.798 -13.236 -13.477 -13.819 
11.71717 -5.585 -7.731 -9.788 -11.242 -12.349 -12.737 -13.177 -13.490 -13.665 
11.91919 -5.278 -7.543 -9.879 -11.204 -12.175 -12.664 -13.083 -13.322 -13.651 
12.12121 -5.155 -7.399 -9.537 -11.131 -12.114 -12.754 -13.087 -13.357 -13.572 
12.32323 -5.059 -7.268 -9.405 -11.016 -12.113 -12.522 -12.986 -13.358 -13.517 
12.52525 -4.916 -7.257 -9.350 -11.002 -11.907 -12.533 -12.928 -13.168 -13.437 
12.72727 -4.776 -7.289 -9.398 -10.870 -11.985 -12.505 -12.920 -13.158 -13.563 
12.92929 -4.620 -7.191 -9.149 -10.838 -11.826 -12.468 -12.830 -13.154 -13.362 
13.13131 -4.559 -6.905 -9.285 -10.852 -11.840 -12.337 -12.752 -13.053 -13.301 
13.33333 -4.369 -6.809 -8.971 -10.820 -11.793 -12.245 -12.803 -13.135 -13.277 
13.53535 -4.256 -6.722 -9.051 -10.821 -11.760 -12.311 -12.724 -12.972 -13.325 
13.73737 -4.238 -6.747 -9.315 -10.593 -11.628 -12.274 -12.733 -12.963 -13.270 
13.93939 -4.041 -6.594 -8.858 -10.572 -11.662 -12.171 -12.632 -12.891 -13.274 
14.14141 -4.155 -6.342 -8.646 -10.470 -11.523 -12.153 -12.627 -12.867 -13.236 
14.34343 -3.792 -6.615 -8.758 -10.405 -11.494 -12.046 -12.540 -12.882 -13.174 
14.54545 -3.702 -6.184 -8.742 -10.376 -11.381 -12.130 -12.539 -12.830 -13.104 
14.74747 -3.624 -6.075 -8.403 -10.233 -11.390 -12.068 -12.451 -12.893 -12.939 
14.94949 -3.534 -6.269 -8.570 -10.125 -11.279 -11.877 -12.409 -12.691 -12.977 
15.15152 -3.465 -6.241 -8.399 -10.128 -11.364 -11.803 -12.405 -12.717 -13.093 
15.35354 -3.354 -5.823 -8.126 -10.056 -11.305 -11.824 -12.367 -12.731 -12.968 
15.55556 -3.201 -5.712 -8.313 -9.982 -11.120 -11.901 -12.299 -12.660 -12.905 
15.75758 -3.147 -5.857 -8.028 -9.891 -11.212 -11.694 -12.312 -12.681 -12.838 
15.95960 -3.054 -5.412 -8.010 -9.813 -11.093 -11.650 -12.232 -12.591 -12.836 
16.16162 -2.951 -5.296 -7.991 -9.841 -11.017 -11.726 -12.254 -12.685 -12.877 
16.36364 -2.876 -5.836 -7.734 -9.725 -10.948 -11.607 -12.168 -12.598 -12.809 
16.56566 -2.750 -5.502 -7.768 -9.708 -10.913 -11.644 -12.154 -12.581 -12.680 
16.76768 -2.634 -5.060 -7.687 -9.627 -10.872 -11.470 -12.071 -12.507 -12.723 
16.96970 -2.636 -4.868 -7.530 -9.613 -10.896 -11.384 -12.104 -12.484 -12.739 
17.17172 -2.432 -4.808 -7.609 -9.523 -10.697 -11.398 -12.146 -12.452 -12.658 
17.37374 -2.350 -4.655 -7.405 -9.409 -10.686 -11.397 -12.074 -12.440 -12.630 
17.57576 -2.222 -4.598 -7.370 -9.321 -10.549 -11.354 -11.997 -12.404 -12.644 
17.77778 -2.108 -4.683 -7.318 -9.336 -10.585 -11.229 -11.964 -12.446 -12.680 
17.97980 -1.944 -4.710 -7.310 -9.300 -10.580 -11.281 -11.965 -12.370 -12.614 
18.18182 -1.804 -4.504 -7.216 -9.230 -10.508 -11.223 -11.863 -12.349 -12.541 
18.38384 -1.705 -4.434 -7.157 -9.192 -10.584 -11.178 -11.951 -12.347 -12.624 
18.58586 -1.523 -4.243 -7.090 -9.219 -10.421 -11.181 -11.836 -12.302 -12.568 
18.78788 -1.387 -4.391 -6.973 -9.039 -10.262 -11.116 -11.792 -12.333 -12.568 
18.98990 -1.293 -4.261 -7.040 -9.325 -10.338 -11.042 -11.781 -12.333 -12.467 
19.19192 -1.213 -4.117 -6.804 -8.850 -10.247 -11.059 -11.827 -12.313 -12.484 
19.39394 -1.070 -3.985 -6.490 -8.918 -10.324 -10.932 -11.731 -12.209 -12.602 
19.59596 -0.909 -4.032 -6.587 -8.624 -10.143 -10.929 -11.618 -12.168 -12.458 
19.79798 -0.921 -3.919 -6.780 -8.645 -10.103 -10.847 -11.578 -12.146 -12.399 
20.00000 -0.712 -4.353 -6.243 -8.517 -9.957 -10.757 -11.584 -12.110 -12.316 
