# t[days] u g r i z y J H K
0.20202 -9.994 -12.276 -12.714 -12.479 -12.765 -12.517 -11.715 -9.714 -13.473 
0.40404 -12.537 -13.444 -14.203 -14.062 -14.644 -14.059 -13.731 -12.085 -13.855 
0.60606 -13.050 -14.229 -14.685 -15.022 -14.709 -14.882 -14.361 -14.193 -13.227 
0.80808 -12.408 -13.726 -14.518 -14.996 -14.776 -14.719 -14.240 -14.520 -14.005 
1.01010 -11.869 -13.542 -14.426 -14.933 -15.154 -15.095 -15.081 -14.645 -14.552 
1.21212 -10.989 -13.318 -14.498 -15.151 -15.622 -15.640 -15.523 -15.039 -15.128 
1.41414 -11.729 -13.666 -14.968 -15.702 -15.876 -15.653 -15.637 -15.892 -15.311 
1.61616 -12.169 -13.574 -14.829 -15.633 -16.032 -15.991 -15.906 -15.777 -15.743 
1.81818 -11.940 -13.488 -14.863 -15.544 -16.035 -16.125 -15.988 -15.851 -15.953 
2.02020 -12.410 -13.538 -14.781 -15.412 -15.925 -16.054 -16.026 -16.068 -15.736 
2.22222 -12.165 -13.200 -14.546 -15.466 -15.856 -16.026 -16.081 -15.989 -15.902 
2.42424 -11.863 -12.897 -14.124 -15.248 -15.705 -15.960 -16.017 -15.997 -15.881 
2.62626 -11.999 -13.036 -14.108 -15.069 -15.577 -15.748 -15.768 -15.640 -15.843 
2.82828 -11.790 -12.835 -13.940 -14.926 -15.467 -15.643 -15.713 -15.682 -15.626 
3.03030 -11.400 -12.759 -13.841 -14.765 -15.341 -15.626 -15.464 -15.573 -15.245 
3.23232 -11.379 -12.624 -13.738 -14.632 -15.282 -15.446 -15.422 -15.431 -15.462 
3.43434 -11.321 -12.575 -13.685 -14.498 -15.096 -15.267 -15.297 -15.132 -15.238 
3.63636 -10.964 -12.293 -13.449 -14.366 -14.868 -15.192 -15.097 -15.180 -15.071 
3.83838 -11.202 -12.282 -13.328 -14.291 -14.884 -15.103 -15.012 -15.063 -15.137 
4.04040 -10.988 -12.222 -13.325 -14.122 -14.809 -14.954 -14.975 -14.916 -14.913 
4.24242 -10.474 -11.958 -13.114 -14.007 -14.612 -14.867 -14.767 -14.814 -14.742 
4.44444 -10.382 -12.117 -13.095 -13.961 -14.565 -14.772 -14.501 -14.631 -14.527 
4.64646 -10.297 -11.954 -12.971 -13.712 -14.299 -14.545 -14.559 -14.542 -14.468 
4.84848 -10.075 -11.617 -12.828 -13.664 -14.247 -14.499 -14.450 -14.444 -14.445 
5.05051 -10.028 -11.567 -12.698 -13.509 -14.151 -14.445 -14.371 -14.191 -14.310 
5.25253 -9.795 -11.329 -12.597 -13.447 -14.057 -14.273 -14.325 -14.151 -14.089 
5.45455 -9.521 -11.113 -12.427 -13.316 -13.955 -14.110 -14.177 -14.079 -13.974 
5.65657 -9.431 -11.253 -12.400 -13.318 -13.858 -14.100 -14.101 -13.968 -13.925 
5.85859 -8.877 -10.964 -12.261 -13.155 -13.803 -14.027 -14.017 -13.932 -13.979 
6.06061 -8.727 -10.794 -12.062 -12.979 -13.563 -13.927 -13.877 -13.884 -13.792 
6.26263 -8.565 -10.629 -12.032 -12.899 -13.582 -13.857 -13.909 -13.796 -13.639 
6.46465 -8.252 -10.496 -11.947 -12.859 -13.421 -13.790 -13.812 -13.667 -13.521 
6.66667 -7.996 -10.265 -11.714 -12.816 -13.280 -13.665 -13.735 -13.542 -13.598 
6.86869 -7.823 -10.196 -11.727 -12.606 -13.267 -13.603 -13.589 -13.497 -13.378 
7.07071 -7.307 -10.031 -11.652 -12.662 -13.234 -13.470 -13.559 -13.396 -13.323 
7.27273 -7.127 -9.765 -11.496 -12.472 -13.074 -13.373 -13.482 -13.364 -13.256 
7.47475 -7.266 -9.680 -11.202 -12.379 -13.038 -13.314 -13.461 -13.310 -13.289 
7.67677 -7.295 -9.493 -11.129 -12.266 -12.969 -13.251 -13.377 -13.207 -13.152 
7.87879 -6.717 -9.374 -11.063 -12.151 -12.794 -13.119 -13.281 -13.220 -13.189 
8.08081 -6.259 -9.110 -10.925 -12.033 -12.707 -13.052 -13.231 -13.147 -13.021 
8.28283 -6.128 -9.116 -10.862 -12.055 -12.715 -13.013 -13.159 -13.176 -13.016 
8.48485 -6.221 -9.082 -10.639 -11.940 -12.600 -12.952 -13.113 -13.079 -12.979 
8.68687 -5.615 -8.698 -10.590 -11.766 -12.504 -12.822 -12.959 -12.991 -12.867 
8.88889 -5.191 -8.514 -10.393 -11.621 -12.319 -12.783 -12.957 -13.001 -12.892 
9.09091 -6.661 -8.681 -10.495 -11.548 -12.324 -12.783 -12.920 -12.932 -12.747 
9.29293 -5.507 -8.240 -10.175 -11.482 -12.278 -12.622 -12.867 -12.902 -12.803 
9.49495 -4.624 -8.116 -10.135 -11.452 -12.175 -12.550 -12.794 -12.854 -12.811 
9.69697 -4.493 -8.053 -9.979 -11.343 -12.110 -12.540 -12.758 -12.842 -12.698 
9.89899 -4.495 -7.909 -9.967 -11.204 -12.097 -12.428 -12.773 -12.815 -12.711 
10.10101 -3.991 -7.696 -9.818 -11.204 -11.973 -12.380 -12.669 -12.758 -12.748 
10.30303 -4.583 -7.597 -9.748 -11.131 -11.945 -12.378 -12.609 -12.710 -12.667 
10.50505 -3.683 -7.432 -9.594 -11.011 -11.835 -12.284 -12.592 -12.687 -12.682 
10.70707 -3.699 -7.180 -9.503 -10.953 -11.839 -12.203 -12.542 -12.729 -12.602 
10.90909 -3.665 -7.253 -9.361 -10.909 -11.724 -12.133 -12.514 -12.658 -12.564 
11.11111 -3.503 -7.148 -9.283 -10.825 -11.673 -12.128 -12.475 -12.662 -12.555 
11.31313 -3.648 -6.802 -9.192 -10.716 -11.590 -12.040 -12.451 -12.568 -12.656 
11.51515 -3.724 -6.659 -9.081 -10.668 -11.537 -12.008 -12.436 -12.521 -12.584 
11.71717 -3.958 -6.692 -8.999 -10.571 -11.537 -12.039 -12.366 -12.534 -12.535 
11.91919 -2.548 -6.659 -8.856 -10.494 -11.443 -11.947 -12.338 -12.574 -12.549 
12.12121 -2.590 -6.139 -8.712 -10.475 -11.332 -11.894 -12.285 -12.546 -12.512 
12.32323 -2.195 -6.058 -8.723 -10.398 -11.357 -11.839 -12.263 -12.490 -12.462 
12.52525 -2.080 -6.203 -8.682 -10.425 -11.307 -11.835 -12.275 -12.554 -12.502 
12.72727 -2.808 -6.029 -8.618 -10.306 -11.249 -11.842 -12.215 -12.434 -12.422 
12.92929 -2.126 -5.763 -8.555 -10.218 -11.274 -11.760 -12.169 -12.468 -12.512 
13.13131 -2.003 -5.757 -8.346 -10.147 -11.185 -11.653 -12.175 -12.520 -12.475 
13.33333 -1.728 -5.545 -8.419 -10.080 -11.102 -11.637 -12.183 -12.389 -12.478 
13.53535 -1.841 -5.447 -8.249 -9.980 -10.970 -11.603 -12.120 -12.339 -12.455 
13.73737 -1.617 -5.357 -8.119 -10.035 -11.005 -11.610 -12.070 -12.352 -12.458 
13.93939 -1.459 -5.065 -8.018 -9.827 -10.894 -11.507 -12.013 -12.345 -12.409 
14.14141 -1.365 -5.078 -7.836 -9.879 -10.879 -11.439 -12.040 -12.312 -12.458 
14.34343 -1.020 -4.800 -7.895 -9.816 -10.828 -11.433 -11.977 -12.336 -12.342 
14.54545 -0.986 -4.966 -7.717 -9.675 -10.817 -11.370 -11.913 -12.264 -12.384 
14.74747 -0.786 -4.714 -7.747 -9.631 -10.784 -11.329 -11.865 -12.285 -12.340 
14.94949 -0.690 -4.209 -7.621 -9.471 -10.752 -11.405 -11.833 -12.261 -12.375 
15.15152 -0.507 -5.107 -7.627 -9.490 -10.702 -11.220 -11.805 -12.196 -12.338 
15.35354 -0.510 -4.394 -7.391 -9.431 -10.606 -11.164 -11.762 -12.191 -12.376 
15.55556 -0.202 -3.931 -7.277 -9.328 -10.480 -11.125 -11.726 -12.133 -12.335 
15.75758 -0.100 -3.683 -7.101 -9.302 -10.457 -11.046 -11.705 -12.142 -12.287 
