# t[days] u g r i z y J H K
0.20202 -10.594 -13.084 -12.467 -12.615 -13.635 -13.694 -13.786 -6.945 -5.354 
0.40404 -12.858 -13.755 -14.361 -13.752 -13.782 -13.670 -13.752 -13.101 -12.471 
0.60606 -12.599 -14.309 -14.547 -14.494 -14.642 -14.429 -13.995 -14.275 -13.303 
0.80808 -12.253 -14.069 -14.637 -15.020 -14.896 -14.557 -14.218 -14.809 -12.957 
1.01010 -11.929 -13.646 -14.379 -14.659 -14.692 -14.848 -14.712 -14.412 -14.071 
1.21212 -11.140 -13.085 -14.314 -15.183 -15.198 -15.329 -14.656 -15.088 -14.237 
1.41414 -11.320 -13.338 -14.422 -15.310 -15.722 -15.374 -15.532 -15.443 -15.143 
1.61616 -12.190 -13.770 -14.935 -15.748 -16.031 -16.022 -15.813 -15.891 -15.530 
1.81818 -11.954 -13.533 -14.916 -15.648 -16.163 -16.170 -16.114 -16.146 -15.829 
2.02020 -11.724 -13.527 -14.772 -15.624 -16.148 -16.288 -16.202 -16.253 -16.005 
2.22222 -11.991 -13.380 -14.738 -15.675 -16.171 -16.382 -16.153 -16.123 -16.091 
2.42424 -11.895 -13.172 -14.632 -15.569 -15.946 -16.101 -16.108 -15.992 -16.124 
2.62626 -11.835 -12.962 -14.332 -15.293 -15.870 -16.015 -15.912 -15.909 -15.856 
2.82828 -11.716 -12.881 -14.123 -15.020 -15.644 -15.918 -15.892 -15.755 -15.761 
3.03030 -11.514 -12.677 -13.904 -14.949 -15.581 -15.836 -15.820 -15.852 -15.589 
3.23232 -11.452 -12.661 -13.945 -14.897 -15.429 -15.674 -15.667 -15.677 -15.732 
3.43434 -11.352 -12.720 -13.780 -14.665 -15.280 -15.612 -15.534 -15.531 -15.583 
3.63636 -11.417 -12.575 -13.763 -14.618 -15.187 -15.477 -15.509 -15.565 -15.314 
3.83838 -11.246 -12.602 -13.731 -14.514 -14.995 -15.425 -15.292 -15.365 -15.282 
4.04040 -11.262 -12.598 -13.597 -14.514 -15.019 -15.200 -15.211 -15.086 -15.159 
4.24242 -10.912 -12.393 -13.437 -14.316 -14.821 -15.043 -15.168 -14.779 -14.953 
4.44444 -10.900 -12.359 -13.380 -14.227 -14.747 -15.088 -14.992 -14.854 -14.913 
4.64646 -11.014 -12.064 -13.331 -14.153 -14.633 -14.975 -14.891 -14.758 -14.797 
4.84848 -10.470 -12.069 -13.148 -14.011 -14.501 -14.821 -14.847 -14.747 -14.570 
5.05051 -10.583 -11.928 -13.075 -14.002 -14.478 -14.705 -14.677 -14.543 -14.606 
5.25253 -10.247 -11.750 -12.938 -13.882 -14.377 -14.592 -14.641 -14.453 -14.630 
