# t[days] u g r i z y J H K
0.20202 -10.764 -10.278 -9.502 -9.205 -10.576 -7.729 -7.061 -6.012 -6.141 
0.40404 -12.880 -13.257 -13.502 -13.918 -14.054 -13.047 -12.898 -12.430 -12.383 
0.60606 -13.417 -13.790 -14.251 -14.324 -14.566 -14.321 -14.103 -13.399 -13.494 
0.80808 -13.222 -13.852 -14.351 -14.672 -14.837 -14.665 -14.491 -14.155 -13.049 
1.01010 -12.958 -13.680 -14.259 -14.685 -14.809 -14.760 -14.406 -13.949 -13.962 
1.21212 -12.545 -13.527 -14.243 -14.693 -14.831 -14.825 -14.578 -14.227 -13.857 
1.41414 -11.829 -13.175 -14.030 -14.463 -14.675 -14.630 -14.644 -14.320 -13.920 
1.61616 -11.590 -12.809 -13.785 -14.409 -14.702 -14.679 -14.604 -14.446 -14.021 
1.81818 -10.944 -12.488 -13.561 -14.330 -14.591 -14.676 -14.590 -14.468 -14.355 
2.02020 -10.408 -12.082 -13.224 -14.081 -14.436 -14.456 -14.500 -14.403 -14.319 
2.22222 -9.992 -11.778 -12.949 -13.801 -14.223 -14.320 -14.461 -14.427 -14.381 
2.42424 -9.672 -11.386 -12.666 -13.711 -14.135 -14.243 -14.327 -14.393 -14.228 
2.62626 -9.077 -10.807 -12.405 -13.488 -13.905 -14.103 -14.232 -14.321 -14.188 
2.82828 -8.684 -10.463 -12.116 -13.210 -13.795 -13.900 -14.211 -14.254 -14.188 
3.03030 -8.345 -10.271 -11.846 -12.956 -13.572 -13.747 -14.041 -14.174 -14.205 
3.23232 -8.046 -9.782 -11.498 -12.803 -13.452 -13.632 -13.949 -14.137 -14.244 
3.43434 -7.650 -9.500 -11.355 -12.444 -13.186 -13.452 -13.932 -14.125 -14.068 
3.63636 -7.230 -9.107 -10.999 -12.372 -13.004 -13.302 -13.700 -14.015 -14.141 
3.83838 -6.968 -8.666 -10.668 -12.131 -12.845 -13.148 -13.674 -13.975 -14.012 
4.04040 -6.512 -8.464 -10.419 -11.929 -12.659 -12.960 -13.481 -13.843 -14.082 
4.24242 -6.190 -8.010 -10.168 -11.777 -12.458 -12.849 -13.289 -13.779 -13.939 
4.44444 -5.841 -7.810 -9.912 -11.546 -12.352 -12.797 -13.279 -13.677 -13.856 
4.64646 -5.461 -7.313 -9.738 -11.369 -12.081 -12.508 -13.173 -13.616 -13.847 
4.84848 -5.151 -7.208 -9.634 -11.181 -12.041 -12.338 -13.029 -13.498 -13.802 
5.05051 -4.893 -6.888 -9.232 -10.900 -11.856 -12.174 -12.896 -13.399 -13.713 
5.25253 -4.601 -6.599 -8.976 -10.691 -11.689 -11.947 -12.737 -13.279 -13.600 
5.45455 -4.308 -6.429 -8.780 -10.420 -11.473 -11.841 -12.614 -13.218 -13.556 
5.65657 -4.036 -6.194 -8.712 -10.347 -11.307 -11.658 -12.560 -13.128 -13.491 
5.85859 -4.102 -6.012 -8.303 -10.204 -11.249 -11.646 -12.373 -13.077 -13.374 
6.06061 -3.558 -5.876 -8.245 -9.866 -11.020 -11.584 -12.214 -12.884 -13.338 
6.26263 -3.244 -5.575 -7.837 -9.776 -10.900 -11.271 -12.099 -12.728 -13.196 
6.46465 -3.005 -5.138 -7.505 -9.554 -10.715 -11.070 -12.001 -12.793 -13.100 
6.66667 -2.830 -4.971 -7.607 -9.462 -10.527 -11.091 -11.855 -12.702 -13.146 
6.86869 -2.518 -4.856 -7.268 -9.415 -10.514 -11.006 -11.782 -12.463 -13.002 
7.07071 -2.313 -4.539 -6.979 -9.112 -10.291 -10.836 -11.621 -12.387 -12.920 
7.27273 -2.082 -4.456 -7.074 -8.973 -10.210 -10.689 -11.592 -12.368 -12.920 
7.47475 -1.830 -4.127 -6.821 -8.786 -10.164 -10.576 -11.471 -12.274 -12.785 
7.67677 -1.544 -3.954 -6.869 -8.750 -9.967 -10.509 -11.407 -12.191 -12.750 
7.87879 -1.349 -3.528 -6.584 -8.538 -9.876 -10.329 -11.270 -12.136 -12.652 
8.08081 -1.077 -3.596 -6.280 -8.494 -9.668 -10.348 -11.191 -12.043 -12.622 
8.28283 -1.034 -3.325 -6.233 -8.443 -9.580 -10.264 -11.102 -11.965 -12.575 
8.48485 -0.629 -2.871 -5.876 -8.211 -9.502 -10.030 -10.960 -11.914 -12.428 
8.68687 -0.424 -2.619 -5.714 -8.046 -9.351 -9.945 -10.790 -11.752 -12.456 
8.88889 -0.085 -2.856 -5.569 -7.831 -9.284 -9.736 -10.790 -11.687 -12.369 
9.09091 -0.893 -2.273 -5.492 -7.743 -9.173 -9.594 -10.700 -11.606 -12.280 
9.29293 0.410 -1.898 -5.430 -7.712 -9.122 -9.577 -10.550 -11.492 -12.266 
9.49495 0.643 -2.128 -5.661 -7.754 -9.021 -9.492 -10.473 -11.499 -12.119 
9.69697 0.813 -1.459 -5.145 -7.513 -8.904 -9.371 -10.409 -11.372 -12.069 
