# t[days] u g r i z y J H K
0.20202 -11.064 -11.271 -12.063 -11.851 -11.887 -11.137 -11.381 -10.062 -8.489 
0.40404 -13.479 -14.100 -14.426 -14.468 -14.245 -14.054 -13.941 -13.022 -13.284 
0.60606 -13.752 -14.559 -14.989 -15.031 -14.984 -14.947 -14.576 -14.113 -13.889 
0.80808 -13.679 -14.644 -15.221 -15.309 -15.363 -15.218 -14.964 -14.330 -14.069 
1.01010 -13.157 -14.456 -15.091 -15.325 -15.325 -15.283 -15.052 -14.751 -14.210 
1.21212 -12.452 -14.177 -14.859 -15.179 -15.310 -15.353 -15.139 -14.817 -14.578 
1.41414 -12.069 -13.792 -14.654 -15.000 -15.211 -15.281 -14.992 -14.818 -14.502 
1.61616 -11.505 -13.456 -14.374 -14.828 -15.054 -15.036 -14.952 -14.823 -14.472 
1.81818 -11.027 -13.021 -13.995 -14.574 -14.869 -14.937 -14.828 -14.676 -14.469 
2.02020 -10.496 -12.650 -13.657 -14.285 -14.639 -14.683 -14.699 -14.718 -14.310 
2.22222 -9.905 -12.183 -13.396 -14.049 -14.448 -14.592 -14.580 -14.643 -14.369 
2.42424 -9.605 -11.890 -13.056 -13.856 -14.248 -14.402 -14.452 -14.496 -14.435 
2.62626 -9.247 -11.586 -12.729 -13.626 -14.107 -14.292 -14.336 -14.436 -14.296 
2.82828 -8.874 -11.315 -12.474 -13.420 -13.950 -14.120 -14.206 -14.304 -14.318 
3.03030 -8.465 -10.871 -12.257 -13.180 -13.731 -13.887 -14.142 -14.319 -14.222 
3.23232 -7.987 -10.651 -12.018 -12.979 -13.547 -13.723 -14.001 -14.214 -14.158 
3.43434 -7.692 -10.279 -11.795 -12.832 -13.388 -13.584 -13.875 -14.113 -14.081 
3.63636 -7.430 -10.153 -11.551 -12.524 -13.145 -13.453 -13.775 -13.914 -14.141 
3.83838 -6.895 -9.582 -11.210 -12.340 -13.013 -13.247 -13.585 -13.869 -13.922 
4.04040 -6.579 -9.424 -11.135 -12.177 -12.805 -13.035 -13.453 -13.791 -13.828 
4.24242 -6.116 -9.126 -10.811 -11.988 -12.658 -12.958 -13.345 -13.693 -13.858 
4.44444 -5.970 -9.009 -10.481 -11.749 -12.588 -12.679 -13.188 -13.536 -13.764 
4.64646 -5.568 -8.574 -10.397 -11.599 -12.238 -12.564 -13.032 -13.450 -13.526 
4.84848 -5.311 -8.287 -10.218 -11.430 -12.107 -12.428 -12.910 -13.352 -13.563 
5.05051 -4.827 -8.105 -9.908 -11.215 -11.894 -12.212 -12.768 -13.201 -13.390 
5.25253 -4.652 -7.872 -9.676 -11.049 -11.818 -12.077 -12.627 -13.023 -13.372 
5.45455 -4.458 -7.528 -9.457 -10.789 -11.553 -12.006 -12.548 -12.975 -13.307 
5.65657 -4.376 -7.246 -9.292 -10.703 -11.511 -11.836 -12.350 -12.880 -13.141 
5.85859 -4.125 -7.082 -9.162 -10.557 -11.416 -11.754 -12.312 -12.767 -13.094 
6.06061 -3.275 -6.658 -8.904 -10.477 -11.308 -11.594 -12.115 -12.646 -13.021 
6.26263 -3.064 -6.765 -8.866 -10.306 -11.142 -11.475 -11.967 -12.554 -12.927 
6.46465 -2.665 -6.290 -8.489 -10.031 -10.995 -11.377 -11.856 -12.501 -12.801 
6.66667 -2.838 -6.118 -8.541 -10.060 -10.922 -11.332 -11.812 -12.356 -12.765 
6.86869 -2.258 -5.806 -8.310 -9.849 -10.736 -11.055 -11.715 -12.328 -12.711 
7.07071 -2.206 -5.579 -8.049 -9.757 -10.707 -11.042 -11.572 -12.226 -12.666 
7.27273 -1.797 -5.511 -8.060 -9.555 -10.585 -10.946 -11.503 -12.113 -12.556 
7.47475 -1.520 -5.167 -7.733 -9.447 -10.462 -10.875 -11.391 -12.083 -12.468 
7.67677 -1.541 -5.361 -7.728 -9.377 -10.392 -10.726 -11.352 -11.993 -12.352 
7.87879 -1.113 -4.703 -7.556 -9.273 -10.241 -10.636 -11.268 -11.865 -12.422 
8.08081 -0.861 -4.892 -7.415 -9.287 -10.220 -10.552 -11.113 -11.760 -12.282 
8.28283 -0.774 -4.692 -7.147 -9.080 -10.150 -10.536 -11.141 -11.788 -12.231 
8.48485 -0.534 -4.333 -7.095 -9.105 -10.047 -10.358 -10.991 -11.651 -12.207 
8.68687 -0.128 -3.730 -6.919 -8.922 -9.915 -10.287 -10.917 -11.542 -12.092 
8.88889 0.076 -4.464 -6.943 -8.849 -9.818 -10.216 -10.849 -11.547 -12.014 
9.09091 0.184 -3.418 -6.786 -8.765 -9.736 -10.084 -10.753 -11.384 -11.904 
9.29293 0.642 -4.084 -6.805 -8.573 -9.574 -10.044 -10.632 -11.334 -11.892 
9.49495 0.779 -3.328 -6.488 -8.550 -9.609 -9.949 -10.530 -11.272 -11.852 
9.69697 0.788 -3.096 -6.336 -8.486 -9.473 -9.850 -10.463 -11.230 -11.742 
9.89899 1.169 -2.877 -6.298 -8.375 -9.306 -9.854 -10.414 -11.088 -11.692 
10.10101 1.464 -2.865 -6.398 -8.283 -9.326 -9.651 -10.355 -11.047 -11.644 
10.30303 1.755 -2.438 -6.029 -8.173 -9.197 -9.620 -10.309 -10.978 -11.574 
10.50505 2.013 -2.399 -6.030 -8.106 -9.106 -9.556 -10.207 -10.893 -11.548 
10.70707 2.206 -2.127 -6.134 -8.018 -9.055 -9.346 -10.133 -10.829 -11.466 
10.90909 2.455 -2.371 -5.862 -7.983 -8.904 -9.349 -10.012 -10.836 -11.416 
11.11111 2.643 -2.084 -5.788 -7.695 -8.885 -9.315 -10.024 -10.748 -11.378 
11.31313 2.824 -2.589 -5.760 -7.786 -8.636 -9.192 -9.858 -10.641 -11.214 
11.51515 3.055 -2.039 -5.465 -7.642 -8.703 -9.144 -9.806 -10.586 -11.165 
11.71717 3.125 -2.476 -5.421 -7.600 -8.576 -9.127 -9.766 -10.573 -11.186 
11.91919 3.134 -1.585 -5.431 -7.618 -8.562 -8.986 -9.687 -10.488 -11.135 
12.12121 3.924 -1.820 -5.173 -7.410 -8.501 -8.935 -9.615 -10.489 -11.068 
12.32323 4.056 -1.829 -5.080 -7.307 -8.304 -8.898 -9.623 -10.358 -11.011 
12.52525 2.707 -1.373 -5.091 -7.175 -8.305 -8.698 -9.523 -10.277 -10.937 
12.72727 4.252 -1.374 -5.090 -7.219 -8.251 -8.650 -9.444 -10.247 -10.974 
12.92929 4.183 -1.065 -5.086 -6.997 -8.168 -8.663 -9.333 -10.197 -10.842 
13.13131 4.746 -1.061 -4.943 -7.086 -8.000 -8.457 -9.366 -10.202 -10.817 
13.33333 4.828 -1.067 -5.012 -7.038 -7.976 -8.577 -9.322 -10.103 -10.778 
13.53535 5.050 -1.271 -4.876 -6.961 -7.981 -8.376 -9.214 -10.065 -10.731 
13.73737 5.252 -1.192 -4.787 -6.860 -7.975 -8.415 -9.190 -9.978 -10.680 
13.93939 5.163 -0.910 -4.613 -6.684 -7.930 -8.270 -9.164 -10.044 -10.611 
14.14141 5.571 -1.365 -4.605 -6.655 -7.760 -8.194 -9.090 -9.951 -10.547 
14.34343 5.133 -1.194 -4.489 -6.583 -7.716 -8.130 -9.000 -9.872 -10.463 
14.54545 5.970 -0.654 -4.318 -6.454 -7.748 -8.078 -8.979 -9.775 -10.519 
14.74747 1.380 -0.391 -4.236 -6.501 -7.546 -8.095 -8.895 -9.743 -10.427 
14.94949 6.185 -0.623 -4.242 -6.266 -7.352 -7.947 -8.772 -9.628 -10.299 
15.15152 6.040 -0.250 -4.242 -6.223 -7.465 -7.854 -8.751 -9.668 -10.364 
15.35354 6.445 -0.119 -4.172 -6.190 -7.217 -7.753 -8.771 -9.674 -10.300 
15.55556 5.869 -0.335 -3.829 -6.111 -7.247 -7.717 -8.593 -9.548 -10.219 
15.75758 7.468 -0.401 -4.066 -6.109 -7.174 -7.653 -8.610 -9.523 -10.236 
15.95960 7.318 0.208 -3.680 -5.960 -7.100 -7.538 -8.634 -9.525 -10.221 
16.16162 7.504 -0.340 -3.457 -5.876 -7.077 -7.590 -8.414 -9.453 -10.147 
16.36364 6.682 -0.477 -3.746 -5.990 -6.930 -7.570 -8.451 -9.348 -10.082 
16.56566 7.032 -0.002 -3.653 -5.778 -6.881 -7.510 -8.408 -9.367 -10.051 
16.76768 7.775 0.355 -3.415 -5.793 -6.812 -7.418 -8.364 -9.312 -10.045 
16.96970 8.926 0.164 -3.343 -5.719 -6.683 -7.172 -8.311 -9.233 -9.995 
17.17172 7.712 0.542 -3.385 -5.551 -6.762 -7.125 -8.250 -9.228 -9.974 
17.37374 8.151 0.411 -3.045 -5.689 -6.495 -7.269 -8.073 -9.211 -9.915 
17.57576 8.850 0.880 -3.156 -5.479 -6.512 -7.208 -8.239 -9.192 -9.964 
17.77778 8.739 0.163 -2.902 -5.390 -6.606 -7.143 -8.111 -9.156 -9.829 
17.97980 7.767 0.807 -2.809 -5.415 -6.446 -6.793 -8.079 -9.031 -9.784 
18.18182 8.772 0.992 -2.809 -5.155 -6.346 -6.943 -8.036 -9.224 -9.822 
18.38384 8.007 1.676 -2.859 -4.967 -6.337 -6.848 -8.043 -9.113 -9.725 
18.58586 8.306 1.548 -2.490 -5.228 -6.319 -6.805 -7.917 -8.957 -9.726 
18.78788 8.381 -0.644 -2.892 -4.942 -6.155 -6.809 -7.795 -8.926 -9.647 
18.98990 13.911 1.097 -2.852 -5.015 -6.064 -6.559 -7.895 -8.865 -9.604 
19.19192 6.480 0.843 -2.309 -4.935 -6.100 -6.534 -7.780 -8.800 -9.620 
19.39394 9.515 2.033 -2.706 -4.754 -6.016 -6.584 -7.749 -8.728 -9.553 
