# t[days] u g r i z y J H K
0.20202 -11.077 -12.146 -11.934 -10.248 -10.594 -10.886 -8.177 -10.353 -4.202 
0.40404 -13.947 -14.634 -14.781 -14.559 -14.360 -14.125 -13.589 -12.461 -12.405 
0.60606 -14.419 -15.325 -15.820 -15.653 -15.460 -15.024 -14.292 -13.609 -13.247 
0.80808 -14.362 -15.435 -15.996 -15.860 -15.509 -15.235 -14.801 -13.927 -13.852 
1.01010 -14.011 -15.368 -15.978 -16.039 -15.657 -15.504 -14.949 -14.545 -14.225 
1.21212 -13.649 -15.193 -15.899 -15.881 -15.564 -15.326 -14.910 -14.481 -13.868 
1.41414 -13.197 -15.021 -15.736 -15.797 -15.549 -15.207 -14.851 -14.613 -13.909 
1.61616 -12.852 -14.788 -15.567 -15.638 -15.369 -15.219 -14.783 -14.441 -14.194 
1.81818 -12.429 -14.566 -15.316 -15.422 -15.207 -15.096 -14.776 -14.536 -14.432 
2.02020 -11.934 -14.288 -15.061 -15.134 -15.160 -14.914 -14.741 -14.482 -14.179 
2.22222 -11.614 -13.958 -14.827 -14.992 -14.876 -14.702 -14.486 -14.392 -13.920 
2.42424 -11.220 -13.716 -14.592 -14.778 -14.738 -14.689 -14.398 -14.316 -14.191 
2.62626 -10.844 -13.325 -14.319 -14.556 -14.570 -14.516 -14.435 -14.349 -14.045 
2.82828 -10.547 -13.022 -14.047 -14.317 -14.278 -14.288 -14.184 -14.135 -13.864 
3.03030 -9.932 -12.754 -13.787 -13.998 -14.113 -14.120 -14.080 -14.024 -13.825 
3.23232 -9.571 -12.418 -13.549 -13.895 -13.927 -13.854 -13.895 -14.017 -13.920 
3.43434 -9.050 -12.155 -13.265 -13.696 -13.828 -13.777 -13.807 -13.909 -13.754 
3.63636 -8.841 -11.900 -13.058 -13.459 -13.646 -13.644 -13.731 -13.842 -13.696 
3.83838 -8.548 -11.576 -12.850 -13.295 -13.377 -13.474 -13.527 -13.723 -13.764 
