# t[days] u g r i z y J H K
0.20202 -12.142 -11.257 -11.974 -13.252 -10.356 -5.788 -10.801 -11.312 -11.032 
0.40404 -14.392 -14.868 -14.732 -14.427 -15.167 -14.449 -12.443 -13.825 -11.047 
0.60606 -14.484 -15.441 -15.677 -15.378 -15.272 -14.753 -13.989 -13.850 -13.412 
0.80808 -14.687 -15.720 -15.868 -15.700 -14.384 -14.492 -13.729 -14.051 -14.044 
1.01010 -14.707 -15.771 -16.016 -15.676 -14.997 -14.593 -14.508 -13.816 -13.354 
1.21212 -14.249 -15.744 -16.067 -15.499 -15.222 -14.639 -14.650 -14.770 -14.818 
1.41414 -13.565 -15.672 -15.924 -15.800 -15.420 -15.018 -14.791 -14.983 -14.203 
1.61616 -13.672 -15.500 -15.787 -15.759 -15.410 -15.284 -15.271 -14.832 -15.034 
1.81818 -13.385 -15.447 -15.692 -15.617 -15.409 -15.477 -14.974 -15.321 -15.414 
2.02020 -13.125 -15.306 -15.815 -15.937 -15.915 -15.746 -15.489 -15.458 -14.817 
2.22222 -12.359 -14.998 -15.605 -15.899 -15.992 -15.934 -15.582 -15.379 -15.608 
2.42424 -12.667 -15.045 -15.632 -15.727 -15.716 -15.852 -15.598 -15.465 -15.744 
2.62626 -12.397 -14.780 -15.600 -15.709 -15.809 -15.711 -15.718 -15.762 -15.606 
2.82828 -12.152 -14.574 -15.313 -15.650 -15.638 -15.709 -15.698 -15.608 -15.760 
3.03030 -12.052 -14.271 -15.076 -15.340 -15.689 -15.617 -15.642 -15.755 -15.424 
3.23232 -11.829 -14.072 -14.806 -15.199 -15.593 -15.701 -15.491 -15.497 -15.621 
3.43434 -11.758 -13.798 -14.731 -15.129 -15.449 -15.501 -15.453 -15.375 -15.398 
3.63636 -11.692 -13.532 -14.411 -14.957 -15.373 -15.407 -15.471 -15.234 -15.286 
3.83838 -11.512 -13.187 -14.210 -14.777 -15.225 -15.495 -15.331 -15.364 -15.240 
4.04040 -11.608 -13.337 -14.180 -14.745 -15.223 -15.314 -15.321 -15.317 -15.207 
4.24242 -11.299 -12.890 -13.817 -14.575 -14.991 -15.229 -15.220 -15.300 -15.119 
4.44444 -11.154 -12.805 -13.868 -14.269 -14.883 -15.232 -15.195 -15.108 -15.197 
4.64646 -10.996 -12.650 -13.534 -14.332 -14.733 -15.086 -15.075 -14.946 -15.040 
4.84848 -10.984 -12.560 -13.690 -14.125 -14.820 -15.068 -15.046 -14.856 -14.772 
5.05051 -10.981 -12.426 -13.557 -14.211 -14.736 -15.005 -14.931 -14.831 -14.604 
5.25253 -10.633 -12.139 -13.215 -13.891 -14.563 -14.790 -14.890 -14.788 -14.748 
5.45455 -10.568 -11.951 -13.081 -14.067 -14.579 -14.841 -14.803 -14.756 -14.696 
5.65657 -10.549 -12.172 -13.301 -14.033 -14.527 -14.872 -14.771 -14.699 -14.581 
5.85859 -10.245 -11.745 -13.046 -13.878 -14.449 -14.691 -14.637 -14.600 -14.499 
6.06061 -10.294 -11.749 -12.902 -13.776 -14.324 -14.620 -14.582 -14.637 -14.339 
6.26263 -9.849 -11.652 -12.812 -13.655 -14.247 -14.633 -14.529 -14.582 -14.348 
6.46465 -9.829 -11.739 -12.916 -13.600 -14.315 -14.626 -14.519 -14.464 -14.454 
6.66667 -9.622 -11.588 -12.633 -13.474 -14.133 -14.451 -14.414 -14.373 -14.373 
6.86869 -9.382 -11.429 -12.480 -13.529 -14.125 -14.313 -14.490 -14.313 -14.561 
7.07071 -10.201 -11.426 -12.581 -13.462 -14.054 -14.346 -14.412 -14.348 -14.116 
7.27273 -9.208 -11.085 -12.360 -13.417 -14.008 -14.351 -14.305 -14.250 -14.145 
7.47475 -9.077 -11.114 -12.485 -13.229 -13.819 -14.175 -14.320 -14.220 -13.964 
7.67677 -8.923 -11.103 -12.371 -13.301 -13.851 -14.211 -14.220 -14.244 -14.062 
7.87879 -9.069 -10.836 -12.143 -13.266 -13.834 -14.059 -14.184 -14.132 -13.994 
8.08081 -8.764 -10.600 -11.947 -13.083 -13.728 -14.076 -14.129 -14.063 -14.051 
8.28283 -8.544 -10.684 -11.962 -12.919 -13.669 -14.022 -14.080 -13.937 -13.939 
8.48485 -8.432 -10.446 -11.824 -12.954 -13.664 -13.915 -14.039 -14.098 -14.004 
8.68687 -8.490 -10.419 -11.781 -12.868 -13.476 -13.884 -13.997 -13.978 -13.896 
8.88889 -7.972 -10.489 -11.864 -12.936 -13.527 -13.826 -13.915 -14.097 -13.940 
9.09091 -7.740 -10.244 -11.678 -12.847 -13.417 -13.814 -13.823 -13.962 -13.933 
9.29293 -7.926 -10.250 -11.660 -12.662 -13.266 -13.740 -13.820 -13.828 -13.818 
