# t[days] u g r i z y J H K
0.20202 -11.048 -11.726 -11.113 -11.103 -11.100 -11.429 -10.407 -8.299 -9.429 
0.40404 -13.295 -14.053 -14.339 -14.221 -13.980 -14.336 -13.639 -12.566 -12.399 
0.60606 -13.707 -14.608 -14.810 -14.981 -14.981 -15.033 -14.561 -14.058 -13.579 
0.80808 -13.541 -14.455 -15.044 -15.282 -15.357 -15.277 -14.924 -14.631 -14.030 
1.01010 -13.058 -14.352 -15.045 -15.341 -15.426 -15.465 -15.192 -14.934 -14.532 
1.21212 -12.482 -14.001 -14.795 -15.256 -15.425 -15.437 -15.281 -14.837 -14.610 
1.41414 -12.001 -13.718 -14.539 -15.040 -15.270 -15.213 -15.160 -14.948 -14.626 
1.61616 -11.480 -13.242 -14.243 -14.875 -15.105 -15.188 -15.075 -14.925 -14.697 
1.81818 -10.998 -12.915 -13.947 -14.606 -14.944 -15.077 -14.955 -14.857 -14.763 
2.02020 -10.346 -12.375 -13.599 -14.378 -14.687 -14.843 -14.845 -14.717 -14.705 
2.22222 -9.960 -11.895 -13.259 -14.153 -14.588 -14.798 -14.766 -14.705 -14.594 
2.42424 -9.538 -11.650 -12.881 -13.887 -14.409 -14.502 -14.630 -14.660 -14.603 
2.62626 -9.277 -11.171 -12.673 -13.606 -14.293 -14.466 -14.579 -14.630 -14.537 
2.82828 -8.691 -10.939 -12.453 -13.533 -14.024 -14.193 -14.461 -14.535 -14.485 
3.03030 -8.258 -10.645 -12.278 -13.247 -13.864 -14.125 -14.330 -14.471 -14.450 
3.23232 -7.936 -10.126 -11.873 -13.079 -13.758 -13.920 -14.290 -14.426 -14.437 
3.43434 -7.669 -9.950 -11.785 -12.883 -13.554 -13.793 -14.099 -14.381 -14.371 
3.63636 -7.313 -9.924 -11.507 -12.766 -13.428 -13.661 -13.989 -14.236 -14.327 
3.83838 -6.970 -9.462 -11.279 -12.463 -13.215 -13.481 -13.871 -14.168 -14.220 
4.04040 -7.106 -9.183 -11.072 -12.315 -12.973 -13.344 -13.752 -14.031 -14.282 
4.24242 -6.465 -8.939 -10.788 -12.192 -12.921 -13.189 -13.590 -14.023 -14.128 
4.44444 -5.968 -8.639 -10.534 -11.953 -12.709 -13.018 -13.528 -13.813 -14.071 
4.64646 -5.381 -8.199 -10.177 -11.752 -12.554 -12.796 -13.325 -13.662 -14.023 
4.84848 -5.143 -8.028 -10.103 -11.500 -12.292 -12.706 -13.162 -13.512 -13.845 
5.05051 -4.756 -7.734 -9.896 -11.250 -12.126 -12.499 -12.975 -13.545 -13.684 
5.25253 -4.546 -7.395 -9.632 -11.101 -12.084 -12.404 -12.879 -13.307 -13.586 
5.45455 -4.335 -7.463 -9.468 -10.890 -11.774 -12.229 -12.692 -13.292 -13.560 
5.65657 -3.919 -7.219 -9.220 -10.770 -11.726 -12.038 -12.628 -13.183 -13.445 
5.85859 -4.084 -6.896 -9.047 -10.583 -11.482 -11.890 -12.484 -13.015 -13.448 
6.06061 -3.303 -6.626 -8.768 -10.470 -11.401 -11.839 -12.362 -12.954 -13.253 
6.26263 -4.286 -6.620 -8.750 -10.440 -11.260 -11.605 -12.246 -12.799 -13.312 
6.46465 -2.818 -5.771 -8.564 -10.254 -11.161 -11.562 -12.133 -12.737 -13.150 
6.66667 -2.625 -6.069 -8.376 -10.129 -11.067 -11.387 -12.084 -12.626 -13.006 
6.86869 -2.453 -5.673 -8.297 -9.976 -10.918 -11.347 -11.931 -12.531 -12.939 
7.07071 -2.152 -5.568 -8.032 -9.778 -10.870 -11.284 -11.852 -12.426 -12.974 
7.27273 -1.862 -4.973 -7.804 -9.682 -10.592 -10.994 -11.731 -12.368 -12.737 
7.47475 -1.993 -4.931 -7.738 -9.513 -10.554 -10.970 -11.563 -12.293 -12.744 
7.67677 -1.549 -4.752 -7.677 -9.434 -10.484 -10.907 -11.511 -12.104 -12.634 
7.87879 -1.166 -4.584 -7.321 -9.424 -10.391 -10.778 -11.429 -12.107 -12.568 
8.08081 -0.887 -4.442 -7.241 -9.332 -10.264 -10.687 -11.212 -12.000 -12.430 
8.28283 -0.681 -4.423 -7.190 -9.186 -10.185 -10.508 -11.239 -11.835 -12.397 
8.48485 -0.534 -3.909 -7.171 -9.009 -10.050 -10.452 -11.088 -11.784 -12.317 
8.68687 -0.168 -3.472 -7.014 -9.024 -9.969 -10.348 -11.040 -11.781 -12.253 
8.88889 0.036 -3.888 -6.961 -8.930 -10.044 -10.345 -10.925 -11.703 -12.255 
9.09091 0.198 -3.927 -6.722 -8.791 -9.775 -10.213 -10.817 -11.576 -12.094 
9.29293 0.394 -3.376 -6.743 -8.596 -9.702 -10.014 -10.763 -11.572 -12.058 
9.49495 0.823 -3.061 -6.512 -8.558 -9.587 -9.995 -10.682 -11.418 -11.991 
9.69697 1.005 -3.776 -6.309 -8.443 -9.471 -9.810 -10.509 -11.324 -11.917 
9.89899 1.226 -2.803 -6.280 -8.375 -9.379 -9.759 -10.459 -11.238 -11.837 
10.10101 1.448 -3.201 -6.182 -8.365 -9.386 -9.769 -10.420 -11.161 -11.712 
10.30303 1.564 -2.718 -6.128 -8.151 -9.294 -9.749 -10.291 -11.086 -11.747 
10.50505 1.951 -2.753 -6.041 -7.988 -9.130 -9.568 -10.275 -11.024 -11.673 
10.70707 2.106 -2.614 -5.981 -8.108 -9.040 -9.482 -10.122 -10.975 -11.591 
10.90909 2.385 -2.307 -5.988 -7.961 -8.993 -9.361 -10.061 -10.899 -11.468 
11.11111 2.510 -2.360 -5.838 -7.906 -8.975 -9.327 -9.992 -10.848 -11.429 
11.31313 2.579 -1.951 -5.725 -7.742 -8.969 -9.189 -9.949 -10.768 -11.349 
11.51515 3.127 -2.227 -5.689 -7.626 -8.822 -9.180 -9.877 -10.721 -11.369 
11.71717 3.184 -2.059 -5.516 -7.700 -8.678 -9.116 -9.851 -10.616 -11.292 
11.91919 3.336 -2.281 -5.476 -7.579 -8.585 -9.012 -9.695 -10.517 -11.208 
12.12121 3.577 -1.548 -5.188 -7.385 -8.492 -8.918 -9.684 -10.521 -11.179 
