# t[days] u g r i z y J H K
0.20202 -11.094 -11.103 -10.143 -9.450 -8.866 -8.418 -9.831 -8.085 -5.339 
0.40404 -13.388 -13.374 -13.868 -14.354 -14.294 -13.982 -13.994 -12.655 -12.538 
0.60606 -13.696 -14.111 -14.868 -14.998 -15.248 -14.937 -14.920 -13.729 -13.445 
0.80808 -13.413 -14.508 -15.228 -15.662 -15.783 -15.594 -15.341 -14.800 -14.177 
1.01010 -13.280 -14.385 -15.219 -15.784 -15.956 -15.846 -15.705 -15.356 -15.121 
1.21212 -12.702 -14.166 -15.124 -15.720 -16.005 -16.073 -15.907 -15.651 -15.349 
1.41414 -12.064 -13.735 -14.882 -15.585 -15.856 -15.975 -15.974 -15.648 -15.526 
1.61616 -11.709 -13.299 -14.644 -15.524 -15.910 -15.979 -16.003 -15.869 -15.628 
1.81818 -11.324 -12.772 -14.220 -15.326 -15.828 -15.799 -15.894 -15.865 -15.629 
2.02020 -11.111 -12.660 -13.951 -15.108 -15.627 -15.780 -15.842 -15.771 -15.748 
2.22222 -10.939 -12.077 -13.661 -14.925 -15.500 -15.625 -15.865 -15.843 -15.735 
2.42424 -10.743 -11.585 -13.244 -14.538 -15.238 -15.424 -15.543 -15.728 -15.651 
2.62626 -10.602 -11.398 -13.030 -14.318 -15.069 -15.224 -15.483 -15.584 -15.571 
2.82828 -10.431 -11.063 -12.776 -14.095 -14.903 -15.053 -15.365 -15.427 -15.405 
3.03030 -10.234 -10.811 -12.389 -13.933 -14.708 -14.991 -15.243 -15.502 -15.410 
3.23232 -10.045 -10.764 -12.072 -13.692 -14.455 -14.731 -15.109 -15.363 -15.378 
3.43434 -9.863 -10.439 -11.948 -13.532 -14.294 -14.742 -15.119 -15.278 -15.409 
3.63636 -9.666 -10.270 -11.773 -13.389 -14.126 -14.640 -14.952 -15.262 -15.227 
3.83838 -9.473 -10.085 -11.503 -13.181 -14.174 -14.424 -14.780 -15.193 -15.310 
4.04040 -9.293 -9.837 -11.347 -13.079 -14.037 -14.308 -14.731 -14.996 -15.056 
