# t[days] u g r i z y J H K
0.20202 -10.838 -10.835 -11.737 -12.161 -11.531 -11.169 -10.610 -12.058 -7.069 
0.40404 -13.263 -13.659 -13.989 -14.422 -14.434 -14.051 -13.887 -13.191 -13.001 
0.60606 -13.747 -14.469 -14.781 -15.086 -15.234 -15.082 -14.821 -14.133 -13.958 
0.80808 -13.525 -14.621 -15.101 -15.557 -15.713 -15.517 -15.219 -14.976 -14.341 
1.01010 -12.944 -14.502 -15.340 -15.761 -15.851 -15.911 -15.506 -15.256 -15.336 
1.21212 -12.640 -14.113 -14.982 -15.610 -15.876 -15.868 -15.710 -15.512 -14.993 
1.41414 -12.171 -13.620 -14.787 -15.545 -15.726 -15.918 -15.738 -15.564 -15.129 
1.61616 -11.406 -13.131 -14.480 -15.201 -15.612 -15.752 -15.675 -15.567 -15.325 
1.81818 -11.081 -12.727 -14.105 -14.936 -15.429 -15.627 -15.632 -15.378 -15.406 
2.02020 -10.821 -12.384 -13.811 -14.693 -15.190 -15.382 -15.453 -15.397 -15.301 
2.22222 -10.572 -11.962 -13.456 -14.493 -15.047 -15.354 -15.302 -15.326 -15.206 
2.42424 -10.278 -11.631 -13.101 -14.216 -14.877 -15.101 -15.182 -15.154 -15.051 
2.62626 -10.061 -11.219 -12.911 -14.064 -14.716 -14.919 -15.151 -15.127 -15.054 
2.82828 -9.736 -10.916 -12.598 -13.861 -14.640 -14.868 -15.053 -15.034 -14.984 
3.03030 -9.537 -10.707 -12.438 -13.747 -14.478 -14.608 -14.952 -15.015 -15.030 
3.23232 -9.353 -10.581 -11.986 -13.527 -14.337 -14.614 -14.768 -14.913 -14.904 
3.43434 -9.084 -10.219 -12.079 -13.355 -14.190 -14.488 -14.663 -14.833 -14.872 
3.63636 -8.842 -10.160 -11.935 -13.193 -14.042 -14.234 -14.522 -14.761 -14.683 
3.83838 -8.603 -9.920 -11.591 -13.053 -13.785 -14.071 -14.466 -14.532 -14.558 
4.04040 -8.357 -9.610 -11.425 -12.828 -13.719 -13.996 -14.283 -14.544 -14.572 
4.24242 -8.152 -9.516 -11.236 -12.799 -13.667 -13.906 -14.150 -14.418 -14.500 
4.44444 -7.914 -9.333 -11.173 -12.576 -13.433 -13.829 -14.140 -14.328 -14.433 
4.64646 -7.736 -9.195 -10.984 -12.541 -13.368 -13.682 -13.879 -14.165 -14.389 
4.84848 -7.430 -9.007 -10.901 -12.321 -13.146 -13.607 -13.726 -14.095 -14.257 
5.05051 -7.185 -9.068 -10.740 -12.205 -13.114 -13.413 -13.718 -14.008 -14.201 
5.25253 -6.967 -8.609 -10.542 -12.069 -12.931 -13.283 -13.512 -13.787 -14.070 
5.45455 -6.813 -8.424 -10.424 -11.970 -12.885 -13.236 -13.465 -13.709 -13.975 
5.65657 -6.487 -8.450 -10.401 -11.852 -12.740 -13.121 -13.385 -13.692 -13.882 
