# t[days] u g r i z y J H K
0.20202 -12.599 -12.884 -13.001 -12.663 -12.862 -11.803 -12.228 -2.595 -7.542 
0.40404 -13.829 -14.386 -14.160 -13.936 -13.395 -13.380 -12.458 -12.383 -11.249 
0.60606 -13.753 -14.533 -14.469 -14.241 -14.038 -13.900 -13.053 -12.500 -13.464 
0.80808 -13.541 -14.610 -14.683 -14.464 -14.359 -14.160 -13.876 -13.529 -13.212 
1.01010 -13.189 -14.334 -14.539 -14.577 -14.685 -14.627 -14.326 -14.024 -13.596 
1.21212 -12.681 -14.018 -14.373 -14.591 -14.723 -14.643 -14.325 -14.188 -13.480 
1.41414 -12.001 -13.593 -14.134 -14.387 -14.627 -14.648 -14.431 -14.037 -14.000 
1.61616 -11.641 -13.077 -13.769 -14.266 -14.507 -14.657 -14.269 -14.116 -13.760 
1.81818 -11.419 -12.709 -13.589 -14.084 -14.444 -14.565 -14.199 -13.913 -13.797 
2.02020 -10.895 -12.420 -13.286 -13.985 -14.272 -14.301 -14.046 -13.805 -13.703 
2.22222 -10.442 -12.135 -13.072 -13.708 -14.093 -14.274 -13.906 -13.785 -13.498 
2.42424 -10.037 -11.846 -12.918 -13.543 -13.958 -14.115 -13.835 -13.688 -13.402 
2.62626 -9.747 -11.519 -12.674 -13.378 -13.828 -13.833 -13.680 -13.485 -13.294 
2.82828 -9.320 -11.267 -12.461 -13.210 -13.636 -13.743 -13.485 -13.352 -13.285 
3.03030 -9.166 -11.157 -12.305 -13.045 -13.459 -13.549 -13.358 -13.191 -13.105 
3.23232 -8.827 -10.899 -12.098 -12.867 -13.275 -13.390 -13.302 -13.122 -12.968 
3.43434 -8.567 -10.633 -11.916 -12.765 -13.144 -13.259 -13.076 -12.940 -12.687 
3.63636 -8.156 -10.428 -11.733 -12.501 -12.927 -13.061 -12.912 -12.799 -12.623 
3.83838 -7.910 -10.178 -11.605 -12.421 -12.775 -12.904 -12.835 -12.698 -12.581 
4.04040 -7.477 -10.019 -11.364 -12.232 -12.663 -12.734 -12.744 -12.552 -12.402 
4.24242 -7.434 -9.901 -11.250 -12.107 -12.590 -12.701 -12.606 -12.488 -12.401 
4.44444 -7.036 -9.532 -11.088 -12.010 -12.455 -12.629 -12.562 -12.495 -12.318 
4.64646 -6.741 -9.386 -10.973 -11.880 -12.242 -12.350 -12.421 -12.361 -12.182 
4.84848 -6.329 -9.273 -10.834 -11.793 -12.232 -12.331 -12.298 -12.256 -12.117 
5.05051 -5.974 -9.045 -10.656 -11.649 -12.111 -12.282 -12.280 -12.212 -12.055 
5.25253 -5.804 -8.944 -10.537 -11.557 -12.006 -12.152 -12.244 -12.103 -11.969 
5.45455 -5.771 -8.733 -10.470 -11.417 -11.904 -12.053 -12.087 -12.039 -11.934 
5.65657 -5.653 -8.581 -10.344 -11.332 -11.825 -11.993 -12.062 -12.041 -11.929 
5.85859 -5.067 -8.248 -10.146 -11.280 -11.734 -11.929 -11.974 -11.971 -11.861 
6.06061 -4.629 -8.083 -10.037 -11.185 -11.662 -11.898 -11.930 -11.889 -11.811 
6.26263 -4.414 -7.884 -9.862 -11.028 -11.542 -11.740 -11.860 -11.811 -11.754 
6.46465 -4.179 -7.711 -9.802 -10.911 -11.520 -11.689 -11.796 -11.833 -11.728 
6.66667 -3.733 -7.549 -9.705 -10.869 -11.388 -11.591 -11.756 -11.843 -11.656 
6.86869 -3.667 -7.499 -9.606 -10.778 -11.334 -11.539 -11.701 -11.761 -11.720 
7.07071 -3.097 -7.145 -9.367 -10.647 -11.255 -11.490 -11.679 -11.657 -11.670 
7.27273 -2.825 -6.918 -9.318 -10.568 -11.204 -11.342 -11.547 -11.607 -11.683 
7.47475 -2.405 -6.961 -9.220 -10.455 -11.083 -11.285 -11.503 -11.620 -11.605 
7.67677 -1.873 -6.734 -9.083 -10.436 -11.030 -11.187 -11.430 -11.628 -11.577 
7.87879 -2.627 -6.693 -8.999 -10.391 -10.975 -11.134 -11.394 -11.536 -11.539 
8.08081 -2.366 -6.337 -8.771 -10.178 -10.842 -11.086 -11.369 -11.530 -11.524 
8.28283 -2.106 -6.218 -8.674 -10.094 -10.743 -10.946 -11.241 -11.403 -11.465 
