# t[days] u g r i z y J H K
0.20202 83.991 72.461 16.935 32.705 nan nan nan nan nan 
0.40404 -13.472 -12.771 -12.297 -13.374 -11.318 -13.904 -10.702 -12.161 -12.581 
0.60606 -14.436 -13.360 -13.829 -14.350 -14.617 -13.495 -14.080 -13.051 -13.101 
0.80808 -14.119 -14.175 -14.004 -14.655 -14.607 -14.828 -14.771 -14.240 -12.882 
1.01010 -14.657 -14.739 -14.897 -14.961 -15.105 -15.362 -14.729 -14.827 -13.959 
1.21212 -14.715 -14.693 -14.626 -14.989 -15.166 -15.344 -15.043 -14.832 -14.292 
1.41414 -14.364 -14.527 -14.573 -15.006 -15.436 -15.461 -15.115 -14.771 -14.900 
1.61616 -14.158 -14.531 -14.581 -14.912 -15.217 -15.315 -15.255 -14.890 -14.402 
1.81818 -13.971 -14.195 -14.615 -14.944 -15.207 -15.320 -15.091 -14.868 -14.666 
2.02020 -13.500 -14.254 -14.558 -15.041 -15.221 -15.189 -15.129 -14.943 -14.876 
2.22222 -13.439 -14.029 -14.461 -14.870 -14.994 -15.174 -15.148 -14.761 -14.368 
2.42424 -12.981 -13.800 -14.242 -14.695 -14.890 -15.120 -15.246 -14.951 -14.406 
2.62626 -12.941 -13.536 -14.089 -14.676 -14.974 -15.084 -15.082 -14.867 -14.566 
2.82828 -12.359 -13.271 -13.932 -14.549 -14.736 -14.994 -15.137 -14.938 -14.695 
3.03030 -12.301 -13.330 -13.995 -14.550 -14.832 -14.973 -15.068 -14.861 -14.739 
3.23232 -11.731 -13.061 -13.856 -14.492 -14.824 -14.928 -15.034 -14.903 -14.649 
3.43434 -12.117 -13.038 -13.830 -14.293 -14.819 -14.935 -14.992 -14.850 -14.599 
3.63636 -11.474 -12.905 -13.578 -14.234 -14.598 -14.871 -14.920 -14.980 -14.943 
3.83838 -11.401 -12.679 -13.553 -14.183 -14.625 -14.866 -14.885 -14.873 -14.696 
4.04040 -11.012 -12.261 -13.219 -14.078 -14.492 -14.642 -14.907 -14.837 -14.768 
4.24242 -11.183 -12.478 -13.393 -14.004 -14.561 -14.752 -14.880 -14.908 -14.731 
4.44444 -10.233 -12.157 -13.109 -13.901 -14.393 -14.506 -14.875 -14.970 -14.674 
4.64646 -10.611 -11.891 -12.949 -13.774 -14.254 -14.533 -14.780 -14.852 -14.733 
4.84848 -10.090 -11.847 -12.777 -13.598 -14.241 -14.415 -14.734 -14.820 -14.773 
5.05051 -10.050 -11.565 -12.778 -13.638 -14.168 -14.407 -14.745 -14.834 -14.825 
5.25253 -9.462 -11.251 -12.761 -13.531 -14.039 -14.306 -14.663 -14.755 -14.684 
5.45455 -9.580 -10.922 -12.637 -13.311 -13.939 -14.292 -14.534 -14.796 -14.789 
5.65657 -9.361 -10.896 -12.389 -13.348 -13.824 -14.283 -14.475 -14.614 -14.613 
5.85859 -8.648 -10.740 -12.395 -13.193 -13.710 -13.982 -14.421 -14.657 -14.738 
6.06061 -9.063 -10.707 -11.815 -12.897 -13.585 -14.021 -14.266 -14.497 -14.597 
6.26263 -7.834 -10.141 -11.662 -12.897 -13.448 -13.846 -14.302 -14.520 -14.675 
6.46465 -7.704 -10.278 -11.599 -12.780 -13.488 -13.864 -14.169 -14.426 -14.473 
6.66667 -6.954 -9.743 -11.663 -12.768 -13.253 -13.619 -14.168 -14.416 -14.389 
6.86869 -7.157 -9.531 -11.303 -12.394 -13.229 -13.599 -13.955 -14.219 -14.384 
7.07071 -6.865 -9.593 -11.524 -12.409 -12.993 -13.400 -13.968 -14.283 -14.388 
7.27273 -7.523 -9.310 -11.062 -12.325 -12.944 -13.369 -13.939 -14.339 -14.507 
