# t[days] u g r i z y J H K
0.20202 108.824 103.603 nan nan nan nan nan nan nan 
0.40404 -9.623 -10.859 -13.407 -12.124 -12.755 -13.841 -12.481 -12.218 -7.254 
0.60606 -13.434 -13.345 -13.521 -14.302 -14.799 -14.495 -14.100 -14.469 -14.166 
0.80808 -14.712 -14.829 -14.972 -15.616 -15.825 -15.884 -15.301 -15.497 -13.872 
1.01010 -14.572 -14.757 -15.334 -15.674 -16.031 -16.147 -15.816 -15.203 -14.833 
1.21212 -15.127 -15.350 -15.394 -15.914 -16.271 -16.355 -16.134 -15.602 -15.278 
1.41414 -15.187 -15.244 -15.373 -15.861 -16.163 -16.259 -15.920 -15.595 -15.134 
1.61616 -15.229 -15.141 -15.396 -15.758 -16.164 -16.400 -16.110 -15.587 -14.989 
1.81818 -14.908 -15.167 -15.272 -15.722 -16.092 -16.276 -16.098 -15.832 -15.419 
2.02020 -14.948 -15.182 -15.475 -15.746 -16.179 -16.264 -16.110 -15.718 -15.197 
2.22222 -15.067 -15.191 -15.418 -15.835 -16.153 -16.374 -16.185 -15.696 -15.349 
2.42424 -14.897 -15.256 -15.568 -15.963 -16.175 -16.423 -16.231 -15.688 -15.396 
2.62626 -14.561 -15.047 -15.512 -15.834 -16.331 -16.412 -16.207 -15.975 -15.568 
2.82828 -14.557 -15.055 -15.512 -15.938 -16.230 -16.399 -16.189 -15.962 -15.649 
3.03030 -14.415 -15.059 -15.558 -16.041 -16.231 -16.463 -16.321 -15.984 -15.798 
3.23232 -14.298 -15.036 -15.422 -15.832 -16.188 -16.330 -16.288 -16.045 -15.880 
3.43434 -14.090 -14.837 -15.505 -15.869 -16.279 -16.414 -16.308 -16.120 -15.597 
3.63636 -14.105 -14.937 -15.421 -15.903 -16.248 -16.460 -16.369 -16.129 -15.647 
3.83838 -13.817 -14.751 -15.330 -15.856 -16.223 -16.375 -16.395 -16.133 -15.766 
4.04040 -13.377 -14.542 -15.272 -15.804 -16.156 -16.292 -16.335 -16.213 -15.856 
4.24242 -13.150 -14.395 -15.154 -15.754 -16.149 -16.391 -16.370 -16.229 -15.943 
4.44444 -12.975 -14.236 -15.129 -15.636 -16.125 -16.254 -16.347 -16.246 -15.875 
4.64646 -12.600 -13.958 -14.987 -15.649 -16.004 -16.270 -16.306 -16.105 -15.941 
4.84848 -12.193 -13.745 -14.859 -15.456 -16.013 -16.242 -16.301 -16.203 -15.919 
5.05051 -12.387 -13.805 -14.785 -15.521 -15.966 -16.147 -16.291 -16.263 -16.007 
5.25253 -11.849 -13.555 -14.606 -15.410 -15.881 -16.159 -16.178 -16.187 -16.015 
5.45455 -11.377 -13.389 -14.557 -15.320 -15.759 -16.079 -16.193 -16.155 -15.953 
5.65657 -11.274 -13.312 -14.484 -15.266 -15.761 -16.028 -16.140 -16.124 -15.912 
5.85859 -11.250 -13.180 -14.395 -15.200 -15.675 -15.968 -16.133 -16.162 -16.026 
6.06061 -11.089 -12.859 -14.216 -15.081 -15.527 -15.925 -16.095 -16.108 -15.925 
6.26263 -10.886 -12.887 -14.100 -15.059 -15.530 -15.826 -16.054 -16.117 -15.960 
6.46465 -10.550 -12.588 -13.887 -14.806 -15.341 -15.745 -15.927 -15.992 -15.889 
6.66667 -10.792 -12.489 -13.798 -14.745 -15.342 -15.594 -15.862 -15.933 -15.887 
6.86869 -10.115 -12.390 -13.640 -14.740 -15.370 -15.602 -15.892 -15.944 -15.958 
7.07071 -10.103 -12.105 -13.476 -14.596 -15.118 -15.543 -15.814 -15.943 -15.812 
7.27273 -9.690 -11.950 -13.366 -14.507 -15.132 -15.446 -15.849 -15.931 -15.874 
7.47475 -9.565 -11.746 -13.382 -14.357 -14.985 -15.284 -15.648 -15.867 -15.858 
7.67677 -9.151 -11.513 -13.190 -14.224 -14.886 -15.200 -15.638 -15.773 -15.712 
7.87879 -9.291 -11.674 -13.189 -14.124 -14.789 -15.189 -15.557 -15.779 -15.745 
8.08081 -8.018 -11.609 -12.895 -13.973 -14.687 -15.084 -15.451 -15.719 -15.634 
8.28283 -8.875 -10.930 -12.777 -13.928 -14.667 -14.955 -15.386 -15.601 -15.772 
8.48485 -8.199 -10.983 -12.644 -13.856 -14.532 -14.909 -15.364 -15.625 -15.620 
8.68687 -7.393 -10.492 -12.226 -13.722 -14.481 -14.787 -15.327 -15.559 -15.637 
8.88889 -7.842 -10.564 -12.293 -13.545 -14.373 -14.797 -15.237 -15.576 -15.451 
9.09091 -7.688 -10.246 -12.270 -13.441 -14.294 -14.659 -15.151 -15.452 -15.554 
9.29293 -7.211 -10.054 -12.053 -13.397 -14.164 -14.559 -15.128 -15.413 -15.409 
9.49495 -7.306 -10.068 -12.037 -13.188 -14.041 -14.552 -15.003 -15.369 -15.479 
9.69697 -6.235 -9.801 -11.687 -13.099 -13.941 -14.419 -14.906 -15.312 -15.437 
9.89899 -7.740 -10.082 -11.561 -13.012 -13.877 -14.308 -14.848 -15.156 -15.357 
10.10101 -6.221 -9.624 -11.512 -12.941 -13.788 -14.272 -14.783 -15.137 -15.280 
10.30303 -5.250 -9.188 -11.356 -12.832 -13.613 -14.043 -14.726 -15.113 -15.296 
10.50505 -5.880 -8.563 -11.241 -12.666 -13.490 -14.020 -14.628 -15.054 -15.207 
10.70707 -4.922 -8.725 -10.911 -12.511 -13.429 -13.944 -14.543 -15.000 -15.202 
10.90909 -5.334 -8.421 -10.816 -12.285 -13.312 -13.789 -14.461 -14.932 -15.166 
11.11111 -5.358 -8.685 -10.563 -12.262 -13.223 -13.818 -14.363 -14.926 -15.097 
11.31313 -5.803 -7.714 -10.497 -12.178 -13.029 -13.630 -14.277 -14.775 -15.027 
11.51515 -6.162 -8.032 -10.611 -12.312 -12.991 -13.507 -14.318 -14.787 -15.040 
11.71717 -5.121 -7.622 -10.418 -12.136 -12.857 -13.513 -14.194 -14.724 -14.944 
11.91919 -5.231 -7.943 -10.065 -11.958 -12.893 -13.446 -14.154 -14.678 -14.945 
12.12121 -5.094 -7.235 -10.033 -11.781 -12.682 -13.288 -14.071 -14.578 -14.950 
12.32323 -3.554 -7.811 -10.059 -11.701 -12.762 -13.157 -13.952 -14.552 -14.869 
12.52525 -4.016 -6.668 -9.504 -11.527 -12.587 -13.133 -14.004 -14.566 -14.801 
12.72727 -5.016 -7.071 -9.919 -11.500 -12.513 -13.096 -13.854 -14.488 -14.780 
12.92929 -2.305 -6.800 -9.614 -11.311 -12.338 -12.991 -13.766 -14.377 -14.733 
13.13131 -2.495 -6.743 -9.314 -11.225 -12.314 -13.019 -13.715 -14.369 -14.739 
13.33333 -4.846 -6.454 -9.259 -11.050 -12.319 -12.807 -13.656 -14.392 -14.698 
13.53535 -4.429 -6.126 -9.073 -11.082 -12.154 -12.753 -13.582 -14.268 -14.639 
13.73737 -4.707 -6.656 -9.131 -11.101 -12.141 -12.702 -13.564 -14.224 -14.628 
13.93939 -1.859 -6.011 -8.969 -10.743 -11.989 -12.562 -13.461 -14.173 -14.638 
14.14141 -5.638 -6.121 -9.170 -10.898 -11.879 -12.474 -13.408 -14.099 -14.506 
14.34343 -2.600 -6.092 -8.528 -10.757 -11.782 -12.433 -13.372 -14.090 -14.451 
14.54545 -1.293 -5.344 -8.430 -10.364 -11.708 -12.318 -13.299 -13.977 -14.329 
14.74747 -4.820 -5.777 -8.093 -10.432 -11.662 -12.336 -13.228 -13.944 -14.309 
14.94949 -4.520 -5.705 -8.499 -10.410 -11.651 -12.299 -13.207 -13.963 -14.363 
15.15152 -0.791 -4.552 -7.952 -10.273 -11.511 -12.047 -13.136 -13.858 -14.255 
15.35354 -5.299 -5.506 -8.011 -10.074 -11.454 -12.124 -13.122 -13.895 -14.332 
15.55556 -4.738 -5.729 -7.942 -10.102 -11.522 -12.078 -13.097 -13.742 -14.269 
15.75758 -3.536 -5.069 -7.811 -9.978 -11.340 -11.974 -12.984 -13.693 -14.209 
15.95960 -1.630 -4.993 -7.758 -10.059 -11.210 -11.976 -12.945 -13.571 -14.215 
16.16162 -0.046 -4.815 -7.638 -9.974 -11.472 -11.707 -12.838 -13.584 -14.119 
16.36364 -3.566 -5.442 -7.662 -9.957 -10.983 -11.754 -12.759 -13.525 -14.074 
16.56566 0.099 -4.617 -7.912 -9.584 -11.048 -11.812 -12.809 -13.548 -14.110 
16.76768 -5.142 -4.429 -7.396 -9.610 -10.906 -11.646 -12.654 -13.572 -14.013 
16.96970 -3.479 -4.768 -7.127 -9.586 -10.779 -11.605 -12.593 -13.398 -14.016 
17.17172 -3.838 -5.028 -7.227 -9.353 -10.672 -11.472 -12.494 -13.383 -14.012 
17.37374 -3.411 -3.564 -6.910 -9.250 -10.571 -11.459 -12.559 -13.340 -14.004 
17.57576 -4.267 -4.136 -6.841 -9.572 -10.718 -11.404 -12.419 -13.249 -13.856 
17.77778 0.892 -3.671 -6.944 -9.201 -10.438 -11.329 -12.401 -13.256 -13.864 
17.97980 -4.191 -4.476 -6.780 -9.140 -10.400 -11.089 -12.288 -13.199 -13.793 
18.18182 -3.876 -3.810 -6.541 -8.832 -10.392 -11.203 -12.143 -13.133 -13.772 
18.38384 -3.420 -4.628 -6.357 -8.879 -10.280 -11.111 -12.140 -13.021 -13.707 
18.58586 -3.555 -4.157 -6.383 -8.828 -10.204 -11.044 -12.054 -12.977 -13.716 
18.78788 -3.365 -3.469 -6.243 -8.787 -10.246 -10.831 -11.991 -13.062 -13.566 
18.98990 -2.974 -3.663 -6.149 -8.696 -10.094 -10.905 -11.962 -12.944 -13.537 
19.19192 0.361 -4.003 -6.111 -8.859 -10.141 -10.773 -11.852 -12.839 -13.506 
19.39394 1.959 -1.338 -5.779 -8.413 -9.916 -10.864 -11.939 -12.818 -13.488 
19.59596 -3.841 -2.981 -5.542 -8.470 -9.774 -10.670 -11.730 -12.691 -13.429 
19.79798 -1.494 -4.326 -6.141 -8.283 -9.720 -10.551 -11.682 -12.682 -13.411 
20.00000 -3.660 -1.838 -6.047 -7.703 -9.514 -10.413 -11.613 -12.584 -13.268 
