# t[days] u g r i z y J H K
0.20202 125.247 146.192 140.903 nan nan nan nan nan nan 
0.40404 -11.078 -11.819 -12.631 -13.725 -13.598 -14.447 -12.785 -8.290 -12.488 
0.60606 -12.827 -13.360 -13.634 -14.056 -13.250 -12.615 -12.561 -11.105 -11.696 
0.80808 -13.516 -13.678 -14.109 -14.301 -14.292 -14.046 -14.028 -13.089 -12.975 
1.01010 -13.622 -13.925 -14.104 -14.404 -14.489 -14.339 -13.614 -13.509 -13.317 
1.21212 -13.815 -14.054 -14.273 -14.432 -14.400 -14.259 -14.143 -13.478 -12.747 
1.41414 -13.582 -14.014 -14.180 -14.506 -14.417 -14.255 -14.023 -13.817 -13.589 
1.61616 -13.314 -13.708 -14.130 -14.294 -14.427 -14.151 -14.082 -13.728 -13.594 
1.81818 -13.097 -13.643 -14.006 -14.230 -14.699 -14.335 -14.327 -13.973 -13.657 
2.02020 -12.877 -13.485 -13.818 -14.170 -14.326 -14.414 -14.173 -13.887 -13.758 
2.22222 -12.499 -13.157 -13.715 -14.165 -14.232 -14.321 -14.081 -14.012 -13.682 
2.42424 -12.365 -13.010 -13.452 -13.982 -14.340 -14.203 -14.372 -13.934 -13.921 
2.62626 -11.959 -12.783 -13.437 -14.001 -14.131 -14.407 -14.123 -14.161 -13.914 
2.82828 -11.674 -12.559 -13.286 -13.869 -14.144 -14.193 -14.160 -14.188 -14.043 
3.03030 -11.437 -12.358 -13.198 -13.765 -13.964 -14.051 -14.377 -14.067 -13.941 
3.23232 -11.077 -12.024 -12.925 -13.603 -13.930 -14.013 -14.066 -14.054 -13.979 
3.43434 -10.862 -11.776 -12.692 -13.527 -13.823 -13.995 -14.206 -14.074 -13.867 
3.63636 -10.545 -11.578 -12.398 -13.253 -13.787 -14.012 -13.994 -14.203 -13.969 
3.83838 -10.263 -11.489 -12.276 -13.208 -13.484 -13.817 -13.987 -14.041 -13.820 
4.04040 -10.061 -11.088 -12.135 -13.059 -13.313 -13.709 -14.248 -14.009 -14.214 
4.24242 -9.797 -10.844 -11.976 -12.782 -13.472 -13.573 -13.933 -14.118 -14.151 
4.44444 -9.571 -10.600 -11.524 -12.747 -13.136 -13.523 -13.973 -13.986 -14.043 
4.64646 -9.360 -10.386 -11.281 -12.509 -13.110 -13.382 -13.865 -13.997 -13.830 
4.84848 -9.113 -10.120 -11.177 -12.209 -13.080 -13.350 -13.687 -14.234 -14.120 
5.05051 -8.894 -9.941 -11.108 -12.116 -12.737 -13.126 -13.722 -14.009 -13.887 
5.25253 -8.729 -9.875 -10.813 -11.890 -12.763 -12.997 -13.603 -13.872 -13.851 
5.45455 -8.493 -9.562 -10.448 -11.740 -12.699 -12.947 -13.352 -13.882 -14.049 
5.65657 -8.296 -9.297 -10.523 -11.606 -12.331 -12.828 -13.504 -13.864 -13.761 
5.85859 -8.087 -9.113 -10.306 -11.471 -12.101 -12.570 -13.355 -13.779 -14.000 
6.06061 -7.897 -9.026 -10.415 -11.309 -12.183 -12.566 -13.360 -13.848 -14.025 
6.26263 -7.698 -8.752 -9.679 -11.068 -11.856 -12.416 -13.188 -13.765 -14.012 
6.46465 -7.480 -8.591 -9.542 -11.291 -11.836 -12.286 -13.164 -13.713 -14.008 
