# t[days] u g r i z y J H K
0.20202 60.041 76.267 24.052 23.541 nan nan nan nan nan 
0.40404 -12.153 -11.910 -11.695 -12.174 -13.114 -10.014 -13.514 -11.902 -11.931 
0.60606 -13.959 -13.579 -13.830 -13.954 -14.160 -14.167 -14.241 -13.297 -11.040 
0.80808 -13.940 -13.842 -13.904 -14.130 -14.423 -14.387 -14.213 -14.039 -14.015 
1.01010 -14.372 -14.242 -14.191 -14.502 -14.592 -14.744 -14.910 -14.348 -13.402 
1.21212 -14.238 -14.369 -14.425 -14.578 -14.992 -14.686 -14.604 -13.975 -13.715 
1.41414 -14.296 -14.208 -14.353 -14.408 -14.743 -14.700 -14.530 -14.243 -13.569 
1.61616 -13.789 -14.086 -14.281 -14.426 -14.796 -14.756 -14.792 -14.482 -13.646 
1.81818 -13.427 -13.889 -14.242 -14.528 -14.615 -14.843 -14.724 -14.184 -14.362 
2.02020 -13.718 -13.901 -14.176 -14.635 -14.782 -14.815 -14.861 -14.343 -14.315 
2.22222 -13.517 -13.765 -14.195 -14.586 -14.754 -14.893 -14.850 -14.567 -14.012 
2.42424 -12.990 -13.560 -14.146 -14.488 -14.749 -14.802 -15.024 -14.608 -14.442 
2.62626 -12.659 -13.525 -14.046 -14.378 -14.646 -14.763 -14.895 -14.627 -14.289 
2.82828 -12.661 -13.270 -13.895 -14.339 -14.710 -14.864 -14.937 -14.719 -14.250 
3.03030 -12.022 -13.145 -13.908 -14.432 -14.687 -14.825 -14.818 -14.714 -14.617 
3.23232 -11.978 -13.064 -13.817 -14.294 -14.577 -14.868 -14.913 -14.722 -14.527 
3.43434 -11.863 -12.884 -13.719 -14.280 -14.617 -14.719 -14.885 -14.770 -14.423 
3.63636 -11.501 -12.652 -13.556 -14.260 -14.663 -14.859 -14.874 -14.818 -14.540 
3.83838 -11.541 -12.558 -13.349 -14.151 -14.523 -14.711 -14.863 -14.848 -14.454 
4.04040 -10.874 -12.224 -13.424 -14.028 -14.406 -14.637 -14.921 -14.938 -14.592 
4.24242 -9.998 -11.920 -13.267 -13.954 -14.419 -14.599 -14.782 -14.860 -14.558 
4.44444 -10.550 -11.802 -12.983 -13.942 -14.226 -14.496 -14.829 -14.789 -14.688 
4.64646 -9.619 -11.577 -12.873 -13.695 -14.225 -14.459 -14.691 -14.735 -14.576 
4.84848 -9.853 -11.434 -12.723 -13.691 -14.133 -14.337 -14.616 -14.771 -14.609 
5.05051 -9.590 -11.293 -12.649 -13.552 -14.169 -14.437 -14.664 -14.880 -14.698 
5.25253 -8.903 -11.040 -12.415 -13.285 -13.907 -14.355 -14.604 -14.722 -14.776 
5.45455 -8.755 -11.019 -12.460 -13.260 -13.766 -14.166 -14.470 -14.665 -14.587 
5.65657 -7.724 -10.612 -12.161 -13.126 -13.659 -14.073 -14.420 -14.588 -14.653 
5.85859 -7.283 -10.612 -11.974 -13.030 -13.738 -14.011 -14.470 -14.748 -14.566 
6.06061 -8.017 -10.287 -11.887 -12.892 -13.465 -13.783 -14.317 -14.499 -14.616 
6.26263 -7.511 -9.643 -11.449 -12.728 -13.368 -13.663 -14.208 -14.459 -14.552 
6.46465 -7.838 -9.630 -11.502 -12.435 -13.150 -13.469 -14.038 -14.398 -14.520 
6.66667 -6.645 -9.264 -11.058 -12.413 -13.031 -13.495 -14.052 -14.414 -14.465 
6.86869 -7.090 -9.043 -11.177 -12.261 -13.062 -13.424 -13.999 -14.312 -14.389 
7.07071 -5.242 -8.525 -10.876 -12.012 -12.711 -13.221 -13.885 -14.302 -14.423 
7.27273 -4.469 -8.834 -11.050 -11.906 -12.656 -13.193 -13.834 -14.245 -14.378 
7.47475 -5.688 -8.408 -10.724 -11.921 -12.625 -13.127 -13.730 -14.153 -14.337 
7.67677 -4.374 -8.334 -10.253 -11.891 -12.534 -12.984 -13.570 -14.123 -14.294 
7.87879 -6.092 -8.377 -10.280 -11.608 -12.285 -13.045 -13.549 -14.041 -14.267 
8.08081 -4.356 -7.825 -10.073 -11.459 -12.241 -12.855 -13.427 -13.961 -14.181 
8.28283 -3.594 -7.692 -10.070 -11.280 -12.367 -12.493 -13.291 -13.830 -14.187 
8.48485 -5.121 -8.066 -9.859 -11.155 -12.142 -12.486 -13.243 -13.763 -14.121 
8.68687 -5.087 -8.349 -9.232 -10.905 -11.914 -12.473 -13.129 -13.725 -14.061 
8.88889 -5.193 -6.849 -9.892 -10.910 -11.761 -12.202 -13.122 -13.616 -13.971 
9.09091 -4.427 -6.802 -9.364 -10.914 -11.849 -12.080 -12.981 -13.521 -13.859 
9.29293 -2.865 -6.365 -9.151 -10.632 -11.511 -12.168 -12.868 -13.537 -13.984 
9.49495 -5.703 -7.221 -8.932 -10.621 -11.368 -11.772 -12.702 -13.461 -13.838 
9.69697 -0.893 -6.118 -8.578 -10.118 -11.269 -11.811 -12.638 -13.429 -13.783 
9.89899 0.097 -5.765 -8.541 -9.961 -11.228 -11.668 -12.540 -13.280 -13.636 
10.10101 -2.024 -6.658 -8.724 -10.185 -10.839 -11.459 -12.487 -13.199 -13.594 
10.30303 0.681 -6.506 -8.437 -10.036 -10.664 -11.663 -12.402 -13.176 -13.567 
10.50505 -4.641 -5.719 -8.110 -9.681 -10.829 -11.586 -12.478 -13.196 -13.676 
10.70707 -0.061 -5.997 -8.270 -9.589 -10.964 -11.392 -12.341 -13.046 -13.559 
10.90909 -4.692 -4.715 -7.306 -9.354 -10.345 -11.108 -12.242 -13.051 -13.387 
11.11111 -3.932 -5.746 -7.554 -9.313 -10.217 -11.110 -12.197 -12.973 -13.375 
11.31313 -1.331 -5.726 -8.282 -9.469 -10.324 -10.903 -12.096 -12.847 -13.305 
11.51515 -5.194 -5.104 -7.093 -8.999 -9.860 -10.704 -11.911 -12.781 -13.257 
11.71717 -4.434 -5.165 -7.376 -8.749 -10.161 -10.773 -11.786 -12.634 -13.217 
11.91919 -3.709 -5.840 -7.121 -8.675 -9.922 -10.416 -11.621 -12.637 -13.138 
12.12121 -3.592 -3.086 -6.736 -8.649 -9.697 -10.831 -11.544 -12.575 -13.119 
