# t[days] u g r i z y J H K
0.20202 67.475 nan nan nan nan nan nan nan nan 
0.40404 -12.973 -13.361 -13.417 -13.083 -12.635 -11.588 -12.524 -12.750 -12.874 
0.60606 -14.160 -14.136 -13.858 -14.516 -13.967 -14.405 -14.319 -13.214 -10.848 
0.80808 -14.559 -14.410 -14.685 -15.008 -14.861 -15.354 -14.795 -14.552 -13.971 
1.01010 -14.201 -14.505 -14.803 -15.414 -15.443 -15.105 -15.114 -14.668 -14.506 
1.21212 -14.205 -14.637 -15.032 -15.448 -15.443 -15.750 -15.508 -15.427 -14.238 
1.41414 -14.017 -14.657 -15.148 -15.411 -15.644 -15.885 -15.596 -15.145 -15.125 
1.61616 -14.052 -14.687 -15.180 -15.558 -15.605 -15.681 -15.740 -15.430 -15.103 
1.81818 -13.695 -14.408 -14.992 -15.334 -15.577 -15.836 -15.637 -15.341 -14.935 
2.02020 -13.901 -14.003 -14.759 -15.094 -15.450 -15.584 -15.579 -15.289 -15.103 
2.22222 -13.195 -13.827 -14.586 -15.036 -15.285 -15.472 -15.564 -15.314 -15.092 
2.42424 -12.814 -13.680 -14.392 -14.965 -15.344 -15.460 -15.488 -15.258 -14.931 
2.62626 -12.907 -13.545 -14.222 -14.829 -15.274 -15.466 -15.588 -15.230 -15.083 
2.82828 -12.314 -13.328 -14.234 -14.695 -15.178 -15.311 -15.249 -15.346 -14.913 
3.03030 -11.993 -13.281 -13.964 -14.565 -15.054 -15.257 -15.196 -15.207 -15.051 
3.23232 -12.152 -13.342 -13.861 -14.528 -14.956 -15.106 -15.177 -15.151 -14.774 
3.43434 -11.663 -12.880 -13.792 -14.534 -14.823 -14.940 -15.246 -15.159 -15.007 
3.63636 -11.720 -12.825 -13.692 -14.357 -14.783 -15.023 -15.124 -15.201 -15.061 
3.83838 -11.284 -12.603 -13.495 -14.180 -14.683 -14.878 -15.053 -15.179 -14.994 
4.04040 -11.229 -12.417 -13.321 -14.085 -14.662 -14.911 -15.085 -15.056 -14.991 
4.24242 -11.212 -12.479 -13.220 -14.051 -14.407 -14.747 -14.839 -15.016 -14.806 
4.44444 -10.790 -12.093 -13.108 -14.048 -14.414 -14.640 -14.834 -14.968 -14.879 
4.64646 -10.257 -11.929 -12.967 -13.643 -14.354 -14.635 -14.918 -14.885 -14.882 
4.84848 -10.096 -11.847 -12.935 -13.677 -14.194 -14.394 -14.698 -14.720 -14.790 
5.05051 -9.965 -11.688 -12.700 -13.511 -14.171 -14.344 -14.546 -14.694 -14.815 
5.25253 -9.435 -11.292 -12.572 -13.457 -13.908 -14.327 -14.561 -14.678 -14.804 
5.45455 -9.661 -11.062 -12.485 -13.445 -13.877 -14.183 -14.447 -14.660 -14.760 
5.65657 -9.104 -11.537 -12.338 -13.360 -13.864 -14.098 -14.511 -14.559 -14.700 
5.85859 -9.132 -10.984 -12.370 -13.221 -13.765 -13.958 -14.379 -14.595 -14.617 
6.06061 -9.057 -10.734 -12.089 -13.045 -13.570 -13.836 -14.304 -14.559 -14.711 
6.26263 -8.794 -10.631 -11.896 -12.831 -13.704 -13.865 -14.342 -14.420 -14.613 
6.46465 -8.671 -10.460 -11.720 -12.698 -13.489 -13.734 -14.186 -14.411 -14.498 
6.66667 -8.127 -10.056 -11.649 -12.739 -13.323 -13.710 -14.034 -14.267 -14.500 
6.86869 -7.850 -9.875 -11.456 -12.588 -13.208 -13.672 -13.975 -14.213 -14.471 
7.07071 -7.564 -9.810 -11.573 -12.432 -13.036 -13.594 -13.950 -14.251 -14.478 
7.27273 -7.532 -9.586 -11.477 -12.253 -12.925 -13.401 -13.829 -14.224 -14.373 
7.47475 -7.273 -9.340 -11.310 -12.200 -12.963 -13.348 -13.811 -14.240 -14.526 
7.67677 -7.252 -9.214 -10.985 -12.094 -12.845 -13.150 -13.767 -14.023 -14.271 
7.87879 -7.503 -9.192 -10.884 -12.200 -12.796 -13.334 -13.592 -14.017 -14.316 
8.08081 -6.850 -9.207 -10.745 -11.853 -12.762 -13.122 -13.536 -13.942 -14.311 
8.28283 -6.537 -8.722 -10.518 -11.769 -12.557 -13.044 -13.405 -13.888 -14.182 
8.48485 -6.287 -8.562 -10.396 -11.640 -12.541 -12.838 -13.476 -13.826 -14.184 
8.68687 -6.025 -8.216 -10.321 -11.578 -12.297 -12.791 -13.340 -13.937 -14.201 
8.88889 -6.083 -8.401 -10.062 -11.476 -12.288 -12.658 -13.258 -13.751 -14.168 
9.09091 -5.617 -8.266 -10.010 -11.321 -12.142 -12.545 -13.204 -13.786 -13.972 
9.29293 -5.430 -7.688 -9.844 -11.600 -12.069 -12.590 -13.094 -13.517 -13.816 
9.49495 -5.328 -7.891 -9.824 -11.182 -11.909 -12.403 -13.051 -13.490 -13.854 
9.69697 -5.084 -7.640 -9.665 -10.946 -11.799 -12.164 -12.939 -13.511 -13.775 
9.89899 -6.299 -7.415 -9.306 -10.875 -11.656 -12.322 -12.854 -13.429 -13.808 
10.10101 -4.792 -7.000 -9.230 -10.593 -11.609 -12.214 -12.823 -13.292 -13.758 
10.30303 -5.039 -6.775 -9.537 -10.777 -11.559 -12.058 -12.675 -13.275 -13.582 
10.50505 -4.492 -6.874 -8.820 -10.545 -11.388 -12.114 -12.605 -13.246 -13.566 
10.70707 -4.311 -6.783 -8.831 -10.407 -11.388 -11.972 -12.640 -13.198 -13.683 
10.90909 -4.216 -7.107 -8.688 -10.519 -11.369 -11.798 -12.564 -13.132 -13.584 
11.11111 -5.550 -6.355 -8.618 -10.444 -11.123 -11.765 -12.407 -13.147 -13.486 
11.31313 -4.726 -6.083 -8.518 -10.164 -11.052 -11.594 -12.442 -13.145 -13.470 
11.51515 -3.728 -6.133 -8.461 -9.943 -11.000 -11.630 -12.301 -12.901 -13.389 
11.71717 -4.015 -5.689 -8.161 -9.817 -10.958 -11.622 -12.176 -12.886 -13.358 
11.91919 -3.464 -5.976 -8.103 -9.835 -10.879 -11.548 -12.186 -12.785 -13.209 
12.12121 -3.980 -5.754 -7.753 -9.834 -10.741 -11.355 -12.058 -12.764 -13.277 
12.32323 -3.114 -5.429 -7.746 -9.589 -10.679 -11.247 -12.043 -12.739 -13.204 
12.52525 -4.476 -5.780 -7.772 -9.529 -10.595 -11.184 -11.983 -12.706 -13.213 
12.72727 -2.837 -5.291 -7.964 -9.529 -10.772 -11.152 -11.841 -12.567 -13.136 
12.92929 -2.663 -4.945 -7.468 -9.318 -10.535 -11.024 -12.003 -12.504 -13.120 
13.13131 -2.561 -5.888 -7.044 -9.576 -10.478 -10.903 -11.769 -12.568 -12.977 
13.33333 -2.750 -5.002 -7.395 -8.934 -10.344 -10.910 -11.733 -12.447 -12.974 
13.53535 -2.820 -5.790 -7.189 -9.286 -10.261 -10.858 -11.727 -12.434 -13.049 
13.73737 -2.155 -4.453 -6.895 -9.450 -10.023 -10.819 -11.641 -12.451 -12.882 
13.93939 -2.042 -4.413 -7.457 -8.877 -10.222 -10.812 -11.535 -12.309 -12.774 
14.14141 -1.962 -4.285 -6.666 -8.717 -10.099 -10.771 -11.446 -12.291 -12.748 
14.34343 -3.948 -3.955 -6.607 -8.766 -10.287 -10.653 -11.475 -12.416 -12.789 
14.54545 -3.085 -3.991 -6.347 -8.599 -9.911 -10.713 -11.508 -12.243 -12.692 
14.74747 -2.195 -4.422 -6.454 -8.445 -9.856 -10.823 -11.372 -12.128 -12.733 
14.94949 -2.468 -4.414 -6.174 -8.511 -9.766 -10.473 -11.466 -12.086 -12.666 
