# t[days] u g r i z y J H K
0.20202 138.747 135.200 nan nan nan nan nan nan nan 
0.40404 -10.969 -11.088 -12.184 -12.806 -13.003 -10.979 -13.077 -13.414 -9.515 
0.60606 -12.970 -13.406 -13.411 -13.540 -13.701 -13.308 -13.440 -11.174 -9.261 
0.80808 -13.426 -13.599 -13.785 -13.770 -13.767 -13.614 -13.462 -12.861 -11.099 
1.01010 -13.461 -13.803 -13.878 -13.875 -13.790 -13.763 -13.586 -12.375 -12.955 
1.21212 -13.467 -13.637 -13.645 -13.778 -13.788 -13.708 -13.331 -12.691 -13.017 
1.41414 -13.197 -13.486 -13.693 -13.810 -13.974 -13.783 -13.438 -13.135 -12.274 
1.61616 -13.186 -13.463 -13.732 -13.994 -13.844 -13.881 -13.633 -13.526 -12.377 
1.81818 -12.829 -13.346 -13.665 -13.991 -13.906 -13.880 -13.795 -13.545 -13.092 
2.02020 -12.568 -13.217 -13.587 -13.834 -13.974 -14.037 -13.773 -13.663 -12.898 
2.22222 -12.344 -12.974 -13.552 -13.909 -14.042 -14.104 -13.986 -13.780 -13.199 
2.42424 -12.025 -12.773 -13.337 -13.863 -13.866 -13.911 -13.876 -13.762 -13.267 
2.62626 -11.703 -12.489 -13.224 -13.781 -13.784 -13.872 -13.797 -13.875 -13.618 
2.82828 -11.282 -12.368 -13.105 -13.698 -13.744 -13.843 -13.864 -14.023 -13.584 
3.03030 -11.083 -12.072 -12.860 -13.423 -13.686 -13.792 -13.861 -13.903 -13.707 
3.23232 -10.645 -11.744 -12.781 -13.409 -13.840 -13.763 -14.004 -13.829 -13.515 
3.43434 -10.295 -11.511 -12.438 -13.217 -13.606 -13.711 -13.965 -13.846 -13.650 
3.63636 -10.079 -11.451 -12.176 -12.972 -13.665 -13.713 -13.934 -13.802 -13.768 
3.83838 -9.703 -11.094 -12.014 -12.934 -13.451 -13.654 -13.746 -13.787 -13.693 
4.04040 -9.432 -10.795 -11.910 -12.777 -13.165 -13.559 -13.739 -13.824 -13.725 
4.24242 -9.122 -10.608 -11.817 -12.685 -13.115 -13.253 -13.824 -13.931 -13.928 
