# t[days] u g r i z y J H K
0.20202 68.744 8.302 nan nan nan nan nan nan nan 
0.40404 -11.129 -11.019 -12.641 -12.734 -11.402 -11.598 -11.931 -10.224 -7.024 
0.60606 -13.022 -13.483 -13.600 -14.310 -14.144 -13.830 -13.726 -14.540 -13.466 
0.80808 -14.723 -14.181 -14.332 -14.659 -14.946 -15.270 -14.141 -14.065 -14.505 
1.01010 -14.298 -14.159 -14.450 -15.020 -15.364 -15.687 -15.103 -14.999 -14.519 
1.21212 -14.567 -14.743 -14.756 -14.967 -15.591 -15.554 -15.245 -15.091 -14.618 
1.41414 -14.467 -14.655 -14.777 -15.155 -15.218 -15.461 -15.331 -15.107 -14.305 
1.61616 -14.589 -14.599 -14.818 -15.216 -15.513 -15.397 -15.418 -15.123 -14.522 
1.81818 -14.430 -14.773 -14.989 -15.283 -15.452 -15.705 -15.543 -15.111 -15.074 
2.02020 -14.157 -14.534 -14.921 -15.333 -15.645 -15.742 -15.543 -15.226 -14.663 
2.22222 -14.272 -14.645 -15.056 -15.351 -15.534 -15.647 -15.461 -15.412 -14.805 
2.42424 -14.091 -14.505 -14.990 -15.254 -15.601 -15.528 -15.552 -15.332 -14.787 
2.62626 -13.800 -14.350 -14.847 -15.201 -15.464 -15.650 -15.585 -15.323 -14.758 
2.82828 -13.605 -14.274 -14.788 -15.238 -15.464 -15.643 -15.571 -15.294 -15.008 
3.03030 -13.570 -14.224 -14.746 -15.288 -15.520 -15.643 -15.627 -15.200 -14.974 
3.23232 -13.174 -14.154 -14.659 -15.200 -15.417 -15.646 -15.587 -15.444 -15.005 
3.43434 -12.912 -14.101 -14.614 -15.129 -15.473 -15.607 -15.675 -15.405 -15.148 
3.63636 -12.746 -13.991 -14.659 -15.121 -15.392 -15.660 -15.645 -15.425 -15.191 
3.83838 -12.617 -13.751 -14.535 -15.058 -15.352 -15.651 -15.675 -15.461 -15.274 
4.04040 -12.494 -13.700 -14.503 -15.002 -15.473 -15.525 -15.637 -15.544 -15.202 
4.24242 -12.213 -13.535 -14.371 -14.913 -15.301 -15.547 -15.610 -15.386 -15.349 
4.44444 -11.741 -13.300 -14.268 -14.860 -15.286 -15.410 -15.603 -15.515 -15.285 
4.64646 -11.453 -13.022 -14.104 -14.768 -15.187 -15.353 -15.626 -15.507 -15.275 
4.84848 -11.170 -12.765 -13.968 -14.671 -15.130 -15.449 -15.493 -15.531 -15.427 
5.05051 -11.163 -12.868 -13.935 -14.717 -15.136 -15.323 -15.492 -15.474 -15.422 
5.25253 -11.361 -12.584 -13.880 -14.652 -15.057 -15.292 -15.492 -15.511 -15.512 
5.45455 -10.249 -12.394 -13.598 -14.370 -14.951 -15.274 -15.475 -15.381 -15.294 
5.65657 -10.695 -12.246 -13.375 -14.343 -14.809 -15.162 -15.386 -15.429 -15.257 
5.85859 -10.340 -12.038 -13.284 -14.247 -14.684 -15.053 -15.271 -15.313 -15.214 
6.06061 -9.964 -11.854 -13.323 -14.263 -14.704 -15.048 -15.308 -15.278 -15.381 
6.26263 -10.061 -11.801 -13.244 -14.064 -14.733 -14.984 -15.226 -15.367 -15.335 
6.46465 -9.409 -11.515 -12.980 -13.850 -14.524 -14.864 -15.156 -15.279 -15.235 
6.66667 -9.223 -11.054 -12.832 -13.764 -14.404 -14.704 -15.119 -15.289 -15.175 
6.86869 -8.802 -11.100 -12.750 -13.683 -14.312 -14.748 -15.048 -15.243 -15.279 
7.07071 -8.505 -10.804 -12.291 -13.566 -14.353 -14.585 -14.982 -15.177 -15.229 
7.27273 -8.697 -10.924 -12.390 -13.563 -14.158 -14.487 -14.910 -15.150 -15.193 
7.47475 -8.736 -10.633 -12.270 -13.339 -14.040 -14.345 -14.812 -15.143 -15.151 
7.67677 -7.860 -10.365 -11.876 -13.206 -13.896 -14.339 -14.777 -15.067 -15.089 
7.87879 -8.089 -9.919 -12.004 -13.112 -13.884 -14.251 -14.693 -14.940 -15.137 
8.08081 -6.706 -9.589 -11.599 -12.908 -13.705 -14.155 -14.621 -14.910 -15.018 
8.28283 -7.269 -9.681 -11.479 -12.878 -13.688 -14.084 -14.578 -14.831 -14.970 
8.48485 -6.534 -9.346 -11.497 -12.808 -13.557 -13.875 -14.480 -14.882 -14.942 
8.68687 -6.039 -9.832 -11.574 -12.710 -13.480 -13.941 -14.481 -14.740 -14.818 
8.88889 -6.079 -9.453 -11.011 -12.572 -13.320 -13.824 -14.236 -14.735 -14.821 
9.09091 -6.218 -8.798 -10.865 -12.301 -13.208 -13.559 -14.354 -14.625 -14.705 
