# t[days] u g r i z y J H K
0.20202 125.255 141.793 141.550 nan nan nan nan nan nan 
0.40404 -10.937 -11.302 -12.356 -13.235 -13.202 -12.593 -11.402 -8.923 -11.431 
0.60606 -13.370 -13.112 -13.738 -14.576 -13.945 -14.102 -13.581 -13.181 -11.986 
0.80808 -14.641 -14.152 -14.386 -14.708 -15.068 -14.868 -14.567 -14.034 -13.994 
1.01010 -14.736 -14.374 -14.694 -14.920 -15.079 -15.110 -15.073 -14.377 -14.274 
1.21212 -14.829 -14.796 -14.740 -14.931 -14.972 -15.180 -15.156 -15.154 -14.487 
1.41414 -14.490 -14.674 -14.627 -14.945 -15.189 -15.224 -15.337 -14.889 -14.380 
1.61616 -14.295 -14.361 -14.601 -14.726 -14.973 -15.208 -15.196 -14.772 -14.529 
1.81818 -13.699 -14.300 -14.455 -14.851 -15.185 -15.354 -15.067 -14.919 -14.453 
2.02020 -14.139 -14.411 -14.773 -15.062 -15.139 -15.286 -15.215 -14.784 -14.166 
2.22222 -13.538 -13.956 -14.428 -14.922 -14.996 -15.080 -15.152 -14.832 -14.564 
2.42424 -13.539 -13.881 -14.457 -14.796 -15.070 -15.202 -14.989 -14.941 -14.537 
2.62626 -13.424 -13.892 -14.278 -14.663 -14.952 -15.128 -15.135 -14.943 -14.771 
2.82828 -12.827 -13.859 -14.330 -14.596 -15.005 -15.122 -15.000 -15.023 -14.826 
3.03030 -12.800 -13.573 -14.050 -14.564 -14.836 -15.026 -15.229 -14.934 -14.418 
3.23232 -12.464 -13.326 -13.993 -14.561 -14.770 -14.971 -15.209 -14.928 -14.757 
3.43434 -12.251 -13.128 -13.785 -14.426 -14.864 -14.908 -15.079 -15.070 -14.687 
3.63636 -11.814 -13.081 -13.707 -14.330 -14.692 -14.985 -15.077 -14.994 -14.654 
3.83838 -11.962 -12.999 -13.750 -14.365 -14.627 -14.897 -15.000 -14.956 -14.915 
4.04040 -11.875 -12.693 -13.498 -14.063 -14.644 -14.815 -15.024 -14.837 -14.898 
4.24242 -11.365 -12.543 -13.609 -14.174 -14.550 -14.762 -15.037 -14.985 -14.752 
4.44444 -10.975 -12.491 -13.450 -14.108 -14.452 -14.626 -14.898 -14.960 -14.860 
4.64646 -11.357 -12.407 -13.460 -14.160 -14.354 -14.666 -14.993 -15.006 -14.747 
