# t[days] u g r i z y J H K
0.20202 28.482 30.862 37.938 nan nan nan nan nan nan 
0.40404 -13.773 -12.996 -12.593 -12.860 -12.738 -12.852 -13.663 -12.475 -13.480 
0.60606 -13.789 -13.673 -13.890 -14.209 -14.302 -14.037 -14.131 -13.522 -13.219 
0.80808 -13.933 -14.093 -14.026 -14.324 -14.520 -14.673 -14.332 -14.186 -13.246 
1.01010 -14.195 -14.142 -14.145 -14.658 -14.519 -14.678 -14.315 -13.913 -13.056 
1.21212 -13.764 -13.975 -14.174 -14.463 -14.694 -14.758 -14.742 -14.332 -13.805 
1.41414 -13.676 -13.930 -14.115 -14.511 -14.697 -14.854 -14.622 -14.365 -13.973 
1.61616 -13.454 -13.824 -14.129 -14.529 -14.674 -14.907 -14.727 -14.460 -13.817 
1.81818 -13.202 -13.787 -14.223 -14.629 -14.784 -14.833 -14.827 -14.320 -13.912 
2.02020 -12.788 -13.467 -14.035 -14.523 -14.670 -14.804 -14.733 -14.565 -14.146 
2.22222 -12.555 -13.405 -13.904 -14.422 -14.748 -14.740 -14.772 -14.587 -14.275 
2.42424 -12.082 -13.127 -13.911 -14.352 -14.743 -14.914 -14.806 -14.483 -14.396 
2.62626 -11.785 -13.017 -13.812 -14.321 -14.641 -14.799 -14.773 -14.652 -14.420 
2.82828 -11.694 -12.988 -13.679 -14.273 -14.612 -14.830 -14.736 -14.600 -14.505 
3.03030 -11.168 -12.564 -13.456 -14.218 -14.436 -14.624 -14.743 -14.715 -14.400 
3.23232 -11.043 -12.267 -13.303 -14.069 -14.517 -14.544 -14.734 -14.662 -14.481 
3.43434 -10.173 -12.079 -13.237 -13.996 -14.328 -14.577 -14.677 -14.629 -14.486 
3.63636 -10.059 -11.914 -13.053 -13.859 -14.302 -14.317 -14.750 -14.577 -14.496 
3.83838 -10.701 -11.610 -13.014 -13.780 -14.211 -14.505 -14.634 -14.547 -14.587 
4.04040 -10.190 -11.332 -12.754 -13.672 -14.207 -14.344 -14.607 -14.628 -14.463 
4.24242 -9.807 -11.159 -12.574 -13.436 -13.980 -14.278 -14.622 -14.642 -14.510 
4.44444 -9.042 -10.894 -12.404 -13.293 -13.884 -14.056 -14.423 -14.494 -14.441 
4.64646 -8.022 -10.642 -12.330 -13.121 -13.697 -13.961 -14.319 -14.461 -14.510 
4.84848 -8.231 -10.494 -11.873 -13.046 -13.508 -13.771 -14.210 -14.429 -14.404 
5.05051 -7.556 -10.263 -11.640 -12.857 -13.435 -13.728 -14.149 -14.358 -14.350 
5.25253 -7.808 -10.102 -11.437 -12.629 -13.149 -13.664 -14.038 -14.297 -14.347 
5.45455 -6.115 -9.765 -11.401 -12.413 -13.038 -13.497 -13.888 -14.216 -14.171 
5.65657 -6.575 -9.445 -11.005 -12.388 -12.989 -13.353 -13.790 -14.144 -14.206 
5.85859 -5.772 -8.958 -10.876 -12.220 -12.934 -13.179 -13.708 -13.980 -14.182 
6.06061 -5.545 -9.015 -10.754 -11.939 -12.760 -13.134 -13.666 -13.988 -14.015 
6.26263 -5.756 -8.788 -10.370 -11.918 -12.558 -12.974 -13.454 -14.005 -14.094 
6.46465 -5.559 -9.266 -10.494 -11.688 -12.316 -12.817 -13.497 -13.838 -13.942 
6.66667 -5.659 -7.771 -10.193 -11.515 -12.368 -12.657 -13.307 -13.865 -14.046 
6.86869 -5.115 -7.651 -9.771 -11.468 -12.221 -12.491 -13.190 -13.727 -13.910 
7.07071 -3.938 -7.503 -9.397 -11.142 -12.013 -12.337 -13.053 -13.613 -13.773 
