# t[days] u g r i z y J H K
0.20202 82.589 3.431 -1.857 nan nan nan nan nan nan 
0.40404 -10.703 -11.267 -10.728 -13.441 -13.965 -14.418 -12.370 -10.301 -13.657 
0.60606 -13.196 -13.641 -13.630 -13.646 -14.543 -15.069 -15.007 -13.462 -13.410 
0.80808 -14.414 -14.257 -14.847 -15.186 -15.280 -15.325 -14.921 -14.440 -14.649 
1.01010 -15.047 -14.763 -15.078 -15.502 -15.749 -16.004 -15.651 -14.906 -14.847 
1.21212 -14.753 -15.065 -15.372 -15.871 -16.028 -16.028 -15.950 -15.607 -15.227 
1.41414 -15.084 -15.170 -15.527 -15.711 -16.100 -16.169 -16.012 -15.674 -15.133 
1.61616 -14.893 -15.033 -15.339 -15.740 -16.078 -16.205 -16.036 -15.732 -15.114 
1.81818 -14.782 -15.051 -15.183 -15.739 -16.025 -16.241 -16.002 -15.687 -15.063 
2.02020 -14.592 -14.838 -15.232 -15.668 -16.123 -16.101 -15.962 -15.944 -15.216 
2.22222 -14.697 -14.967 -15.411 -15.708 -15.990 -16.100 -16.077 -15.494 -15.141 
2.42424 -14.414 -14.889 -15.234 -15.751 -16.116 -16.322 -16.073 -15.646 -15.335 
2.62626 -14.179 -14.841 -15.305 -15.702 -15.968 -16.212 -16.086 -15.852 -15.391 
2.82828 -14.222 -14.762 -15.236 -15.657 -16.058 -16.205 -16.102 -15.648 -15.386 
3.03030 -13.842 -14.662 -15.191 -15.691 -15.968 -16.222 -16.139 -15.810 -15.505 
3.23232 -13.815 -14.670 -15.167 -15.648 -16.094 -16.168 -16.110 -15.975 -15.518 
3.43434 -13.626 -14.387 -15.156 -15.590 -15.982 -16.159 -16.142 -15.920 -15.478 
3.63636 -13.370 -14.287 -15.030 -15.574 -15.942 -16.112 -16.082 -15.965 -15.633 
3.83838 -13.191 -14.318 -14.984 -15.569 -15.966 -16.191 -16.123 -16.026 -15.687 
4.04040 -12.999 -14.144 -14.882 -15.498 -15.937 -16.193 -16.092 -15.977 -15.597 
4.24242 -12.769 -13.927 -14.874 -15.381 -15.840 -16.137 -16.124 -15.897 -15.769 
