# t[days] u g r i z y J H K
0.20202 171.747 134.872 260.765 nan nan nan nan nan nan 
0.40404 -8.701 -10.895 -10.849 -12.677 -13.601 -13.297 -12.571 -11.845 -7.241 
0.60606 -13.550 -13.387 -14.061 -14.883 -14.491 -15.363 -14.680 -14.211 -14.547 
0.80808 -15.010 -14.409 -14.721 -15.718 -16.205 -15.894 -15.694 -15.603 -14.969 
1.01010 -15.451 -14.798 -15.431 -16.118 -16.396 -16.584 -16.105 -15.696 -14.936 
1.21212 -15.636 -15.447 -15.785 -16.218 -16.417 -16.606 -16.260 -15.967 -15.355 
1.41414 -15.792 -15.627 -15.820 -16.272 -16.536 -16.646 -16.251 -15.898 -15.674 
1.61616 -15.921 -15.715 -15.861 -16.275 -16.633 -16.720 -16.399 -16.033 -15.502 
1.81818 -15.531 -15.583 -15.913 -16.198 -16.535 -16.685 -16.466 -16.025 -15.684 
2.02020 -15.314 -15.664 -15.964 -16.269 -16.553 -16.608 -16.492 -16.036 -15.789 
2.22222 -15.477 -15.581 -15.887 -16.265 -16.560 -16.680 -16.515 -16.039 -15.631 
2.42424 -15.406 -15.692 -16.081 -16.280 -16.631 -16.785 -16.474 -16.103 -15.530 
2.62626 -15.051 -15.364 -15.747 -16.216 -16.547 -16.754 -16.496 -16.084 -15.620 
2.82828 -14.900 -15.434 -15.838 -16.177 -16.665 -16.764 -16.555 -16.311 -15.927 
3.03030 -14.927 -15.304 -15.838 -16.220 -16.540 -16.699 -16.579 -16.186 -16.029 
3.23232 -14.682 -15.366 -15.833 -16.228 -16.572 -16.768 -16.613 -16.323 -15.991 
3.43434 -14.400 -15.202 -15.795 -16.197 -16.564 -16.681 -16.600 -16.301 -15.997 
3.63636 -14.365 -15.075 -15.695 -16.226 -16.598 -16.692 -16.629 -16.402 -16.062 
3.83838 -13.880 -15.097 -15.613 -16.143 -16.481 -16.597 -16.626 -16.337 -16.161 
4.04040 -14.035 -14.834 -15.630 -16.090 -16.516 -16.723 -16.612 -16.354 -16.041 
4.24242 -13.792 -14.872 -15.532 -16.101 -16.531 -16.656 -16.696 -16.462 -16.160 
4.44444 -13.438 -14.650 -15.434 -15.978 -16.368 -16.686 -16.591 -16.494 -16.212 
4.64646 -13.419 -14.631 -15.421 -15.945 -16.357 -16.598 -16.589 -16.333 -16.195 
4.84848 -13.135 -14.600 -15.412 -15.914 -16.312 -16.529 -16.643 -16.439 -16.198 
5.05051 -12.883 -14.337 -15.156 -15.763 -16.217 -16.562 -16.581 -16.492 -16.155 
5.25253 -12.594 -14.030 -15.065 -15.760 -16.210 -16.408 -16.594 -16.424 -16.224 
5.45455 -12.437 -14.029 -15.058 -15.659 -16.181 -16.401 -16.531 -16.450 -16.261 
5.65657 -12.352 -13.887 -14.817 -15.527 -16.042 -16.335 -16.410 -16.350 -16.111 
5.85859 -12.198 -13.856 -14.814 -15.535 -16.023 -16.281 -16.448 -16.366 -16.167 
6.06061 -11.838 -13.521 -14.721 -15.433 -15.943 -16.140 -16.397 -16.388 -16.171 
6.26263 -11.671 -13.475 -14.549 -15.349 -15.878 -16.179 -16.309 -16.350 -16.169 
6.46465 -11.188 -13.111 -14.411 -15.177 -15.760 -16.203 -16.289 -16.366 -16.216 
6.66667 -10.769 -12.960 -14.337 -15.189 -15.721 -16.052 -16.334 -16.265 -16.189 
