# t[days] u g r i z y J H K
0.20202 91.353 8.216 nan nan nan nan nan nan nan 
0.40404 -11.121 -11.610 -12.841 -14.154 -13.002 -12.917 -11.381 -10.888 -11.441 
0.60606 -13.081 -13.160 -13.495 -13.909 -13.475 -14.062 -13.591 -13.620 -13.512 
0.80808 -13.291 -13.555 -13.940 -14.126 -13.796 -13.703 -13.514 -13.137 -13.284 
1.01010 -13.766 -14.050 -14.104 -14.161 -14.221 -14.066 -13.688 -13.406 -12.393 
1.21212 -13.581 -13.887 -13.870 -14.348 -14.079 -14.187 -13.926 -13.572 -13.051 
1.41414 -13.432 -13.896 -14.030 -14.254 -14.295 -13.994 -13.688 -13.612 -12.759 
1.61616 -13.315 -13.809 -13.989 -14.289 -14.182 -14.210 -14.075 -13.602 -13.619 
1.81818 -12.945 -13.549 -13.833 -14.235 -14.248 -14.140 -13.802 -13.416 -13.210 
2.02020 -12.789 -13.345 -13.721 -13.970 -14.225 -14.214 -13.745 -13.875 -13.323 
2.22222 -12.460 -13.177 -13.595 -14.062 -14.271 -14.113 -13.958 -13.708 -13.775 
2.42424 -12.262 -13.008 -13.557 -14.005 -13.995 -14.136 -13.862 -13.996 -13.353 
2.62626 -11.857 -12.777 -13.443 -13.905 -14.065 -14.018 -14.028 -13.730 -13.572 
2.82828 -11.650 -12.542 -13.228 -13.901 -14.165 -14.083 -13.880 -13.906 -13.534 
3.03030 -11.293 -12.200 -12.953 -13.714 -13.993 -14.075 -14.273 -13.939 -13.775 
3.23232 -11.048 -11.996 -12.869 -13.519 -13.818 -13.930 -14.034 -13.811 -13.469 
3.43434 -10.643 -11.987 -12.838 -13.517 -13.723 -13.785 -14.047 -13.942 -14.018 
3.63636 -10.408 -11.610 -12.387 -13.096 -13.695 -13.814 -13.963 -13.928 -13.870 
3.83838 -10.084 -11.254 -12.170 -13.051 -13.476 -13.780 -13.940 -13.865 -13.803 
4.04040 -9.822 -11.047 -12.123 -13.019 -13.410 -13.578 -13.888 -14.083 -14.045 
4.24242 -9.636 -10.772 -11.854 -12.825 -13.378 -13.526 -13.865 -13.975 -13.894 
4.44444 -9.351 -10.488 -11.760 -12.696 -13.243 -13.472 -13.889 -13.812 -14.042 
4.64646 -9.056 -10.323 -11.493 -12.588 -12.872 -13.288 -13.692 -13.924 -13.860 
4.84848 -8.873 -10.110 -11.224 -12.269 -12.838 -13.138 -13.680 -13.813 -13.859 
5.05051 -8.544 -9.789 -11.123 -12.188 -12.815 -13.087 -13.699 -14.053 -14.060 
5.25253 -8.282 -9.548 -10.851 -12.175 -12.759 -13.080 -13.592 -13.873 -13.952 
5.45455 -8.024 -9.306 -10.837 -12.069 -12.556 -12.900 -13.515 -13.918 -13.779 
5.65657 -7.763 -9.343 -10.562 -11.760 -12.558 -12.817 -13.435 -13.789 -13.868 
5.85859 -7.559 -8.839 -10.213 -11.478 -12.341 -12.676 -13.390 -13.827 -13.730 
6.06061 -7.265 -8.605 -9.989 -11.562 -12.095 -12.478 -13.246 -13.654 -13.751 
6.26263 -7.039 -8.312 -9.690 -11.045 -12.180 -12.540 -13.255 -13.547 -13.751 
6.46465 -6.805 -8.142 -9.656 -10.972 -11.986 -12.185 -13.178 -13.585 -13.961 
6.66667 -6.589 -7.947 -9.347 -10.760 -11.944 -12.212 -13.065 -13.562 -13.708 
6.86869 -6.355 -8.166 -9.027 -10.607 -11.615 -12.056 -12.901 -13.529 -13.737 
7.07071 -6.126 -7.513 -8.785 -10.511 -11.308 -12.022 -12.864 -13.490 -13.691 
7.27273 -5.911 -7.260 -8.930 -10.197 -11.460 -11.847 -12.693 -13.360 -13.804 
7.47475 -5.683 -7.380 -8.322 -9.998 -11.452 -11.547 -12.569 -13.302 -13.671 
7.67677 -5.425 -6.894 -8.132 -9.879 -10.986 -11.519 -12.600 -13.195 -13.571 
7.87879 -5.236 -6.763 -8.128 -9.590 -10.740 -11.577 -12.481 -13.209 -13.590 
8.08081 -4.994 -6.532 -7.674 -10.015 -10.786 -11.271 -12.295 -13.207 -13.569 
8.28283 -4.766 -6.292 -7.881 -9.458 -10.534 -11.067 -12.136 -13.052 -13.402 
8.48485 -4.581 -6.297 -7.549 -9.223 -10.301 -11.055 -12.267 -13.015 -13.482 
8.68687 -4.374 -5.995 -7.246 -9.279 -10.244 -11.063 -12.085 -12.910 -13.403 
8.88889 -4.190 -5.780 -7.272 -9.324 -10.119 -10.782 -12.130 -12.969 -13.386 
9.09091 -4.031 -5.626 -6.900 -9.046 -9.987 -10.794 -11.929 -12.813 -13.330 
9.29293 -3.834 -5.466 -6.877 -8.797 -9.906 -10.452 -11.783 -12.708 -13.193 
9.49495 -3.666 -5.479 -7.056 -8.281 -9.701 -10.478 -11.677 -12.694 -13.128 
9.69697 -3.530 -5.183 -6.359 -7.938 -9.501 -10.446 -11.665 -12.393 -13.099 
9.89899 -3.326 -5.080 -6.828 -8.205 -9.280 -10.044 -11.580 -12.626 -13.150 
10.10101 -3.217 -4.837 -6.949 -8.082 -9.266 -9.925 -11.505 -12.380 -13.209 
10.30303 -3.051 -4.904 -5.932 -8.042 -9.235 -9.731 -11.556 -12.420 -12.948 
10.50505 -2.915 -4.532 -5.939 -7.723 -8.933 -10.011 -11.100 -12.280 -12.877 
10.70707 -2.742 -4.491 -5.685 -7.493 -9.126 -9.794 -11.141 -12.269 -13.003 
10.90909 -2.643 -4.299 -5.556 -7.370 -8.939 -10.092 -11.114 -12.282 -12.899 
11.11111 -2.509 -4.154 -5.505 -7.352 -8.663 -9.273 -10.925 -12.146 -12.757 
11.31313 -2.228 -3.991 -5.365 -7.321 -8.515 -9.579 -10.872 -12.045 -12.771 
11.51515 -2.541 -3.950 -5.072 -6.849 -8.395 -9.060 -10.755 -11.954 -12.747 
11.71717 -2.241 -3.747 -5.283 -7.229 -8.168 -9.207 -10.742 -11.967 -12.583 
11.91919 -1.817 -3.636 -4.816 -6.618 -8.139 -9.063 -10.741 -11.933 -12.638 
12.12121 -1.712 -3.514 -4.637 -6.778 -7.923 -8.902 -10.529 -11.724 -12.569 
12.32323 -1.537 -3.385 -4.615 -7.144 -7.982 -8.652 -10.467 -11.614 -12.487 
12.52525 -1.295 -3.652 -4.484 -6.779 -7.973 -8.881 -10.315 -11.619 -12.411 
12.72727 -1.194 -3.190 -4.509 -6.397 -7.519 -8.601 -10.292 -11.581 -12.377 
12.92929 -1.034 -3.118 -4.354 -6.401 -7.471 -8.289 -9.989 -11.414 -12.355 
13.13131 -0.946 -2.884 -3.943 -5.921 -7.265 -8.239 -10.118 -11.455 -12.318 
13.33333 -0.945 -2.712 -3.870 -6.056 -7.521 -7.930 -10.078 -11.406 -12.278 
13.53535 -0.575 -2.596 -3.684 -6.185 -7.393 -8.327 -9.791 -11.271 -12.210 
13.73737 -0.393 -2.476 -3.986 -6.017 -6.856 -8.161 -9.809 -11.167 -12.225 
13.93939 -0.292 -2.389 -3.436 -5.574 -6.961 -7.914 -9.612 -11.217 -12.162 
14.14141 -0.175 -2.244 -3.510 -4.998 -6.712 -7.698 -9.678 -11.072 -12.034 
14.34343 0.076 -2.050 -3.508 -5.054 -6.747 -7.699 -9.421 -10.930 -12.156 
14.54545 0.275 -3.163 -3.178 -4.981 -6.579 -7.757 -9.328 -11.052 -11.897 
14.74747 -0.790 -1.878 -3.026 -4.730 -6.364 -7.460 -9.313 -10.831 -11.862 
14.94949 0.528 -1.734 -3.138 -5.245 -6.840 -7.253 -9.658 -10.704 -11.804 
15.15152 0.849 -1.522 -3.733 -4.452 -7.012 -7.307 -9.206 -10.713 -11.903 
15.35354 0.875 -3.302 -2.588 -4.035 -6.296 -7.110 -8.920 -10.661 -11.722 
15.55556 0.841 -1.491 -2.544 -4.312 -6.401 -7.170 -9.042 -10.529 -11.754 
15.75758 1.364 -1.102 -2.340 -3.981 -6.135 -6.904 -9.083 -10.528 -11.513 
15.95960 1.435 -0.885 -2.305 -4.624 -5.753 -6.769 -8.857 -10.471 -11.490 
16.16162 1.518 -0.828 -2.181 -3.963 -5.596 -6.707 -8.804 -10.273 -11.527 
16.36364 1.652 -0.746 -2.035 -4.182 -5.929 -6.746 -8.681 -10.323 -11.448 
16.56566 1.831 -0.562 -2.961 -3.349 -5.475 -6.478 -8.567 -10.392 -11.365 
16.76768 1.513 -0.495 -2.529 -4.233 -5.585 -6.777 -8.998 -10.287 -11.231 
