# t[days] u g r i z y J H K
0.20202 -9.789 -9.856 -10.034 -10.788 -12.483 -11.674 -11.442 -6.572 -14.283 
0.40404 -13.578 -12.592 -13.114 -13.853 -14.404 -14.636 -13.710 -13.612 -13.363 
0.60606 -14.638 -14.763 -14.942 -15.276 -15.567 -15.640 -15.353 -14.855 -14.103 
0.80808 -14.675 -14.986 -15.390 -15.866 -16.063 -16.201 -15.923 -15.687 -15.219 
1.01010 -14.623 -15.120 -15.708 -16.128 -16.525 -16.464 -16.291 -15.704 -15.020 
1.21212 -14.471 -15.151 -15.705 -16.093 -16.442 -16.624 -16.376 -15.840 -15.468 
1.41414 -14.492 -15.111 -15.603 -16.174 -16.432 -16.643 -16.394 -16.040 -15.592 
1.61616 -14.256 -15.004 -15.565 -16.074 -16.342 -16.576 -16.303 -16.046 -15.715 
1.81818 -14.141 -14.810 -15.452 -15.996 -16.349 -16.413 -16.248 -16.003 -15.705 
2.02020 -13.956 -14.648 -15.253 -15.832 -16.196 -16.383 -16.212 -15.923 -15.714 
2.22222 -13.324 -14.443 -15.188 -15.748 -16.096 -16.296 -16.242 -15.901 -15.739 
2.42424 -13.230 -14.291 -15.029 -15.581 -16.071 -16.200 -16.090 -15.916 -15.603 
2.62626 -13.097 -14.074 -14.888 -15.529 -15.875 -16.120 -16.067 -15.817 -15.512 
2.82828 -12.637 -13.939 -14.698 -15.441 -15.822 -16.080 -16.038 -15.805 -15.465 
3.03030 -12.514 -13.666 -14.604 -15.279 -15.709 -15.912 -15.944 -15.746 -15.533 
3.23232 -12.202 -13.469 -14.441 -15.104 -15.610 -15.814 -15.812 -15.737 -15.524 
3.43434 -11.907 -13.270 -14.297 -15.054 -15.518 -15.796 -15.769 -15.595 -15.498 
3.63636 -11.590 -13.059 -14.141 -14.854 -15.380 -15.614 -15.663 -15.546 -15.549 
3.83838 -11.125 -12.802 -13.998 -14.761 -15.327 -15.419 -15.590 -15.557 -15.324 
4.04040 -11.254 -12.725 -13.834 -14.710 -15.151 -15.359 -15.485 -15.429 -15.368 
4.24242 -10.468 -12.344 -13.647 -14.478 -15.076 -15.248 -15.380 -15.353 -15.395 
4.44444 -10.133 -12.325 -13.552 -14.415 -14.946 -15.205 -15.273 -15.358 -15.265 
4.64646 -9.709 -11.997 -13.339 -14.215 -14.789 -15.011 -15.186 -15.237 -15.155 
4.84848 -9.477 -11.901 -13.260 -14.125 -14.632 -14.896 -15.096 -15.104 -15.035 
5.05051 -9.089 -11.628 -13.006 -13.948 -14.496 -14.761 -14.989 -15.014 -15.070 
5.25253 -8.919 -11.215 -12.776 -13.758 -14.350 -14.689 -14.831 -15.013 -14.913 
5.45455 -8.860 -11.105 -12.588 -13.555 -14.196 -14.524 -14.734 -14.914 -14.888 
5.65657 -8.527 -10.953 -12.458 -13.534 -14.149 -14.345 -14.644 -14.834 -14.816 
5.85859 -8.188 -10.636 -12.262 -13.371 -14.003 -14.285 -14.522 -14.723 -14.794 
6.06061 -7.829 -10.485 -12.072 -13.226 -13.855 -14.188 -14.416 -14.565 -14.592 
6.26263 -8.204 -10.174 -11.829 -12.922 -13.702 -14.022 -14.313 -14.495 -14.592 
6.46465 -7.231 -9.909 -11.731 -12.901 -13.494 -13.902 -14.168 -14.388 -14.463 
6.66667 -6.668 -9.876 -11.586 -12.721 -13.437 -13.871 -14.118 -14.388 -14.394 
6.86869 -6.581 -9.900 -11.425 -12.623 -13.357 -13.682 -14.011 -14.260 -14.410 
7.07071 -6.194 -9.265 -11.235 -12.467 -13.250 -13.575 -13.879 -14.104 -14.390 
7.27273 -6.158 -9.096 -11.158 -12.427 -13.119 -13.437 -13.802 -14.122 -14.254 
7.47475 -5.740 -8.764 -10.972 -12.250 -13.016 -13.315 -13.679 -14.013 -14.109 
7.67677 -5.331 -8.660 -10.745 -12.092 -12.887 -13.276 -13.608 -14.001 -14.150 
7.87879 -5.470 -8.638 -10.590 -12.021 -12.708 -13.125 -13.504 -13.866 -14.088 
8.08081 -4.805 -8.184 -10.475 -11.864 -12.637 -13.024 -13.444 -13.739 -13.979 
8.28283 -5.011 -7.981 -10.302 -11.764 -12.555 -12.894 -13.394 -13.653 -13.904 
8.48485 -4.129 -7.913 -10.207 -11.700 -12.387 -12.828 -13.301 -13.623 -13.922 
8.68687 -4.204 -7.849 -10.082 -11.494 -12.375 -12.772 -13.224 -13.527 -13.782 
8.88889 -4.213 -7.336 -9.828 -11.399 -12.277 -12.644 -13.115 -13.445 -13.776 
9.09091 -3.389 -7.195 -9.718 -11.386 -12.148 -12.618 -13.027 -13.420 -13.687 
9.29293 -3.915 -7.080 -9.679 -11.236 -12.062 -12.469 -12.946 -13.364 -13.639 
9.49495 -3.381 -7.478 -9.549 -11.068 -12.027 -12.430 -12.854 -13.321 -13.620 
9.69697 -3.186 -6.823 -9.431 -11.082 -11.946 -12.337 -12.869 -13.243 -13.520 
9.89899 -2.843 -6.628 -9.231 -10.958 -11.939 -12.313 -12.777 -13.202 -13.432 
10.10101 -2.802 -6.380 -9.175 -10.835 -11.773 -12.213 -12.689 -13.173 -13.395 
10.30303 -2.659 -6.674 -9.000 -10.739 -11.707 -12.116 -12.620 -13.083 -13.325 
10.50505 -2.585 -5.926 -9.028 -10.651 -11.619 -12.123 -12.599 -13.031 -13.330 
10.70707 -3.061 -6.248 -8.839 -10.562 -11.544 -12.042 -12.590 -12.983 -13.314 
10.90909 -2.210 -5.717 -8.709 -10.450 -11.511 -12.023 -12.478 -12.913 -13.238 
11.11111 -3.084 -5.783 -8.556 -10.378 -11.401 -11.901 -12.413 -12.861 -13.160 
11.31313 -1.903 -5.593 -8.526 -10.326 -11.376 -11.878 -12.401 -12.815 -13.140 
11.51515 -1.723 -5.425 -8.227 -10.334 -11.280 -11.747 -12.323 -12.769 -13.115 
11.71717 -1.533 -5.491 -8.251 -10.161 -11.255 -11.730 -12.251 -12.761 -13.090 
11.91919 -1.399 -4.958 -8.112 -10.121 -11.142 -11.627 -12.286 -12.768 -13.080 
12.12121 -1.375 -5.054 -8.147 -10.041 -11.132 -11.628 -12.171 -12.686 -12.993 
12.32323 -3.763 -4.912 -8.027 -9.930 -11.120 -11.596 -12.170 -12.660 -12.983 
12.52525 -1.657 -4.701 -7.899 -9.926 -11.020 -11.502 -12.116 -12.602 -12.927 
12.72727 -0.871 -4.546 -7.794 -9.772 -10.878 -11.421 -12.037 -12.533 -12.880 
12.92929 -0.635 -4.380 -7.679 -9.702 -10.854 -11.441 -11.998 -12.488 -12.831 
13.13131 -2.337 -4.518 -7.625 -9.628 -10.777 -11.289 -11.950 -12.436 -12.789 
13.33333 -1.377 -4.263 -7.515 -9.559 -10.756 -11.290 -11.871 -12.453 -12.744 
13.53535 -0.403 -4.160 -7.406 -9.507 -10.663 -11.179 -11.821 -12.407 -12.723 
13.73737 -0.032 -4.379 -7.612 -9.468 -10.535 -11.155 -11.835 -12.327 -12.686 
13.93939 0.182 -3.873 -7.195 -9.377 -10.526 -11.065 -11.697 -12.288 -12.651 
14.14141 -0.967 -3.778 -7.025 -9.205 -10.428 -10.948 -11.700 -12.262 -12.607 
14.34343 0.439 -3.985 -7.123 -9.209 -10.469 -10.986 -11.669 -12.206 -12.571 
14.54545 -4.270 -3.675 -6.911 -9.084 -10.267 -10.856 -11.575 -12.108 -12.562 
14.74747 0.830 -4.563 -6.818 -8.956 -10.191 -10.800 -11.538 -12.123 -12.467 
14.94949 -2.313 -3.200 -6.737 -8.957 -10.126 -10.740 -11.485 -12.046 -12.480 
15.15152 1.109 -2.846 -6.476 -8.892 -10.019 -10.632 -11.371 -11.982 -12.420 
