# t[days] u g r i z y J H K
0.20202 -9.480 -9.361 -8.785 -11.407 -9.396 -6.675 -7.555 -5.761 -4.047 
0.40404 -12.777 -13.474 -13.372 -13.500 -14.147 -14.694 -13.755 -13.146 -12.051 
0.60606 -13.675 -14.059 -14.309 -14.935 -14.943 -14.990 -14.807 -14.452 -14.777 
0.80808 -13.937 -14.351 -14.892 -15.304 -15.741 -15.558 -15.332 -14.576 -14.685 
1.01010 -14.095 -14.605 -15.382 -15.524 -16.048 -15.846 -15.877 -15.350 -14.394 
1.21212 -13.960 -14.658 -15.186 -15.746 -15.977 -15.902 -15.843 -15.340 -15.346 
1.41414 -13.711 -14.630 -15.135 -15.812 -16.040 -16.193 -15.958 -15.571 -15.150 
1.61616 -13.376 -14.304 -15.214 -15.629 -16.027 -16.114 -15.912 -15.554 -15.191 
1.81818 -13.290 -14.022 -14.920 -15.500 -15.880 -15.856 -15.941 -15.697 -15.223 
2.02020 -13.251 -14.194 -14.919 -15.376 -15.822 -15.755 -15.752 -15.558 -15.101 
2.22222 -13.210 -13.787 -14.505 -15.223 -15.497 -15.738 -15.753 -15.462 -15.136 
2.42424 -12.931 -13.781 -14.292 -14.993 -15.505 -15.644 -15.633 -15.523 -15.048 
2.62626 -12.650 -13.545 -14.238 -15.000 -15.435 -15.544 -15.508 -15.367 -15.331 
2.82828 -12.671 -13.376 -14.111 -14.773 -15.248 -15.365 -15.402 -15.358 -14.934 
3.03030 -12.237 -13.051 -13.886 -14.707 -15.328 -15.470 -15.404 -15.315 -15.147 
3.23232 -12.019 -13.145 -13.941 -14.653 -15.028 -15.228 -15.337 -15.249 -15.024 
3.43434 -11.717 -12.889 -13.755 -14.367 -15.036 -15.229 -15.204 -15.208 -15.131 
3.63636 -11.274 -12.724 -13.671 -14.362 -14.908 -15.129 -15.092 -15.139 -14.944 
3.83838 -11.137 -12.490 -13.370 -14.221 -14.734 -15.050 -15.049 -15.183 -14.990 
4.04040 -10.931 -12.357 -13.299 -14.158 -14.641 -14.922 -15.003 -14.925 -14.921 
4.24242 -10.742 -12.218 -13.225 -14.033 -14.573 -14.778 -14.892 -15.083 -14.965 
4.44444 -10.435 -12.102 -13.111 -13.859 -14.446 -14.655 -14.835 -14.828 -14.922 
4.64646 -10.132 -11.774 -12.878 -13.690 -14.343 -14.592 -14.715 -14.866 -14.837 
4.84848 -9.773 -11.491 -12.709 -13.601 -14.240 -14.506 -14.639 -14.786 -14.754 
5.05051 -10.087 -11.444 -12.764 -13.607 -14.029 -14.411 -14.596 -14.739 -14.714 
5.25253 -9.819 -11.378 -12.469 -13.422 -13.959 -14.298 -14.501 -14.714 -14.690 
5.45455 -9.184 -11.170 -12.376 -13.324 -13.955 -14.196 -14.422 -14.615 -14.519 
5.65657 -8.905 -10.745 -12.169 -13.163 -13.790 -14.145 -14.365 -14.441 -14.681 
5.85859 -8.813 -10.487 -12.067 -12.973 -13.680 -14.058 -14.319 -14.459 -14.592 
6.06061 -8.433 -10.281 -11.782 -12.868 -13.574 -13.852 -14.218 -14.303 -14.507 
6.26263 -8.032 -10.182 -11.776 -12.806 -13.551 -13.752 -14.100 -14.279 -14.436 
6.46465 -7.320 -10.027 -11.609 -12.688 -13.434 -13.713 -13.999 -14.313 -14.240 
6.66667 -7.608 -9.613 -11.442 -12.484 -13.406 -13.726 -13.914 -14.161 -14.344 
6.86869 -7.018 -9.583 -11.286 -12.409 -13.046 -13.485 -13.881 -14.124 -14.199 
7.07071 -7.244 -9.405 -10.969 -12.332 -13.055 -13.449 -13.809 -14.021 -14.167 
7.27273 -6.862 -9.349 -10.926 -12.198 -12.973 -13.463 -13.714 -13.966 -14.153 
7.47475 -6.808 -9.201 -10.922 -12.129 -12.838 -13.251 -13.625 -13.894 -14.016 
7.67677 -6.115 -8.985 -10.695 -11.934 -12.765 -13.168 -13.540 -13.820 -13.877 
7.87879 -6.116 -8.421 -10.578 -11.783 -12.781 -13.098 -13.490 -13.766 -14.029 
8.08081 -5.978 -8.351 -10.350 -11.771 -12.534 -12.852 -13.372 -13.691 -13.911 
8.28283 -5.685 -8.194 -10.310 -11.651 -12.528 -12.894 -13.230 -13.601 -13.799 
8.48485 -5.804 -8.116 -10.199 -11.668 -12.388 -12.855 -13.185 -13.563 -13.766 
8.68687 -5.010 -8.039 -10.044 -11.386 -12.322 -12.653 -13.093 -13.455 -13.742 
8.88889 -4.859 -7.669 -9.933 -11.263 -12.185 -12.707 -13.000 -13.431 -13.677 
9.09091 -4.653 -7.484 -9.713 -11.108 -12.055 -12.565 -12.977 -13.301 -13.554 
9.29293 -4.687 -7.298 -9.572 -11.105 -11.982 -12.454 -12.917 -13.227 -13.539 
9.49495 -4.515 -7.011 -9.443 -10.993 -11.868 -12.366 -12.850 -13.169 -13.452 
9.69697 -4.349 -7.054 -9.299 -10.844 -11.903 -12.304 -12.708 -13.090 -13.369 
9.89899 -4.051 -6.871 -9.121 -10.860 -11.717 -12.237 -12.685 -13.083 -13.389 
10.10101 -4.078 -6.631 -9.010 -10.792 -11.635 -12.064 -12.626 -13.044 -13.256 
10.30303 -3.783 -6.258 -8.961 -10.607 -11.610 -12.147 -12.574 -12.960 -13.247 
10.50505 -3.575 -6.352 -8.788 -10.514 -11.583 -11.995 -12.527 -12.858 -13.205 
10.70707 -3.644 -6.237 -8.657 -10.441 -11.474 -12.018 -12.514 -12.788 -13.207 
10.90909 -3.972 -6.173 -8.591 -10.406 -11.459 -11.983 -12.388 -12.835 -13.179 
11.11111 -2.945 -5.884 -8.365 -10.287 -11.324 -11.806 -12.381 -12.741 -13.137 
11.31313 -2.776 -5.850 -8.369 -10.283 -11.229 -11.859 -12.282 -12.695 -13.024 
11.51515 -2.666 -5.540 -8.232 -10.079 -11.188 -11.784 -12.218 -12.716 -12.985 
11.71717 -2.503 -5.774 -8.451 -10.120 -11.326 -11.802 -12.214 -12.754 -12.945 
11.91919 -2.736 -5.544 -8.021 -10.025 -11.064 -11.624 -12.189 -12.633 -12.903 
12.12121 -2.636 -5.190 -8.032 -9.877 -11.058 -11.631 -12.180 -12.587 -12.858 
12.32323 -2.217 -5.363 -7.934 -9.885 -10.971 -11.557 -12.111 -12.565 -12.851 
12.52525 -2.086 -5.104 -7.600 -9.800 -10.953 -11.493 -12.044 -12.515 -12.842 
12.72727 -3.470 -4.975 -7.710 -9.806 -10.902 -11.487 -12.040 -12.472 -12.771 
12.92929 -1.924 -4.659 -7.512 -9.570 -10.826 -11.352 -11.970 -12.407 -12.768 
13.13131 -1.887 -5.013 -7.457 -9.663 -10.822 -11.283 -11.938 -12.443 -12.718 
13.33333 -1.760 -4.568 -7.445 -9.467 -10.660 -11.300 -11.897 -12.321 -12.680 
13.53535 -2.996 -4.308 -7.352 -9.413 -10.621 -11.295 -11.946 -12.377 -12.688 
13.73737 -1.456 -4.038 -7.284 -9.362 -10.561 -11.126 -11.858 -12.353 -12.681 
13.93939 -4.031 -3.966 -7.209 -9.288 -10.533 -11.186 -11.790 -12.250 -12.565 
14.14141 -3.538 -4.027 -6.866 -9.255 -10.488 -11.185 -11.730 -12.278 -12.569 
14.34343 -2.311 -4.250 -6.906 -9.098 -10.460 -11.083 -11.678 -12.138 -12.568 
14.54545 -1.007 -3.794 -6.765 -9.171 -10.376 -11.148 -11.633 -12.170 -12.488 
14.74747 -0.863 -3.735 -6.771 -9.007 -10.282 -10.973 -11.634 -12.140 -12.503 
14.94949 -0.744 -3.825 -6.702 -8.903 -10.243 -10.899 -11.584 -12.096 -12.478 
15.15152 -0.541 -3.394 -6.455 -8.940 -10.241 -10.822 -11.531 -12.089 -12.403 
15.35354 -0.555 -3.529 -6.595 -8.850 -10.067 -10.839 -11.504 -12.038 -12.397 
15.55556 -0.249 -3.311 -6.496 -8.811 -10.129 -10.718 -11.487 -12.031 -12.321 
15.75758 -0.096 -3.942 -6.344 -8.700 -10.028 -10.795 -11.477 -12.016 -12.399 
15.95960 -0.036 -2.984 -6.329 -8.594 -10.004 -10.622 -11.405 -11.976 -12.373 
16.16162 0.157 -2.684 -6.781 -8.626 -9.967 -10.645 -11.338 -11.904 -12.333 
16.36364 0.364 -3.250 -6.020 -8.475 -9.953 -10.573 -11.350 -11.914 -12.221 
16.56566 0.505 -2.335 -6.196 -8.440 -9.825 -10.575 -11.260 -11.861 -12.252 
16.76768 0.519 -2.657 -6.149 -8.486 -9.845 -10.531 -11.254 -11.827 -12.309 
16.96970 0.640 -2.992 -5.920 -8.310 -9.765 -10.451 -11.203 -11.840 -12.206 
17.17172 0.590 -2.527 -5.947 -8.331 -9.692 -10.378 -11.150 -11.799 -12.165 
17.37374 0.944 -2.129 -5.574 -8.141 -9.607 -10.363 -11.068 -11.760 -12.129 
17.57576 1.067 -2.575 -5.369 -8.094 -9.560 -10.219 -11.073 -11.747 -12.116 
17.77778 1.169 -3.011 -5.475 -8.064 -9.577 -10.222 -10.987 -11.678 -12.079 
17.97980 1.298 -2.961 -5.504 -8.040 -9.431 -10.129 -10.992 -11.653 -12.109 
18.18182 1.521 -1.859 -5.742 -7.925 -9.394 -10.165 -10.904 -11.566 -11.977 
18.38384 1.712 -1.792 -5.322 -7.855 -9.412 -10.130 -10.878 -11.581 -11.990 
18.58586 1.767 -1.568 -5.181 -7.817 -9.297 -9.988 -10.818 -11.527 -11.972 
18.78788 1.196 -2.244 -4.946 -7.714 -9.114 -10.026 -10.777 -11.484 -11.916 
18.98990 2.143 -1.097 -4.731 -7.598 -9.140 -9.974 -10.762 -11.410 -11.876 
19.19192 2.315 -1.978 -5.926 -7.547 -9.036 -9.851 -10.714 -11.375 -11.829 
19.39394 2.278 -2.991 -4.965 -7.745 -9.231 -9.653 -10.665 -11.342 -11.707 
19.59596 -1.923 -1.636 -4.739 -7.338 -8.907 -9.736 -10.581 -11.255 -11.673 
19.79798 -1.948 -0.405 -4.561 -7.379 -8.829 -9.582 -10.553 -11.134 -11.630 
20.00000 -1.330 -0.664 -4.308 -7.110 -8.677 -9.500 -10.377 -11.087 -11.456 
