# t[days] u g r i z y J H K
0.20202 98.293 48.078 42.595 42.084 nan nan nan nan nan 
0.40404 -11.764 -11.284 -12.609 -12.569 -12.788 -13.129 -13.637 -14.272 -12.139 
0.60606 -13.814 -14.080 -14.389 -14.760 -15.156 -15.212 -15.272 -14.881 -13.307 
0.80808 -14.719 -14.735 -15.208 -15.504 -16.171 -16.054 -15.607 -15.008 -15.075 
1.01010 -15.216 -15.136 -15.411 -15.701 -16.026 -16.128 -15.848 -15.343 -14.847 
1.21212 -15.042 -15.039 -15.451 -15.900 -16.134 -16.070 -15.831 -15.474 -15.175 
1.41414 -15.144 -15.309 -15.642 -15.929 -16.233 -16.170 -16.033 -15.471 -15.361 
1.61616 -15.156 -15.402 -15.718 -16.015 -16.309 -16.304 -15.956 -15.493 -15.315 
1.81818 -15.191 -15.372 -15.749 -16.106 -16.313 -16.269 -16.066 -15.652 -15.323 
2.02020 -15.186 -15.482 -15.816 -16.152 -16.270 -16.438 -16.145 -15.696 -15.328 
2.22222 -14.746 -15.327 -15.836 -16.167 -16.376 -16.332 -16.131 -15.793 -15.534 
2.42424 -14.679 -15.265 -15.817 -16.170 -16.420 -16.498 -16.187 -15.906 -15.542 
2.62626 -14.549 -15.252 -15.856 -16.229 -16.441 -16.448 -16.181 -15.862 -15.509 
2.82828 -14.291 -15.134 -15.741 -16.133 -16.380 -16.358 -16.230 -15.920 -15.561 
3.03030 -14.007 -14.975 -15.714 -16.198 -16.368 -16.368 -16.276 -16.050 -15.670 
3.23232 -13.808 -14.878 -15.611 -16.123 -16.352 -16.315 -16.202 -16.045 -15.741 
3.43434 -13.322 -14.613 -15.522 -16.040 -16.271 -16.293 -16.322 -16.058 -15.681 
3.63636 -13.282 -14.515 -15.387 -15.977 -16.324 -16.276 -16.244 -16.113 -15.804 
3.83838 -13.026 -14.288 -15.289 -15.908 -16.124 -16.214 -16.157 -16.076 -15.882 
4.04040 -12.643 -14.039 -15.094 -15.750 -16.024 -16.108 -16.130 -16.041 -15.807 
4.24242 -12.440 -13.935 -14.949 -15.659 -16.025 -16.072 -16.100 -16.047 -15.872 
4.44444 -12.360 -13.836 -14.918 -15.575 -15.872 -15.954 -16.071 -16.033 -15.779 
4.64646 -12.231 -13.571 -14.735 -15.476 -15.754 -15.863 -15.999 -16.059 -15.813 
4.84848 -11.891 -13.371 -14.575 -15.296 -15.665 -15.853 -15.893 -15.877 -15.788 
5.05051 -11.579 -12.983 -14.327 -15.096 -15.536 -15.642 -15.803 -15.904 -15.829 
5.25253 -11.494 -12.965 -14.198 -15.073 -15.395 -15.651 -15.781 -15.894 -15.864 
5.45455 -10.721 -12.744 -14.066 -14.929 -15.331 -15.521 -15.682 -15.795 -15.672 
5.65657 -10.225 -12.456 -13.941 -14.748 -15.253 -15.387 -15.666 -15.857 -15.655 
5.85859 -10.072 -12.148 -13.675 -14.555 -15.061 -15.337 -15.534 -15.675 -15.670 
6.06061 -9.438 -12.031 -13.591 -14.487 -14.953 -15.152 -15.503 -15.686 -15.648 
6.26263 -9.813 -11.933 -13.290 -14.411 -14.814 -15.134 -15.447 -15.565 -15.519 
6.46465 -9.332 -11.559 -13.174 -14.191 -14.633 -14.865 -15.323 -15.569 -15.554 
6.66667 -9.487 -11.454 -13.097 -14.045 -14.564 -14.846 -15.263 -15.466 -15.481 
6.86869 -9.030 -11.354 -12.860 -14.031 -14.451 -14.736 -15.155 -15.429 -15.440 
7.07071 -8.865 -10.954 -12.668 -13.725 -14.279 -14.647 -15.124 -15.369 -15.390 
7.27273 -8.266 -10.792 -12.567 -13.657 -14.215 -14.492 -15.038 -15.344 -15.325 
7.47475 -8.320 -10.350 -12.255 -13.439 -14.086 -14.393 -14.835 -15.219 -15.253 
7.67677 -7.765 -10.627 -12.196 -13.410 -13.913 -14.292 -14.807 -15.155 -15.175 
7.87879 -7.738 -10.127 -11.998 -13.194 -13.839 -14.156 -14.769 -15.008 -15.194 
8.08081 -6.291 -10.028 -11.807 -13.060 -13.651 -14.058 -14.598 -14.999 -15.132 
8.28283 -7.120 -10.022 -11.716 -13.051 -13.589 -14.039 -14.596 -14.984 -15.128 
8.48485 -6.174 -9.850 -11.550 -12.856 -13.532 -13.754 -14.452 -14.806 -15.047 
8.68687 -7.404 -9.278 -11.423 -12.673 -13.346 -13.703 -14.363 -14.798 -14.989 
8.88889 -5.538 -8.969 -11.263 -12.549 -13.217 -13.543 -14.315 -14.723 -14.963 
9.09091 -5.837 -8.902 -11.107 -12.388 -12.977 -13.467 -14.088 -14.656 -14.926 
9.29293 -5.459 -8.784 -10.996 -12.273 -12.918 -13.340 -14.046 -14.546 -14.824 
9.49495 -5.642 -8.707 -10.817 -12.215 -12.794 -13.249 -14.015 -14.509 -14.805 
9.69697 -5.247 -8.793 -10.467 -11.938 -12.647 -13.204 -13.880 -14.458 -14.734 
9.89899 -5.370 -8.868 -10.534 -11.748 -12.539 -13.077 -13.786 -14.360 -14.661 
10.10101 -5.128 -7.689 -10.379 -11.588 -12.346 -12.831 -13.630 -14.333 -14.577 
10.30303 -5.095 -7.592 -10.221 -11.550 -12.432 -12.866 -13.676 -14.244 -14.644 
10.50505 -4.702 -7.599 -9.910 -11.337 -12.331 -12.709 -13.541 -14.201 -14.496 
10.70707 -4.598 -7.449 -10.030 -11.171 -12.023 -12.643 -13.362 -14.138 -14.488 
