# t[days] u g r i z y J H K
0.20202 129.692 117.826 18.588 29.115 nan nan nan nan nan 
0.40404 -12.710 -12.076 -11.953 -13.438 -11.560 -13.868 -12.583 -13.988 -10.401 
0.60606 -13.539 -13.517 -13.498 -13.683 -14.095 -13.824 -14.156 -14.190 -12.560 
0.80808 -14.745 -14.336 -14.206 -14.558 -14.910 -14.943 -14.910 -14.624 -13.559 
1.01010 -14.562 -14.529 -14.887 -15.132 -15.365 -15.241 -15.396 -14.210 -13.833 
1.21212 -14.647 -14.495 -14.688 -15.102 -15.207 -15.346 -15.389 -14.728 -14.031 
1.41414 -14.612 -14.647 -14.771 -15.288 -15.489 -15.568 -15.355 -14.563 -14.478 
1.61616 -14.223 -14.612 -14.802 -15.235 -15.348 -15.732 -15.357 -15.078 -14.483 
1.81818 -14.188 -14.688 -14.964 -15.209 -15.477 -15.507 -15.406 -15.067 -14.688 
2.02020 -13.928 -14.357 -14.853 -15.314 -15.426 -15.536 -15.466 -15.112 -14.750 
2.22222 -13.943 -14.247 -14.713 -14.978 -15.236 -15.429 -15.357 -15.094 -14.826 
2.42424 -13.756 -14.304 -14.728 -15.201 -15.398 -15.544 -15.565 -15.257 -14.633 
2.62626 -13.508 -13.998 -14.595 -14.981 -15.339 -15.481 -15.370 -15.145 -14.738 
2.82828 -13.183 -13.896 -14.563 -15.007 -15.237 -15.472 -15.531 -15.347 -14.765 
3.03030 -13.006 -13.714 -14.419 -14.925 -15.189 -15.414 -15.512 -15.160 -14.878 
3.23232 -12.964 -13.998 -14.512 -14.879 -15.268 -15.281 -15.462 -15.370 -14.954 
3.43434 -12.442 -13.622 -14.286 -14.839 -15.162 -15.452 -15.374 -15.262 -14.992 
3.63636 -12.185 -13.399 -14.246 -14.794 -15.173 -15.412 -15.471 -15.281 -15.009 
3.83838 -11.912 -13.331 -14.104 -14.768 -15.135 -15.394 -15.424 -15.386 -15.083 
4.04040 -12.017 -13.188 -14.089 -14.623 -15.153 -15.298 -15.375 -15.228 -15.154 
4.24242 -11.846 -13.222 -14.002 -14.647 -15.022 -15.309 -15.378 -15.357 -15.303 
4.44444 -11.541 -12.997 -13.939 -14.566 -14.984 -15.133 -15.352 -15.211 -15.213 
4.64646 -10.987 -12.674 -13.847 -14.558 -14.906 -15.141 -15.322 -15.341 -15.198 
4.84848 -10.713 -12.566 -13.626 -14.333 -14.762 -15.096 -15.272 -15.258 -15.157 
5.05051 -10.648 -12.197 -13.494 -14.308 -14.645 -15.030 -15.163 -15.201 -14.980 
5.25253 -10.961 -12.228 -13.456 -14.241 -14.719 -15.026 -15.156 -15.179 -15.001 
5.45455 -9.899 -11.967 -13.325 -14.042 -14.634 -14.852 -15.103 -15.082 -15.145 
5.65657 -10.217 -11.701 -13.088 -13.991 -14.512 -14.715 -15.035 -15.172 -15.094 
5.85859 -9.769 -11.699 -13.043 -13.937 -14.372 -14.705 -14.997 -15.136 -15.109 
6.06061 -9.049 -11.471 -12.797 -13.695 -14.221 -14.590 -14.980 -15.027 -15.057 
6.26263 -8.936 -11.134 -12.534 -13.550 -14.091 -14.513 -14.825 -15.030 -14.997 
6.46465 -9.505 -10.954 -12.372 -13.550 -14.119 -14.436 -14.779 -14.982 -14.947 
6.66667 -8.396 -10.869 -12.343 -13.477 -14.050 -14.350 -14.651 -14.929 -14.836 
6.86869 -7.397 -10.486 -12.112 -13.326 -13.936 -14.318 -14.690 -14.846 -15.025 
7.07071 -8.535 -10.278 -12.163 -13.105 -13.829 -14.149 -14.560 -14.832 -14.930 
7.27273 -8.665 -9.998 -11.916 -13.112 -13.762 -14.113 -14.569 -14.807 -14.948 
7.47475 -7.424 -10.273 -11.674 -12.889 -13.693 -14.027 -14.458 -14.781 -14.818 
7.67677 -6.927 -9.628 -11.640 -12.701 -13.407 -13.928 -14.517 -14.585 -14.835 
7.87879 -6.853 -9.279 -11.376 -12.575 -13.339 -13.725 -14.372 -14.599 -14.714 
8.08081 -6.847 -9.235 -11.241 -12.472 -13.256 -13.661 -14.168 -14.552 -14.727 
8.28283 -5.791 -8.955 -10.864 -12.381 -13.161 -13.591 -14.051 -14.448 -14.633 
8.48485 -5.968 -8.905 -10.747 -12.264 -13.018 -13.539 -13.977 -14.383 -14.598 
8.68687 -4.973 -8.482 -10.602 -12.032 -12.847 -13.352 -13.943 -14.355 -14.516 
8.88889 -5.291 -8.544 -10.636 -11.929 -12.764 -13.316 -13.825 -14.290 -14.532 
9.09091 -5.667 -8.855 -10.443 -11.854 -12.803 -13.181 -13.836 -14.347 -14.441 
9.29293 -4.328 -8.174 -10.307 -11.772 -12.698 -13.174 -13.700 -14.123 -14.383 
9.49495 -5.926 -7.880 -10.267 -11.678 -12.570 -13.096 -13.678 -14.192 -14.342 
9.69697 -4.056 -7.401 -10.144 -11.577 -12.472 -13.012 -13.673 -14.063 -14.318 
9.89899 -4.813 -7.211 -9.935 -11.406 -12.364 -12.752 -13.491 -14.096 -14.236 
10.10101 -4.656 -7.236 -9.781 -11.205 -12.286 -12.837 -13.277 -14.044 -14.302 
10.30303 -3.827 -7.367 -9.671 -11.033 -12.165 -12.695 -13.237 -13.928 -14.172 
10.50505 -4.233 -6.801 -9.330 -10.983 -11.928 -12.492 -13.188 -13.816 -14.127 
10.70707 -5.142 -7.224 -9.176 -10.987 -11.988 -12.650 -13.207 -13.709 -14.108 
10.90909 -3.073 -6.831 -9.101 -10.895 -11.774 -12.365 -13.099 -13.704 -14.091 
11.11111 -4.490 -6.134 -8.975 -10.683 -11.740 -12.281 -13.144 -13.602 -13.995 
11.31313 -2.696 -5.743 -8.626 -10.681 -11.695 -12.271 -12.990 -13.627 -13.855 
11.51515 -2.719 -5.931 -8.629 -10.495 -11.406 -12.047 -12.932 -13.443 -13.831 
11.71717 -4.565 -6.178 -8.727 -10.361 -11.373 -11.937 -12.874 -13.439 -13.825 
11.91919 -2.347 -6.904 -8.198 -10.391 -11.337 -12.147 -12.733 -13.401 -13.897 
12.12121 -2.214 -5.262 -8.444 -10.088 -11.251 -11.927 -12.701 -13.320 -13.766 
12.32323 -4.412 -5.500 -8.371 -10.033 -11.045 -11.617 -12.571 -13.253 -13.785 
12.52525 -2.073 -6.584 -7.749 -10.010 -11.148 -11.769 -12.449 -13.238 -13.714 
12.72727 -1.968 -5.296 -8.211 -9.873 -11.049 -11.693 -12.449 -13.240 -13.698 
12.92929 -1.784 -5.567 -7.781 -9.938 -11.016 -11.792 -12.422 -13.165 -13.588 
13.13131 -4.611 -5.676 -7.767 -9.605 -11.005 -11.439 -12.355 -13.098 -13.617 
13.33333 -4.610 -5.043 -7.349 -9.457 -10.732 -11.439 -12.242 -13.005 -13.431 
13.53535 -2.842 -4.513 -7.343 -9.674 -10.938 -11.306 -12.254 -12.995 -13.458 
13.73737 -4.080 -4.940 -7.386 -9.297 -10.614 -11.334 -12.157 -12.908 -13.375 
13.93939 -4.057 -4.942 -7.039 -9.246 -10.549 -11.248 -12.119 -12.926 -13.465 
14.14141 -3.263 -4.914 -7.047 -9.110 -10.395 -11.202 -12.030 -12.768 -13.319 
14.34343 -3.168 -4.660 -6.705 -8.923 -10.416 -11.071 -12.040 -12.730 -13.380 
14.54545 -1.046 -4.359 -6.939 -9.056 -10.250 -10.982 -12.030 -12.773 -13.223 
14.74747 -0.775 -4.775 -6.630 -9.135 -10.195 -10.987 -11.806 -12.634 -13.158 
14.94949 -1.201 -4.712 -6.718 -8.743 -10.143 -10.909 -11.709 -12.608 -13.222 
15.15152 -2.612 -3.767 -6.769 -8.717 -10.165 -10.824 -11.652 -12.568 -13.060 
15.35354 -3.263 -3.140 -6.461 -8.712 -10.001 -10.810 -11.554 -12.502 -13.135 
15.55556 0.311 -3.406 -6.683 -8.509 -10.020 -10.592 -11.599 -12.398 -13.025 
15.75758 -1.591 -2.755 -6.356 -8.630 -9.939 -10.547 -11.451 -12.476 -12.999 
15.95960 -4.060 -2.950 -6.216 -8.760 -9.839 -10.423 -11.447 -12.301 -12.954 
16.16162 -1.206 -3.534 -6.230 -8.454 -9.520 -10.707 -11.437 -12.343 -12.956 
16.36364 -4.073 -3.691 -5.630 -8.352 -9.733 -10.553 -11.224 -12.272 -12.843 
16.56566 -4.494 -2.290 -5.557 -8.216 -9.655 -10.447 -11.290 -12.236 -12.829 
16.76768 1.021 -3.443 -5.463 -7.885 -9.455 -10.166 -11.166 -12.110 -12.885 
16.96970 -2.343 -3.846 -6.044 -8.033 -9.298 -10.062 -11.234 -12.043 -12.713 
17.17172 -2.885 -2.107 -5.823 -7.600 -9.469 -10.148 -11.126 -12.047 -12.624 
17.37374 -1.678 -2.992 -5.679 -7.970 -9.225 -9.920 -11.072 -11.992 -12.723 
17.57576 0.700 -2.607 -4.919 -7.831 -9.074 -10.075 -10.996 -11.896 -12.579 
17.77778 -4.384 -1.810 -5.372 -7.877 -9.266 -9.804 -10.816 -11.923 -12.623 
17.97980 -3.982 -1.748 -5.355 -7.753 -9.068 -9.684 -10.832 -11.829 -12.474 
18.18182 1.768 -1.970 -5.161 -7.535 -8.988 -9.765 -10.708 -11.818 -12.397 
18.38384 1.138 -2.327 -4.701 -7.552 -9.081 -9.727 -10.720 -11.717 -12.432 
18.58586 2.380 -2.908 -4.711 -7.569 -8.976 -9.630 -10.612 -11.679 -12.428 
18.78788 2.507 -0.951 -4.963 -7.326 -8.778 -9.546 -10.670 -11.653 -12.369 
18.98990 -0.446 -1.205 -4.468 -7.345 -8.743 -9.285 -10.568 -11.534 -12.247 
19.19192 2.602 -1.653 -4.299 -7.442 -8.712 -9.295 -10.547 -11.517 -12.241 
19.39394 3.160 -0.779 -4.574 -7.099 -8.536 -9.428 -10.406 -11.366 -12.206 
19.59596 -2.364 -0.286 -4.163 -6.997 -8.322 -9.153 -10.263 -11.365 -12.096 
19.79798 2.073 -0.190 -4.082 -6.891 -8.380 -9.078 -10.198 -11.251 -12.031 
20.00000 -3.086 -3.126 -4.478 -6.803 -8.147 -9.008 -10.058 -11.134 -12.006 
