# t[days] u g r i z y J H K
0.20202 55.851 118.166 nan nan nan nan nan nan nan 
0.40404 -12.722 -12.358 -13.174 -14.061 -14.160 -13.641 -13.192 -13.097 -12.261 
0.60606 -13.621 -13.624 -14.100 -14.412 -14.927 -15.309 -14.422 -14.860 -12.865 
0.80808 -14.695 -14.949 -15.128 -15.560 -15.839 -15.712 -15.660 -15.279 -14.192 
1.01010 -14.853 -14.978 -15.358 -15.898 -16.042 -16.187 -16.033 -15.673 -15.527 
1.21212 -14.636 -15.088 -15.563 -16.075 -16.314 -16.295 -16.223 -15.915 -14.815 
1.41414 -14.772 -15.199 -15.579 -16.098 -16.393 -16.441 -16.213 -15.984 -15.678 
1.61616 -14.689 -15.185 -15.650 -16.111 -16.395 -16.458 -16.257 -15.926 -15.485 
1.81818 -14.482 -15.033 -15.521 -15.902 -16.277 -16.457 -16.254 -15.988 -15.606 
2.02020 -14.202 -14.998 -15.510 -16.023 -16.348 -16.559 -16.370 -16.062 -15.626 
2.22222 -14.353 -14.795 -15.372 -15.963 -16.274 -16.435 -16.329 -16.038 -15.701 
2.42424 -14.214 -14.871 -15.284 -15.850 -16.176 -16.307 -16.292 -15.923 -15.678 
2.62626 -13.935 -14.587 -15.214 -15.722 -16.153 -16.290 -16.251 -16.013 -15.626 
2.82828 -13.749 -14.485 -15.095 -15.620 -16.066 -16.272 -16.219 -15.942 -15.623 
3.03030 -13.636 -14.438 -15.087 -15.592 -15.997 -16.201 -16.163 -15.905 -15.642 
3.23232 -13.427 -14.328 -14.947 -15.670 -15.937 -16.204 -16.157 -15.902 -15.595 
3.43434 -12.941 -14.117 -14.905 -15.468 -15.873 -16.080 -16.137 -16.000 -15.656 
3.63636 -12.946 -14.105 -14.861 -15.397 -15.776 -15.997 -16.080 -15.980 -15.740 
3.83838 -12.600 -13.862 -14.732 -15.315 -15.751 -15.931 -15.974 -15.934 -15.857 
4.04040 -12.510 -13.710 -14.614 -15.237 -15.763 -15.909 -15.982 -15.976 -15.711 
4.24242 -11.973 -13.398 -14.435 -15.148 -15.597 -15.860 -15.931 -15.846 -15.666 
4.44444 -11.864 -13.296 -14.318 -15.020 -15.559 -15.858 -15.903 -15.853 -15.715 
4.64646 -11.289 -13.254 -14.272 -14.978 -15.408 -15.756 -15.849 -15.840 -15.699 
4.84848 -11.390 -13.119 -14.158 -14.930 -15.375 -15.648 -15.783 -15.763 -15.531 
5.05051 -11.163 -12.832 -13.945 -14.765 -15.343 -15.464 -15.696 -15.689 -15.572 
5.25253 -10.762 -12.629 -13.792 -14.668 -15.172 -15.436 -15.617 -15.690 -15.563 
5.45455 -10.480 -12.451 -13.609 -14.488 -15.002 -15.339 -15.578 -15.566 -15.524 
5.65657 -10.217 -12.164 -13.533 -14.420 -14.952 -15.352 -15.450 -15.503 -15.439 
5.85859 -9.773 -11.991 -13.212 -14.287 -14.896 -15.230 -15.470 -15.529 -15.543 
6.06061 -9.490 -11.703 -13.160 -14.160 -14.914 -15.068 -15.360 -15.529 -15.388 
6.26263 -9.577 -11.467 -13.079 -14.014 -14.711 -15.002 -15.305 -15.420 -15.414 
6.46465 -9.001 -11.431 -12.999 -13.978 -14.630 -14.930 -15.258 -15.359 -15.404 
6.66667 -8.579 -11.238 -12.785 -13.944 -14.504 -14.808 -15.155 -15.302 -15.294 
6.86869 -8.190 -11.067 -12.559 -13.768 -14.440 -14.730 -15.031 -15.217 -15.203 
7.07071 -8.695 -11.003 -12.615 -13.707 -14.255 -14.619 -15.054 -15.157 -15.197 
7.27273 -8.050 -10.507 -12.345 -13.439 -14.115 -14.534 -14.840 -15.063 -15.086 
7.47475 -7.716 -10.445 -12.214 -13.352 -14.043 -14.551 -14.842 -15.090 -15.172 
7.67677 -7.242 -10.356 -12.033 -13.238 -13.930 -14.382 -14.733 -14.969 -15.057 
7.87879 -7.320 -10.053 -11.919 -13.106 -13.898 -14.281 -14.598 -14.851 -14.990 
8.08081 -6.884 -9.937 -11.732 -13.057 -13.843 -14.185 -14.627 -14.817 -14.950 
8.28283 -6.630 -9.406 -11.504 -12.858 -13.762 -14.068 -14.483 -14.756 -14.978 
8.48485 -6.538 -9.283 -11.307 -12.755 -13.497 -14.004 -14.389 -14.687 -14.906 
8.68687 -6.229 -9.054 -11.103 -12.591 -13.434 -13.885 -14.314 -14.588 -14.845 
8.88889 -5.574 -8.874 -11.076 -12.484 -13.335 -13.751 -14.234 -14.599 -14.732 
9.09091 -5.453 -8.871 -10.994 -12.431 -13.269 -13.803 -14.127 -14.583 -14.638 
9.29293 -5.467 -8.746 -10.720 -12.204 -13.172 -13.609 -14.047 -14.490 -14.657 
9.49495 -5.880 -8.459 -10.623 -12.164 -13.030 -13.493 -14.025 -14.404 -14.612 
9.69697 -4.840 -8.359 -10.434 -12.030 -13.023 -13.437 -13.965 -14.337 -14.521 
9.89899 -5.323 -8.224 -10.393 -12.001 -12.881 -13.335 -13.912 -14.316 -14.543 
10.10101 -5.464 -7.927 -10.300 -11.925 -12.757 -13.250 -13.739 -14.250 -14.433 
10.30303 -5.361 -7.752 -10.204 -11.754 -12.590 -13.080 -13.731 -14.174 -14.420 
10.50505 -4.195 -7.380 -10.007 -11.634 -12.607 -13.070 -13.659 -14.149 -14.381 
10.70707 -3.913 -7.264 -9.792 -11.461 -12.489 -12.995 -13.549 -14.026 -14.270 
10.90909 -4.990 -7.707 -9.767 -11.388 -12.373 -12.806 -13.504 -13.983 -14.237 
11.11111 -3.594 -6.893 -9.574 -11.271 -12.411 -12.978 -13.391 -13.969 -14.190 
11.31313 -5.238 -6.943 -9.268 -11.199 -12.176 -12.821 -13.365 -13.866 -14.125 
11.51515 -4.440 -6.797 -9.279 -11.115 -12.082 -12.670 -13.276 -13.749 -14.168 
11.71717 -4.754 -6.507 -9.250 -11.005 -12.034 -12.635 -13.162 -13.737 -14.013 
11.91919 -3.283 -6.790 -9.097 -10.882 -11.938 -12.449 -13.185 -13.667 -14.048 
12.12121 -2.774 -6.113 -8.936 -10.809 -11.848 -12.501 -13.126 -13.682 -13.887 
12.32323 -3.905 -6.007 -8.760 -10.707 -11.805 -12.380 -13.026 -13.581 -13.887 
12.52525 -2.842 -5.864 -8.629 -10.684 -11.816 -12.399 -13.017 -13.530 -13.796 
12.72727 -2.435 -5.872 -8.473 -10.504 -11.639 -12.220 -12.901 -13.462 -13.863 
12.92929 -4.330 -5.769 -8.478 -10.448 -11.581 -12.129 -12.866 -13.439 -13.877 
13.13131 -2.186 -5.670 -8.353 -10.332 -11.486 -12.148 -12.826 -13.427 -13.798 
13.33333 -3.083 -5.565 -8.374 -10.324 -11.571 -12.161 -12.732 -13.360 -13.775 
13.53535 -1.979 -5.096 -8.166 -10.195 -11.455 -12.038 -12.724 -13.350 -13.690 
13.73737 -3.075 -5.301 -8.193 -10.141 -11.327 -11.972 -12.645 -13.322 -13.663 
13.93939 -1.910 -5.521 -7.931 -10.237 -11.273 -11.889 -12.718 -13.251 -13.566 
14.14141 -1.777 -5.063 -7.967 -9.916 -11.186 -11.804 -12.533 -13.172 -13.627 
14.34343 -1.727 -5.013 -7.927 -9.966 -11.153 -11.816 -12.527 -13.156 -13.585 
14.54545 -1.573 -5.364 -7.704 -9.825 -11.092 -11.710 -12.525 -13.128 -13.455 
14.74747 -3.311 -4.602 -7.669 -9.818 -10.963 -11.726 -12.513 -13.080 -13.490 
14.94949 -2.067 -4.511 -7.574 -9.676 -10.942 -11.655 -12.415 -13.025 -13.529 
15.15152 -3.616 -4.312 -7.487 -9.616 -11.007 -11.564 -12.368 -13.013 -13.362 
15.35354 -3.347 -4.168 -7.318 -9.555 -10.861 -11.488 -12.328 -12.952 -13.407 
15.55556 -1.015 -4.097 -7.162 -9.501 -10.822 -11.467 -12.238 -12.940 -13.279 
15.75758 -0.839 -4.318 -7.008 -9.492 -10.689 -11.426 -12.167 -12.799 -13.331 
15.95960 -1.846 -4.356 -7.040 -9.347 -10.673 -11.324 -12.116 -12.839 -13.343 
16.16162 -2.463 -3.584 -6.744 -9.254 -10.715 -11.314 -12.153 -12.794 -13.244 
16.36364 -0.598 -4.031 -7.002 -9.229 -10.584 -11.335 -12.100 -12.726 -13.259 
16.56566 -0.307 -4.037 -7.180 -9.256 -10.533 -11.133 -12.032 -12.704 -13.183 
16.76768 -2.332 -2.987 -6.851 -9.138 -10.522 -11.196 -12.015 -12.673 -13.145 
16.96970 -2.699 -3.231 -6.756 -9.009 -10.464 -11.224 -11.974 -12.644 -13.125 
17.17172 -4.527 -3.761 -6.690 -9.019 -10.451 -11.084 -11.870 -12.619 -13.131 
17.37374 0.272 -2.829 -6.524 -8.860 -10.261 -11.005 -11.869 -12.590 -13.123 
17.57576 0.367 -3.203 -6.356 -8.900 -10.182 -10.971 -11.808 -12.514 -13.050 
17.77778 0.585 -3.349 -6.400 -8.787 -10.299 -10.945 -11.723 -12.426 -13.104 
17.97980 0.529 -2.946 -6.349 -8.636 -10.049 -10.890 -11.703 -12.435 -12.965 
18.18182 -3.456 -2.374 -6.126 -8.683 -10.099 -10.847 -11.654 -12.391 -12.927 
18.38384 -0.522 -2.381 -6.034 -8.470 -10.151 -10.760 -11.653 -12.392 -12.873 
18.58586 -2.373 -3.424 -6.318 -8.859 -9.938 -10.707 -11.639 -12.385 -12.886 
18.78788 -1.489 -2.663 -6.145 -8.369 -10.015 -10.606 -11.545 -12.259 -12.858 
18.98990 1.302 -1.841 -5.690 -8.456 -9.872 -10.635 -11.496 -12.262 -12.776 
19.19192 -3.268 -3.144 -5.543 -8.090 -9.737 -10.553 -11.429 -12.165 -12.678 
19.39394 1.587 -2.783 -5.754 -8.217 -9.642 -10.594 -11.386 -12.103 -12.616 
19.59596 -3.064 -3.122 -5.606 -8.093 -9.546 -10.389 -11.242 -12.044 -12.597 
19.79798 -2.682 -1.548 -5.326 -7.941 -9.459 -10.358 -11.171 -11.937 -12.498 
20.00000 -1.325 -3.066 -5.444 -7.704 -9.434 -10.228 -11.167 -11.878 -12.453 
