# t[days] u g r i z y J H K
0.20202 38.992 7.539 2.251 nan nan nan nan nan nan 
0.40404 -12.325 -13.220 -12.968 -13.547 -12.412 -12.423 -12.110 -12.581 -11.680 
0.60606 -13.452 -13.579 -13.872 -13.989 -14.219 -14.409 -13.899 -13.780 -13.208 
0.80808 -13.585 -14.229 -14.512 -14.772 -14.876 -14.528 -14.508 -13.931 -13.989 
1.01010 -13.283 -14.050 -14.547 -14.930 -15.030 -15.074 -14.663 -14.040 -14.407 
1.21212 -13.043 -13.828 -14.450 -14.867 -15.047 -14.966 -14.808 -14.297 -14.067 
1.41414 -12.743 -13.575 -14.209 -14.683 -14.866 -14.961 -14.671 -14.292 -13.841 
1.61616 -12.430 -13.394 -14.128 -14.555 -14.831 -14.919 -14.747 -14.426 -13.872 
1.81818 -12.069 -13.102 -13.872 -14.421 -14.727 -14.673 -14.724 -14.430 -14.107 
2.02020 -11.803 -12.812 -13.525 -14.134 -14.539 -14.587 -14.561 -14.322 -14.059 
2.22222 -11.385 -12.341 -13.339 -14.053 -14.340 -14.486 -14.546 -14.220 -14.145 
2.42424 -11.042 -11.866 -12.967 -13.809 -14.161 -14.369 -14.154 -14.355 -14.128 
2.62626 -10.825 -11.694 -12.653 -13.505 -14.106 -14.021 -14.430 -14.412 -14.009 
2.82828 -10.513 -11.352 -12.514 -13.291 -13.854 -14.003 -14.272 -14.343 -14.171 
3.03030 -10.268 -11.071 -12.058 -13.076 -13.647 -13.885 -14.146 -14.014 -14.049 
3.23232 -10.044 -10.736 -11.724 -12.763 -13.516 -13.709 -13.960 -14.058 -14.162 
3.43434 -9.810 -10.561 -11.577 -12.767 -13.360 -13.578 -14.015 -14.067 -14.074 
3.63636 -9.577 -10.340 -11.342 -12.625 -13.205 -13.337 -13.811 -13.945 -14.002 
3.83838 -9.479 -9.972 -10.991 -12.370 -13.092 -13.302 -13.591 -13.912 -14.008 
4.04040 -9.136 -9.752 -10.875 -12.162 -12.733 -13.156 -13.620 -13.818 -13.947 
4.24242 -8.930 -9.542 -10.639 -12.093 -12.926 -13.041 -13.582 -13.809 -13.874 
4.44444 -8.712 -9.416 -10.362 -11.648 -12.633 -12.943 -13.485 -13.807 -13.876 
4.64646 -8.502 -9.195 -10.132 -11.689 -12.381 -12.621 -13.350 -13.641 -13.730 
4.84848 -8.306 -9.000 -10.015 -11.546 -12.289 -12.344 -13.227 -13.484 -13.709 
5.05051 -8.105 -8.819 -9.676 -11.358 -12.100 -12.525 -13.058 -13.569 -13.742 
5.25253 -7.911 -8.619 -9.429 -11.027 -12.062 -12.214 -13.129 -13.471 -13.508 
5.45455 -7.704 -8.404 -9.472 -10.890 -11.891 -12.225 -12.881 -13.336 -13.583 
5.65657 -7.495 -8.311 -9.068 -10.876 -11.727 -12.141 -12.742 -13.354 -13.623 
