# t[days] u g r i z y J H K
0.20202 34.870 31.323 42.538 nan nan nan nan nan nan 
0.40404 -11.142 -11.982 -13.623 -12.760 -12.847 -12.517 -12.891 -11.136 -10.024 
0.60606 -13.694 -13.709 -13.873 -14.580 -15.111 -14.868 -14.882 -13.546 -13.938 
0.80808 -14.244 -14.237 -14.904 -15.612 -15.698 -15.881 -15.283 -14.621 -15.231 
1.01010 -14.993 -14.939 -15.257 -15.629 -16.063 -16.273 -16.112 -15.194 -15.057 
1.21212 -14.938 -14.911 -15.208 -15.658 -15.903 -16.007 -15.854 -15.586 -15.075 
1.41414 -14.790 -15.052 -15.314 -15.689 -15.926 -16.258 -15.824 -15.481 -15.232 
1.61616 -14.784 -15.172 -15.301 -15.668 -16.032 -16.190 -16.027 -15.515 -15.065 
1.81818 -14.916 -15.240 -15.383 -15.787 -16.141 -16.295 -16.059 -15.550 -15.223 
2.02020 -14.688 -14.965 -15.284 -15.831 -16.197 -16.161 -16.180 -15.756 -15.313 
2.22222 -14.603 -15.046 -15.481 -15.930 -16.232 -16.393 -16.157 -15.788 -15.269 
2.42424 -14.429 -15.057 -15.438 -15.830 -16.213 -16.354 -16.230 -15.826 -15.478 
2.62626 -14.189 -14.829 -15.388 -15.871 -16.255 -16.381 -16.210 -15.949 -15.449 
2.82828 -13.992 -14.817 -15.326 -15.791 -16.207 -16.312 -16.197 -15.990 -15.610 
3.03030 -13.846 -14.702 -15.348 -15.849 -16.181 -16.367 -16.282 -16.052 -15.540 
3.23232 -13.791 -14.711 -15.304 -15.794 -16.173 -16.371 -16.300 -16.054 -15.665 
3.43434 -13.526 -14.696 -15.351 -15.777 -16.089 -16.306 -16.300 -16.091 -15.683 
3.63636 -13.020 -14.325 -15.080 -15.715 -16.154 -16.275 -16.234 -16.006 -15.747 
3.83838 -13.050 -14.277 -15.103 -15.649 -16.055 -16.259 -16.243 -16.097 -15.785 
4.04040 -12.790 -14.080 -15.040 -15.604 -16.003 -16.235 -16.225 -16.044 -15.776 
4.24242 -12.613 -13.921 -14.854 -15.535 -15.960 -16.131 -16.202 -15.956 -15.731 
4.44444 -12.191 -13.828 -14.659 -15.407 -15.779 -16.035 -16.120 -16.033 -15.774 
4.64646 -11.990 -13.563 -14.573 -15.270 -15.750 -16.030 -16.078 -16.068 -15.829 
4.84848 -11.683 -13.484 -14.490 -15.170 -15.576 -15.967 -15.991 -15.972 -15.821 
5.05051 -11.531 -13.131 -14.266 -15.089 -15.627 -15.835 -15.972 -15.957 -15.801 
5.25253 -10.678 -12.761 -14.098 -15.018 -15.514 -15.759 -15.926 -15.919 -15.722 
5.45455 -10.825 -12.875 -14.064 -14.925 -15.423 -15.730 -15.880 -15.917 -15.707 
5.65657 -10.522 -12.760 -13.918 -14.825 -15.338 -15.584 -15.814 -15.864 -15.757 
5.85859 -10.329 -12.426 -13.815 -14.727 -15.253 -15.501 -15.738 -15.754 -15.654 
6.06061 -9.684 -12.263 -13.573 -14.551 -15.180 -15.429 -15.691 -15.719 -15.628 
6.26263 -9.701 -11.866 -13.420 -14.415 -14.934 -15.301 -15.603 -15.731 -15.734 
6.46465 -9.356 -11.829 -13.445 -14.313 -14.941 -15.217 -15.503 -15.709 -15.667 
6.66667 -9.785 -11.656 -13.111 -14.231 -14.914 -15.157 -15.457 -15.584 -15.579 
6.86869 -8.614 -11.162 -12.911 -14.027 -14.676 -14.999 -15.316 -15.566 -15.390 
7.07071 -8.172 -11.091 -12.787 -13.941 -14.583 -14.956 -15.255 -15.449 -15.531 
7.27273 -7.932 -11.089 -12.633 -13.755 -14.507 -14.825 -15.203 -15.395 -15.445 
7.47475 -8.215 -10.563 -12.389 -13.598 -14.365 -14.713 -15.160 -15.303 -15.344 
