# t[days] u g r i z y J H K
0.20202 160.693 104.420 116.870 nan nan nan nan nan nan 
0.40404 -13.330 -13.335 -13.340 -13.858 -12.437 -11.771 -12.790 -9.890 -10.095 
0.60606 -14.683 -14.149 -14.238 -14.235 -14.508 -14.227 -13.510 -11.172 -12.541 
0.80808 -14.473 -14.109 -14.286 -14.459 -15.142 -14.662 -14.731 -13.342 -12.844 
1.01010 -14.577 -14.331 -14.454 -14.698 -14.843 -15.317 -14.369 -14.024 -13.490 
1.21212 -14.750 -14.876 -14.784 -14.997 -14.929 -14.804 -14.963 -14.068 -14.085 
1.41414 -14.690 -14.784 -14.979 -15.069 -15.038 -14.966 -15.161 -14.802 -14.166 
1.61616 -14.277 -14.437 -14.645 -14.887 -15.182 -15.211 -15.017 -14.824 -13.860 
1.81818 -13.931 -14.308 -14.614 -14.870 -15.010 -15.014 -15.061 -14.562 -14.240 
2.02020 -13.793 -13.951 -14.413 -14.770 -15.087 -14.910 -14.850 -14.379 -14.245 
2.22222 -13.469 -14.168 -14.462 -14.821 -14.964 -14.792 -15.015 -14.856 -14.422 
2.42424 -13.130 -13.743 -14.374 -14.674 -14.899 -14.955 -14.871 -14.627 -14.172 
2.62626 -13.103 -13.500 -13.994 -14.608 -14.809 -14.914 -14.865 -14.563 -14.481 
2.82828 -12.624 -13.477 -14.024 -14.469 -14.822 -14.762 -14.848 -14.611 -14.317 
3.03030 -12.214 -13.040 -13.762 -14.498 -14.696 -14.553 -14.711 -14.637 -14.372 
3.23232 -11.877 -12.919 -13.505 -14.145 -14.382 -14.507 -14.793 -14.754 -14.449 
3.43434 -11.824 -12.914 -13.693 -14.369 -14.580 -14.685 -14.862 -14.782 -14.642 
3.63636 -11.320 -12.639 -13.440 -14.056 -14.395 -14.672 -14.811 -14.675 -14.630 
3.83838 -11.195 -12.259 -13.314 -14.104 -14.342 -14.395 -14.642 -14.593 -14.446 
4.04040 -10.980 -12.147 -12.887 -13.730 -14.214 -14.366 -14.657 -14.515 -14.592 
4.24242 -10.650 -11.753 -12.897 -13.642 -14.066 -14.265 -14.654 -14.578 -14.537 
4.44444 -10.787 -11.718 -12.855 -13.584 -14.104 -14.339 -14.619 -14.627 -14.515 
4.64646 -10.119 -11.441 -12.608 -13.667 -13.885 -14.062 -14.467 -14.617 -14.458 
4.84848 -10.464 -11.217 -12.394 -13.255 -13.717 -14.174 -14.496 -14.482 -14.584 
5.05051 -9.529 -11.136 -12.271 -13.142 -13.694 -13.834 -14.373 -14.439 -14.539 
5.25253 -9.305 -11.065 -12.081 -13.060 -13.502 -13.976 -14.356 -14.514 -14.597 
5.45455 -9.316 -10.483 -11.985 -12.757 -13.319 -13.791 -14.217 -14.549 -14.426 
5.65657 -9.211 -10.600 -12.005 -12.840 -13.429 -13.643 -14.260 -14.410 -14.506 
5.85859 -8.718 -10.300 -11.880 -12.739 -13.356 -13.598 -14.106 -14.342 -14.576 
6.06061 -8.543 -10.146 -11.397 -12.659 -13.293 -13.534 -14.098 -14.322 -14.435 
6.26263 -8.355 -10.228 -11.176 -12.401 -13.033 -13.307 -13.879 -14.335 -14.451 
6.46465 -8.302 -9.809 -11.416 -12.347 -12.807 -13.237 -14.002 -14.366 -14.473 
6.66667 -8.336 -9.937 -10.927 -12.291 -12.875 -13.374 -13.845 -14.306 -14.450 
6.86869 -8.501 -9.634 -10.824 -12.087 -12.986 -13.159 -13.827 -14.311 -14.469 
7.07071 -7.644 -9.200 -11.042 -11.881 -12.664 -13.133 -13.626 -14.070 -14.356 
7.27273 -7.652 -9.097 -10.705 -11.707 -12.479 -12.831 -13.600 -14.096 -14.298 
7.47475 -7.343 -8.915 -10.765 -11.830 -12.343 -12.858 -13.704 -14.233 -14.551 
7.67677 -7.030 -8.812 -10.282 -11.660 -12.554 -12.738 -13.481 -14.171 -14.441 
