# t[days] u g r i z y J H K
0.20202 76.288 30.757 54.126 28.550 nan nan nan nan nan 
0.40404 -11.511 -12.926 -12.787 -13.414 -13.181 -12.684 -12.487 -13.348 -7.724 
0.60606 -13.374 -13.668 -13.764 -14.089 -14.332 -14.638 -13.935 -13.734 -13.955 
0.80808 -14.265 -14.083 -14.346 -14.676 -14.906 -14.803 -14.224 -13.988 -13.851 
1.01010 -14.200 -14.254 -14.245 -14.837 -15.020 -14.984 -14.865 -14.797 -13.722 
1.21212 -14.327 -14.274 -14.391 -14.849 -14.921 -15.022 -14.851 -14.684 -14.064 
1.41414 -14.111 -14.210 -14.541 -14.924 -15.071 -14.939 -14.910 -14.632 -14.325 
1.61616 -13.768 -14.051 -14.428 -14.835 -15.057 -15.334 -15.029 -14.673 -14.186 
1.81818 -13.695 -13.955 -14.547 -14.873 -15.107 -15.145 -14.999 -14.761 -14.478 
2.02020 -13.378 -13.979 -14.464 -14.917 -15.094 -15.199 -15.199 -14.808 -14.375 
2.22222 -13.234 -13.887 -14.466 -14.865 -15.100 -15.205 -15.121 -14.966 -14.541 
2.42424 -12.932 -13.744 -14.462 -14.925 -15.147 -15.299 -15.211 -15.068 -14.735 
2.62626 -12.491 -13.664 -14.393 -14.857 -15.130 -15.225 -15.143 -14.982 -14.672 
2.82828 -12.692 -13.562 -14.267 -14.863 -15.120 -15.209 -15.216 -15.061 -14.759 
3.03030 -12.219 -13.421 -14.160 -14.786 -15.099 -15.134 -15.268 -15.055 -14.901 
3.23232 -12.018 -13.261 -14.116 -14.767 -15.105 -15.301 -15.277 -15.134 -14.779 
3.43434 -11.709 -13.061 -14.105 -14.652 -14.997 -15.183 -15.263 -15.076 -14.754 
3.63636 -11.671 -13.177 -13.989 -14.672 -14.901 -15.175 -15.258 -15.229 -14.991 
3.83838 -10.689 -12.695 -13.707 -14.420 -14.854 -15.073 -15.185 -15.128 -14.958 
4.04040 -10.679 -12.342 -13.536 -14.338 -14.728 -15.019 -15.045 -15.018 -14.891 
4.24242 -10.268 -12.092 -13.405 -14.189 -14.583 -14.856 -15.098 -15.007 -14.914 
4.44444 -10.196 -11.891 -13.183 -14.095 -14.623 -14.844 -14.992 -14.981 -14.857 
4.64646 -9.973 -11.795 -13.033 -13.904 -14.316 -14.665 -14.926 -14.936 -14.836 
4.84848 -9.442 -11.559 -12.942 -13.754 -14.332 -14.562 -14.861 -15.031 -14.915 
5.05051 -8.276 -11.095 -12.635 -13.625 -14.161 -14.387 -14.778 -14.842 -14.875 
5.25253 -8.443 -10.627 -12.467 -13.416 -14.047 -14.336 -14.700 -14.875 -14.774 
5.45455 -8.462 -10.652 -12.278 -13.320 -14.001 -14.297 -14.593 -14.837 -14.789 
5.65657 -8.631 -10.427 -12.096 -13.254 -13.805 -14.144 -14.569 -14.711 -14.779 
5.85859 -7.727 -10.195 -11.950 -13.102 -13.730 -14.014 -14.422 -14.638 -14.700 
6.06061 -7.586 -9.779 -11.744 -12.885 -13.535 -13.936 -14.317 -14.596 -14.701 
6.26263 -6.782 -9.779 -11.428 -12.739 -13.420 -13.689 -14.238 -14.529 -14.489 
6.46465 -6.351 -9.348 -11.336 -12.514 -13.304 -13.567 -14.129 -14.409 -14.544 
6.66667 -6.655 -9.056 -10.974 -12.396 -13.094 -13.528 -13.972 -14.393 -14.435 
6.86869 -7.470 -9.221 -10.841 -12.241 -13.098 -13.269 -13.894 -14.279 -14.302 
7.07071 -5.425 -9.079 -10.813 -12.060 -12.876 -13.202 -13.780 -14.247 -14.320 
7.27273 -5.366 -8.316 -10.588 -12.017 -12.730 -13.237 -13.844 -14.108 -14.286 
7.47475 -8.101 -8.477 -10.372 -11.829 -12.505 -13.029 -13.634 -14.102 -14.290 
7.67677 -5.551 -8.295 -10.425 -11.803 -12.466 -12.784 -13.544 -14.010 -14.253 
7.87879 -5.457 -7.954 -10.037 -11.649 -12.480 -12.857 -13.525 -13.872 -14.208 
8.08081 -4.983 -7.262 -9.928 -11.459 -12.095 -12.663 -13.395 -13.812 -14.071 
8.28283 -3.395 -7.524 -9.813 -11.347 -12.144 -12.494 -13.193 -13.758 -13.989 
8.48485 -3.548 -7.611 -9.511 -11.165 -11.886 -12.315 -13.123 -13.602 -13.927 
8.68687 -3.063 -6.760 -9.205 -10.961 -11.936 -12.326 -13.039 -13.548 -13.836 
8.88889 -4.536 -6.544 -9.014 -10.698 -11.553 -12.159 -12.881 -13.603 -13.786 
9.09091 -4.578 -6.511 -9.252 -10.557 -11.588 -11.971 -12.851 -13.403 -13.852 
9.29293 -1.860 -6.452 -8.977 -10.454 -11.535 -11.963 -12.687 -13.418 -13.812 
9.49495 -0.686 -5.903 -8.669 -10.173 -11.218 -11.783 -12.664 -13.343 -13.723 
