# t[days] u g r i z y J H K
0.20202 104.497 40.741 53.191 nan nan nan nan nan nan 
0.40404 -10.720 -11.626 -12.441 -12.195 -12.923 -11.715 -11.104 -12.511 -8.490 
0.60606 -13.375 -13.090 -13.480 -14.229 -14.478 -15.173 -14.468 -14.259 -13.862 
0.80808 -13.909 -14.105 -14.342 -14.899 -15.471 -15.347 -15.053 -14.480 -14.524 
1.01010 -14.314 -14.411 -14.655 -15.280 -15.642 -15.641 -15.413 -15.200 -14.516 
1.21212 -14.448 -14.623 -14.851 -15.210 -15.409 -15.532 -15.426 -15.093 -14.859 
1.41414 -14.630 -14.746 -14.862 -15.316 -15.558 -15.739 -15.475 -15.156 -14.645 
1.61616 -14.409 -14.592 -14.894 -15.267 -15.569 -15.590 -15.418 -14.999 -14.683 
1.81818 -14.096 -14.544 -14.922 -15.276 -15.610 -15.787 -15.543 -15.140 -14.587 
2.02020 -14.372 -14.744 -15.069 -15.399 -15.681 -15.601 -15.569 -15.164 -14.748 
2.22222 -14.067 -14.644 -15.067 -15.345 -15.740 -15.770 -15.599 -15.343 -15.002 
2.42424 -13.744 -14.384 -14.984 -15.349 -15.573 -15.598 -15.601 -15.326 -14.871 
2.62626 -13.694 -14.440 -14.935 -15.348 -15.603 -15.750 -15.578 -15.402 -15.069 
2.82828 -13.248 -14.312 -14.933 -15.255 -15.635 -15.756 -15.618 -15.369 -15.036 
3.03030 -13.298 -14.354 -14.833 -15.380 -15.707 -15.789 -15.751 -15.534 -15.132 
3.23232 -13.175 -14.100 -14.867 -15.315 -15.654 -15.848 -15.779 -15.639 -15.295 
3.43434 -12.859 -14.047 -14.796 -15.334 -15.596 -15.716 -15.781 -15.555 -15.259 
3.63636 -12.634 -14.000 -14.691 -15.280 -15.569 -15.767 -15.790 -15.648 -15.349 
3.83838 -12.269 -13.689 -14.511 -15.087 -15.528 -15.734 -15.813 -15.656 -15.361 
4.04040 -12.374 -13.649 -14.513 -15.114 -15.461 -15.712 -15.763 -15.649 -15.502 
4.24242 -11.714 -13.315 -14.379 -15.116 -15.546 -15.727 -15.711 -15.624 -15.457 
4.44444 -11.282 -13.123 -14.164 -14.908 -15.305 -15.566 -15.769 -15.628 -15.396 
4.64646 -11.413 -13.042 -14.063 -14.844 -15.255 -15.501 -15.673 -15.656 -15.464 
4.84848 -10.723 -12.668 -13.887 -14.710 -15.158 -15.395 -15.496 -15.501 -15.421 
5.05051 -10.818 -12.574 -13.712 -14.636 -15.140 -15.383 -15.511 -15.555 -15.417 
5.25253 -10.420 -12.290 -13.584 -14.398 -14.956 -15.205 -15.476 -15.465 -15.459 
5.45455 -10.056 -12.116 -13.523 -14.349 -14.903 -15.266 -15.416 -15.492 -15.438 
5.65657 -9.930 -12.146 -13.352 -14.275 -14.861 -15.076 -15.333 -15.433 -15.290 
5.85859 -9.817 -11.704 -13.084 -14.069 -14.705 -14.888 -15.275 -15.366 -15.362 
6.06061 -9.108 -11.586 -13.087 -14.036 -14.623 -14.889 -15.256 -15.387 -15.219 
6.26263 -8.532 -11.279 -12.842 -13.904 -14.489 -14.880 -15.233 -15.318 -15.264 
6.46465 -8.573 -10.909 -12.663 -13.766 -14.363 -14.675 -15.087 -15.228 -15.242 
6.66667 -8.621 -10.701 -12.543 -13.598 -14.276 -14.530 -15.051 -15.216 -15.177 
6.86869 -8.679 -10.785 -12.358 -13.589 -14.145 -14.497 -14.871 -15.085 -15.130 
7.07071 -7.851 -10.522 -12.181 -13.263 -14.000 -14.386 -14.889 -15.036 -15.028 
7.27273 -8.379 -10.671 -12.040 -13.151 -13.921 -14.276 -14.809 -15.031 -15.053 
7.47475 -7.322 -10.051 -11.990 -13.062 -13.786 -14.209 -14.625 -14.981 -15.078 
7.67677 -7.331 -9.548 -11.663 -13.014 -13.632 -14.143 -14.579 -14.891 -14.976 
7.87879 -6.637 -9.364 -11.556 -12.882 -13.561 -13.932 -14.494 -14.834 -15.100 
8.08081 -6.492 -9.177 -11.380 -12.735 -13.467 -13.867 -14.454 -14.844 -14.872 
8.28283 -7.133 -8.811 -11.310 -12.607 -13.197 -13.657 -14.300 -14.727 -14.871 
8.48485 -6.001 -9.369 -11.118 -12.394 -13.302 -13.558 -14.286 -14.612 -14.765 
8.68687 -5.598 -8.984 -10.948 -12.286 -13.061 -13.708 -14.221 -14.573 -14.755 
8.88889 -5.671 -8.620 -10.984 -12.196 -13.164 -13.503 -14.097 -14.542 -14.677 
9.09091 -5.102 -8.617 -10.679 -12.151 -12.934 -13.312 -14.023 -14.381 -14.682 
9.29293 -3.181 -8.200 -10.434 -11.752 -12.843 -13.175 -13.896 -14.386 -14.557 
9.49495 -3.266 -8.067 -10.341 -11.859 -12.697 -13.264 -13.836 -14.310 -14.510 
9.69697 -4.110 -7.702 -10.177 -11.699 -12.648 -13.140 -13.714 -14.272 -14.477 
9.89899 -4.048 -7.750 -10.121 -11.454 -12.469 -13.050 -13.575 -14.178 -14.433 
10.10101 -4.029 -7.192 -9.988 -11.322 -12.336 -12.847 -13.562 -14.121 -14.357 
10.30303 -1.280 -8.175 -9.566 -11.403 -12.245 -12.683 -13.491 -14.063 -14.331 
10.50505 -4.907 -6.914 -9.730 -11.245 -12.138 -12.516 -13.412 -13.932 -14.320 
10.70707 -2.908 -6.724 -9.266 -10.969 -12.151 -12.470 -13.318 -13.881 -14.207 
10.90909 -3.092 -6.258 -9.199 -10.954 -11.918 -12.458 -13.311 -13.861 -14.176 
11.11111 -4.102 -6.383 -8.983 -10.662 -11.748 -12.344 -13.170 -13.771 -14.138 
11.31313 -3.918 -5.945 -9.063 -10.626 -11.743 -12.216 -13.087 -13.812 -14.054 
11.51515 0.163 -5.957 -8.780 -10.638 -11.669 -12.138 -13.031 -13.730 -14.061 
11.71717 -0.957 -5.759 -9.078 -10.483 -11.579 -12.000 -12.929 -13.636 -14.024 
11.91919 -4.813 -6.163 -8.736 -10.359 -11.408 -12.053 -12.817 -13.476 -13.911 
12.12121 -3.980 -5.766 -8.224 -10.281 -11.251 -11.984 -12.819 -13.460 -13.852 
12.32323 -2.551 -5.300 -8.105 -10.020 -11.253 -11.728 -12.741 -13.354 -13.840 
12.52525 -3.715 -4.881 -8.127 -9.956 -11.015 -11.647 -12.561 -13.318 -13.812 
12.72727 -4.047 -5.936 -7.827 -9.844 -11.033 -11.773 -12.545 -13.325 -13.747 
12.92929 1.408 -5.543 -8.178 -9.779 -10.914 -11.452 -12.365 -13.220 -13.722 
13.13131 -3.613 -5.069 -7.780 -9.720 -10.749 -11.333 -12.258 -13.116 -13.669 
13.33333 -1.422 -4.723 -7.979 -9.651 -10.608 -11.209 -12.269 -13.047 -13.617 
13.53535 -3.626 -5.281 -7.508 -9.355 -10.532 -11.196 -12.238 -13.002 -13.522 
13.73737 -3.978 -3.749 -7.276 -9.292 -10.417 -11.104 -11.994 -12.917 -13.542 
13.93939 2.793 -4.925 -7.090 -9.561 -10.263 -10.889 -12.067 -13.005 -13.450 
14.14141 -3.421 -4.540 -6.947 -9.187 -10.572 -11.184 -11.972 -12.800 -13.342 
14.34343 3.166 -4.739 -6.802 -9.046 -10.104 -10.760 -11.871 -12.782 -13.346 
14.54545 2.469 -3.445 -6.929 -8.851 -10.000 -10.919 -11.764 -12.693 -13.336 
14.74747 -4.222 -2.920 -6.683 -9.243 -10.198 -10.855 -11.723 -12.616 -13.275 
14.94949 -3.921 -3.090 -6.641 -8.546 -9.870 -10.633 -11.686 -12.632 -13.263 
15.15152 -3.173 -3.807 -6.620 -8.841 -9.768 -10.446 -11.645 -12.592 -13.090 
15.35354 -2.859 -2.160 -6.194 -8.477 -9.735 -10.320 -11.455 -12.458 -13.183 
15.55556 -3.552 -2.488 -6.029 -8.413 -9.601 -10.377 -11.395 -12.398 -13.058 
15.75758 4.607 -4.353 -6.396 -8.284 -9.411 -10.219 -11.437 -12.319 -12.993 
15.95960 1.418 -1.988 -5.926 -8.387 -9.464 -10.030 -11.355 -12.309 -13.075 
16.16162 -3.211 -2.867 -6.074 -8.177 -9.412 -9.880 -11.188 -12.285 -12.923 
16.36364 -2.635 -2.884 -6.553 -7.935 -9.175 -9.846 -11.136 -12.194 -12.902 
16.56566 -3.031 -3.187 -6.236 -8.030 -9.191 -9.844 -11.091 -12.101 -12.856 
16.76768 -3.700 -3.422 -5.909 -7.946 -9.064 -9.618 -11.029 -12.061 -12.746 
16.96970 -2.988 -3.587 -5.481 -7.714 -9.002 -9.805 -10.866 -12.009 -12.762 
17.17172 5.293 -3.561 -5.327 -7.746 -8.899 -9.609 -10.843 -11.917 -12.812 
17.37374 -0.629 -2.261 -5.209 -7.641 -8.924 -9.543 -10.840 -11.858 -12.684 
17.57576 -3.331 -1.457 -5.198 -7.415 -8.791 -9.418 -10.710 -11.881 -12.651 
17.77778 -2.053 -1.359 -5.080 -7.543 -8.543 -9.494 -10.616 -11.792 -12.534 
17.97980 -3.073 -3.826 -6.081 -7.351 -8.759 -9.311 -10.539 -11.741 -12.559 
18.18182 6.342 -3.038 -4.925 -7.073 -8.257 -9.095 -10.491 -11.640 -12.442 
18.38384 -3.779 -2.755 -5.175 -7.305 -8.504 -9.137 -10.392 -11.644 -12.426 
18.58586 5.188 -4.279 -4.843 -6.826 -8.410 -9.180 -10.462 -11.531 -12.457 
18.78788 5.651 -0.952 -4.726 -6.872 -8.140 -8.997 -10.302 -11.503 -12.353 
18.98990 5.486 -1.310 -4.308 -6.833 -8.061 -8.713 -10.376 -11.416 -12.241 
19.19192 -0.071 -2.376 -4.782 -6.667 -7.986 -8.739 -10.378 -11.382 -12.131 
19.39394 5.544 -3.040 -4.637 -6.652 -8.012 -8.702 -10.070 -11.340 -12.176 
19.59596 -1.645 -0.807 -4.693 -6.727 -7.929 -8.790 -9.945 -11.289 -12.106 
19.79798 -2.208 -1.666 -3.642 -6.503 -7.652 -9.086 -9.974 -11.199 -12.061 
20.00000 -2.196 -0.303 -3.767 -6.369 -7.896 -8.469 -9.733 -11.102 -11.933 
