# t[days] u g r i z y J H K
0.20202 71.944 68.368 51.016 55.231 nan nan nan nan nan 
0.40404 -12.816 -11.255 -12.086 -12.272 -12.385 -13.368 -10.539 -9.793 -13.186 
0.60606 -13.695 -13.078 -13.527 -13.843 -14.461 -14.779 -13.749 -14.144 -11.934 
0.80808 -13.840 -14.003 -14.187 -14.676 -14.789 -14.960 -15.174 -14.820 -13.564 
1.01010 -14.765 -14.574 -14.871 -15.061 -15.400 -15.377 -15.188 -14.698 -14.516 
1.21212 -14.962 -14.921 -15.031 -15.295 -15.666 -16.039 -15.660 -15.154 -13.517 
1.41414 -14.829 -15.051 -15.204 -15.560 -15.702 -15.863 -15.608 -15.055 -14.611 
1.61616 -15.026 -14.901 -15.194 -15.340 -15.673 -15.810 -15.729 -15.267 -15.107 
1.81818 -14.543 -14.643 -15.105 -15.482 -15.536 -15.863 -15.855 -15.331 -14.925 
2.02020 -14.551 -14.666 -14.802 -15.350 -15.756 -15.779 -15.603 -15.391 -14.937 
2.22222 -14.388 -14.617 -15.002 -15.439 -15.610 -15.748 -15.831 -15.363 -15.079 
2.42424 -14.259 -14.763 -14.987 -15.334 -15.717 -15.798 -15.785 -15.377 -15.125 
2.62626 -14.140 -14.628 -15.006 -15.433 -15.741 -15.834 -15.759 -15.511 -14.959 
2.82828 -13.836 -14.702 -14.966 -15.414 -15.677 -15.890 -15.804 -15.638 -15.035 
3.03030 -13.680 -14.425 -14.958 -15.381 -15.700 -15.802 -15.603 -15.355 -15.141 
3.23232 -13.566 -14.281 -14.784 -15.223 -15.590 -15.711 -15.711 -15.476 -15.017 
3.43434 -12.975 -14.037 -14.622 -15.186 -15.659 -15.737 -15.749 -15.600 -15.106 
3.63636 -13.092 -14.159 -14.738 -15.233 -15.491 -15.761 -15.793 -15.617 -15.312 
3.83838 -12.757 -13.806 -14.545 -15.127 -15.568 -15.726 -15.780 -15.488 -15.324 
4.04040 -12.495 -13.799 -14.575 -15.122 -15.481 -15.766 -15.744 -15.535 -15.259 
4.24242 -12.248 -13.636 -14.469 -15.074 -15.437 -15.737 -15.677 -15.621 -15.547 
4.44444 -12.150 -13.577 -14.376 -15.024 -15.434 -15.585 -15.697 -15.555 -15.365 
4.64646 -12.302 -13.529 -14.350 -14.932 -15.288 -15.528 -15.660 -15.588 -15.479 
4.84848 -12.015 -13.361 -14.348 -14.945 -15.300 -15.474 -15.681 -15.684 -15.384 
5.05051 -11.430 -13.174 -14.246 -14.715 -15.334 -15.498 -15.677 -15.622 -15.497 
5.25253 -11.156 -13.027 -14.015 -14.685 -15.121 -15.441 -15.600 -15.567 -15.500 
5.45455 -11.218 -12.893 -14.006 -14.662 -15.139 -15.351 -15.542 -15.589 -15.476 
5.65657 -10.696 -12.773 -13.740 -14.680 -15.133 -15.354 -15.509 -15.554 -15.337 
5.85859 -10.358 -12.475 -13.622 -14.422 -15.065 -15.253 -15.528 -15.542 -15.337 
6.06061 -10.317 -12.472 -13.602 -14.491 -14.907 -15.260 -15.429 -15.601 -15.342 
6.26263 -9.709 -12.100 -13.490 -14.232 -14.865 -15.143 -15.427 -15.443 -15.312 
6.46465 -9.513 -12.059 -13.287 -14.241 -14.794 -15.022 -15.327 -15.391 -15.491 
6.66667 -9.665 -11.875 -13.216 -14.010 -14.601 -14.992 -15.279 -15.452 -15.369 
6.86869 -9.384 -11.695 -13.106 -14.065 -14.539 -14.925 -15.252 -15.375 -15.362 
7.07071 -8.723 -11.624 -13.032 -13.857 -14.557 -14.913 -15.172 -15.296 -15.283 
7.27273 -8.269 -11.327 -12.891 -13.821 -14.328 -14.661 -15.104 -15.299 -15.289 
7.47475 -8.351 -10.963 -12.755 -13.650 -14.334 -14.787 -15.084 -15.258 -15.245 
7.67677 -8.076 -10.931 -12.727 -13.539 -14.295 -14.569 -15.128 -15.190 -15.272 
7.87879 -8.161 -10.781 -12.240 -13.328 -14.074 -14.506 -14.994 -15.186 -15.288 
8.08081 -7.362 -10.424 -12.364 -13.270 -14.048 -14.423 -14.828 -15.119 -15.171 
8.28283 -6.917 -10.336 -12.334 -13.191 -13.914 -14.398 -14.750 -15.133 -15.050 
8.48485 -7.275 -10.476 -12.005 -13.168 -14.031 -14.295 -14.765 -14.961 -15.100 
8.68687 -6.835 -10.183 -11.814 -13.108 -13.810 -14.208 -14.643 -14.993 -15.125 
8.88889 -7.309 -9.954 -11.520 -12.895 -13.703 -14.102 -14.604 -14.913 -15.098 
9.09091 -8.970 -9.363 -11.543 -12.790 -13.583 -14.077 -14.548 -14.917 -14.957 
9.29293 -6.276 -9.423 -11.320 -12.815 -13.517 -13.965 -14.499 -14.784 -14.992 
9.49495 -5.462 -9.027 -11.275 -12.631 -13.366 -13.854 -14.454 -14.822 -14.807 
9.69697 -6.218 -9.027 -11.130 -12.666 -13.394 -13.774 -14.294 -14.696 -14.860 
9.89899 -5.942 -8.772 -11.134 -12.250 -13.193 -13.598 -14.264 -14.657 -14.868 
10.10101 -6.326 -8.695 -10.869 -12.276 -13.080 -13.660 -14.136 -14.625 -14.794 
10.30303 -6.156 -8.087 -10.818 -12.104 -12.990 -13.556 -14.140 -14.528 -14.769 
10.50505 -5.089 -7.947 -10.531 -11.998 -12.980 -13.513 -14.005 -14.466 -14.723 
10.70707 -5.899 -8.133 -10.361 -11.939 -12.754 -13.495 -13.989 -14.514 -14.790 
10.90909 -5.732 -7.844 -10.022 -11.766 -12.723 -13.293 -13.944 -14.303 -14.599 
11.11111 -5.213 -7.605 -10.194 -11.612 -12.639 -13.190 -13.792 -14.378 -14.540 
11.31313 -6.182 -7.789 -9.827 -11.455 -12.573 -13.089 -13.778 -14.381 -14.504 
11.51515 -4.642 -7.637 -9.492 -11.469 -12.444 -12.888 -13.609 -14.273 -14.557 
11.71717 -3.649 -7.262 -9.876 -11.263 -12.306 -12.999 -13.600 -14.167 -14.418 
11.91919 -3.174 -7.204 -9.732 -11.213 -12.468 -12.848 -13.589 -14.183 -14.436 
12.12121 -5.635 -6.948 -9.285 -11.019 -11.997 -12.710 -13.509 -14.169 -14.467 
12.32323 -3.344 -6.771 -9.125 -11.187 -12.026 -12.604 -13.457 -13.945 -14.320 
12.52525 -5.302 -6.802 -8.914 -10.858 -11.982 -12.499 -13.407 -13.899 -14.341 
12.72727 -4.036 -6.536 -8.864 -10.731 -11.763 -12.489 -13.233 -13.882 -14.185 
12.92929 -5.683 -5.944 -8.693 -10.558 -11.782 -12.419 -13.069 -13.820 -14.270 
13.13131 -4.341 -5.732 -8.776 -10.457 -11.670 -12.318 -13.145 -13.767 -14.248 
13.33333 -2.234 -6.498 -8.581 -10.500 -11.720 -12.149 -13.080 -13.675 -14.068 
13.53535 -3.715 -6.220 -8.422 -10.366 -11.605 -12.306 -13.073 -13.690 -14.155 
13.73737 -5.555 -5.695 -8.797 -10.348 -11.443 -12.185 -13.000 -13.619 -14.118 
13.93939 -3.888 -5.826 -8.397 -10.303 -11.575 -12.047 -12.954 -13.523 -14.016 
14.14141 -4.441 -5.097 -8.074 -10.180 -11.291 -11.956 -12.882 -13.563 -13.895 
14.34343 -2.995 -5.485 -8.120 -10.214 -11.379 -12.011 -12.814 -13.486 -13.896 
14.54545 -4.203 -5.236 -7.936 -9.977 -11.182 -11.878 -12.716 -13.442 -14.001 
14.74747 -4.530 -4.816 -8.052 -10.130 -11.076 -11.839 -12.595 -13.429 -13.867 
14.94949 -2.152 -4.457 -7.529 -9.990 -11.153 -11.722 -12.589 -13.320 -13.757 
15.15152 -1.469 -4.743 -7.586 -9.612 -10.984 -11.632 -12.644 -13.325 -13.775 
15.35354 -2.851 -4.473 -7.744 -9.636 -11.019 -11.539 -12.681 -13.253 -13.736 
15.55556 -3.421 -3.865 -7.359 -9.457 -10.810 -11.614 -12.403 -13.243 -13.787 
15.75758 -5.056 -3.809 -7.252 -9.362 -10.665 -11.450 -12.428 -13.161 -13.690 
15.95960 -4.666 -4.454 -7.196 -9.315 -10.874 -11.353 -12.449 -13.126 -13.622 
16.16162 -3.916 -4.508 -7.145 -9.271 -10.782 -11.453 -12.299 -13.101 -13.606 
16.36364 -4.132 -3.836 -6.808 -8.993 -10.424 -11.300 -12.272 -13.025 -13.486 
16.56566 -0.797 -4.029 -6.824 -8.973 -10.404 -11.164 -12.265 -12.981 -13.445 
16.76768 -3.648 -3.729 -6.868 -9.083 -10.292 -11.122 -12.206 -12.991 -13.501 
16.96970 -0.140 -3.282 -6.672 -9.368 -10.446 -11.103 -12.050 -12.902 -13.420 
17.17172 -0.015 -4.258 -6.395 -8.828 -10.351 -10.975 -12.065 -12.890 -13.449 
17.37374 -0.211 -4.591 -6.470 -8.806 -10.155 -10.964 -11.951 -12.888 -13.381 
17.57576 -0.055 -5.240 -6.521 -9.213 -10.340 -10.946 -11.786 -12.733 -13.315 
17.77778 -2.668 -3.623 -6.340 -8.756 -10.071 -10.923 -11.894 -12.692 -13.261 
17.97980 -3.928 -4.492 -6.388 -8.718 -10.089 -10.972 -11.958 -12.689 -13.358 
18.18182 -3.226 -2.577 -5.810 -8.425 -10.124 -10.874 -11.909 -12.638 -13.286 
18.38384 -1.482 -4.025 -5.973 -8.583 -10.141 -10.708 -11.732 -12.489 -13.196 
18.58586 -2.101 -4.154 -5.978 -8.378 -10.034 -10.845 -11.644 -12.549 -13.129 
18.78788 -2.800 -2.505 -5.877 -8.369 -9.802 -10.616 -11.577 -12.514 -13.118 
18.98990 -4.614 -1.729 -5.783 -8.250 -9.602 -10.625 -11.505 -12.520 -13.081 
19.19192 -4.563 -3.255 -5.655 -8.139 -9.617 -10.396 -11.650 -12.415 -13.038 
19.39394 1.376 -1.437 -5.291 -8.415 -9.559 -10.408 -11.640 -12.349 -12.988 
19.59596 -6.259 -1.684 -5.272 -7.988 -9.593 -10.271 -11.388 -12.365 -12.903 
19.79798 -3.822 -1.654 -5.356 -7.833 -9.256 -10.359 -11.293 -12.219 -12.907 
20.00000 1.435 -2.849 -4.560 -7.647 -9.449 -10.156 -11.201 -12.221 -12.783 
