# t[days] u g r i z y J H K
0.20202 69.216 54.679 212.557 nan nan nan nan nan nan 
0.40404 -12.591 -11.682 -12.919 -13.329 -12.997 -12.511 -13.829 -13.294 -14.207 
0.60606 -12.450 -13.658 -13.935 -14.713 -14.914 -14.856 -14.651 -13.226 -12.220 
0.80808 -14.086 -14.326 -14.227 -14.773 -15.362 -15.118 -14.859 -14.310 -14.419 
1.01010 -14.360 -14.408 -14.575 -15.120 -15.424 -15.726 -15.140 -14.658 -14.276 
1.21212 -14.496 -14.461 -14.592 -15.021 -15.552 -15.700 -15.493 -15.181 -14.668 
1.41414 -14.591 -14.643 -14.940 -15.280 -15.523 -15.721 -15.612 -15.150 -14.504 
1.61616 -14.388 -14.729 -14.901 -15.317 -15.655 -15.731 -15.445 -15.083 -14.687 
1.81818 -14.395 -14.702 -15.047 -15.338 -15.633 -15.719 -15.521 -15.115 -14.953 
2.02020 -14.187 -14.654 -15.050 -15.341 -15.703 -15.775 -15.680 -15.285 -15.077 
2.22222 -14.020 -14.588 -15.021 -15.495 -15.609 -15.779 -15.639 -15.346 -14.815 
2.42424 -13.825 -14.342 -15.001 -15.418 -15.711 -15.878 -15.704 -15.369 -15.053 
2.62626 -13.793 -14.352 -14.854 -15.357 -15.680 -15.771 -15.764 -15.419 -14.840 
2.82828 -13.508 -14.316 -14.906 -15.299 -15.686 -15.874 -15.642 -15.459 -15.250 
3.03030 -13.321 -14.231 -14.829 -15.333 -15.601 -15.872 -15.793 -15.550 -15.260 
3.23232 -13.097 -14.182 -14.780 -15.296 -15.587 -15.842 -15.780 -15.539 -15.206 
3.43434 -12.952 -13.941 -14.685 -15.303 -15.605 -15.769 -15.762 -15.590 -15.284 
3.63636 -12.689 -13.868 -14.601 -15.254 -15.609 -15.765 -15.803 -15.584 -15.242 
3.83838 -12.542 -13.779 -14.519 -15.151 -15.568 -15.732 -15.844 -15.626 -15.268 
4.04040 -12.383 -13.627 -14.429 -15.087 -15.536 -15.720 -15.758 -15.619 -15.397 
4.24242 -12.257 -13.367 -14.384 -15.055 -15.500 -15.645 -15.742 -15.685 -15.457 
4.44444 -11.512 -13.093 -14.146 -14.837 -15.382 -15.541 -15.713 -15.623 -15.405 
4.64646 -11.303 -13.085 -14.074 -14.792 -15.287 -15.557 -15.640 -15.585 -15.385 
4.84848 -10.892 -12.572 -13.895 -14.725 -15.233 -15.370 -15.564 -15.614 -15.353 
5.05051 -10.229 -12.568 -13.756 -14.581 -15.049 -15.324 -15.537 -15.542 -15.418 
5.25253 -10.056 -12.206 -13.611 -14.497 -14.956 -15.313 -15.478 -15.564 -15.364 
5.45455 -10.018 -12.137 -13.481 -14.356 -14.964 -15.186 -15.383 -15.514 -15.461 
5.65657 -10.131 -11.988 -13.387 -14.318 -14.758 -14.995 -15.304 -15.434 -15.301 
5.85859 -9.413 -11.724 -13.003 -14.113 -14.669 -15.006 -15.278 -15.287 -15.291 
6.06061 -9.376 -11.397 -13.010 -13.953 -14.589 -14.882 -15.223 -15.300 -15.188 
6.26263 -8.863 -11.240 -12.837 -13.903 -14.526 -14.804 -15.149 -15.236 -15.280 
6.46465 -8.586 -10.874 -12.484 -13.632 -14.265 -14.767 -15.060 -15.255 -15.214 
6.66667 -8.816 -10.945 -12.493 -13.592 -14.360 -14.555 -14.984 -15.209 -15.161 
6.86869 -8.130 -10.710 -12.321 -13.422 -14.055 -14.520 -14.838 -15.026 -15.086 
7.07071 -7.490 -10.083 -12.071 -13.318 -13.989 -14.357 -14.880 -15.047 -15.108 
7.27273 -6.971 -10.400 -11.888 -13.176 -13.916 -14.349 -14.661 -15.031 -15.035 
7.47475 -7.135 -10.062 -11.958 -13.011 -13.757 -14.136 -14.573 -14.913 -14.947 
7.67677 -6.960 -9.994 -11.832 -12.868 -13.672 -14.076 -14.515 -14.883 -14.941 
7.87879 -6.472 -9.686 -11.607 -12.786 -13.491 -13.934 -14.466 -14.741 -14.925 
8.08081 -5.957 -9.276 -11.438 -12.678 -13.501 -13.912 -14.424 -14.749 -14.837 
8.28283 -5.604 -8.962 -11.122 -12.542 -13.342 -13.807 -14.322 -14.712 -14.769 
8.48485 -7.516 -8.830 -10.930 -12.374 -13.219 -13.609 -14.188 -14.625 -14.648 
8.68687 -4.786 -8.418 -10.940 -12.271 -13.116 -13.596 -14.219 -14.464 -14.686 
8.88889 -6.548 -8.128 -10.621 -12.130 -13.102 -13.525 -14.027 -14.401 -14.668 
9.09091 -6.212 -8.409 -10.807 -12.051 -12.964 -13.282 -13.983 -14.399 -14.601 
9.29293 -6.853 -8.189 -10.652 -12.021 -12.928 -13.288 -13.958 -14.352 -14.516 
9.49495 -5.193 -8.085 -10.297 -11.824 -12.670 -13.131 -13.781 -14.286 -14.539 
9.69697 -5.161 -7.899 -10.042 -11.665 -12.633 -13.197 -13.650 -14.278 -14.436 
9.89899 -3.004 -8.426 -10.227 -11.524 -12.485 -13.043 -13.658 -14.146 -14.394 
10.10101 -3.592 -8.067 -9.578 -11.561 -12.286 -12.832 -13.580 -14.055 -14.362 
10.30303 -3.095 -7.108 -9.549 -11.499 -12.418 -12.830 -13.437 -13.983 -14.289 
10.50505 -4.710 -7.038 -9.343 -11.186 -12.113 -12.647 -13.331 -14.005 -14.223 
10.70707 -1.947 -6.310 -9.174 -11.018 -12.090 -12.705 -13.260 -13.832 -14.191 
10.90909 -4.906 -6.571 -9.164 -11.021 -12.039 -12.601 -13.265 -13.864 -14.087 
11.11111 -4.062 -6.433 -9.096 -10.971 -11.886 -12.524 -13.150 -13.800 -14.201 
11.31313 -3.912 -6.364 -8.837 -10.711 -11.930 -12.402 -13.088 -13.705 -14.080 
11.51515 -4.968 -5.895 -8.913 -10.782 -11.829 -12.338 -13.088 -13.658 -13.965 
11.71717 -1.216 -6.104 -9.187 -10.601 -11.605 -12.141 -13.027 -13.602 -13.920 
11.91919 -3.692 -5.866 -8.416 -10.372 -11.448 -12.024 -12.834 -13.620 -13.930 
12.12121 -4.725 -5.138 -8.190 -10.388 -11.346 -11.970 -12.730 -13.434 -13.846 
12.32323 -4.260 -5.944 -8.191 -10.326 -11.559 -11.993 -12.768 -13.368 -13.832 
12.52525 -4.624 -5.432 -8.177 -10.126 -11.297 -11.895 -12.657 -13.381 -13.765 
12.72727 -3.933 -5.406 -8.043 -10.046 -11.184 -11.732 -12.543 -13.367 -13.721 
12.92929 -4.402 -4.938 -7.807 -9.786 -11.022 -11.544 -12.480 -13.203 -13.642 
13.13131 0.427 -4.784 -7.903 -9.790 -10.937 -11.640 -12.417 -13.209 -13.713 
13.33333 -0.849 -5.491 -7.892 -9.628 -10.789 -11.556 -12.415 -13.126 -13.610 
13.53535 0.620 -3.532 -7.456 -9.442 -10.776 -11.332 -12.250 -13.062 -13.510 
13.73737 -3.520 -4.780 -7.388 -9.483 -10.536 -11.320 -12.180 -12.951 -13.536 
13.93939 -4.402 -4.854 -7.254 -9.411 -10.630 -11.223 -12.162 -12.940 -13.429 
14.14141 -2.909 -3.498 -7.090 -9.295 -10.559 -11.127 -12.125 -12.888 -13.436 
14.34343 -3.294 -2.571 -7.098 -9.236 -10.350 -11.026 -12.044 -12.931 -13.397 
14.54545 -3.027 -3.912 -6.638 -8.901 -10.224 -11.027 -11.983 -12.788 -13.341 
14.74747 -3.175 -3.544 -6.797 -8.965 -10.272 -10.842 -11.918 -12.717 -13.248 
14.94949 -2.498 -2.721 -6.459 -8.942 -10.319 -10.890 -11.773 -12.651 -13.184 
15.15152 -4.568 -4.244 -6.291 -8.839 -10.013 -10.774 -11.672 -12.656 -13.173 
15.35354 -2.879 -3.762 -6.712 -8.860 -9.996 -10.547 -11.603 -12.578 -13.177 
15.55556 -4.357 -2.996 -6.198 -8.594 -9.948 -10.451 -11.586 -12.508 -13.098 
15.75758 2.738 -3.520 -6.573 -8.564 -9.787 -10.467 -11.489 -12.379 -13.087 
15.95960 3.039 -4.143 -6.262 -8.306 -9.609 -10.331 -11.415 -12.445 -12.995 
16.16162 2.593 -2.312 -5.968 -8.536 -9.625 -10.189 -11.378 -12.319 -12.966 
16.36364 -2.211 -3.429 -5.910 -8.263 -9.501 -10.146 -11.342 -12.230 -12.909 
16.56566 -2.573 -4.125 -6.208 -8.187 -9.507 -10.055 -11.174 -12.178 -12.915 
16.76768 -3.269 -1.528 -5.643 -8.134 -9.288 -9.932 -11.147 -12.151 -12.872 
16.96970 -1.708 -3.527 -5.790 -7.945 -9.250 -9.997 -11.115 -12.138 -12.806 
17.17172 2.340 -3.083 -5.369 -8.170 -9.267 -9.879 -11.075 -12.083 -12.863 
