# t[days] u g r i z y J H K
0.20202 100.825 103.205 nan 14.180 nan nan nan nan nan 
0.40404 -11.377 -11.586 -12.314 -12.198 -11.866 -10.560 -13.631 -14.141 -13.149 
0.60606 -14.602 -14.128 -13.884 -14.625 -14.356 -13.838 -13.988 -13.043 -12.550 
0.80808 -14.731 -15.037 -14.573 -14.810 -14.882 -14.927 -14.264 -13.986 -14.496 
1.01010 -14.334 -14.673 -14.626 -14.838 -14.813 -15.136 -14.420 -14.630 -14.217 
1.21212 -14.497 -14.853 -14.947 -15.173 -15.029 -15.295 -15.002 -14.693 -14.407 
1.41414 -14.486 -14.837 -14.835 -15.219 -15.586 -15.406 -15.078 -14.803 -14.549 
1.61616 -13.820 -14.292 -14.668 -14.981 -15.367 -15.202 -14.983 -14.855 -14.376 
1.81818 -13.755 -14.315 -14.661 -15.199 -15.054 -15.225 -15.295 -14.902 -14.675 
2.02020 -13.327 -14.078 -14.639 -14.883 -15.211 -15.071 -15.299 -14.841 -14.513 
2.22222 -13.144 -14.001 -14.453 -14.974 -15.066 -15.226 -15.112 -14.802 -14.850 
2.42424 -12.927 -13.753 -14.405 -14.741 -15.071 -15.124 -14.977 -15.024 -14.655 
2.62626 -12.622 -13.378 -14.079 -14.770 -14.923 -14.993 -14.933 -14.926 -14.680 
2.82828 -12.076 -13.115 -13.902 -14.634 -14.785 -14.992 -14.984 -14.822 -14.848 
3.03030 -11.874 -12.853 -13.668 -14.307 -14.581 -14.817 -14.989 -14.828 -14.566 
3.23232 -11.527 -12.688 -13.434 -14.341 -14.575 -14.788 -14.974 -14.970 -14.579 
3.43434 -11.325 -12.651 -13.291 -14.086 -14.387 -14.591 -14.781 -14.898 -14.744 
3.63636 -10.979 -12.215 -13.137 -13.960 -14.261 -14.535 -14.708 -14.778 -14.805 
3.83838 -10.632 -11.632 -12.874 -13.774 -14.303 -14.516 -14.628 -14.775 -14.513 
4.04040 -10.415 -11.504 -12.734 -13.605 -14.008 -14.409 -14.610 -14.719 -14.508 
4.24242 -10.283 -11.647 -12.749 -13.388 -13.933 -14.113 -14.607 -14.732 -14.635 
4.44444 -10.887 -11.490 -12.399 -13.347 -13.815 -14.139 -14.580 -14.654 -14.444 
4.64646 -9.865 -11.055 -12.261 -13.332 -13.716 -14.108 -14.438 -14.610 -14.549 
4.84848 -9.803 -11.038 -12.231 -13.063 -13.853 -13.812 -14.361 -14.447 -14.711 
