# t[days] u g r i z y J H K
0.20202 71.587 68.040 nan nan nan nan nan nan nan 
0.40404 -13.304 -11.579 -11.818 -13.414 -12.671 -13.136 -13.871 -13.519 -12.884 
0.60606 -13.343 -13.777 -14.023 -14.738 -15.137 -15.204 -14.687 -14.509 -11.613 
0.80808 -14.568 -14.798 -14.742 -15.025 -15.678 -15.622 -15.288 -14.969 -14.369 
1.01010 -15.133 -15.153 -15.435 -15.694 -15.912 -16.031 -15.644 -15.291 -14.193 
1.21212 -15.054 -15.075 -15.374 -15.751 -16.042 -16.121 -15.964 -15.587 -15.199 
1.41414 -15.076 -15.049 -15.405 -15.884 -16.297 -16.351 -16.012 -15.735 -15.161 
1.61616 -14.811 -14.926 -15.484 -15.779 -16.168 -16.149 -16.016 -15.735 -15.320 
1.81818 -14.658 -14.967 -15.435 -15.808 -16.267 -16.289 -16.137 -15.736 -15.126 
2.02020 -14.619 -15.172 -15.482 -15.854 -16.167 -16.335 -16.183 -15.748 -15.542 
2.22222 -14.451 -14.838 -15.323 -15.861 -16.102 -16.296 -16.165 -15.903 -15.367 
2.42424 -14.272 -14.809 -15.326 -15.740 -16.057 -16.266 -16.161 -15.794 -15.498 
2.62626 -14.210 -14.699 -15.299 -15.785 -16.107 -16.375 -16.149 -15.814 -15.494 
2.82828 -14.090 -14.815 -15.281 -15.787 -16.054 -16.261 -16.152 -15.834 -15.573 
3.03030 -13.795 -14.550 -15.210 -15.709 -16.018 -16.296 -16.195 -15.878 -15.564 
3.23232 -13.581 -14.455 -15.103 -15.694 -15.973 -16.273 -16.090 -15.870 -15.719 
3.43434 -13.317 -14.240 -14.976 -15.524 -15.989 -16.161 -16.166 -15.962 -15.640 
3.63636 -13.088 -14.228 -15.042 -15.563 -15.945 -16.159 -16.128 -15.956 -15.700 
3.83838 -12.991 -14.128 -14.903 -15.482 -15.830 -16.072 -16.096 -15.996 -15.692 
4.04040 -12.771 -14.004 -14.835 -15.483 -15.876 -16.081 -16.109 -15.994 -15.734 
4.24242 -12.725 -13.962 -14.772 -15.380 -15.773 -16.027 -16.106 -15.982 -15.633 
4.44444 -12.048 -13.587 -14.535 -15.237 -15.676 -15.950 -15.945 -15.934 -15.692 
4.64646 -11.959 -13.464 -14.512 -15.134 -15.668 -15.951 -15.937 -15.851 -15.666 
4.84848 -11.753 -13.438 -14.422 -15.088 -15.571 -15.864 -15.957 -15.949 -15.859 
5.05051 -11.301 -13.174 -14.214 -14.986 -15.475 -15.766 -15.824 -15.850 -15.607 
5.25253 -11.462 -12.817 -14.059 -14.930 -15.458 -15.647 -15.766 -15.835 -15.750 
5.45455 -11.131 -12.858 -14.051 -14.802 -15.335 -15.652 -15.801 -15.819 -15.725 
5.65657 -10.792 -12.738 -13.822 -14.747 -15.290 -15.629 -15.789 -15.761 -15.614 
5.85859 -10.666 -12.578 -13.778 -14.594 -15.162 -15.476 -15.684 -15.681 -15.657 
6.06061 -10.540 -12.301 -13.636 -14.416 -15.049 -15.379 -15.649 -15.682 -15.618 
6.26263 -9.804 -12.033 -13.459 -14.355 -14.971 -15.321 -15.551 -15.619 -15.478 
6.46465 -9.233 -11.884 -13.344 -14.323 -14.893 -15.196 -15.513 -15.640 -15.547 
6.66667 -9.178 -11.666 -13.190 -14.243 -14.853 -15.123 -15.458 -15.577 -15.465 
6.86869 -9.153 -11.729 -13.084 -14.102 -14.724 -15.110 -15.420 -15.505 -15.542 
7.07071 -9.049 -11.320 -13.175 -13.967 -14.535 -15.003 -15.268 -15.463 -15.356 
7.27273 -8.622 -11.045 -12.765 -13.781 -14.549 -14.917 -15.249 -15.434 -15.419 
7.47475 -8.182 -10.967 -12.692 -13.757 -14.470 -14.802 -15.158 -15.311 -15.429 
7.67677 -7.622 -10.806 -12.382 -13.612 -14.273 -14.762 -15.073 -15.291 -15.345 
7.87879 -8.100 -10.456 -12.320 -13.527 -14.273 -14.705 -14.994 -15.233 -15.201 
8.08081 -7.471 -10.574 -12.209 -13.372 -14.204 -14.478 -14.911 -15.180 -15.195 
8.28283 -8.156 -10.259 -12.045 -13.355 -14.119 -14.569 -14.888 -15.112 -15.242 
8.48485 -8.830 -10.147 -11.972 -13.145 -13.991 -14.364 -14.783 -15.089 -15.172 
8.68687 -6.282 -9.849 -11.734 -13.032 -13.824 -14.263 -14.657 -14.999 -15.153 
8.88889 -5.942 -9.456 -11.649 -12.942 -13.664 -14.169 -14.644 -14.898 -15.010 
9.09091 -7.095 -9.231 -11.448 -12.930 -13.597 -14.105 -14.513 -14.906 -14.975 
9.29293 -5.770 -8.761 -11.431 -12.797 -13.487 -13.991 -14.397 -14.850 -15.040 
9.49495 -5.644 -8.790 -11.076 -12.490 -13.431 -13.902 -14.449 -14.781 -14.911 
9.69697 -6.043 -8.615 -11.110 -12.543 -13.347 -13.855 -14.360 -14.804 -14.814 
9.89899 -5.994 -8.694 -10.773 -12.402 -13.225 -13.787 -14.311 -14.636 -14.798 
10.10101 -8.129 -8.795 -10.611 -12.386 -13.041 -13.541 -14.152 -14.634 -14.758 
10.30303 -5.350 -8.066 -10.522 -12.081 -13.003 -13.479 -14.100 -14.537 -14.749 
10.50505 -5.054 -7.814 -10.430 -12.044 -12.983 -13.570 -14.032 -14.437 -14.802 
10.70707 -4.657 -8.119 -10.364 -11.764 -12.815 -13.289 -13.947 -14.430 -14.675 
10.90909 -3.909 -7.716 -10.220 -11.875 -12.792 -13.306 -13.906 -14.374 -14.625 
11.11111 -4.683 -7.354 -9.852 -11.626 -12.724 -13.159 -13.885 -14.289 -14.586 
11.31313 -4.021 -7.243 -10.006 -11.622 -12.426 -13.143 -13.731 -14.362 -14.472 
11.51515 -4.805 -6.871 -9.697 -11.371 -12.326 -12.902 -13.659 -14.222 -14.499 
11.71717 -3.535 -6.899 -9.670 -11.417 -12.419 -12.955 -13.593 -14.147 -14.486 
11.91919 -4.450 -7.364 -9.372 -11.302 -12.211 -12.859 -13.568 -14.133 -14.460 
12.12121 -2.891 -7.022 -9.298 -11.229 -12.241 -12.783 -13.437 -14.070 -14.326 
12.32323 -3.395 -7.060 -9.337 -10.985 -12.101 -12.674 -13.387 -13.997 -14.327 
12.52525 -5.167 -6.698 -8.864 -10.894 -12.105 -12.588 -13.300 -13.952 -14.206 
12.72727 -2.573 -5.828 -8.949 -10.950 -11.919 -12.487 -13.333 -14.012 -14.245 
12.92929 -4.084 -5.828 -8.762 -10.785 -11.867 -12.429 -13.180 -13.831 -14.178 
13.13131 -2.321 -6.063 -8.661 -10.716 -11.830 -12.418 -13.101 -13.739 -14.176 
13.33333 -6.134 -5.807 -8.749 -10.607 -11.629 -12.307 -13.108 -13.726 -14.095 
13.53535 -2.060 -5.515 -8.697 -10.534 -11.676 -12.280 -13.026 -13.690 -14.109 
13.73737 -3.225 -5.038 -8.448 -10.469 -11.594 -12.334 -12.985 -13.603 -14.012 
13.93939 -4.389 -6.591 -8.343 -10.250 -11.398 -12.141 -12.945 -13.563 -14.027 
14.14141 -4.556 -5.209 -8.116 -10.229 -11.447 -12.033 -12.863 -13.585 -13.953 
14.34343 -1.853 -5.421 -8.083 -10.307 -11.369 -11.975 -12.817 -13.468 -13.892 
14.54545 -1.728 -4.753 -7.972 -10.065 -11.303 -11.932 -12.755 -13.469 -13.835 
14.74747 -3.898 -4.640 -8.235 -10.078 -11.308 -11.993 -12.699 -13.389 -13.897 
14.94949 -1.386 -5.083 -7.764 -9.816 -11.170 -11.786 -12.641 -13.329 -13.767 
15.15152 -4.730 -4.602 -7.593 -9.724 -11.120 -11.795 -12.632 -13.332 -13.742 
15.35354 -1.161 -4.550 -7.442 -9.725 -11.029 -11.731 -12.602 -13.340 -13.737 
15.55556 -2.313 -4.625 -7.391 -9.732 -10.989 -11.718 -12.522 -13.218 -13.720 
15.75758 -1.839 -4.679 -7.303 -9.700 -10.881 -11.635 -12.484 -13.202 -13.675 
15.95960 -5.036 -3.940 -7.273 -9.469 -10.744 -11.497 -12.385 -13.140 -13.623 
16.16162 -0.948 -4.705 -6.752 -9.452 -10.981 -11.459 -12.362 -13.127 -13.620 
16.36364 -0.545 -4.392 -6.962 -9.393 -10.650 -11.403 -12.329 -13.053 -13.533 
16.56566 -0.544 -4.834 -7.089 -9.359 -10.655 -11.420 -12.266 -13.063 -13.577 
16.76768 -0.265 -3.825 -6.784 -9.317 -10.711 -11.380 -12.262 -13.030 -13.522 
16.96970 -3.071 -2.994 -7.023 -9.325 -10.444 -11.212 -12.179 -12.990 -13.471 
17.17172 -0.280 -4.375 -6.695 -9.123 -10.516 -11.226 -12.122 -12.876 -13.391 
17.37374 -3.354 -4.295 -6.846 -9.155 -10.407 -11.212 -12.006 -12.822 -13.337 
17.57576 -2.986 -3.958 -6.390 -8.963 -10.425 -11.067 -12.051 -12.808 -13.396 
17.77778 -2.594 -3.524 -6.479 -8.849 -10.218 -11.040 -11.946 -12.743 -13.356 
17.97980 -3.249 -3.252 -6.660 -8.824 -10.265 -11.001 -11.932 -12.695 -13.286 
18.18182 0.710 -2.210 -6.441 -8.685 -10.197 -10.964 -11.850 -12.691 -13.285 
18.38384 -1.667 -2.654 -6.178 -8.887 -10.077 -10.903 -11.781 -12.627 -13.160 
18.58586 -3.741 -3.274 -5.881 -8.748 -9.980 -10.854 -11.767 -12.566 -13.195 
18.78788 -2.034 -2.301 -5.862 -8.502 -9.878 -10.790 -11.790 -12.531 -13.154 
18.98990 1.129 -3.185 -6.024 -8.351 -9.842 -10.639 -11.632 -12.450 -13.159 
19.19192 -3.630 -3.480 -6.076 -8.438 -9.801 -10.666 -11.602 -12.424 -13.102 
19.39394 0.182 -2.795 -5.612 -8.384 -9.938 -10.612 -11.505 -12.391 -12.954 
19.59596 -3.222 -1.724 -5.676 -8.164 -9.750 -10.559 -11.522 -12.278 -12.873 
19.79798 1.669 -2.368 -5.604 -8.085 -9.550 -10.492 -11.466 -12.208 -12.860 
20.00000 -0.870 -1.913 -5.076 -7.913 -9.474 -10.380 -11.217 -12.186 -12.820 
