# t[days] u g r i z y J H K
0.20202 161.207 611.253 nan nan nan nan nan nan nan 
0.40404 -11.486 -11.505 -13.253 -13.256 -13.339 -10.991 -13.421 -11.611 -6.943 
0.60606 -13.050 -13.574 -13.821 -14.141 -14.717 -14.091 -13.312 -13.374 -12.572 
0.80808 -13.657 -13.977 -14.320 -14.609 -13.839 -14.284 -13.885 -13.655 -13.396 
1.01010 -13.889 -14.145 -14.549 -14.590 -14.616 -14.595 -14.243 -13.894 -13.554 
1.21212 -13.798 -13.999 -14.445 -14.666 -14.701 -14.350 -14.130 -14.238 -13.658 
1.41414 -13.390 -13.940 -14.205 -14.462 -14.445 -14.603 -14.382 -13.661 -13.910 
1.61616 -13.341 -13.826 -14.235 -14.377 -14.360 -14.370 -14.109 -13.806 -13.421 
1.81818 -12.992 -13.623 -14.091 -14.467 -14.580 -14.389 -14.372 -14.011 -14.051 
2.02020 -12.927 -13.515 -13.858 -14.332 -14.594 -14.397 -14.307 -14.251 -13.735 
2.22222 -12.449 -13.080 -13.796 -14.193 -14.429 -14.238 -14.267 -14.088 -13.466 
2.42424 -12.136 -13.055 -13.613 -14.249 -14.469 -14.201 -14.359 -14.257 -13.907 
2.62626 -11.913 -12.708 -13.394 -14.064 -14.291 -14.443 -14.258 -14.279 -13.856 
2.82828 -11.594 -12.445 -13.201 -13.967 -14.234 -14.270 -14.432 -14.143 -13.912 
3.03030 -11.386 -12.318 -13.208 -13.771 -14.332 -14.125 -14.416 -14.280 -14.064 
3.23232 -11.054 -12.063 -12.918 -13.516 -13.901 -14.124 -14.200 -14.184 -14.324 
3.43434 -10.793 -11.803 -12.695 -13.395 -13.974 -13.842 -14.320 -14.338 -14.213 
3.63636 -10.531 -11.402 -12.494 -13.298 -13.660 -13.890 -14.146 -14.268 -14.019 
3.83838 -10.305 -11.259 -12.335 -13.367 -13.688 -13.887 -14.143 -14.053 -14.040 
4.04040 -10.114 -11.016 -12.022 -13.172 -13.467 -13.788 -14.136 -14.269 -14.267 
4.24242 -9.857 -10.680 -11.750 -12.675 -13.536 -13.480 -14.095 -14.272 -14.196 
4.44444 -9.638 -10.688 -11.502 -12.579 -13.314 -13.242 -14.022 -14.051 -14.071 
4.64646 -9.415 -10.324 -11.273 -12.394 -13.133 -13.329 -13.873 -14.217 -14.053 
4.84848 -9.219 -10.243 -11.231 -12.184 -12.854 -13.116 -13.706 -14.148 -14.169 
5.05051 -9.013 -9.929 -10.874 -12.279 -12.818 -13.234 -13.803 -13.972 -14.077 
5.25253 -8.818 -9.710 -10.717 -11.929 -12.908 -12.898 -13.559 -13.960 -14.050 
5.45455 -8.616 -9.608 -10.592 -11.612 -12.579 -12.968 -13.627 -13.738 -14.130 
5.65657 -8.423 -9.378 -10.333 -11.755 -12.162 -12.561 -13.593 -13.899 -14.151 
5.85859 -8.242 -9.372 -10.032 -11.403 -12.282 -12.600 -13.377 -13.832 -13.920 
6.06061 -8.098 -9.473 -9.861 -11.195 -12.033 -12.796 -13.307 -13.719 -13.933 
6.26263 -7.889 -8.853 -9.678 -10.866 -11.953 -12.494 -13.109 -13.546 -13.919 
6.46465 -7.715 -8.675 -9.877 -10.878 -11.517 -12.204 -13.012 -13.641 -13.924 
6.66667 -7.512 -8.499 -9.179 -10.482 -11.570 -11.970 -12.843 -13.471 -13.715 
6.86869 -7.332 -8.328 -9.255 -10.627 -11.529 -12.150 -12.724 -13.394 -13.682 
7.07071 -7.134 -8.163 -8.981 -10.385 -11.253 -11.841 -12.872 -13.336 -13.735 
7.27273 -6.934 -7.999 -9.279 -10.249 -11.163 -11.662 -12.795 -13.309 -13.679 
7.47475 -6.768 -7.841 -8.817 -10.328 -11.012 -11.541 -12.611 -13.236 -13.784 
7.67677 -6.561 -7.675 -8.530 -10.009 -10.894 -11.664 -12.257 -13.204 -13.582 
7.87879 -6.396 -7.511 -8.266 -9.651 -10.682 -11.422 -12.288 -13.198 -13.572 
8.08081 -6.242 -7.359 -8.261 -9.686 -10.950 -11.717 -12.485 -13.145 -13.561 
8.28283 -6.048 -7.198 -8.277 -9.381 -10.735 -11.346 -12.140 -12.972 -13.569 
8.48485 -5.880 -7.015 -7.722 -9.633 -10.493 -10.898 -12.018 -12.970 -13.417 
8.68687 -5.699 -6.913 -7.822 -9.050 -10.012 -10.826 -11.972 -12.966 -13.452 
8.88889 -5.544 -6.728 -7.461 -8.958 -10.241 -10.719 -11.892 -12.827 -13.357 
9.09091 -5.365 -6.635 -7.396 -9.051 -9.888 -10.420 -11.762 -12.904 -13.311 
9.29293 -5.232 -6.583 -7.244 -8.765 -10.029 -10.487 -11.791 -12.813 -13.308 
9.49495 -5.053 -6.273 -7.044 -8.644 -9.689 -10.265 -11.679 -12.721 -13.231 
9.69697 -4.906 -6.143 -6.855 -8.264 -9.478 -10.423 -11.591 -12.542 -13.323 
9.89899 -4.765 -6.017 -6.794 -8.067 -9.499 -10.182 -11.324 -12.553 -13.100 
10.10101 -4.626 -5.897 -6.777 -9.057 -9.554 -10.154 -11.230 -12.329 -13.222 
10.30303 -4.434 -5.799 -6.483 -8.262 -8.983 -9.911 -11.080 -12.338 -13.057 
10.50505 -4.257 -5.619 -6.606 -8.014 -9.108 -9.804 -11.182 -12.314 -12.854 
10.70707 -4.109 -5.486 -6.299 -8.067 -9.346 -10.101 -11.141 -12.209 -12.958 
10.90909 -3.952 -5.362 -6.135 -7.478 -8.863 -9.581 -10.881 -12.279 -12.762 
11.11111 -3.742 -5.238 -6.139 -7.682 -8.805 -9.577 -10.868 -12.094 -12.719 
11.31313 -3.565 -5.108 -5.963 -7.907 -9.108 -9.387 -10.944 -12.060 -12.923 
11.51515 -3.402 -5.013 -5.799 -7.375 -8.471 -9.199 -10.684 -12.124 -12.532 
11.71717 -3.246 -4.897 -5.680 -6.937 -8.779 -9.299 -10.783 -11.764 -12.564 
11.91919 -3.086 -4.809 -5.566 -6.998 -8.554 -9.003 -10.512 -11.837 -12.529 
12.12121 -2.946 -4.695 -5.527 -6.798 -8.094 -8.821 -10.534 -11.799 -12.646 
12.32323 -2.809 -4.624 -5.602 -6.902 -8.302 -8.810 -10.342 -11.936 -12.377 
12.52525 -2.643 -4.546 -5.369 -7.073 -7.844 -9.045 -10.240 -11.629 -12.344 
12.72727 -2.499 -4.401 -5.186 -6.336 -7.870 -8.695 -10.101 -11.471 -12.405 
12.92929 -2.371 -4.355 -5.155 -6.367 -8.123 -8.615 -10.123 -11.510 -12.250 
13.13131 -2.243 -4.189 -5.042 -6.992 -7.830 -8.318 -10.044 -11.263 -12.312 
13.33333 -2.209 -4.088 -4.983 -6.021 -7.782 -8.291 -10.084 -11.388 -12.268 
13.53535 -2.120 -4.002 -4.955 -6.370 -7.783 -8.523 -9.803 -11.196 -12.183 
13.73737 -2.059 -3.907 -4.794 -6.291 -7.449 -8.243 -10.019 -11.317 -12.144 
13.93939 -1.914 -3.844 -4.767 -5.975 -7.344 -8.296 -9.800 -11.145 -12.223 
14.14141 -1.789 -3.694 -4.663 -6.057 -7.141 -8.204 -9.632 -11.037 -12.088 
14.34343 -1.719 -3.601 -4.499 -5.708 -7.083 -8.088 -9.409 -11.111 -11.979 
14.54545 -1.939 -3.515 -4.473 -5.959 -7.109 -7.755 -9.532 -11.040 -11.915 
14.74747 -1.550 -3.435 -4.429 -5.644 -6.850 -7.886 -9.425 -10.799 -11.737 
14.94949 -1.465 -3.363 -4.313 -5.846 -6.754 -7.850 -9.490 -10.882 -11.691 
15.15152 -1.296 -3.219 -4.199 -5.354 -6.973 -7.686 -9.338 -10.756 -11.881 
15.35354 -1.227 -3.162 -4.205 -5.451 -6.936 -7.342 -9.216 -10.615 -11.818 
15.55556 -1.200 -3.276 -4.086 -5.590 -7.408 -7.644 -9.282 -10.682 -11.594 
15.75758 -1.052 -3.098 -3.985 -5.310 -6.478 -7.739 -9.294 -10.509 -11.633 
15.95960 -0.867 -2.834 -3.915 -5.576 -6.475 -7.686 -9.188 -10.700 -11.454 
16.16162 -0.804 -2.767 -3.790 -5.337 -6.695 -7.318 -9.147 -10.453 -11.571 
16.36364 -0.511 -2.650 -3.735 -5.026 -6.633 -7.544 -8.919 -10.379 -11.355 
16.56566 -0.427 -2.559 -3.651 -4.670 -6.392 -7.482 -8.894 -10.357 -11.381 
16.76768 -0.254 -2.473 -3.640 -5.048 -6.430 -7.181 -8.679 -10.252 -11.530 
16.96970 -0.163 -3.010 -3.791 -4.818 -6.255 -7.042 -8.653 -10.145 -11.422 
17.17172 0.039 -2.542 -3.405 -4.592 -6.049 -7.191 -8.786 -10.177 -11.292 
17.37374 0.200 -2.150 -3.459 -4.524 -6.110 -7.096 -8.772 -10.071 -11.320 
17.57576 0.352 -2.037 -3.225 -4.628 -5.976 -6.986 -8.781 -10.042 -11.138 
17.77778 0.374 -1.929 -3.144 -4.431 -5.921 -7.044 -8.570 -10.326 -11.178 
17.97980 0.575 -1.803 -3.000 -4.395 -6.112 -6.921 -8.557 -9.963 -10.968 
18.18182 0.559 -1.774 -2.946 -4.324 -5.895 -6.842 -8.630 -9.817 -11.004 
18.38384 0.715 -1.602 -2.854 -4.187 -5.659 -6.852 -8.526 -10.015 -10.848 
18.58586 -1.237 -1.545 -2.725 -4.249 -6.107 -6.720 -8.235 -9.709 -10.887 
18.78788 1.087 -1.477 -2.740 -3.829 -5.708 -6.825 -8.159 -9.713 -10.935 
18.98990 0.918 -1.355 -3.737 -4.242 -5.785 -6.749 -8.167 -9.709 -10.710 
19.19192 1.341 -1.185 -3.886 -4.098 -6.091 -6.885 -8.151 -9.516 -10.690 
19.39394 -0.036 -1.096 -2.361 -3.831 -5.727 -6.661 -8.279 -9.553 -10.636 
19.59596 1.564 -0.980 -2.776 -3.706 -5.778 -6.737 -8.103 -9.494 -10.874 
19.79798 1.696 -0.847 -2.313 -3.831 -5.623 -6.399 -7.863 -9.325 -10.396 
20.00000 1.846 -0.709 -2.137 -3.493 -5.882 -6.599 -7.910 -9.270 -10.429 
