# t[days] u g r i z y J H K
0.20202 -9.759 -9.678 -8.822 -8.736 -7.900 -9.234 -11.493 -4.791 -3.312 
0.40404 -13.364 -12.945 -13.545 -14.145 -14.522 -14.111 -14.508 -13.822 -11.574 
0.60606 -14.344 -14.456 -14.717 -15.071 -15.317 -15.071 -15.026 -14.865 -14.145 
0.80808 -14.225 -14.771 -15.143 -15.647 -15.957 -15.935 -15.368 -15.368 -13.968 
1.01010 -14.683 -15.306 -15.689 -16.076 -16.374 -16.203 -16.083 -15.743 -15.087 
1.21212 -14.675 -15.132 -15.756 -16.294 -16.627 -16.484 -16.433 -15.926 -15.717 
1.41414 -14.779 -15.224 -15.904 -16.292 -16.581 -16.731 -16.561 -16.243 -15.857 
1.61616 -14.504 -15.095 -15.762 -16.203 -16.488 -16.551 -16.446 -16.291 -15.784 
1.81818 -14.182 -14.914 -15.475 -16.049 -16.492 -16.708 -16.462 -16.142 -15.880 
2.02020 -13.888 -14.708 -15.374 -16.014 -16.348 -16.524 -16.472 -16.043 -15.797 
2.22222 -13.899 -14.825 -15.324 -15.945 -16.305 -16.474 -16.355 -16.092 -15.824 
2.42424 -13.757 -14.470 -15.098 -15.724 -16.208 -16.382 -16.310 -16.103 -15.754 
2.62626 -13.278 -14.280 -15.003 -15.584 -16.077 -16.227 -16.219 -16.012 -15.655 
2.82828 -13.067 -14.079 -14.851 -15.498 -15.950 -16.216 -16.210 -16.025 -15.713 
3.03030 -13.029 -14.138 -14.830 -15.509 -15.896 -16.118 -16.084 -15.825 -15.792 
3.23232 -12.444 -13.705 -14.620 -15.316 -15.833 -16.000 -15.982 -15.861 -15.685 
3.43434 -12.695 -13.809 -14.660 -15.225 -15.613 -15.912 -15.922 -15.867 -15.628 
3.63636 -12.266 -13.397 -14.391 -15.090 -15.557 -15.902 -15.915 -15.854 -15.537 
3.83838 -11.826 -13.452 -14.313 -15.015 -15.527 -15.670 -15.811 -15.749 -15.562 
4.04040 -11.533 -12.910 -14.053 -14.862 -15.398 -15.645 -15.714 -15.637 -15.494 
4.24242 -11.299 -12.935 -13.915 -14.760 -15.313 -15.612 -15.668 -15.659 -15.534 
4.44444 -11.439 -12.787 -13.770 -14.639 -15.207 -15.471 -15.514 -15.575 -15.545 
4.64646 -10.843 -12.568 -13.597 -14.445 -15.093 -15.335 -15.505 -15.555 -15.400 
4.84848 -10.585 -12.405 -13.597 -14.347 -15.007 -15.242 -15.396 -15.448 -15.429 
5.05051 -10.382 -12.216 -13.532 -14.342 -14.936 -15.116 -15.293 -15.424 -15.413 
5.25253 -10.240 -11.934 -13.199 -14.242 -14.831 -15.121 -15.271 -15.340 -15.269 
5.45455 -9.927 -11.764 -13.140 -14.110 -14.611 -15.040 -15.169 -15.335 -15.217 
5.65657 -9.471 -11.623 -12.965 -13.965 -14.596 -14.832 -15.071 -15.164 -15.150 
5.85859 -9.427 -11.395 -12.864 -13.820 -14.395 -14.792 -14.990 -15.109 -15.145 
6.06061 -8.837 -11.100 -12.609 -13.698 -14.312 -14.646 -14.923 -15.059 -15.240 
6.26263 -9.192 -11.371 -12.516 -13.513 -14.232 -14.629 -14.886 -14.992 -14.936 
6.46465 -8.530 -11.002 -12.439 -13.408 -14.105 -14.428 -14.687 -14.898 -14.963 
6.66667 -8.195 -10.792 -12.234 -13.395 -14.050 -14.437 -14.605 -14.828 -14.918 
6.86869 -7.881 -10.599 -12.069 -13.163 -13.961 -14.250 -14.572 -14.804 -14.921 
7.07071 -7.857 -10.397 -11.976 -13.143 -13.783 -14.142 -14.495 -14.673 -14.795 
7.27273 -7.398 -9.999 -11.763 -13.044 -13.614 -14.041 -14.374 -14.623 -14.828 
7.47475 -7.226 -9.614 -11.614 -12.916 -13.602 -13.969 -14.306 -14.481 -14.621 
7.67677 -6.829 -9.636 -11.547 -12.737 -13.525 -13.902 -14.198 -14.465 -14.576 
