# t[days] u g r i z y J H K
0.20202 78.036 55.918 72.615 nan nan nan nan nan nan 
0.40404 -12.904 -12.894 -12.804 -12.784 -13.165 -12.931 -12.829 -10.966 -9.460 
0.60606 -13.513 -13.672 -13.772 -14.584 -14.563 -14.258 -14.785 -13.919 -13.504 
0.80808 -14.070 -13.960 -14.127 -14.758 -15.083 -15.070 -14.875 -14.239 -14.187 
1.01010 -14.344 -14.332 -14.516 -14.620 -15.074 -14.994 -14.784 -14.413 -14.199 
1.21212 -14.186 -14.269 -14.596 -14.854 -15.218 -15.255 -15.088 -14.468 -14.531 
1.41414 -14.271 -14.370 -14.638 -14.813 -15.099 -15.348 -15.109 -14.687 -13.957 
1.61616 -13.977 -14.328 -14.706 -14.887 -15.229 -15.221 -15.087 -14.600 -14.711 
1.81818 -13.972 -14.286 -14.582 -14.989 -15.224 -15.395 -15.170 -15.006 -14.614 
2.02020 -13.620 -14.009 -14.463 -15.036 -15.208 -15.187 -15.161 -14.867 -14.435 
2.22222 -13.408 -13.978 -14.545 -14.873 -15.310 -15.313 -15.160 -14.972 -14.662 
2.42424 -13.198 -13.906 -14.573 -15.014 -15.292 -15.429 -15.219 -15.081 -14.605 
2.62626 -12.877 -13.890 -14.435 -14.912 -15.227 -15.384 -15.262 -15.107 -14.798 
2.82828 -12.589 -13.641 -14.420 -14.837 -15.096 -15.271 -15.197 -15.139 -14.653 
3.03030 -12.445 -13.619 -14.306 -14.792 -15.123 -15.227 -15.333 -15.149 -14.799 
3.23232 -12.110 -13.403 -14.199 -14.724 -15.086 -15.293 -15.248 -15.129 -14.945 
3.43434 -11.952 -13.285 -14.076 -14.708 -15.073 -15.200 -15.342 -15.188 -14.925 
3.63636 -11.578 -13.032 -14.054 -14.588 -15.005 -15.220 -15.236 -15.201 -15.108 
3.83838 -11.405 -12.867 -13.832 -14.488 -14.937 -15.183 -15.296 -15.201 -15.111 
4.04040 -11.053 -12.701 -13.822 -14.497 -14.805 -15.075 -15.166 -15.146 -15.003 
4.24242 -10.503 -12.535 -13.699 -14.303 -14.862 -15.031 -15.150 -15.133 -14.904 
4.44444 -10.338 -12.097 -13.436 -14.111 -14.704 -14.892 -15.136 -15.115 -14.928 
4.64646 -9.707 -11.936 -13.243 -14.049 -14.632 -14.733 -14.989 -15.082 -14.974 
4.84848 -9.577 -11.665 -12.937 -13.888 -14.443 -14.660 -14.963 -14.980 -14.836 
5.05051 -8.889 -11.347 -12.817 -13.723 -14.342 -14.599 -14.852 -14.951 -14.868 
5.25253 -8.585 -11.168 -12.609 -13.601 -14.194 -14.472 -14.851 -14.988 -14.750 
5.45455 -8.332 -10.826 -12.416 -13.521 -14.060 -14.311 -14.744 -14.863 -14.811 
5.65657 -8.192 -10.853 -12.324 -13.410 -14.046 -14.257 -14.586 -14.838 -14.780 
5.85859 -8.116 -10.663 -12.032 -13.332 -13.876 -14.264 -14.565 -14.755 -14.782 
6.06061 -7.346 -10.228 -11.883 -13.027 -13.733 -14.068 -14.515 -14.599 -14.829 
6.26263 -6.922 -10.057 -11.898 -12.980 -13.655 -14.150 -14.434 -14.653 -14.649 
6.46465 -7.335 -9.801 -11.451 -12.737 -13.519 -13.889 -14.328 -14.579 -14.676 
6.66667 -7.293 -9.723 -11.482 -12.635 -13.367 -13.745 -14.172 -14.514 -14.561 
6.86869 -6.188 -9.496 -11.415 -12.536 -13.277 -13.710 -14.091 -14.415 -14.557 
7.07071 -5.860 -9.218 -11.057 -12.295 -13.161 -13.609 -14.007 -14.330 -14.395 
7.27273 -5.858 -9.141 -11.047 -12.377 -13.024 -13.450 -13.898 -14.273 -14.509 
7.47475 -5.422 -8.770 -10.611 -11.984 -12.768 -13.235 -13.898 -14.134 -14.373 
7.67677 -4.984 -8.489 -10.497 -11.948 -12.791 -13.157 -13.717 -14.135 -14.314 
7.87879 -5.574 -8.193 -10.319 -11.725 -12.638 -13.076 -13.625 -14.015 -14.211 
8.08081 -4.769 -7.858 -9.945 -11.443 -12.358 -12.867 -13.570 -13.976 -14.257 
8.28283 -3.205 -7.038 -9.918 -11.299 -12.314 -12.647 -13.377 -13.962 -14.164 
8.48485 -5.560 -7.652 -9.820 -11.317 -12.102 -12.659 -13.347 -13.833 -14.096 
8.68687 -4.470 -7.484 -9.635 -11.456 -12.098 -12.609 -13.319 -13.802 -14.024 
8.88889 -3.634 -6.893 -9.449 -11.044 -11.865 -12.504 -13.149 -13.709 -14.024 
9.09091 -6.302 -6.693 -9.386 -10.834 -11.830 -12.310 -13.152 -13.699 -13.874 
9.29293 -3.705 -6.732 -9.341 -10.739 -11.747 -12.344 -13.067 -13.629 -13.832 
9.49495 -3.669 -7.003 -9.252 -10.858 -11.802 -12.249 -13.012 -13.618 -13.889 
9.69697 -2.972 -6.465 -8.859 -10.478 -11.698 -12.026 -12.877 -13.465 -13.822 
9.89899 -4.616 -5.867 -8.885 -10.259 -11.415 -12.127 -12.735 -13.363 -13.723 
10.10101 -4.147 -5.793 -8.799 -10.222 -11.174 -11.958 -12.684 -13.280 -13.634 
10.30303 -3.483 -5.485 -8.208 -10.065 -11.191 -11.690 -12.581 -13.255 -13.668 
