# t[days] u g r i z y J H K
0.20202 146.506 134.641 nan nan nan nan nan nan nan 
0.40404 -12.865 -12.443 -12.756 -13.115 -13.050 -13.142 -12.898 -13.407 -8.098 
0.60606 -13.376 -13.514 -13.481 -13.625 -13.855 -14.116 -13.971 -13.742 -14.200 
0.80808 -14.327 -14.311 -14.169 -14.621 -14.983 -15.242 -14.974 -14.135 -13.971 
1.01010 -14.468 -14.397 -14.702 -14.520 -15.079 -15.111 -15.016 -14.657 -14.110 
1.21212 -14.272 -14.426 -14.313 -14.731 -14.837 -15.149 -15.233 -14.411 -14.369 
1.41414 -14.666 -14.631 -14.764 -14.872 -15.224 -15.416 -15.161 -14.620 -14.003 
1.61616 -14.309 -14.318 -14.475 -14.883 -15.175 -15.234 -15.147 -14.822 -14.125 
1.81818 -14.156 -14.557 -14.664 -14.978 -15.160 -15.408 -15.244 -14.735 -14.190 
2.02020 -14.074 -14.485 -14.769 -14.993 -15.272 -15.180 -15.226 -14.991 -14.226 
2.22222 -13.866 -14.237 -14.585 -14.947 -15.124 -15.413 -15.260 -14.871 -14.476 
2.42424 -13.692 -14.337 -14.609 -14.867 -15.242 -15.306 -15.347 -14.937 -14.458 
2.62626 -13.278 -14.089 -14.601 -14.916 -15.234 -15.267 -15.235 -15.085 -14.663 
2.82828 -13.153 -14.010 -14.615 -14.974 -15.242 -15.324 -15.313 -15.040 -14.825 
3.03030 -13.151 -14.058 -14.530 -14.912 -15.228 -15.402 -15.402 -15.170 -14.837 
3.23232 -12.948 -13.859 -14.530 -14.940 -15.227 -15.409 -15.410 -15.216 -14.761 
3.43434 -12.774 -13.682 -14.375 -14.904 -15.208 -15.304 -15.366 -15.110 -14.955 
3.63636 -12.182 -13.327 -14.256 -14.758 -14.988 -15.345 -15.258 -15.170 -14.862 
3.83838 -11.992 -13.217 -14.022 -14.717 -15.041 -15.342 -15.314 -15.260 -15.000 
4.04040 -11.619 -13.091 -13.915 -14.694 -15.009 -15.294 -15.355 -15.256 -14.944 
4.24242 -11.243 -13.075 -13.963 -14.629 -14.926 -15.197 -15.290 -15.275 -15.039 
4.44444 -11.186 -12.627 -13.819 -14.571 -14.928 -15.185 -15.337 -15.337 -14.990 
4.64646 -11.228 -12.859 -13.741 -14.452 -14.793 -15.050 -15.300 -15.255 -15.153 
4.84848 -10.722 -12.356 -13.496 -14.360 -14.799 -15.032 -15.295 -15.177 -15.100 
5.05051 -10.545 -12.259 -13.406 -14.200 -14.736 -14.937 -15.204 -15.225 -15.114 
5.25253 -10.149 -12.003 -13.300 -14.058 -14.676 -14.908 -15.115 -15.105 -15.054 
5.45455 -9.673 -11.804 -13.194 -13.972 -14.538 -14.830 -15.076 -15.160 -15.069 
5.65657 -10.142 -11.542 -12.895 -13.979 -14.319 -14.719 -15.047 -15.092 -15.106 
5.85859 -9.235 -11.351 -12.777 -13.856 -14.330 -14.588 -14.958 -15.153 -15.135 
6.06061 -8.742 -11.193 -12.820 -13.625 -14.246 -14.517 -14.942 -14.971 -15.027 
6.26263 -8.477 -11.016 -12.471 -13.549 -14.114 -14.491 -14.752 -15.008 -14.973 
6.46465 -8.483 -10.975 -12.451 -13.473 -14.042 -14.309 -14.785 -14.987 -15.022 
6.66667 -8.896 -10.524 -12.130 -13.290 -14.068 -14.352 -14.743 -14.944 -14.884 
6.86869 -7.690 -10.132 -11.828 -13.103 -13.792 -14.040 -14.593 -14.822 -14.906 
7.07071 -7.989 -9.991 -11.877 -13.182 -13.637 -14.103 -14.533 -14.771 -14.921 
7.27273 -7.083 -9.934 -11.580 -12.868 -13.677 -13.927 -14.502 -14.636 -14.861 
7.47475 -7.818 -9.318 -11.402 -12.759 -13.343 -13.846 -14.319 -14.683 -14.745 
7.67677 -6.880 -10.118 -11.240 -12.546 -13.388 -13.723 -14.346 -14.652 -14.824 
7.87879 -8.678 -9.122 -11.298 -12.418 -13.274 -13.741 -14.246 -14.586 -14.763 
8.08081 -6.458 -9.173 -11.351 -12.489 -13.151 -13.595 -14.194 -14.619 -14.688 
8.28283 -6.575 -9.119 -11.117 -12.309 -12.966 -13.512 -14.055 -14.527 -14.680 
8.48485 -5.768 -8.515 -10.893 -12.231 -12.897 -13.406 -14.052 -14.390 -14.673 
8.68687 -5.264 -8.875 -10.738 -12.131 -12.984 -13.324 -13.996 -14.364 -14.517 
8.88889 -6.470 -7.858 -10.673 -11.930 -12.827 -13.257 -13.825 -14.280 -14.571 
9.09091 -5.063 -8.495 -10.190 -11.562 -12.582 -13.082 -13.860 -14.213 -14.499 
9.29293 -3.509 -7.873 -10.155 -11.534 -12.613 -13.057 -13.677 -14.232 -14.408 
9.49495 -5.515 -8.503 -9.917 -11.530 -12.395 -12.926 -13.676 -14.176 -14.363 
9.69697 -5.080 -7.289 -9.947 -11.334 -12.535 -12.843 -13.550 -14.056 -14.295 
9.89899 -4.082 -6.988 -9.393 -11.149 -12.242 -12.731 -13.410 -14.020 -14.261 
10.10101 -3.278 -7.269 -9.347 -11.273 -12.040 -12.608 -13.335 -13.946 -14.240 
10.30303 -3.690 -6.503 -9.150 -11.009 -12.036 -12.413 -13.205 -13.868 -14.226 
10.50505 -4.436 -6.616 -8.955 -10.980 -11.804 -12.373 -13.102 -13.805 -14.118 
10.70707 -4.233 -7.231 -9.043 -10.785 -11.508 -12.260 -13.227 -13.730 -14.082 
10.90909 -4.730 -6.853 -8.936 -10.762 -11.703 -12.105 -12.985 -13.724 -14.062 
11.11111 -4.040 -6.087 -8.675 -10.445 -11.560 -12.167 -12.856 -13.635 -14.035 
