# t[days] u g r i z y J H K
0.20202 69.220 54.580 58.772 nan nan nan nan nan nan 
0.40404 -11.806 -12.268 -13.556 -13.111 -13.312 -12.325 -12.951 -11.721 -8.033 
0.60606 -12.778 -13.283 -13.432 -13.874 -13.715 -12.975 -13.186 -11.912 -12.966 
0.80808 -13.544 -13.762 -14.057 -14.078 -13.960 -13.828 -13.593 -12.860 -11.863 
1.01010 -13.469 -13.727 -13.750 -14.005 -14.039 -13.400 -13.312 -13.207 -12.966 
1.21212 -13.383 -13.619 -13.836 -14.293 -14.039 -13.818 -13.907 -13.285 -12.415 
1.41414 -13.171 -13.504 -13.805 -14.032 -14.077 -13.926 -13.703 -13.141 -12.693 
1.61616 -12.964 -13.399 -13.778 -14.019 -14.122 -14.264 -13.931 -13.731 -13.415 
1.81818 -12.810 -13.213 -13.735 -13.992 -14.166 -14.214 -13.876 -13.774 -13.553 
2.02020 -12.311 -12.957 -13.471 -13.942 -14.124 -14.089 -13.938 -13.889 -13.597 
2.22222 -12.059 -12.883 -13.474 -13.925 -14.155 -14.068 -14.096 -13.692 -13.312 
2.42424 -11.680 -12.562 -13.320 -13.873 -14.126 -14.046 -14.044 -13.777 -13.374 
2.62626 -11.369 -12.277 -13.054 -13.598 -13.907 -14.104 -13.969 -13.998 -13.788 
2.82828 -11.075 -12.255 -12.978 -13.524 -14.040 -14.154 -14.027 -13.947 -13.694 
3.03030 -10.721 -11.843 -12.748 -13.512 -13.917 -14.017 -14.128 -13.936 -13.670 
3.23232 -10.474 -11.626 -12.567 -13.335 -13.741 -13.844 -14.095 -14.067 -13.926 
3.43434 -10.117 -11.265 -12.347 -13.290 -13.553 -13.753 -13.934 -14.074 -13.860 
3.63636 -9.779 -11.038 -12.019 -13.024 -13.422 -13.765 -13.919 -13.909 -13.954 
3.83838 -9.485 -10.712 -11.915 -12.894 -13.326 -13.515 -13.909 -14.084 -13.860 
4.04040 -9.211 -10.351 -11.509 -12.633 -13.288 -13.488 -13.833 -13.960 -13.834 
4.24242 -8.872 -10.135 -11.437 -12.613 -13.035 -13.444 -13.789 -13.873 -13.826 
4.44444 -8.695 -9.847 -11.157 -12.348 -13.184 -13.172 -13.831 -14.081 -13.692 
4.64646 -8.347 -9.867 -11.008 -12.122 -12.910 -13.167 -13.703 -13.899 -13.790 
4.84848 -8.019 -9.243 -10.956 -12.181 -12.707 -13.196 -13.585 -13.907 -13.944 
5.05051 -7.760 -9.047 -10.513 -11.691 -12.588 -12.754 -13.414 -13.832 -13.907 
5.25253 -7.472 -8.728 -10.573 -11.677 -12.428 -12.554 -13.353 -13.698 -13.845 
5.45455 -7.266 -8.618 -9.915 -11.608 -12.277 -12.549 -13.270 -13.708 -13.855 
5.65657 -6.937 -8.358 -9.803 -11.214 -12.164 -12.531 -13.315 -13.607 -13.932 
5.85859 -6.677 -8.038 -9.382 -11.185 -11.854 -12.342 -13.111 -13.520 -13.705 
6.06061 -6.407 -7.716 -9.205 -11.085 -12.156 -12.417 -13.037 -13.562 -13.778 
6.26263 -6.139 -7.550 -9.124 -11.208 -11.828 -12.088 -12.975 -13.403 -13.572 
6.46465 -5.876 -7.266 -8.985 -10.635 -11.691 -12.121 -12.927 -13.509 -13.647 
6.66667 -5.774 -6.996 -8.524 -10.322 -11.449 -11.864 -12.873 -13.397 -13.667 
6.86869 -5.774 -6.736 -8.610 -10.442 -11.564 -11.980 -12.749 -13.395 -13.732 
7.07071 -5.137 -6.719 -8.123 -9.984 -11.047 -11.449 -12.583 -13.188 -13.516 
7.27273 -4.874 -6.346 -7.778 -9.849 -10.964 -11.378 -12.454 -13.171 -13.380 
7.47475 -4.658 -6.684 -7.950 -9.702 -10.563 -11.347 -12.308 -13.151 -13.510 
7.67677 -4.414 -6.032 -7.957 -9.404 -10.722 -11.543 -12.470 -13.018 -13.477 
7.87879 -4.196 -5.780 -7.408 -9.263 -10.635 -11.172 -12.198 -12.970 -13.474 
8.08081 -4.042 -5.615 -7.215 -9.252 -10.393 -10.843 -12.082 -12.868 -13.291 
8.28283 -3.852 -5.414 -7.209 -9.392 -10.578 -10.835 -11.946 -12.826 -13.235 
8.48485 -3.709 -5.252 -7.133 -8.785 -10.629 -10.804 -11.792 -12.661 -13.216 
8.68687 -3.565 -5.027 -6.646 -8.495 -9.870 -10.466 -11.636 -12.644 -13.249 
8.88889 -3.409 -4.864 -6.309 -8.261 -9.646 -10.361 -11.640 -12.623 -13.024 
9.09091 -3.184 -4.736 -6.089 -8.346 -9.651 -10.272 -11.691 -12.488 -13.131 
9.29293 -3.118 -4.642 -5.815 -8.243 -9.429 -10.255 -11.571 -12.460 -12.927 
9.49495 -2.938 -4.654 -5.938 -8.057 -9.350 -10.419 -11.424 -12.370 -13.043 
9.69697 -2.689 -4.288 -5.806 -7.893 -9.072 -9.825 -11.252 -12.532 -12.950 
9.89899 -2.519 -5.135 -5.555 -7.913 -9.584 -9.864 -11.211 -12.149 -12.798 
10.10101 -2.316 -3.988 -5.604 -7.882 -9.115 -9.572 -11.163 -12.114 -12.803 
10.30303 -2.164 -3.812 -5.285 -7.422 -9.327 -9.680 -11.027 -12.135 -12.632 
10.50505 -2.368 -3.657 -4.989 -7.126 -8.602 -9.478 -10.899 -11.999 -12.669 
10.70707 -1.694 -3.472 -5.138 -7.085 -8.747 -9.334 -10.809 -11.934 -12.636 
10.90909 -1.608 -3.359 -4.986 -6.736 -8.384 -9.121 -10.713 -11.900 -12.576 
11.11111 -1.490 -3.231 -4.852 -7.051 -8.433 -8.986 -10.515 -11.937 -12.518 
11.31313 -1.363 -3.098 -4.443 -7.040 -8.430 -9.022 -10.454 -11.664 -12.531 
11.51515 -1.082 -2.910 -4.320 -6.853 -7.957 -8.878 -10.415 -11.806 -12.496 
11.71717 -1.076 -3.470 -4.134 -6.645 -8.156 -8.658 -10.276 -11.551 -12.350 
11.91919 -2.914 -2.695 -4.250 -6.405 -7.811 -8.469 -10.279 -11.495 -12.265 
12.12121 -0.650 -2.610 -4.565 -6.581 -7.688 -8.441 -10.177 -11.546 -12.292 
12.32323 -0.386 -2.460 -3.833 -5.750 -8.078 -9.012 -10.126 -11.342 -12.174 
12.52525 -0.240 -2.257 -3.509 -5.750 -7.494 -8.277 -10.027 -11.168 -12.225 
12.72727 -0.140 -2.285 -3.437 -5.709 -7.462 -8.184 -9.750 -11.253 -12.110 
12.92929 0.203 -1.924 -3.676 -5.547 -7.298 -8.009 -9.930 -11.264 -12.021 
13.13131 0.244 -1.765 -3.114 -5.133 -7.549 -7.988 -9.831 -11.327 -12.059 
13.33333 0.594 -1.589 -3.098 -5.473 -6.842 -7.972 -9.826 -10.996 -11.943 
13.53535 -1.298 -2.512 -2.838 -6.219 -7.112 -7.846 -9.401 -10.913 -11.838 
13.73737 0.839 -2.109 -3.025 -5.183 -6.894 -7.787 -9.467 -10.913 -11.890 
13.93939 1.014 -3.008 -2.778 -4.847 -6.815 -7.618 -9.282 -10.804 -11.778 
14.14141 -1.607 -0.982 -2.791 -4.523 -6.460 -7.452 -9.146 -10.746 -11.743 
14.34343 1.296 -1.090 -2.393 -5.255 -6.911 -7.457 -9.150 -10.706 -11.753 
14.54545 1.588 -0.741 -3.411 -5.520 -6.620 -7.187 -8.995 -10.579 -11.582 
14.74747 -0.305 -0.654 -2.460 -6.092 -6.138 -7.228 -8.974 -10.571 -11.645 
14.94949 2.159 -0.424 -1.737 -4.661 -6.424 -7.290 -9.146 -10.563 -11.508 
15.15152 1.967 -0.221 -1.579 -3.841 -6.002 -6.960 -8.999 -10.564 -11.435 
15.35354 2.466 -0.249 -1.588 -4.196 -5.835 -7.269 -8.765 -10.545 -11.358 
15.55556 2.449 0.074 -1.615 -4.284 -6.011 -6.989 -8.504 -10.419 -11.487 
15.75758 2.612 0.234 -1.105 -4.209 -5.931 -6.717 -8.609 -10.184 -11.282 
15.95960 2.142 0.291 -1.373 -3.614 -5.646 -6.974 -8.526 -10.206 -11.194 
16.16162 3.000 0.521 -1.411 -3.975 -6.017 -6.740 -8.315 -10.183 -11.233 
16.36364 1.619 -1.204 -1.880 -3.525 -5.392 -6.372 -8.303 -9.967 -11.133 
16.56566 3.254 0.840 -1.294 -3.864 -5.434 -6.317 -8.304 -10.039 -11.104 
16.76768 3.467 0.753 -0.870 -3.758 -5.359 -6.116 -8.164 -9.987 -10.946 
16.96970 3.592 1.019 -1.223 -3.383 -5.313 -6.296 -8.277 -9.732 -10.962 
17.17172 3.669 1.181 -0.369 -3.547 -4.962 -6.117 -8.118 -9.763 -10.834 
17.37374 3.943 1.154 -1.627 -3.059 -5.175 -6.520 -8.138 -9.632 -10.836 
17.57576 4.083 -3.749 -0.480 -3.185 -5.294 -6.300 -7.961 -9.652 -10.781 
17.77778 3.880 1.591 -0.676 -2.825 -5.419 -5.888 -7.897 -9.729 -10.702 
17.97980 2.113 0.821 0.274 -3.607 -5.236 -5.860 -7.629 -9.437 -10.712 
18.18182 4.573 1.105 -0.097 -2.947 -4.631 -5.749 -7.623 -9.272 -10.546 
18.38384 0.547 -0.063 -0.190 -2.450 -5.371 -5.658 -7.617 -9.359 -10.390 
18.58586 5.055 2.009 -0.044 -2.989 -4.507 -5.590 -7.462 -9.236 -10.368 
18.78788 5.283 -0.735 0.481 -4.115 -4.462 -5.786 -7.344 -9.366 -10.392 
18.98990 -1.820 2.156 0.469 -2.845 -4.565 -5.535 -7.238 -9.119 -10.360 
19.19192 1.823 2.357 0.710 -2.363 -4.904 -5.723 -7.146 -8.952 -10.196 
19.39394 4.574 2.131 0.272 -2.275 -4.582 -5.336 -7.220 -8.894 -10.070 
19.59596 4.894 2.818 -1.521 -2.086 -4.607 -6.149 -7.199 -8.852 -10.009 
19.79798 5.236 2.743 1.188 -2.967 -4.816 -5.008 -6.782 -8.699 -10.139 
20.00000 5.027 0.120 -1.813 -1.909 -4.551 -4.903 -6.967 -8.654 -9.895 
