# t[days] u g r i z y J H K
0.20202 -9.408 -9.370 -8.649 -8.642 -10.372 -6.678 -6.234 -5.342 -4.116 
0.40404 -12.713 -13.324 -13.140 -13.641 -13.259 -12.454 -12.522 -12.130 -13.231 
0.60606 -13.248 -13.708 -14.107 -14.648 -14.739 -14.504 -14.153 -13.865 -14.217 
0.80808 -13.609 -14.172 -14.738 -15.119 -14.985 -15.139 -14.696 -14.403 -13.160 
1.01010 -13.376 -14.235 -14.940 -15.164 -15.465 -15.204 -15.047 -14.585 -13.692 
1.21212 -12.688 -13.795 -14.382 -15.007 -15.241 -15.316 -15.276 -14.436 -14.431 
1.41414 -12.423 -13.535 -14.332 -15.056 -15.123 -15.205 -15.178 -14.845 -14.470 
1.61616 -12.205 -13.299 -14.074 -14.749 -15.104 -15.110 -14.968 -14.719 -14.142 
1.81818 -11.748 -12.716 -13.834 -14.474 -14.854 -14.991 -14.875 -14.801 -14.456 
2.02020 -11.526 -12.275 -13.396 -14.251 -14.613 -14.650 -14.736 -14.603 -14.473 
2.22222 -11.369 -11.919 -13.005 -13.804 -14.439 -14.506 -14.536 -14.499 -14.283 
2.42424 -11.120 -11.558 -12.697 -13.771 -14.160 -14.294 -14.664 -14.375 -14.250 
2.62626 -10.918 -11.372 -12.273 -13.406 -13.964 -14.190 -14.385 -14.557 -14.267 
2.82828 -10.774 -11.052 -12.177 -13.302 -13.917 -14.115 -14.323 -14.301 -14.151 
3.03030 -10.473 -10.845 -11.774 -12.953 -13.741 -14.002 -14.277 -14.280 -14.182 
3.23232 -10.264 -10.641 -11.456 -13.017 -13.653 -13.913 -14.140 -14.408 -14.252 
3.43434 -10.041 -10.523 -11.451 -12.652 -13.351 -13.881 -14.087 -14.208 -14.035 
3.63636 -9.815 -10.366 -11.099 -12.613 -13.347 -13.767 -13.876 -14.174 -13.969 
3.83838 -9.614 -10.093 -10.880 -12.294 -13.364 -13.576 -14.007 -14.083 -14.253 
4.04040 -9.409 -9.927 -10.873 -12.302 -13.244 -13.604 -13.886 -14.084 -14.062 
4.24242 -9.213 -9.896 -10.647 -12.039 -12.904 -13.357 -13.742 -14.085 -14.149 
4.44444 -9.006 -9.572 -10.516 -12.156 -12.925 -13.338 -13.715 -13.989 -14.119 
4.64646 -8.805 -9.397 -10.291 -11.838 -12.985 -13.354 -13.557 -14.025 -14.162 
4.84848 -8.588 -9.332 -10.306 -11.749 -12.774 -13.178 -13.544 -13.929 -14.097 
5.05051 -8.391 -9.115 -10.037 -11.563 -12.736 -13.104 -13.446 -13.909 -14.021 
5.25253 -8.277 -8.919 -10.122 -11.630 -12.610 -13.020 -13.491 -13.747 -13.894 
5.45455 -8.006 -8.743 -9.889 -11.493 -12.606 -12.970 -13.363 -13.783 -13.871 
5.65657 -7.816 -8.636 -9.798 -11.412 -12.548 -12.895 -13.326 -13.664 -13.924 
5.85859 -7.644 -8.405 -9.559 -11.278 -12.388 -12.837 -13.345 -13.619 -13.732 
6.06061 -7.440 -8.268 -9.413 -11.170 -12.322 -12.729 -13.195 -13.557 -13.768 
6.26263 -7.231 -8.095 -9.272 -11.117 -12.199 -12.690 -13.055 -13.463 -13.650 
6.46465 -7.028 -7.979 -9.328 -10.993 -12.221 -12.483 -12.978 -13.408 -13.776 
6.66667 -6.816 -7.808 -9.200 -10.988 -12.160 -12.554 -12.925 -13.378 -13.513 
6.86869 -6.627 -7.660 -9.116 -10.788 -11.974 -12.392 -12.869 -13.248 -13.605 
7.07071 -6.428 -7.461 -9.303 -10.706 -11.889 -12.422 -12.835 -13.211 -13.482 
7.27273 -6.235 -7.318 -8.865 -10.729 -11.842 -12.230 -12.763 -13.179 -13.352 
7.47475 -6.032 -7.209 -8.710 -10.673 -11.934 -12.261 -12.722 -13.172 -13.336 
7.67677 -5.837 -7.018 -8.676 -10.471 -11.662 -12.126 -12.658 -13.000 -13.280 
7.87879 -5.651 -6.901 -8.609 -10.403 -11.564 -12.107 -12.516 -12.922 -13.226 
8.08081 -5.477 -6.901 -8.545 -10.372 -11.523 -12.017 -12.423 -12.939 -13.268 
8.28283 -5.287 -6.555 -8.333 -10.324 -11.389 -11.930 -12.362 -12.881 -13.110 
8.48485 -5.104 -6.561 -8.413 -10.180 -11.431 -11.797 -12.338 -12.815 -13.167 
8.68687 -4.960 -6.167 -8.095 -10.108 -11.350 -11.864 -12.277 -12.722 -13.146 
8.88889 -4.800 -6.256 -8.150 -10.153 -11.269 -11.802 -12.197 -12.684 -13.116 
9.09091 -4.639 -5.961 -7.856 -9.870 -11.221 -11.630 -12.152 -12.659 -12.961 
9.29293 -4.469 -5.907 -8.012 -9.890 -11.062 -11.585 -12.071 -12.489 -12.906 
9.49495 -4.294 -5.804 -7.846 -9.794 -10.976 -11.537 -11.994 -12.480 -12.830 
9.69697 -4.121 -5.679 -7.673 -9.701 -11.012 -11.462 -11.974 -12.415 -12.824 
9.89899 -3.971 -5.521 -7.638 -9.720 -10.975 -11.466 -11.882 -12.479 -12.727 
10.10101 -3.845 -5.661 -7.433 -9.728 -10.857 -11.307 -11.879 -12.336 -12.681 
10.30303 -3.589 -5.329 -7.423 -9.658 -10.740 -11.313 -11.781 -12.302 -12.713 
10.50505 -3.419 -5.311 -7.241 -9.498 -10.761 -11.258 -11.777 -12.202 -12.629 
10.70707 -3.263 -5.035 -7.233 -9.508 -10.691 -11.197 -11.742 -12.141 -12.579 
10.90909 -3.110 -5.160 -7.177 -9.441 -10.616 -11.175 -11.674 -12.279 -12.600 
11.11111 -2.917 -4.830 -7.188 -9.230 -10.658 -11.163 -11.644 -12.126 -12.532 
11.31313 -2.791 -4.819 -7.069 -9.240 -10.510 -11.123 -11.657 -12.081 -12.458 
11.51515 -2.638 -4.796 -6.936 -9.197 -10.437 -11.028 -11.518 -12.136 -12.433 
11.71717 -2.516 -4.600 -6.884 -9.082 -10.399 -10.986 -11.570 -12.078 -12.358 
11.91919 -2.393 -4.424 -6.909 -9.180 -10.415 -10.966 -11.500 -11.975 -12.282 
12.12121 -2.320 -4.670 -6.678 -8.968 -10.372 -10.934 -11.486 -11.929 -12.296 
12.32323 -2.252 -4.381 -6.661 -8.946 -10.299 -10.917 -11.401 -11.909 -12.263 
12.52525 -2.434 -4.132 -6.584 -8.919 -10.291 -10.834 -11.401 -11.905 -12.201 
12.72727 -2.017 -4.122 -6.447 -8.836 -10.250 -10.772 -11.375 -11.880 -12.279 
12.92929 -1.911 -3.890 -6.422 -8.838 -10.115 -10.735 -11.404 -11.820 -12.180 
13.13131 -1.842 -3.933 -6.364 -8.858 -10.069 -10.697 -11.315 -11.857 -12.167 
13.33333 -1.751 -3.868 -6.322 -8.703 -10.052 -10.658 -11.372 -11.788 -12.206 
13.53535 -1.552 -3.706 -6.280 -8.694 -10.025 -10.681 -11.245 -11.802 -12.140 
13.73737 -1.509 -3.488 -6.233 -8.564 -9.941 -10.662 -11.251 -11.763 -12.101 
13.93939 -1.423 -3.603 -6.173 -8.403 -9.952 -10.552 -11.234 -11.705 -12.157 
14.14141 -1.275 -3.504 -6.000 -8.472 -9.858 -10.587 -11.238 -11.732 -12.106 
14.34343 -1.357 -3.320 -5.944 -8.485 -9.840 -10.507 -11.164 -11.666 -12.084 
14.54545 -2.029 -3.167 -5.902 -8.361 -9.776 -10.481 -11.047 -11.628 -12.028 
14.74747 -1.091 -3.159 -5.728 -8.279 -9.776 -10.474 -11.073 -11.639 -11.997 
14.94949 -1.124 -3.340 -5.843 -8.300 -9.703 -10.449 -11.066 -11.640 -12.007 
15.15152 -0.533 -3.190 -5.632 -8.220 -9.743 -10.371 -11.026 -11.577 -11.999 
15.35354 -0.390 -2.864 -5.661 -8.199 -9.644 -10.291 -11.027 -11.569 -11.943 
15.55556 -0.235 -2.719 -5.448 -8.157 -9.542 -10.265 -10.979 -11.516 -11.890 
