# t[days] u g r i z y J H K
0.20202 115.655 69.430 81.880 nan nan nan nan nan nan 
0.40404 -10.211 -10.715 -10.446 -11.536 -11.704 -9.849 -11.876 -7.315 -10.184 
0.60606 -12.798 -13.353 -12.810 -13.562 -14.151 -14.245 -14.432 -15.090 -10.735 
0.80808 -14.386 -14.231 -14.227 -14.991 -15.064 -15.558 -14.847 -14.868 -14.677 
1.01010 -14.398 -14.592 -14.672 -15.103 -15.772 -15.741 -15.512 -14.708 -14.827 
1.21212 -14.873 -14.831 -15.058 -15.678 -15.870 -15.948 -15.637 -15.561 -15.182 
1.41414 -14.929 -15.085 -15.144 -15.649 -15.886 -16.085 -15.831 -15.334 -14.833 
1.61616 -14.980 -15.023 -15.172 -15.587 -15.641 -16.113 -15.829 -15.522 -15.088 
1.81818 -14.552 -14.803 -15.104 -15.475 -15.788 -15.840 -15.746 -15.239 -14.985 
2.02020 -14.375 -14.753 -15.070 -15.513 -15.727 -16.035 -15.809 -15.465 -14.846 
2.22222 -14.506 -14.866 -15.133 -15.540 -15.806 -16.012 -15.775 -15.476 -15.037 
2.42424 -14.267 -14.714 -15.189 -15.445 -15.790 -15.826 -15.768 -15.464 -15.006 
2.62626 -13.837 -14.622 -15.153 -15.494 -15.758 -15.957 -15.846 -15.548 -15.120 
2.82828 -13.944 -14.625 -15.142 -15.513 -15.868 -15.923 -15.901 -15.641 -15.274 
3.03030 -14.151 -14.755 -15.171 -15.540 -15.935 -15.983 -15.892 -15.719 -15.221 
3.23232 -13.914 -14.704 -15.112 -15.470 -15.818 -16.035 -15.761 -15.676 -15.256 
3.43434 -13.577 -14.454 -14.970 -15.404 -15.741 -15.934 -15.929 -15.738 -15.303 
3.63636 -13.533 -14.388 -14.997 -15.402 -15.760 -16.055 -15.910 -15.686 -15.446 
3.83838 -13.090 -14.221 -14.788 -15.490 -15.662 -16.045 -15.914 -15.678 -15.364 
4.04040 -12.962 -13.890 -14.744 -15.305 -15.756 -15.913 -15.999 -15.785 -15.471 
4.24242 -13.241 -13.993 -14.820 -15.252 -15.707 -15.926 -16.003 -15.844 -15.618 
4.44444 -12.754 -13.784 -14.637 -15.258 -15.593 -15.788 -15.959 -15.798 -15.533 
4.64646 -12.682 -13.823 -14.792 -15.241 -15.613 -15.790 -15.964 -15.871 -15.446 
4.84848 -12.129 -13.652 -14.555 -15.155 -15.547 -15.855 -15.829 -15.767 -15.581 
5.05051 -12.024 -13.548 -14.532 -15.108 -15.598 -15.798 -15.850 -15.843 -15.558 
5.25253 -11.857 -13.306 -14.347 -15.132 -15.516 -15.728 -15.876 -15.801 -15.732 
5.45455 -11.421 -13.252 -14.200 -14.898 -15.399 -15.702 -15.822 -15.817 -15.639 
