# t[days] u g r i z y J H K
0.20202 -9.643 -9.333 -8.648 -8.187 -7.390 -8.056 -7.420 -6.964 -5.403 
0.40404 -13.319 -13.001 -13.486 -13.626 -14.377 -14.547 -14.208 -12.604 -10.920 
0.60606 -14.080 -14.224 -14.330 -14.837 -14.639 -14.712 -14.844 -14.429 -13.717 
0.80808 -14.443 -14.601 -14.731 -15.383 -15.461 -15.483 -14.987 -14.865 -13.515 
1.01010 -14.011 -14.815 -15.337 -15.750 -15.992 -15.912 -15.706 -15.200 -14.005 
1.21212 -14.146 -14.724 -15.404 -15.785 -16.113 -16.102 -15.836 -15.520 -15.193 
1.41414 -14.098 -14.811 -15.394 -15.871 -16.107 -16.198 -15.992 -15.864 -15.584 
1.61616 -13.783 -14.492 -15.242 -15.696 -16.044 -16.074 -16.017 -15.738 -15.522 
1.81818 -13.832 -14.406 -15.131 -15.604 -15.962 -16.039 -16.028 -15.617 -15.442 
2.02020 -13.322 -13.912 -14.697 -15.429 -15.813 -15.951 -15.900 -15.539 -15.348 
2.22222 -13.468 -14.181 -14.673 -15.386 -15.710 -15.805 -15.758 -15.586 -15.173 
2.42424 -13.132 -13.853 -14.642 -15.233 -15.577 -15.829 -15.873 -15.638 -15.331 
2.62626 -12.725 -13.762 -14.394 -15.019 -15.524 -15.734 -15.667 -15.555 -15.366 
2.82828 -12.427 -13.296 -14.193 -14.785 -15.328 -15.569 -15.571 -15.543 -15.378 
3.03030 -12.335 -13.477 -14.183 -14.836 -15.300 -15.425 -15.444 -15.289 -15.102 
3.23232 -11.984 -12.946 -13.923 -14.800 -15.111 -15.274 -15.477 -15.243 -15.224 
3.43434 -12.046 -13.228 -14.014 -14.622 -15.068 -15.285 -15.277 -15.378 -15.040 
3.63636 -11.690 -12.825 -13.704 -14.394 -14.869 -15.254 -15.338 -15.251 -15.089 
3.83838 -11.498 -12.884 -13.699 -14.422 -14.832 -15.102 -15.238 -15.250 -15.065 
4.04040 -11.006 -12.442 -13.498 -14.258 -14.791 -15.027 -15.132 -15.130 -15.099 
4.24242 -10.777 -12.326 -13.285 -14.115 -14.647 -14.999 -15.062 -15.149 -14.949 
4.44444 -10.945 -12.165 -13.075 -14.020 -14.544 -14.730 -15.020 -14.997 -15.025 
4.64646 -10.197 -12.120 -13.030 -13.844 -14.509 -14.730 -14.850 -15.042 -15.004 
4.84848 -10.302 -12.065 -13.032 -13.729 -14.349 -14.667 -14.785 -14.939 -14.905 
5.05051 -9.734 -11.576 -12.915 -13.677 -14.330 -14.536 -14.711 -14.990 -14.870 
5.25253 -9.741 -11.304 -12.657 -13.616 -14.236 -14.480 -14.620 -14.811 -14.912 
5.45455 -9.522 -11.344 -12.550 -13.458 -14.119 -14.449 -14.612 -14.750 -14.616 
5.65657 -8.899 -11.000 -12.315 -13.308 -13.994 -14.223 -14.556 -14.715 -14.778 
5.85859 -8.917 -10.725 -12.311 -13.280 -13.847 -14.199 -14.386 -14.497 -14.706 
6.06061 -8.819 -10.723 -12.078 -13.111 -13.776 -14.092 -14.385 -14.604 -14.649 
6.26263 -8.219 -10.580 -11.903 -13.010 -13.604 -13.992 -14.276 -14.452 -14.597 
6.46465 -8.505 -10.798 -11.946 -12.906 -13.585 -13.911 -14.061 -14.397 -14.530 
6.66667 -8.002 -10.381 -11.695 -12.784 -13.380 -13.852 -14.154 -14.336 -14.510 
6.86869 -7.658 -10.210 -11.476 -12.585 -13.419 -13.772 -14.001 -14.288 -14.480 
7.07071 -7.285 -9.895 -11.424 -12.598 -13.283 -13.580 -13.889 -14.174 -14.349 
7.27273 -7.406 -9.777 -11.272 -12.525 -13.052 -13.419 -13.894 -14.100 -14.256 
7.47475 -6.762 -9.239 -10.959 -12.333 -13.021 -13.386 -13.705 -14.068 -14.267 
7.67677 -6.713 -8.978 -10.887 -12.136 -12.979 -13.318 -13.672 -13.914 -14.104 
7.87879 -6.622 -9.013 -10.663 -12.056 -12.811 -13.327 -13.620 -13.898 -14.016 
8.08081 -6.040 -8.853 -10.639 -12.024 -12.774 -13.168 -13.525 -13.871 -14.083 
8.28283 -6.401 -8.572 -10.363 -11.739 -12.676 -13.095 -13.426 -13.717 -13.971 
8.48485 -6.659 -8.390 -10.421 -11.764 -12.687 -13.076 -13.418 -13.648 -13.977 
8.68687 -5.660 -8.249 -10.146 -11.669 -12.510 -12.951 -13.308 -13.619 -13.756 
8.88889 -5.443 -7.953 -10.216 -11.549 -12.345 -12.816 -13.219 -13.540 -13.792 
9.09091 -5.555 -7.747 -10.000 -11.384 -12.387 -12.714 -13.178 -13.503 -13.775 
9.29293 -4.935 -7.751 -9.712 -11.326 -12.269 -12.713 -13.111 -13.483 -13.749 
9.49495 -6.640 -7.621 -9.751 -11.346 -12.207 -12.580 -13.041 -13.421 -13.686 
9.69697 -4.652 -7.158 -9.499 -11.231 -12.100 -12.474 -12.992 -13.323 -13.493 
9.89899 -4.501 -7.467 -9.441 -11.100 -12.010 -12.452 -12.933 -13.210 -13.543 
10.10101 -4.491 -7.310 -9.319 -10.886 -11.848 -12.325 -12.796 -13.155 -13.350 
10.30303 -4.332 -6.935 -9.161 -10.734 -11.801 -12.311 -12.799 -13.174 -13.448 
10.50505 -4.031 -6.582 -9.179 -10.718 -11.771 -12.223 -12.710 -13.110 -13.355 
10.70707 -4.710 -6.346 -9.301 -10.734 -11.791 -12.210 -12.675 -13.012 -13.362 
10.90909 -3.746 -6.420 -8.761 -10.637 -11.557 -12.050 -12.563 -12.933 -13.255 
11.11111 -4.449 -6.103 -8.685 -10.600 -11.510 -12.049 -12.558 -12.934 -13.166 
11.31313 -3.337 -6.351 -8.638 -10.401 -11.454 -11.959 -12.511 -12.899 -13.161 
11.51515 -4.212 -6.431 -8.547 -10.335 -11.332 -11.846 -12.438 -12.855 -13.198 
11.71717 -3.027 -5.543 -8.316 -10.264 -11.290 -11.756 -12.349 -12.783 -13.074 
11.91919 -2.843 -5.648 -8.280 -10.120 -11.198 -11.840 -12.401 -12.797 -13.017 
12.12121 -2.732 -5.949 -8.332 -10.113 -11.159 -11.715 -12.280 -12.660 -13.024 
12.32323 -2.618 -5.740 -8.095 -10.028 -11.175 -11.698 -12.239 -12.656 -12.960 
12.52525 -2.690 -5.566 -8.116 -9.814 -11.079 -11.604 -12.174 -12.562 -12.963 
12.72727 -2.389 -5.112 -7.884 -9.889 -11.082 -11.602 -12.105 -12.656 -12.802 
12.92929 -3.431 -5.389 -7.642 -9.792 -10.945 -11.542 -12.127 -12.541 -12.831 
13.13131 -3.165 -4.826 -8.130 -9.710 -11.015 -11.462 -12.112 -12.517 -12.749 
13.33333 -2.013 -5.173 -7.660 -9.525 -10.880 -11.493 -12.078 -12.480 -12.778 
13.53535 -1.868 -5.359 -7.507 -9.654 -10.794 -11.396 -12.043 -12.465 -12.809 
13.73737 -1.826 -4.603 -7.663 -9.824 -10.699 -11.367 -12.042 -12.459 -12.792 
13.93939 -1.695 -4.472 -7.481 -9.557 -10.753 -11.304 -11.961 -12.438 -12.753 
14.14141 -1.633 -4.372 -7.286 -9.386 -10.607 -11.241 -11.899 -12.383 -12.695 
14.34343 -2.698 -4.293 -7.089 -9.332 -10.599 -11.209 -11.877 -12.413 -12.755 
14.54545 -1.486 -4.085 -6.987 -9.258 -10.510 -11.119 -11.860 -12.359 -12.623 
14.74747 -1.383 -4.500 -6.901 -9.213 -10.557 -11.205 -11.829 -12.309 -12.556 
14.94949 -1.243 -4.753 -7.081 -9.139 -10.427 -11.211 -11.786 -12.299 -12.579 
15.15152 -1.230 -3.772 -6.944 -9.057 -10.444 -11.100 -11.764 -12.264 -12.570 
15.35354 -1.044 -3.715 -6.855 -9.067 -10.407 -11.064 -11.730 -12.225 -12.577 
15.55556 -0.919 -3.994 -6.553 -8.991 -10.283 -11.007 -11.651 -12.228 -12.496 
15.75758 -0.797 -3.115 -6.708 -8.886 -10.231 -10.963 -11.606 -12.143 -12.555 
15.95960 -0.650 -3.133 -6.607 -8.988 -10.173 -10.866 -11.544 -12.172 -12.486 
16.16162 -0.548 -2.966 -6.507 -8.688 -10.216 -10.835 -11.540 -12.039 -12.516 
16.36364 -0.384 -2.953 -6.192 -8.805 -10.202 -10.812 -11.529 -12.088 -12.444 
16.56566 -0.260 -3.084 -6.186 -8.661 -10.038 -10.809 -11.492 -12.022 -12.413 
16.76768 -2.445 -3.169 -6.414 -8.656 -10.058 -10.640 -11.455 -12.073 -12.376 
16.96970 0.022 -3.460 -5.936 -8.466 -9.976 -10.823 -11.376 -12.003 -12.336 
17.17172 -0.946 -2.864 -5.889 -8.422 -9.929 -10.645 -11.395 -12.014 -12.341 
17.37374 -0.552 -2.364 -5.931 -8.324 -9.753 -10.599 -11.350 -11.911 -12.337 
17.57576 0.409 -2.513 -5.708 -8.286 -9.842 -10.526 -11.317 -11.869 -12.256 
17.77778 0.530 -2.795 -5.805 -8.098 -9.818 -10.521 -11.355 -11.861 -12.332 
17.97980 0.756 -2.457 -5.620 -8.195 -9.677 -10.479 -11.216 -11.802 -12.275 
18.18182 -0.744 -3.025 -6.341 -8.368 -9.632 -10.294 -11.225 -11.823 -12.253 
18.38384 0.932 -2.207 -5.690 -8.192 -9.544 -10.326 -11.118 -11.855 -12.193 
18.58586 1.052 -2.190 -5.727 -8.063 -9.567 -10.331 -11.153 -11.738 -12.154 
18.78788 1.256 -1.846 -5.530 -8.122 -9.431 -10.280 -11.096 -11.777 -12.144 
18.98990 1.292 -1.951 -5.945 -7.893 -9.374 -10.201 -11.045 -11.723 -12.115 
19.19192 1.508 -2.141 -4.990 -7.965 -9.318 -10.131 -10.973 -11.706 -12.110 
19.39394 1.553 -1.438 -5.332 -7.832 -9.309 -10.125 -11.028 -11.638 -11.984 
19.59596 -0.022 -1.656 -4.965 -7.538 -9.058 -10.006 -10.869 -11.535 -11.894 
19.79798 1.737 -0.961 -5.243 -7.373 -9.100 -10.030 -10.804 -11.447 -11.866 
20.00000 1.874 -1.914 -4.584 -7.203 -9.011 -9.833 -10.679 -11.361 -11.762 
