# t[days] u g r i z y J H K
0.20202 94.719 109.530 nan nan nan nan nan nan nan 
0.40404 -10.764 -10.738 -10.796 -12.865 -12.927 -10.851 -12.470 -8.726 -8.500 
0.60606 -12.825 -12.960 -13.317 -13.929 -13.018 -13.218 -13.805 -11.832 -13.995 
0.80808 -13.522 -13.585 -13.932 -14.032 -13.962 -13.910 -13.397 -13.123 -12.309 
1.01010 -13.562 -13.854 -14.021 -14.233 -13.944 -13.840 -13.707 -13.150 -12.547 
1.21212 -13.482 -13.670 -13.644 -14.034 -13.857 -13.654 -13.479 -13.322 -12.416 
1.41414 -13.456 -13.776 -13.888 -14.124 -14.264 -13.811 -13.553 -13.019 -12.441 
1.61616 -13.131 -13.547 -13.774 -13.985 -13.884 -13.715 -13.420 -13.314 -12.576 
1.81818 -13.041 -13.467 -13.800 -14.002 -14.022 -13.947 -13.806 -13.381 -12.855 
2.02020 -12.766 -13.248 -13.678 -14.036 -14.216 -14.007 -14.025 -13.663 -13.400 
2.22222 -12.496 -13.134 -13.536 -13.964 -14.216 -13.976 -13.831 -13.688 -13.317 
2.42424 -12.183 -13.011 -13.469 -13.988 -13.984 -13.892 -13.916 -13.698 -13.521 
2.62626 -11.951 -12.790 -13.424 -13.719 -14.068 -13.988 -14.070 -13.790 -13.451 
2.82828 -11.622 -12.470 -13.075 -13.697 -13.767 -13.759 -13.950 -13.606 -13.443 
3.03030 -11.338 -12.356 -13.103 -13.509 -13.863 -13.885 -14.010 -13.930 -13.501 
3.23232 -11.009 -12.106 -12.827 -13.445 -13.766 -13.768 -14.058 -13.885 -13.884 
3.43434 -10.715 -11.850 -12.807 -13.269 -13.709 -13.873 -14.021 -13.857 -13.620 
3.63636 -10.459 -11.661 -12.572 -13.207 -13.556 -13.796 -13.979 -13.965 -13.613 
3.83838 -10.134 -11.336 -12.279 -13.191 -13.587 -13.577 -13.897 -14.090 -13.817 
4.04040 -9.868 -11.133 -12.142 -12.947 -13.520 -13.675 -13.937 -14.025 -13.873 
4.24242 -9.550 -10.848 -11.956 -12.870 -13.242 -13.779 -13.758 -13.986 -13.731 
4.44444 -9.316 -10.654 -11.776 -12.792 -13.249 -13.715 -13.724 -13.964 -13.902 
4.64646 -8.989 -10.457 -11.487 -12.612 -13.085 -13.326 -13.796 -13.754 -13.831 
4.84848 -8.755 -10.138 -11.321 -12.413 -12.966 -13.293 -13.633 -13.843 -14.013 
5.05051 -8.466 -9.844 -11.178 -12.269 -12.791 -13.104 -13.714 -13.827 -13.961 
5.25253 -8.157 -9.628 -10.917 -12.111 -12.846 -12.979 -13.565 -13.817 -13.839 
5.45455 -7.871 -9.489 -10.628 -12.059 -12.481 -12.859 -13.444 -13.849 -13.752 
5.65657 -7.611 -9.160 -10.449 -11.730 -12.292 -12.733 -13.358 -13.749 -13.926 
