# t[days] u g r i z y J H K
0.20202 -10.721 -10.261 -10.145 -9.282 -8.818 -8.181 -8.914 -9.779 -4.172 
0.40404 -13.481 -14.134 -13.982 -14.024 -14.650 -14.177 -13.879 -13.262 -8.253 
0.60606 -13.860 -14.683 -14.854 -15.127 -15.061 -14.633 -14.251 -14.035 -13.983 
0.80808 -13.947 -14.850 -15.206 -15.666 -15.554 -15.720 -15.167 -14.545 -14.683 
1.01010 -13.960 -15.002 -15.730 -15.745 -15.986 -15.813 -15.611 -15.190 -14.974 
1.21212 -13.881 -15.173 -15.606 -16.071 -16.072 -15.924 -15.806 -15.609 -15.319 
1.41414 -13.485 -14.994 -15.555 -16.132 -16.119 -16.246 -16.014 -15.878 -15.352 
1.61616 -13.245 -14.428 -15.362 -15.996 -16.190 -16.255 -16.167 -15.881 -15.469 
1.81818 -12.426 -14.309 -15.214 -15.790 -16.043 -15.950 -16.041 -16.028 -15.782 
2.02020 -12.188 -13.994 -14.982 -15.678 -15.958 -15.913 -15.945 -15.921 -15.678 
2.22222 -11.707 -13.571 -14.672 -15.422 -15.736 -15.907 -15.861 -15.814 -15.825 
2.42424 -11.475 -13.134 -14.507 -15.267 -15.547 -15.622 -15.886 -15.794 -15.723 
2.62626 -11.301 -12.903 -14.000 -14.936 -15.461 -15.418 -15.753 -15.731 -15.587 
2.82828 -11.007 -12.582 -13.783 -14.744 -15.281 -15.268 -15.555 -15.702 -15.496 
3.03030 -10.819 -12.112 -13.521 -14.482 -14.964 -15.169 -15.339 -15.707 -15.535 
3.23232 -10.675 -11.869 -13.144 -14.273 -14.781 -14.855 -15.265 -15.424 -15.419 
3.43434 -10.496 -11.583 -12.823 -13.809 -14.690 -14.854 -15.144 -15.290 -15.364 
3.63636 -10.336 -11.308 -12.528 -13.651 -14.454 -14.503 -15.123 -15.331 -15.298 
3.83838 -10.172 -10.983 -12.436 -13.468 -14.264 -14.514 -14.797 -15.146 -15.434 
4.04040 -10.041 -10.915 -12.016 -13.217 -13.902 -14.293 -14.730 -15.013 -15.016 
4.24242 -9.870 -10.705 -11.931 -13.133 -13.794 -14.125 -14.621 -15.071 -15.123 
4.44444 -9.702 -10.448 -11.487 -13.044 -13.698 -14.020 -14.519 -14.928 -15.173 
4.64646 -9.553 -10.387 -11.583 -12.641 -13.660 -13.982 -14.517 -14.864 -15.039 
4.84848 -9.398 -10.215 -11.386 -12.553 -13.606 -13.869 -14.498 -14.793 -15.047 
5.05051 -9.243 -10.028 -11.018 -12.340 -13.385 -13.823 -14.215 -14.718 -14.847 
5.25253 -9.088 -9.996 -10.849 -12.466 -13.301 -13.633 -14.148 -14.600 -14.817 
5.45455 -8.940 -9.690 -10.823 -12.284 -13.130 -13.458 -14.199 -14.483 -14.855 
5.65657 -8.797 -9.710 -10.556 -12.051 -13.071 -13.422 -13.964 -14.529 -14.652 
5.85859 -8.651 -9.461 -10.631 -11.928 -12.863 -13.298 -14.030 -14.476 -14.763 
6.06061 -8.528 -9.342 -10.360 -11.734 -12.789 -13.235 -13.920 -14.243 -14.718 
6.26263 -8.372 -9.295 -10.231 -11.680 -12.703 -13.154 -13.760 -14.322 -14.643 
6.46465 -8.209 -9.077 -10.132 -11.596 -12.656 -12.953 -13.672 -14.194 -14.381 
6.66667 -8.062 -8.996 -10.060 -11.423 -12.432 -12.925 -13.582 -14.061 -14.557 
6.86869 -7.910 -8.926 -9.777 -11.344 -12.443 -12.972 -13.536 -14.114 -14.552 
7.07071 -7.751 -8.685 -9.722 -11.115 -12.299 -12.752 -13.404 -14.072 -14.287 
7.27273 -7.612 -8.555 -9.497 -11.276 -12.185 -12.786 -13.371 -14.038 -14.419 
7.47475 -7.465 -8.621 -9.719 -11.064 -12.205 -12.737 -13.331 -13.856 -14.376 
7.67677 -7.305 -8.306 -9.319 -10.896 -12.138 -12.590 -13.294 -13.890 -14.174 
7.87879 -7.174 -8.208 -9.319 -10.808 -12.134 -12.597 -13.169 -13.723 -14.141 
8.08081 -7.038 -8.131 -9.507 -10.799 -12.006 -12.541 -13.185 -13.741 -14.152 
8.28283 -6.882 -7.920 -9.155 -10.750 -11.849 -12.362 -12.998 -13.645 -14.084 
8.48485 -6.725 -7.863 -8.995 -10.624 -11.818 -12.442 -13.019 -13.603 -14.092 
8.68687 -6.562 -7.669 -8.922 -10.605 -11.765 -12.251 -12.885 -13.448 -14.009 
8.88889 -6.405 -7.592 -8.851 -10.353 -11.777 -12.277 -12.877 -13.368 -13.854 
9.09091 -6.245 -7.510 -8.817 -10.382 -11.703 -12.278 -12.745 -13.307 -13.915 
9.29293 -6.052 -7.323 -8.693 -10.352 -11.533 -12.051 -12.793 -13.318 -13.747 
9.49495 -5.888 -7.198 -8.537 -10.192 -11.598 -12.055 -12.669 -13.249 -13.891 
