# t[days] u g r i z y J H K
0.20202 -11.137 -10.824 -12.731 -13.306 -11.430 -9.082 -5.468 -4.615 -2.468 
0.40404 -14.686 -15.025 -15.140 -14.767 -14.509 -14.234 -14.335 -11.711 -12.420 
0.60606 -14.969 -15.740 -16.240 -15.950 -15.158 -14.951 -14.762 -12.943 -13.702 
0.80808 -15.113 -16.083 -16.543 -16.409 -16.082 -15.047 -14.696 -14.877 -13.829 
1.01010 -15.012 -16.340 -16.738 -16.421 -15.958 -15.499 -15.038 -14.466 -14.266 
1.21212 -14.964 -16.378 -16.878 -16.734 -16.142 -16.009 -15.301 -14.971 -15.225 
1.41414 -14.743 -16.300 -16.847 -16.707 -16.515 -15.899 -15.685 -15.409 -14.684 
1.61616 -14.367 -16.083 -16.792 -16.631 -16.292 -15.968 -15.565 -15.283 -15.380 
1.81818 -13.908 -16.023 -16.698 -16.632 -16.291 -15.951 -15.701 -15.509 -15.312 
2.02020 -13.498 -15.705 -16.524 -16.307 -16.122 -15.941 -15.664 -15.578 -14.961 
2.22222 -12.927 -15.428 -16.312 -16.329 -16.076 -15.673 -15.502 -15.236 -15.234 
2.42424 -12.685 -15.208 -16.000 -15.979 -15.675 -15.723 -15.331 -15.192 -15.071 
2.62626 -12.301 -14.826 -15.680 -15.716 -15.652 -15.454 -15.400 -15.367 -15.267 
2.82828 -11.900 -14.476 -15.525 -15.610 -15.407 -15.271 -15.347 -15.221 -15.327 
3.03030 -11.433 -14.112 -15.161 -15.274 -15.125 -15.381 -15.277 -15.057 -14.815 
3.23232 -11.202 -13.860 -14.880 -15.046 -14.919 -15.081 -15.001 -14.964 -15.162 
3.43434 -10.794 -13.482 -14.611 -14.887 -15.058 -14.983 -14.920 -14.965 -14.962 
3.63636 -10.677 -13.206 -14.380 -14.668 -14.868 -14.684 -14.803 -14.695 -14.805 
3.83838 -10.432 -12.864 -14.001 -14.453 -14.730 -14.612 -14.613 -14.740 -14.712 
4.04040 -10.090 -12.710 -13.823 -14.327 -14.346 -14.504 -14.340 -14.411 -14.372 
4.24242 -9.994 -12.581 -13.732 -14.155 -14.400 -14.545 -14.414 -14.592 -14.470 
4.44444 -9.792 -12.279 -13.500 -13.982 -14.057 -14.308 -14.309 -14.448 -14.436 
4.64646 -9.635 -12.169 -13.311 -13.737 -14.156 -14.183 -14.288 -14.268 -14.266 
4.84848 -9.470 -11.844 -13.138 -13.673 -14.161 -14.210 -14.218 -14.243 -14.210 
5.05051 -9.325 -11.706 -12.938 -13.491 -13.837 -14.165 -14.131 -14.145 -14.352 
5.25253 -9.232 -11.545 -12.787 -13.473 -13.748 -13.925 -14.041 -14.046 -14.297 
5.45455 -8.943 -11.334 -12.665 -13.290 -13.737 -13.853 -13.998 -14.055 -14.235 
5.65657 -8.855 -11.314 -12.540 -13.145 -13.608 -13.833 -14.035 -13.944 -14.031 
5.85859 -8.717 -11.013 -12.289 -13.138 -13.512 -13.803 -13.889 -14.012 -14.056 
6.06061 -8.592 -10.987 -12.260 -12.972 -13.476 -13.803 -13.840 -14.018 -13.868 
6.26263 -8.442 -10.804 -12.182 -12.922 -13.439 -13.577 -13.760 -13.855 -13.974 
6.46465 -8.406 -10.449 -11.959 -12.885 -13.283 -13.550 -13.740 -13.817 -13.901 
6.66667 -8.180 -10.619 -11.862 -12.717 -13.295 -13.611 -13.644 -13.849 -13.768 
6.86869 -8.009 -10.139 -11.702 -12.585 -13.149 -13.462 -13.661 -13.644 -13.761 
7.07071 -7.771 -10.216 -11.711 -12.592 -13.123 -13.416 -13.441 -13.712 -13.803 
7.27273 -7.653 -10.039 -11.669 -12.540 -13.135 -13.458 -13.575 -13.739 -13.798 
7.47475 -7.609 -9.987 -11.458 -12.435 -12.932 -13.269 -13.496 -13.560 -13.610 
7.67677 -7.304 -9.723 -11.226 -12.310 -12.879 -13.268 -13.408 -13.603 -13.601 
7.87879 -7.148 -9.661 -11.293 -12.220 -12.933 -13.214 -13.396 -13.479 -13.706 
8.08081 -7.168 -9.552 -11.152 -12.283 -12.844 -13.150 -13.394 -13.454 -13.593 
8.28283 -6.983 -9.486 -11.085 -12.167 -12.716 -13.084 -13.290 -13.386 -13.552 
8.48485 -6.914 -9.195 -10.935 -12.012 -12.743 -13.052 -13.196 -13.425 -13.535 
8.68687 -6.638 -9.032 -10.751 -11.859 -12.629 -12.900 -13.223 -13.455 -13.434 
8.88889 -6.394 -8.961 -10.693 -11.865 -12.535 -12.928 -13.136 -13.323 -13.435 
9.09091 -6.308 -8.699 -10.763 -11.773 -12.521 -12.777 -13.130 -13.251 -13.399 
9.29293 -6.239 -8.666 -10.497 -11.664 -12.454 -12.722 -13.012 -13.215 -13.353 
9.49495 -6.083 -8.471 -10.298 -11.575 -12.394 -12.706 -13.096 -13.151 -13.290 
9.69697 -5.744 -8.581 -10.442 -11.464 -12.315 -12.593 -12.913 -13.108 -13.310 
9.89899 -5.749 -8.273 -10.248 -11.547 -12.230 -12.611 -12.983 -13.064 -13.245 
10.10101 -5.537 -8.343 -10.045 -11.369 -12.154 -12.535 -12.835 -13.110 -13.172 
10.30303 -5.352 -8.134 -10.000 -11.387 -12.064 -12.491 -12.764 -13.058 -13.117 
10.50505 -5.190 -7.826 -9.940 -11.268 -12.025 -12.452 -12.769 -13.017 -13.174 
10.70707 -4.986 -7.612 -9.717 -11.055 -11.967 -12.478 -12.733 -12.964 -13.108 
10.90909 -4.905 -7.706 -9.617 -10.965 -11.969 -12.365 -12.650 -12.846 -13.131 
11.11111 -4.774 -7.399 -9.584 -10.992 -11.900 -12.291 -12.636 -12.930 -13.054 
11.31313 -4.565 -7.491 -9.505 -10.846 -11.753 -12.200 -12.646 -12.868 -13.057 
11.51515 -4.367 -7.425 -9.343 -10.784 -11.646 -12.164 -12.462 -12.788 -13.027 
11.71717 -4.494 -7.052 -9.355 -10.692 -11.616 -12.153 -12.507 -12.741 -12.846 
11.91919 -4.126 -7.072 -9.165 -10.677 -11.504 -12.042 -12.422 -12.691 -12.877 
12.12121 -4.337 -6.736 -9.135 -10.512 -11.511 -12.035 -12.420 -12.676 -12.832 
