# t[days] u g r i z y J H K
0.20202 -10.753 -11.997 -10.844 -11.594 -11.068 -11.253 -12.848 -7.951 -14.056 
0.40404 -14.190 -14.492 -14.602 -14.649 -14.308 -13.932 -13.660 -14.819 -13.610 
0.60606 -14.453 -15.390 -15.704 -15.523 -15.378 -15.100 -15.010 -14.743 -14.077 
0.80808 -14.686 -15.728 -15.889 -16.013 -16.011 -16.002 -15.602 -14.598 -14.995 
1.01010 -14.346 -15.689 -15.957 -15.756 -16.107 -16.032 -15.697 -15.168 -14.899 
1.21212 -14.023 -15.374 -15.793 -16.241 -16.311 -16.152 -15.954 -15.787 -15.204 
1.41414 -13.773 -15.443 -15.871 -16.181 -16.212 -16.197 -16.406 -15.557 -15.700 
1.61616 -13.588 -15.313 -15.681 -16.123 -16.139 -16.119 -16.164 -15.754 -16.060 
1.81818 -13.282 -15.213 -15.783 -16.207 -16.527 -16.380 -16.539 -16.280 -16.016 
2.02020 -13.402 -15.370 -15.894 -16.294 -16.544 -16.611 -16.693 -16.632 -16.421 
2.22222 -13.013 -15.095 -15.785 -16.252 -16.678 -16.799 -16.567 -16.431 -16.599 
2.42424 -12.899 -14.952 -15.646 -16.056 -16.406 -16.576 -16.689 -16.702 -16.442 
2.62626 -12.948 -14.710 -15.411 -16.094 -16.420 -16.660 -16.731 -16.609 -16.336 
2.82828 -12.450 -14.553 -15.096 -15.842 -16.347 -16.363 -16.576 -16.597 -16.341 
3.03030 -12.690 -14.407 -15.194 -15.665 -16.359 -16.477 -16.595 -16.541 -16.371 
3.23232 -12.542 -14.152 -15.112 -15.562 -16.090 -16.387 -16.363 -16.440 -16.422 
3.43434 -12.196 -13.900 -14.838 -15.397 -15.955 -16.248 -16.318 -16.444 -16.112 
3.63636 -12.081 -13.722 -14.495 -15.317 -15.948 -16.170 -16.133 -16.133 -16.183 
3.83838 -12.108 -13.482 -14.616 -15.229 -15.845 -16.078 -16.084 -16.214 -16.135 
4.04040 -12.078 -13.443 -14.404 -15.085 -15.630 -15.836 -16.041 -16.168 -16.198 
4.24242 -11.656 -13.123 -14.106 -14.957 -15.416 -15.832 -15.818 -15.988 -15.946 
4.44444 -11.824 -13.144 -14.043 -14.831 -15.502 -15.703 -15.863 -15.886 -15.955 
4.64646 -11.213 -12.835 -14.009 -14.758 -15.280 -15.637 -15.740 -15.893 -15.658 
4.84848 -11.354 -12.859 -13.904 -14.863 -15.292 -15.504 -15.674 -15.786 -15.864 
5.05051 -11.202 -12.717 -13.745 -14.569 -15.199 -15.494 -15.592 -15.574 -15.737 
5.25253 -11.173 -12.502 -13.674 -14.463 -15.080 -15.245 -15.508 -15.622 -15.709 
5.45455 -11.139 -12.451 -13.611 -14.311 -14.886 -15.168 -15.335 -15.534 -15.524 
5.65657 -10.643 -12.258 -13.361 -14.197 -14.939 -15.198 -15.273 -15.370 -15.499 
5.85859 -10.335 -12.252 -13.357 -14.135 -14.736 -15.041 -15.161 -15.302 -15.514 
6.06061 -10.680 -12.177 -13.158 -13.981 -14.636 -14.860 -15.117 -15.235 -15.346 
6.26263 -10.375 -11.894 -13.227 -13.984 -14.576 -14.889 -15.019 -15.216 -15.252 
6.46465 -9.974 -11.771 -12.921 -13.763 -14.452 -14.797 -14.884 -15.090 -15.306 
6.66667 -10.260 -11.844 -12.927 -13.863 -14.406 -14.753 -14.768 -14.935 -15.117 
6.86869 -10.184 -11.598 -12.782 -13.770 -14.337 -14.608 -14.823 -14.931 -15.024 
7.07071 -9.688 -11.639 -12.979 -13.692 -14.315 -14.582 -14.707 -14.789 -14.747 
7.27273 -9.729 -11.415 -12.652 -13.511 -14.139 -14.610 -14.675 -14.693 -14.860 
7.47475 -9.126 -11.288 -12.533 -13.396 -14.099 -14.468 -14.580 -14.660 -14.852 
7.67677 -9.347 -11.348 -12.542 -13.458 -14.056 -14.390 -14.586 -14.665 -14.861 
7.87879 -9.023 -10.956 -12.236 -13.306 -13.989 -14.274 -14.466 -14.565 -14.670 
8.08081 -8.667 -11.067 -12.436 -13.287 -13.993 -14.292 -14.458 -14.601 -14.535 
8.28283 -8.742 -10.880 -12.206 -13.202 -13.926 -14.290 -14.336 -14.411 -14.400 
8.48485 -8.686 -10.784 -12.092 -13.084 -13.918 -14.231 -14.360 -14.443 -14.524 
8.68687 -8.524 -10.695 -12.177 -12.976 -13.732 -14.118 -14.328 -14.336 -14.443 
8.88889 -7.906 -10.583 -11.913 -13.109 -13.721 -14.070 -14.280 -14.235 -14.308 
9.09091 -8.173 -10.620 -11.980 -13.024 -13.552 -14.085 -14.275 -14.268 -14.338 
9.29293 -7.860 -10.456 -11.905 -12.786 -13.632 -13.948 -14.150 -14.304 -14.294 
9.49495 -7.693 -10.406 -11.738 -12.928 -13.531 -13.862 -14.109 -14.070 -14.183 
9.69697 -7.816 -10.261 -11.665 -12.702 -13.446 -13.780 -14.005 -14.129 -14.204 
9.89899 -7.578 -9.941 -11.557 -12.666 -13.297 -13.657 -13.969 -14.041 -14.153 
10.10101 -7.248 -10.100 -11.538 -12.518 -13.281 -13.698 -13.893 -14.024 -13.975 
10.30303 -6.989 -9.668 -11.415 -12.482 -13.177 -13.611 -13.885 -13.979 -13.997 
10.50505 -6.887 -9.491 -11.282 -12.437 -13.113 -13.581 -13.815 -13.844 -14.019 
10.70707 -6.841 -9.367 -11.194 -12.377 -13.210 -13.489 -13.783 -13.820 -13.954 
10.90909 -6.530 -9.258 -11.208 -12.217 -13.068 -13.523 -13.733 -13.799 -13.734 
11.11111 -6.521 -9.020 -10.928 -12.237 -12.946 -13.483 -13.725 -13.787 -13.838 
11.31313 -6.239 -9.082 -10.784 -12.152 -12.928 -13.281 -13.656 -13.741 -13.775 
11.51515 -6.363 -8.915 -10.776 -11.971 -12.871 -13.405 -13.452 -13.677 -13.790 
11.71717 -6.172 -8.837 -10.673 -11.919 -12.733 -13.130 -13.447 -13.605 -13.658 
11.91919 -5.902 -8.550 -10.544 -11.965 -12.723 -13.072 -13.425 -13.551 -13.713 
12.12121 -5.929 -8.501 -10.350 -11.775 -12.643 -13.076 -13.394 -13.534 -13.612 
12.32323 -5.228 -8.347 -10.302 -11.818 -12.447 -12.992 -13.327 -13.481 -13.487 
12.52525 -5.318 -8.275 -10.320 -11.529 -12.475 -13.002 -13.321 -13.490 -13.451 
12.72727 -5.293 -7.987 -10.156 -11.536 -12.359 -12.873 -13.231 -13.465 -13.543 
12.92929 -4.896 -7.942 -9.978 -11.527 -12.385 -12.831 -13.181 -13.364 -13.428 
13.13131 -4.570 -7.544 -10.002 -11.350 -12.258 -12.691 -13.158 -13.331 -13.394 
13.33333 -4.704 -7.720 -9.738 -11.423 -12.269 -12.678 -13.118 -13.352 -13.312 
13.53535 -4.470 -7.743 -9.822 -11.241 -12.156 -12.703 -13.147 -13.238 -13.335 
13.73737 -6.119 -8.402 -9.680 -11.246 -12.150 -12.608 -13.066 -13.242 -13.433 
13.93939 -4.117 -7.485 -9.415 -11.049 -12.001 -12.572 -12.970 -13.235 -13.178 
14.14141 -4.022 -7.323 -9.469 -11.010 -12.066 -12.529 -12.942 -13.169 -13.115 
14.34343 -3.779 -7.096 -9.535 -10.874 -11.895 -12.456 -12.899 -13.122 -13.191 
14.54545 -4.212 -6.893 -9.316 -10.886 -11.813 -12.454 -12.860 -13.087 -13.178 
14.74747 -3.610 -6.797 -9.205 -10.803 -11.797 -12.303 -12.850 -13.109 -13.202 
14.94949 -3.703 -6.885 -9.202 -10.733 -11.707 -12.256 -12.801 -12.997 -13.110 
15.15152 -3.436 -6.453 -8.807 -10.617 -11.564 -12.161 -12.711 -13.060 -13.052 
15.35354 -3.465 -6.322 -8.898 -10.599 -11.585 -12.096 -12.673 -13.036 -13.083 
15.55556 -3.259 -6.450 -8.824 -10.471 -11.555 -12.075 -12.649 -12.950 -13.020 
15.75758 -3.163 -6.342 -8.704 -10.512 -11.534 -12.093 -12.601 -12.923 -12.984 
15.95960 -3.056 -7.654 -8.972 -10.495 -11.349 -12.070 -12.596 -12.929 -13.082 
16.16162 -2.941 -5.717 -8.385 -10.308 -11.392 -12.026 -12.585 -12.863 -12.906 
16.36364 -2.824 -6.047 -8.404 -10.421 -11.323 -11.822 -12.535 -12.864 -12.851 
16.56566 -2.715 -5.985 -8.327 -10.129 -11.187 -11.852 -12.526 -12.822 -12.960 
16.76768 -2.800 -5.778 -8.376 -10.094 -11.189 -11.844 -12.430 -12.802 -12.886 
16.96970 -2.549 -5.938 -8.278 -10.077 -11.240 -11.793 -12.440 -12.788 -12.937 
17.17172 -2.534 -5.603 -8.040 -9.919 -11.068 -11.703 -12.473 -12.728 -12.868 
17.37374 -2.262 -5.201 -8.039 -9.856 -11.105 -11.727 -12.342 -12.755 -12.832 
17.57576 -2.184 -5.259 -7.881 -9.902 -10.992 -11.591 -12.264 -12.680 -12.853 
17.77778 -2.226 -4.928 -8.048 -9.738 -11.001 -11.669 -12.235 -12.630 -12.819 
17.97980 -2.520 -5.302 -7.954 -9.782 -10.867 -11.552 -12.238 -12.649 -12.780 
18.18182 -1.771 -4.828 -7.555 -9.635 -10.925 -11.541 -12.245 -12.654 -12.767 
18.38384 -2.047 -4.793 -7.695 -9.564 -10.768 -11.457 -12.170 -12.615 -12.754 
18.58586 -1.475 -4.910 -7.540 -9.549 -10.766 -11.411 -12.224 -12.647 -12.745 
18.78788 -1.345 -4.892 -7.387 -9.471 -10.669 -11.382 -12.205 -12.588 -12.846 
18.98990 -1.295 -4.763 -7.331 -9.419 -10.590 -11.437 -12.105 -12.542 -12.788 
19.19192 -1.161 -4.537 -7.243 -9.458 -10.606 -11.367 -12.076 -12.470 -12.752 
19.39394 -1.040 -4.123 -7.195 -9.238 -10.558 -11.319 -12.025 -12.492 -12.628 
19.59596 -0.903 -4.273 -7.107 -9.193 -10.401 -11.237 -11.970 -12.448 -12.603 
19.79798 -0.841 -3.796 -6.742 -9.023 -10.401 -11.124 -11.975 -12.364 -12.557 
20.00000 -0.826 -3.939 -6.522 -9.253 -10.228 -10.996 -11.785 -12.282 -12.466 
