# t[days] u g r i z y J H K
0.20202 -9.895 -11.976 -12.900 -12.643 -12.276 -12.167 -12.239 -11.845 -13.474 
0.40404 -12.210 -13.285 -14.204 -14.134 -14.494 -14.563 -13.560 -12.454 -14.062 
0.60606 -12.777 -14.164 -14.539 -15.048 -15.027 -14.823 -14.615 -13.986 -13.235 
0.80808 -12.056 -13.502 -14.551 -15.147 -14.686 -14.252 -14.599 -14.918 -13.518 
1.01010 -11.959 -13.547 -14.458 -14.758 -15.187 -15.018 -14.887 -14.760 -14.519 
1.21212 -10.562 -13.270 -14.396 -15.034 -15.436 -15.517 -15.478 -15.003 -14.883 
1.41414 -11.022 -13.277 -14.910 -15.537 -15.646 -15.684 -15.592 -15.765 -15.542 
1.61616 -11.523 -13.255 -14.597 -15.544 -15.977 -15.965 -15.872 -15.768 -15.654 
1.81818 -11.578 -13.129 -14.709 -15.455 -15.968 -16.069 -15.913 -15.951 -15.896 
2.02020 -11.690 -13.037 -14.538 -15.346 -15.795 -16.011 -15.990 -15.969 -15.701 
2.22222 -11.440 -12.894 -14.379 -15.431 -15.821 -16.006 -15.938 -15.937 -15.861 
2.42424 -11.414 -12.514 -13.979 -15.118 -15.594 -15.847 -15.892 -15.890 -15.833 
2.62626 -11.449 -12.659 -13.939 -14.953 -15.483 -15.679 -15.774 -15.675 -15.713 
2.82828 -11.276 -12.443 -13.748 -14.823 -15.411 -15.571 -15.666 -15.592 -15.706 
3.03030 -10.938 -12.485 -13.657 -14.666 -15.298 -15.619 -15.429 -15.565 -15.341 
3.23232 -11.121 -12.345 -13.531 -14.545 -15.126 -15.328 -15.397 -15.369 -15.372 
3.43434 -10.914 -12.262 -13.472 -14.327 -15.048 -15.236 -15.210 -15.139 -15.270 
3.63636 -10.766 -12.000 -13.218 -14.266 -14.819 -15.110 -15.010 -15.117 -14.993 
3.83838 -10.727 -12.025 -13.187 -14.202 -14.823 -15.002 -14.999 -14.944 -15.146 
4.04040 -10.652 -11.995 -13.123 -14.000 -14.712 -14.906 -14.893 -14.916 -14.897 
4.24242 -10.133 -11.738 -13.055 -13.991 -14.576 -14.839 -14.711 -14.746 -14.721 
4.44444 -10.174 -11.929 -13.017 -13.818 -14.453 -14.688 -14.500 -14.673 -14.590 
4.64646 -10.086 -11.731 -12.902 -13.689 -14.348 -14.546 -14.477 -14.397 -14.489 
4.84848 -9.926 -11.535 -12.760 -13.617 -14.164 -14.459 -14.396 -14.417 -14.378 
5.05051 -9.792 -11.425 -12.528 -13.429 -14.122 -14.412 -14.336 -14.205 -14.224 
5.25253 -9.684 -11.138 -12.503 -13.352 -14.013 -14.207 -14.228 -14.259 -14.134 
5.45455 -9.121 -10.936 -12.326 -13.327 -13.859 -14.075 -14.186 -13.972 -13.889 
5.65657 -9.116 -10.978 -12.297 -13.253 -13.824 -14.036 -14.028 -13.990 -14.062 
5.85859 -8.730 -10.841 -12.106 -13.126 -13.680 -13.951 -13.997 -13.896 -13.781 
6.06061 -8.730 -10.758 -12.005 -13.023 -13.621 -13.941 -13.915 -13.819 -13.796 
6.26263 -8.390 -10.649 -11.935 -12.834 -13.511 -13.842 -13.827 -13.760 -13.627 
6.46465 -8.208 -10.352 -11.862 -12.782 -13.378 -13.677 -13.712 -13.626 -13.613 
6.66667 -7.886 -10.230 -11.718 -12.762 -13.311 -13.618 -13.674 -13.587 -13.548 
6.86869 -7.974 -10.072 -11.629 -12.668 -13.194 -13.548 -13.563 -13.401 -13.389 
7.07071 -7.316 -9.987 -11.608 -12.509 -13.217 -13.496 -13.560 -13.416 -13.280 
7.27273 -6.893 -9.750 -11.491 -12.458 -13.099 -13.338 -13.480 -13.309 -13.191 
7.47475 -7.119 -9.451 -11.177 -12.331 -12.984 -13.252 -13.441 -13.229 -13.260 
7.67677 -7.096 -9.387 -11.094 -12.214 -12.867 -13.210 -13.334 -13.183 -13.130 
7.87879 -6.608 -9.292 -10.931 -12.084 -12.769 -13.170 -13.256 -13.227 -13.145 
8.08081 -6.207 -9.121 -10.873 -11.994 -12.714 -13.056 -13.244 -13.172 -13.109 
8.28283 -6.046 -8.928 -10.827 -12.089 -12.633 -12.906 -13.161 -13.085 -12.972 
8.48485 -5.824 -8.884 -10.606 -11.888 -12.615 -12.904 -13.087 -13.028 -12.973 
8.68687 -5.551 -8.728 -10.476 -11.698 -12.429 -12.838 -12.993 -12.982 -12.884 
8.88889 -5.410 -8.587 -10.346 -11.628 -12.346 -12.794 -12.907 -12.940 -12.833 
9.09091 -6.479 -8.563 -10.497 -11.510 -12.259 -12.682 -12.911 -12.968 -12.874 
9.29293 -5.031 -8.131 -10.224 -11.483 -12.234 -12.623 -12.828 -12.918 -12.725 
9.49495 -4.861 -8.061 -10.127 -11.343 -12.113 -12.569 -12.742 -12.819 -12.760 
9.69697 -4.511 -8.119 -9.909 -11.375 -12.079 -12.493 -12.737 -12.783 -12.707 
9.89899 -4.240 -7.852 -9.927 -11.256 -12.069 -12.405 -12.755 -12.802 -12.771 
