# t[days] u g r i z y J H K
0.20202 -10.746 -10.261 -10.461 -11.140 -9.513 -11.751 -10.923 -8.966 -4.999 
0.40404 -13.243 -14.106 -14.331 -13.752 -14.832 -13.563 -14.005 -12.270 -12.283 
0.60606 -12.912 -14.737 -14.849 -15.348 -15.066 -15.049 -14.618 -13.874 -14.728 
0.80808 -12.873 -14.383 -15.049 -15.698 -15.604 -15.388 -15.285 -14.302 -14.628 
1.01010 -12.703 -14.475 -15.438 -16.019 -15.688 -16.148 -15.677 -15.563 -15.108 
1.21212 -12.373 -14.036 -15.261 -15.811 -16.118 -15.904 -15.871 -15.903 -15.239 
1.41414 -11.078 -13.900 -15.098 -15.670 -15.969 -16.147 -16.042 -15.946 -15.520 
1.61616 -10.898 -13.537 -14.910 -15.572 -16.149 -16.079 -16.109 -16.164 -16.317 
1.81818 -10.049 -12.934 -14.485 -15.426 -15.950 -16.159 -16.208 -16.121 -16.022 
2.02020 -10.579 -12.403 -14.376 -15.546 -16.032 -16.165 -16.261 -16.328 -15.962 
2.22222 -10.916 -12.449 -14.234 -15.341 -15.984 -16.254 -16.233 -16.180 -16.392 
2.42424 -11.222 -12.251 -13.933 -15.192 -15.897 -16.110 -16.394 -16.407 -16.292 
2.62626 -11.309 -12.237 -13.576 -15.085 -15.795 -16.124 -16.197 -16.320 -16.372 
2.82828 -11.314 -11.980 -13.518 -14.906 -15.606 -15.943 -16.232 -16.278 -16.204 
3.03030 -11.260 -11.729 -13.379 -14.816 -15.676 -15.928 -16.255 -16.209 -16.189 
3.23232 -11.156 -11.624 -13.052 -14.660 -15.376 -15.701 -15.970 -16.192 -16.123 
3.43434 -11.024 -11.577 -12.900 -14.579 -15.293 -15.545 -15.790 -15.983 -16.246 
3.63636 -10.885 -11.309 -12.765 -14.380 -15.201 -15.616 -15.754 -15.927 -16.038 
3.83838 -10.729 -11.205 -12.683 -14.076 -15.068 -15.356 -15.726 -15.976 -15.988 
4.04040 -10.582 -11.136 -12.632 -14.047 -14.975 -15.288 -15.587 -15.737 -15.874 
4.24242 -10.426 -11.024 -12.345 -13.954 -14.781 -15.180 -15.429 -15.737 -15.896 
4.44444 -10.273 -10.924 -12.299 -13.845 -14.733 -15.087 -15.533 -15.655 -15.926 
4.64646 -10.121 -10.873 -12.226 -13.706 -14.659 -15.064 -15.314 -15.517 -15.633 
4.84848 -9.943 -10.780 -11.959 -13.663 -14.555 -14.885 -15.265 -15.524 -15.677 
5.05051 -9.793 -10.638 -12.018 -13.553 -14.435 -14.831 -15.093 -15.353 -15.631 
5.25253 -9.641 -10.601 -12.087 -13.486 -14.352 -14.724 -14.944 -15.299 -15.507 
5.45455 -9.473 -10.563 -11.958 -13.363 -14.326 -14.601 -15.075 -15.265 -15.541 
5.65657 -9.311 -10.366 -11.892 -13.273 -14.271 -14.543 -14.834 -15.069 -15.302 
5.85859 -9.173 -10.354 -11.714 -13.231 -14.134 -14.603 -14.752 -14.929 -15.243 
6.06061 -9.047 -10.394 -11.925 -13.168 -14.058 -14.352 -14.589 -15.087 -15.059 
6.26263 -8.888 -10.244 -11.791 -13.037 -13.910 -14.369 -14.579 -14.799 -15.137 
6.46465 -8.730 -10.144 -11.591 -13.013 -13.879 -14.379 -14.396 -14.761 -15.020 
6.66667 -8.622 -10.171 -11.767 -12.947 -13.841 -14.329 -14.445 -14.724 -14.913 
6.86869 -8.483 -10.209 -11.678 -12.964 -13.713 -14.227 -14.292 -14.681 -14.927 
7.07071 -8.422 -9.839 -11.529 -12.889 -13.721 -14.165 -14.239 -14.484 -14.723 
7.27273 -8.288 -9.918 -11.567 -12.876 -13.679 -14.047 -14.251 -14.435 -14.645 
7.47475 -8.095 -9.911 -11.469 -12.684 -13.680 -13.906 -14.188 -14.470 -14.792 
7.67677 -7.893 -9.810 -11.351 -12.637 -13.436 -13.861 -14.110 -14.245 -14.387 
7.87879 -7.823 -9.594 -11.234 -12.583 -13.422 -13.728 -14.024 -14.171 -14.490 
8.08081 -7.677 -9.497 -11.255 -12.557 -13.374 -13.771 -13.965 -14.129 -14.411 
8.28283 -7.549 -9.331 -11.164 -12.415 -13.324 -13.688 -13.969 -14.132 -14.299 
8.48485 -7.501 -9.461 -11.159 -12.366 -13.220 -13.643 -13.851 -14.061 -14.144 
8.68687 -7.326 -9.388 -11.217 -12.370 -13.082 -13.540 -13.720 -13.840 -14.183 
8.88889 -7.155 -9.375 -11.010 -12.352 -13.129 -13.473 -13.766 -13.842 -14.161 
9.09091 -7.036 -9.194 -11.032 -12.253 -13.076 -13.422 -13.666 -13.760 -13.967 
9.29293 -6.832 -8.998 -10.836 -12.210 -13.011 -13.405 -13.645 -13.720 -13.971 
9.49495 -6.880 -8.851 -10.649 -12.120 -12.915 -13.425 -13.612 -13.723 -13.860 
9.69697 -6.713 -8.790 -10.672 -12.006 -12.902 -13.348 -13.583 -13.742 -13.732 
9.89899 -6.517 -8.821 -10.632 -12.086 -12.795 -13.233 -13.467 -13.621 -13.687 
10.10101 -6.300 -8.751 -10.604 -11.957 -12.733 -13.215 -13.425 -13.507 -13.690 
10.30303 -6.148 -8.632 -10.421 -11.790 -12.607 -13.114 -13.404 -13.467 -13.617 
10.50505 -5.879 -8.451 -10.270 -11.667 -12.606 -13.037 -13.306 -13.463 -13.661 
