# t[days] u g r i z y J H K
0.20202 -11.174 -10.948 -11.457 -11.786 -9.457 -12.053 -12.525 -11.225 -11.613 
0.40404 -12.353 -13.876 -13.822 -14.148 -14.531 -14.586 -13.385 -12.535 -12.878 
0.60606 -12.183 -14.222 -14.514 -14.952 -14.841 -15.016 -14.380 -13.912 -13.060 
0.80808 -12.199 -13.622 -14.620 -15.179 -14.960 -14.718 -14.996 -14.581 -14.199 
1.01010 -10.888 -13.022 -14.409 -14.761 -14.767 -14.997 -14.658 -14.476 -14.177 
1.21212 -10.442 -12.443 -13.729 -14.508 -14.982 -15.017 -14.700 -14.769 -14.815 
1.41414 -9.526 -12.794 -14.147 -15.089 -15.342 -15.682 -15.500 -15.342 -15.401 
1.61616 -10.298 -12.615 -14.451 -15.447 -15.882 -15.561 -15.783 -15.832 -15.502 
1.81818 -11.059 -12.730 -14.669 -15.614 -16.033 -16.254 -16.072 -15.882 -15.775 
2.02020 -11.354 -12.851 -14.631 -15.563 -15.956 -16.134 -16.095 -15.989 -16.143 
2.22222 -11.408 -12.875 -14.368 -15.571 -15.909 -16.218 -16.251 -16.180 -16.028 
2.42424 -11.507 -12.714 -14.362 -15.444 -15.947 -16.169 -16.045 -16.030 -16.124 
2.62626 -11.330 -12.537 -14.013 -15.084 -15.791 -16.025 -16.086 -15.885 -15.839 
2.82828 -11.308 -12.605 -13.964 -15.069 -15.669 -15.899 -15.913 -15.900 -15.950 
3.03030 -11.256 -12.327 -13.936 -14.771 -15.470 -15.744 -15.795 -15.815 -15.839 
3.23232 -11.210 -12.364 -13.618 -14.749 -15.353 -15.616 -15.568 -15.503 -15.700 
3.43434 -11.089 -12.313 -13.586 -14.614 -15.240 -15.485 -15.507 -15.540 -15.597 
3.63636 -11.081 -12.391 -13.655 -14.591 -15.085 -15.492 -15.361 -15.408 -15.511 
3.83838 -10.917 -12.421 -13.567 -14.430 -15.122 -15.319 -15.260 -15.307 -15.197 
4.04040 -10.954 -12.299 -13.499 -14.308 -14.978 -15.251 -15.096 -15.105 -15.263 
4.24242 -10.699 -12.147 -13.261 -14.218 -14.815 -15.095 -15.169 -15.182 -15.256 
4.44444 -10.557 -12.063 -13.220 -14.174 -14.725 -15.117 -14.978 -15.129 -14.880 
4.64646 -10.687 -12.111 -13.240 -14.115 -14.647 -14.911 -14.910 -14.839 -14.799 
4.84848 -10.366 -11.971 -13.108 -13.941 -14.531 -14.767 -14.701 -14.719 -14.732 
5.05051 -10.460 -11.956 -13.071 -13.847 -14.464 -14.753 -14.696 -14.641 -14.709 
5.25253 -9.941 -11.760 -12.978 -13.788 -14.364 -14.674 -14.564 -14.495 -14.430 
5.45455 -10.205 -11.717 -12.830 -13.774 -14.277 -14.531 -14.521 -14.388 -14.329 
5.65657 -9.567 -11.507 -12.562 -13.523 -14.182 -14.473 -14.397 -14.534 -14.271 
5.85859 -9.641 -11.299 -12.542 -13.531 -14.185 -14.368 -14.377 -14.253 -14.099 
6.06061 -9.299 -11.296 -12.530 -13.458 -14.116 -14.303 -14.343 -14.074 -14.191 
6.26263 -9.092 -11.074 -12.399 -13.301 -13.937 -14.163 -14.227 -14.095 -13.987 
6.46465 -9.280 -11.150 -12.419 -13.251 -13.874 -14.215 -14.139 -14.047 -13.856 
6.66667 -8.666 -10.840 -12.173 -13.196 -13.845 -14.000 -14.174 -13.919 -13.908 
6.86869 -8.843 -10.860 -12.074 -13.104 -13.685 -14.011 -14.011 -13.851 -13.854 
7.07071 -8.368 -10.812 -11.958 -12.968 -13.740 -13.862 -13.957 -13.920 -13.618 
7.27273 -8.198 -10.284 -11.867 -12.768 -13.473 -13.849 -13.849 -13.874 -13.738 
7.47475 -7.830 -10.294 -11.728 -12.819 -13.512 -13.822 -13.848 -13.733 -13.572 
7.67677 -7.751 -10.226 -11.719 -12.745 -13.362 -13.749 -13.770 -13.641 -13.621 
7.87879 -7.669 -10.018 -11.589 -12.582 -13.315 -13.649 -13.706 -13.648 -13.515 
8.08081 -7.503 -10.005 -11.538 -12.578 -13.163 -13.540 -13.683 -13.571 -13.453 
8.28283 -7.409 -9.842 -11.415 -12.474 -13.183 -13.502 -13.576 -13.518 -13.468 
8.48485 -6.790 -9.638 -11.353 -12.410 -13.023 -13.334 -13.537 -13.400 -13.422 
8.68687 -7.052 -9.505 -11.177 -12.279 -12.995 -13.277 -13.481 -13.514 -13.378 
8.88889 -6.566 -9.537 -10.957 -12.092 -12.817 -13.229 -13.384 -13.331 -13.260 
9.09091 -6.624 -9.181 -10.888 -12.090 -12.723 -13.205 -13.298 -13.420 -13.274 
9.29293 -6.358 -8.980 -10.747 -12.008 -12.655 -13.170 -13.307 -13.259 -13.147 
9.49495 -5.967 -9.131 -10.733 -11.812 -12.599 -12.944 -13.155 -13.185 -13.039 
9.69697 -5.944 -8.674 -10.571 -11.695 -12.582 -12.931 -13.159 -13.157 -13.078 
9.89899 -5.701 -8.554 -10.483 -11.748 -12.540 -12.975 -13.072 -13.155 -13.028 
10.10101 -5.570 -8.331 -10.315 -11.643 -12.379 -12.730 -13.068 -13.106 -12.945 
10.30303 -5.437 -8.177 -10.272 -11.498 -12.360 -12.736 -12.970 -13.018 -12.890 
10.50505 -4.888 -7.987 -10.131 -11.380 -12.213 -12.637 -12.943 -13.038 -12.834 
10.70707 -4.944 -8.178 -9.998 -11.347 -12.110 -12.517 -12.899 -12.974 -12.894 
10.90909 -5.005 -7.847 -9.930 -11.220 -12.122 -12.580 -12.820 -12.985 -12.883 
11.11111 -4.495 -7.671 -9.777 -11.286 -12.032 -12.448 -12.774 -12.905 -12.869 
11.31313 -4.828 -7.479 -9.633 -11.159 -12.001 -12.405 -12.768 -12.881 -12.853 
11.51515 -3.850 -7.411 -9.583 -11.084 -11.918 -12.345 -12.710 -12.839 -12.835 
11.71717 -3.918 -7.158 -9.648 -11.032 -11.855 -12.330 -12.640 -12.794 -12.794 
11.91919 -3.621 -7.185 -9.330 -10.981 -11.772 -12.232 -12.666 -12.757 -12.778 
12.12121 -3.623 -7.207 -9.264 -10.803 -11.708 -12.126 -12.591 -12.734 -12.753 
12.32323 -3.471 -6.874 -9.222 -10.711 -11.635 -12.121 -12.508 -12.696 -12.692 
12.52525 -3.591 -6.574 -9.103 -10.618 -11.643 -12.077 -12.508 -12.693 -12.645 
12.72727 -3.157 -6.620 -9.023 -10.510 -11.530 -11.961 -12.460 -12.665 -12.634 
12.92929 -2.697 -6.274 -8.963 -10.477 -11.479 -11.989 -12.430 -12.678 -12.600 
13.13131 -2.763 -6.338 -8.873 -10.482 -11.377 -11.923 -12.447 -12.597 -12.649 
13.33333 -2.424 -6.239 -8.672 -10.424 -11.381 -11.898 -12.355 -12.666 -12.613 
13.53535 -2.520 -6.093 -8.566 -10.339 -11.316 -11.845 -12.352 -12.652 -12.602 
13.73737 -2.155 -5.872 -8.584 -10.321 -11.364 -11.827 -12.357 -12.564 -12.615 
13.93939 -2.035 -5.812 -8.497 -10.200 -11.244 -11.792 -12.386 -12.529 -12.587 
