# t[days] u g r i z y J H K
0.20202 -11.808 -12.425 -12.518 -13.257 -12.427 -11.370 -12.466 -10.876 -5.686 
0.40404 -13.955 -14.506 -14.689 -14.695 -14.576 -14.076 -13.910 -13.585 -12.819 
0.60606 -13.875 -14.971 -15.298 -15.153 -15.255 -15.140 -14.906 -14.214 -12.973 
0.80808 -13.911 -15.198 -15.577 -15.694 -15.699 -15.496 -15.345 -14.864 -14.654 
1.01010 -13.643 -15.120 -15.661 -15.823 -15.702 -15.730 -15.375 -15.304 -14.995 
1.21212 -13.263 -14.920 -15.590 -15.901 -15.923 -15.841 -15.756 -15.486 -15.098 
1.41414 -12.878 -14.577 -15.339 -15.610 -15.761 -15.796 -15.651 -15.539 -15.298 
1.61616 -12.548 -14.258 -15.060 -15.406 -15.596 -15.723 -15.631 -15.579 -15.139 
1.81818 -11.883 -13.910 -14.776 -15.178 -15.553 -15.576 -15.568 -15.545 -15.288 
2.02020 -11.386 -13.586 -14.455 -14.997 -15.360 -15.468 -15.581 -15.196 -15.211 
2.22222 -11.248 -13.069 -14.072 -14.780 -15.121 -15.193 -15.267 -15.338 -15.135 
2.42424 -10.956 -12.748 -13.811 -14.492 -14.969 -15.176 -15.239 -15.091 -14.885 
2.62626 -10.652 -12.437 -13.467 -14.400 -14.787 -15.048 -15.093 -15.132 -14.971 
2.82828 -10.379 -12.156 -13.246 -14.169 -14.631 -14.854 -15.021 -14.987 -14.766 
3.03030 -10.036 -12.051 -13.115 -13.983 -14.589 -14.806 -14.868 -15.008 -14.777 
3.23232 -9.980 -11.717 -12.955 -13.861 -14.403 -14.614 -14.758 -14.825 -14.730 
3.43434 -9.621 -11.408 -12.616 -13.637 -14.228 -14.494 -14.621 -14.775 -14.657 
3.63636 -9.290 -11.062 -12.475 -13.418 -14.063 -14.454 -14.470 -14.686 -14.675 
3.83838 -8.945 -11.013 -12.238 -13.357 -13.936 -14.253 -14.379 -14.614 -14.557 
4.04040 -8.805 -10.890 -12.157 -13.232 -13.816 -14.028 -14.212 -14.358 -14.440 
4.24242 -8.558 -10.629 -11.970 -13.087 -13.707 -13.988 -14.163 -14.306 -14.446 
4.44444 -8.397 -10.468 -11.875 -12.926 -13.549 -13.864 -13.992 -14.259 -14.332 
4.64646 -8.018 -10.000 -11.656 -12.739 -13.467 -13.734 -13.982 -14.137 -14.230 
