# t[days] u g r i z y J H K
0.20202 -10.647 -10.377 -12.839 -9.098 -8.387 -10.287 -6.729 -5.742 -5.830 
0.40404 -13.266 -13.554 -13.658 -14.230 -13.677 -14.249 -13.731 -12.045 -13.619 
0.60606 -14.078 -14.667 -14.960 -14.441 -14.938 -14.902 -14.700 -14.519 -14.465 
0.80808 -14.102 -14.838 -15.115 -15.420 -15.550 -15.670 -15.267 -15.043 -13.893 
1.01010 -14.046 -15.016 -15.473 -15.785 -15.978 -16.015 -15.759 -15.610 -15.064 
1.21212 -13.613 -14.838 -15.638 -16.033 -16.203 -16.240 -16.027 -15.718 -15.628 
1.41414 -13.044 -14.570 -15.408 -15.983 -16.267 -16.311 -16.189 -15.854 -15.588 
1.61616 -12.582 -14.192 -15.274 -15.943 -16.234 -16.252 -16.286 -16.175 -15.763 
1.81818 -12.150 -13.867 -15.040 -15.811 -16.298 -16.372 -16.249 -16.231 -15.789 
2.02020 -12.113 -13.367 -14.729 -15.777 -16.205 -16.131 -16.303 -16.125 -16.081 
2.22222 -11.573 -13.205 -14.563 -15.389 -16.020 -16.100 -16.272 -16.185 -16.070 
2.42424 -11.689 -12.946 -14.206 -15.286 -15.714 -16.011 -16.153 -16.271 -16.021 
2.62626 -11.284 -12.374 -13.869 -15.054 -15.618 -15.847 -15.968 -16.024 -15.999 
2.82828 -11.130 -12.102 -13.656 -14.844 -15.373 -15.534 -15.916 -16.181 -15.828 
3.03030 -10.956 -11.887 -13.269 -14.616 -15.246 -15.459 -15.842 -15.928 -15.978 
3.23232 -10.773 -11.424 -13.005 -14.424 -15.127 -15.368 -15.734 -15.911 -15.855 
3.43434 -10.623 -11.347 -12.708 -14.194 -14.957 -15.188 -15.603 -15.552 -15.832 
3.63636 -10.466 -11.139 -12.565 -13.936 -14.806 -15.102 -15.326 -15.602 -15.691 
3.83838 -10.328 -10.913 -12.297 -13.669 -14.554 -14.893 -15.283 -15.698 -15.803 
4.04040 -10.187 -10.823 -12.085 -13.570 -14.409 -14.683 -15.187 -15.618 -15.678 
4.24242 -10.065 -10.720 -11.755 -13.126 -14.245 -14.722 -15.149 -15.509 -15.531 
4.44444 -9.902 -10.594 -11.711 -13.398 -14.083 -14.410 -15.054 -15.467 -15.548 
4.64646 -9.712 -10.432 -11.692 -13.061 -13.979 -14.303 -14.898 -15.344 -15.447 
4.84848 -9.573 -10.267 -11.411 -12.793 -13.837 -14.377 -14.881 -15.294 -15.427 
5.05051 -9.419 -10.099 -11.237 -12.749 -13.660 -14.169 -14.811 -15.135 -15.352 
5.25253 -9.250 -9.972 -11.006 -12.704 -13.585 -14.026 -14.647 -15.182 -15.453 
5.45455 -9.100 -9.990 -11.017 -12.387 -13.503 -14.064 -14.630 -15.192 -15.330 
5.65657 -8.954 -9.730 -10.792 -12.529 -13.256 -13.934 -14.510 -14.945 -15.329 
5.85859 -8.801 -9.649 -10.466 -12.279 -13.195 -13.800 -14.409 -14.953 -15.150 
6.06061 -8.650 -9.479 -10.453 -12.048 -13.211 -13.715 -14.280 -14.889 -15.170 
6.26263 -8.502 -9.377 -10.588 -11.970 -13.184 -13.695 -14.227 -14.848 -15.063 
6.46465 -8.360 -9.238 -10.251 -11.928 -12.944 -13.625 -14.112 -14.737 -15.120 
6.66667 -8.193 -9.116 -10.115 -11.865 -13.016 -13.495 -14.097 -14.741 -15.041 
6.86869 -8.051 -8.961 -10.103 -11.753 -12.944 -13.456 -14.053 -14.638 -15.176 
