# t[days] u g r i z y J H K
0.20202 -10.896 -12.321 -12.385 -12.012 -11.688 -12.386 -11.821 -10.776 -12.740 
0.40404 -12.251 -13.660 -13.978 -14.254 -14.605 -14.070 -12.651 -13.384 -13.732 
0.60606 -12.983 -13.959 -14.519 -14.660 -14.645 -14.394 -14.020 -13.315 -13.889 
0.80808 -12.576 -13.871 -14.564 -14.851 -14.770 -14.911 -14.752 -13.844 -14.376 
1.01010 -11.405 -13.734 -14.337 -14.746 -15.262 -15.176 -14.884 -14.549 -14.612 
1.21212 -11.528 -13.285 -14.568 -15.031 -15.198 -15.207 -15.330 -14.859 -14.726 
1.41414 -11.347 -13.220 -14.533 -15.235 -15.356 -15.467 -15.412 -15.305 -14.540 
1.61616 -11.483 -13.059 -14.266 -15.197 -15.597 -15.544 -15.354 -15.197 -15.090 
1.81818 -11.070 -12.830 -14.143 -14.984 -15.314 -15.495 -15.434 -15.263 -15.034 
2.02020 -10.943 -12.501 -13.899 -14.852 -15.221 -15.457 -15.288 -15.370 -15.152 
2.22222 -10.853 -12.323 -13.748 -14.769 -15.196 -15.356 -15.307 -15.137 -15.087 
2.42424 -10.608 -12.019 -13.526 -14.473 -15.048 -15.182 -15.046 -15.241 -15.009 
2.62626 -10.346 -11.982 -13.253 -14.344 -14.902 -15.099 -15.047 -14.973 -14.935 
2.82828 -10.242 -11.854 -13.146 -14.242 -14.860 -15.055 -14.914 -14.850 -14.775 
3.03030 -10.126 -11.696 -13.005 -14.165 -14.642 -14.807 -14.737 -14.685 -14.596 
3.23232 -10.098 -11.659 -12.910 -13.966 -14.548 -14.762 -14.659 -14.598 -14.678 
3.43434 -9.977 -11.524 -12.847 -13.867 -14.387 -14.632 -14.548 -14.525 -14.454 
3.63636 -9.677 -11.411 -12.708 -13.648 -14.203 -14.527 -14.523 -14.291 -14.401 
3.83838 -9.493 -11.354 -12.609 -13.630 -14.181 -14.363 -14.305 -14.291 -14.135 
4.04040 -9.534 -11.155 -12.443 -13.481 -13.990 -14.290 -14.094 -14.196 -13.922 
4.24242 -9.074 -11.021 -12.375 -13.266 -13.890 -14.155 -14.040 -13.957 -13.843 
4.44444 -8.904 -10.814 -12.231 -13.191 -13.747 -14.021 -13.996 -13.903 -13.786 
4.64646 -8.947 -10.873 -12.208 -13.182 -13.699 -13.945 -13.857 -13.654 -13.798 
4.84848 -8.409 -10.688 -12.024 -13.045 -13.606 -13.756 -13.728 -13.643 -13.657 
5.05051 -8.275 -10.571 -12.007 -12.865 -13.505 -13.687 -13.708 -13.609 -13.517 
5.25253 -8.120 -10.311 -11.811 -12.782 -13.345 -13.585 -13.473 -13.466 -13.454 
5.45455 -8.217 -10.195 -11.661 -12.662 -13.262 -13.536 -13.503 -13.274 -13.283 
5.65657 -8.068 -10.049 -11.547 -12.489 -13.112 -13.375 -13.348 -13.273 -13.164 
5.85859 -7.606 -9.884 -11.466 -12.461 -13.046 -13.263 -13.261 -13.142 -13.004 
