# t[days] u g r i z y J H K
0.20202 -12.382 -13.421 -12.117 -12.204 -13.679 -11.900 -9.074 -11.932 nan 
0.40404 -13.280 -14.042 -14.037 -13.801 -14.227 -13.758 -12.948 -9.413 -13.325 
0.60606 -13.885 -14.524 -14.306 -14.202 -13.401 -13.377 -12.903 -12.626 -10.672 
0.80808 -13.375 -14.455 -14.600 -14.293 -13.647 -12.658 -13.292 -12.606 -12.622 
1.01010 -13.177 -14.688 -14.919 -14.282 -14.337 -13.737 -13.747 -13.755 -12.971 
1.21212 -12.907 -14.734 -14.759 -14.868 -15.323 -14.862 -14.473 -14.116 -14.231 
1.41414 -13.242 -14.597 -15.075 -15.312 -15.561 -15.298 -15.183 -14.922 -14.605 
1.61616 -12.916 -14.685 -15.162 -15.484 -15.752 -15.697 -15.384 -15.153 -14.699 
1.81818 -13.148 -14.546 -15.079 -15.369 -15.677 -15.738 -15.543 -15.428 -14.857 
2.02020 -12.718 -14.291 -15.027 -15.408 -15.613 -15.758 -15.419 -15.096 -14.885 
2.22222 -12.856 -14.229 -14.968 -15.305 -15.706 -15.661 -15.545 -15.313 -15.253 
2.42424 -12.608 -13.940 -14.749 -15.114 -15.392 -15.646 -15.360 -15.210 -15.025 
2.62626 -12.251 -13.429 -14.330 -14.976 -15.441 -15.734 -15.486 -15.212 -14.951 
2.82828 -12.189 -13.226 -14.197 -14.793 -15.248 -15.470 -15.220 -15.039 -14.700 
3.03030 -12.130 -13.144 -14.091 -14.751 -15.192 -15.352 -15.259 -15.113 -14.664 
3.23232 -11.849 -13.079 -13.929 -14.533 -14.988 -15.199 -15.156 -14.881 -14.954 
3.43434 -11.743 -13.064 -13.815 -14.435 -14.898 -15.138 -15.008 -14.803 -14.745 
3.63636 -11.359 -12.677 -13.566 -14.305 -14.759 -15.036 -14.873 -14.752 -14.602 
3.83838 -11.006 -12.388 -13.333 -14.178 -14.712 -14.992 -14.809 -14.614 -14.348 
4.04040 -11.018 -12.409 -13.418 -14.069 -14.611 -14.943 -14.584 -14.515 -14.301 
4.24242 -10.678 -12.114 -13.135 -13.981 -14.474 -14.727 -14.566 -14.496 -14.152 
4.44444 -10.556 -12.073 -13.161 -13.902 -14.419 -14.599 -14.501 -14.264 -14.101 
4.64646 -10.853 -12.178 -13.143 -13.851 -14.326 -14.596 -14.405 -14.193 -13.973 
4.84848 -10.430 -12.026 -12.984 -13.716 -14.190 -14.470 -14.348 -14.198 -13.917 
5.05051 -9.927 -11.598 -12.637 -13.491 -14.083 -14.295 -14.279 -14.033 -14.001 
5.25253 -9.541 -11.392 -12.616 -13.331 -13.973 -14.289 -14.166 -13.963 -13.766 
5.45455 -9.622 -11.349 -12.475 -13.351 -13.890 -14.131 -14.058 -13.967 -13.534 
5.65657 -9.250 -11.334 -12.491 -13.265 -13.813 -14.097 -13.964 -13.774 -13.451 
5.85859 -8.975 -11.083 -12.235 -13.060 -13.732 -13.988 -13.956 -13.732 -13.626 
6.06061 -8.610 -10.787 -12.137 -13.060 -13.619 -13.915 -13.967 -13.634 -13.581 
6.26263 -8.617 -10.819 -12.076 -12.973 -13.486 -13.872 -13.811 -13.605 -13.486 
6.46465 -8.207 -10.634 -11.855 -12.836 -13.405 -13.730 -13.697 -13.503 -13.218 
6.66667 -8.136 -10.489 -11.759 -12.764 -13.329 -13.615 -13.712 -13.483 -13.255 
6.86869 -7.855 -10.128 -11.613 -12.648 -13.277 -13.541 -13.602 -13.329 -13.137 
7.07071 -7.589 -10.056 -11.554 -12.564 -13.173 -13.511 -13.514 -13.317 -13.038 
7.27273 -7.955 -9.800 -11.495 -12.475 -13.125 -13.377 -13.449 -13.431 -13.185 
7.47475 -7.195 -9.799 -11.309 -12.353 -12.969 -13.256 -13.368 -13.289 -13.186 
7.67677 -7.132 -9.442 -11.137 -12.210 -12.899 -13.226 -13.312 -13.270 -12.945 
7.87879 -6.476 -9.342 -11.038 -12.189 -12.840 -13.138 -13.262 -13.222 -13.029 
8.08081 -6.379 -9.249 -10.916 -11.999 -12.732 -13.006 -13.194 -13.180 -12.999 
8.28283 -6.304 -9.049 -10.833 -11.992 -12.593 -12.928 -13.077 -13.042 -12.944 
8.48485 -6.223 -8.996 -10.757 -11.983 -12.613 -12.894 -13.020 -13.069 -12.906 
8.68687 -6.130 -8.746 -10.647 -11.758 -12.521 -12.792 -13.001 -13.031 -12.819 
8.88889 -5.939 -8.650 -10.469 -11.649 -12.420 -12.689 -12.899 -12.953 -12.765 
9.09091 -5.061 -8.555 -10.275 -11.514 -12.315 -12.754 -12.843 -12.946 -12.710 
9.29293 -5.388 -8.264 -10.209 -11.552 -12.169 -12.624 -12.821 -12.920 -12.720 
9.49495 -5.483 -8.178 -10.134 -11.374 -12.188 -12.499 -12.764 -12.818 -12.667 
9.69697 -5.051 -8.210 -9.996 -11.348 -12.042 -12.529 -12.753 -12.814 -12.669 
9.89899 -4.825 -7.856 -9.912 -11.330 -12.034 -12.431 -12.722 -12.728 -12.704 
10.10101 -4.943 -7.798 -9.817 -11.108 -11.994 -12.357 -12.613 -12.695 -12.709 
10.30303 -4.564 -7.455 -9.697 -11.172 -11.900 -12.277 -12.646 -12.764 -12.708 
10.50505 -4.300 -7.452 -9.624 -11.041 -11.811 -12.221 -12.607 -12.601 -12.619 
10.70707 -3.665 -7.361 -9.540 -10.954 -11.737 -12.186 -12.521 -12.646 -12.544 
10.90909 -3.350 -7.206 -9.389 -10.825 -11.692 -12.127 -12.459 -12.624 -12.534 
11.11111 -4.393 -7.118 -9.316 -10.818 -11.668 -12.114 -12.488 -12.597 -12.559 
11.31313 -3.471 -6.901 -9.128 -10.824 -11.702 -12.050 -12.443 -12.564 -12.591 
11.51515 -2.599 -6.768 -9.106 -10.603 -11.568 -11.989 -12.436 -12.588 -12.503 
11.71717 -3.201 -7.076 -9.047 -10.680 -11.502 -12.002 -12.326 -12.539 -12.473 
11.91919 -2.848 -6.359 -8.889 -10.503 -11.417 -11.861 -12.347 -12.511 -12.489 
12.12121 -2.321 -6.398 -9.030 -10.425 -11.414 -11.872 -12.289 -12.511 -12.508 
12.32323 -2.840 -6.042 -8.660 -10.394 -11.404 -11.896 -12.254 -12.460 -12.492 
12.52525 -2.074 -5.991 -8.672 -10.347 -11.266 -11.778 -12.244 -12.467 -12.539 
12.72727 -2.520 -5.875 -8.538 -10.243 -11.215 -11.724 -12.252 -12.438 -12.453 
12.92929 -1.845 -5.886 -8.532 -10.200 -11.125 -11.737 -12.147 -12.407 -12.490 
13.13131 -2.016 -6.069 -8.320 -10.098 -11.138 -11.645 -12.121 -12.437 -12.421 
13.33333 -1.764 -5.726 -8.127 -10.049 -11.102 -11.651 -12.095 -12.405 -12.405 
13.53535 -1.734 -5.494 -8.128 -10.088 -10.981 -11.585 -12.074 -12.419 -12.379 
13.73737 -1.414 -5.215 -7.976 -9.890 -10.919 -11.575 -12.046 -12.350 -12.358 
13.93939 -1.342 -5.210 -7.932 -9.883 -10.960 -11.464 -11.994 -12.310 -12.388 
14.14141 -1.227 -5.086 -7.858 -9.820 -10.889 -11.467 -12.043 -12.281 -12.383 
14.34343 -1.063 -4.851 -7.796 -9.744 -10.803 -11.369 -11.923 -12.304 -12.381 
14.54545 -1.000 -4.731 -7.701 -9.685 -10.704 -11.359 -11.974 -12.255 -12.307 
14.74747 -0.786 -4.733 -7.582 -9.589 -10.702 -11.282 -11.878 -12.214 -12.327 
14.94949 -0.633 -4.186 -7.487 -9.530 -10.649 -11.240 -11.813 -12.249 -12.318 
15.15152 -0.469 -4.338 -7.507 -9.471 -10.616 -11.114 -11.821 -12.177 -12.337 
15.35354 -0.596 -4.736 -7.384 -9.340 -10.478 -11.139 -11.785 -12.187 -12.371 
15.55556 -0.180 -4.335 -7.270 -9.274 -10.492 -11.035 -11.714 -12.099 -12.352 
15.75758 -0.001 -4.455 -7.150 -9.210 -10.354 -11.035 -11.624 -12.121 -12.222 
15.95960 0.164 -3.999 -7.001 -9.092 -10.344 -11.020 -11.629 -12.061 -12.241 
16.16162 0.297 -4.044 -7.152 -9.089 -10.329 -10.993 -11.587 -12.057 -12.199 
16.36364 0.409 -3.445 -6.862 -9.115 -10.246 -10.890 -11.576 -12.016 -12.201 
16.56566 0.552 -3.931 -6.932 -8.948 -10.311 -10.865 -11.528 -11.993 -12.117 
16.76768 0.677 -3.415 -6.613 -8.810 -10.116 -10.734 -11.470 -11.896 -12.236 
16.96970 0.791 -2.952 -6.587 -8.735 -10.045 -10.705 -11.443 -11.911 -12.162 
17.17172 0.553 -3.327 -6.665 -8.741 -10.018 -10.654 -11.404 -11.878 -12.117 
17.37374 1.065 -2.877 -6.495 -8.730 -9.959 -10.596 -11.367 -11.841 -12.112 
17.57576 1.224 -3.289 -6.288 -8.626 -9.894 -10.620 -11.327 -11.845 -12.067 
17.77778 1.340 -3.166 -6.265 -8.526 -9.853 -10.556 -11.276 -11.771 -12.056 
17.97980 1.500 -2.312 -6.019 -8.471 -9.831 -10.461 -11.211 -11.745 -12.003 
18.18182 1.563 -3.025 -6.016 -8.377 -9.717 -10.428 -11.146 -11.720 -12.059 
18.38384 1.668 -2.070 -6.003 -8.332 -9.657 -10.310 -11.190 -11.721 -11.976 
18.58586 1.855 -2.343 -5.802 -8.229 -9.521 -10.266 -11.101 -11.642 -11.895 
18.78788 2.026 -1.806 -5.758 -8.091 -9.476 -10.240 -11.029 -11.662 -11.915 
18.98990 2.050 -2.108 -5.976 -8.143 -9.354 -10.112 -10.976 -11.591 -11.886 
19.19192 2.209 -1.770 -5.669 -8.099 -9.385 -10.109 -10.938 -11.537 -11.851 
19.39394 2.466 -1.117 -5.555 -8.020 -9.290 -10.115 -10.847 -11.424 -11.769 
19.59596 2.567 -2.620 -5.302 -7.872 -9.301 -9.964 -10.756 -11.389 -11.749 
19.79798 2.597 -1.971 -5.282 -7.680 -9.121 -9.878 -10.715 -11.315 -11.584 
20.00000 2.849 -1.851 -4.837 -7.499 -8.946 -9.809 -10.575 -11.181 -11.496 
