# t[days] u g r i z y J H K
0.20202 -10.979 -12.180 -12.696 -10.756 -10.838 -9.276 -4.659 7.910 -10.622 
0.40404 -11.155 -12.377 -13.026 -14.100 -14.060 -14.283 -12.259 -11.637 -13.567 
0.60606 -12.061 -13.815 -14.365 -14.787 -14.943 -14.467 -13.534 -13.493 -13.166 
0.80808 -12.152 -13.747 -14.629 -14.759 -14.697 -14.973 -14.147 -14.777 -9.043 
1.01010 -10.902 -13.521 -14.408 -15.147 -15.247 -14.907 -14.701 -13.884 -11.518 
1.21212 -9.692 -12.100 -13.948 -14.604 -14.588 -14.647 -14.671 -14.495 -15.062 
1.41414 -9.613 -12.380 -13.400 -14.409 -14.094 -14.617 -14.679 -14.672 -14.751 
1.61616 -10.219 -12.377 -13.919 -14.782 -14.993 -14.962 -15.076 -15.158 -14.986 
1.81818 -9.569 -12.669 -14.128 -15.349 -15.816 -16.214 -15.936 -16.154 -15.517 
2.02020 -10.035 -13.090 -14.475 -15.548 -16.195 -16.327 -16.338 -16.378 -15.964 
2.22222 -11.360 -13.123 -14.677 -15.927 -16.370 -16.436 -16.362 -16.421 -16.236 
2.42424 -11.185 -12.985 -14.612 -15.862 -16.150 -16.398 -16.542 -16.507 -16.452 
2.62626 -11.769 -12.930 -14.700 -15.801 -16.257 -16.350 -16.438 -16.606 -16.484 
2.82828 -11.889 -13.074 -14.586 -15.607 -16.155 -16.333 -16.451 -16.590 -16.463 
3.03030 -11.879 -13.050 -14.234 -15.471 -16.203 -16.352 -16.389 -16.438 -16.503 
3.23232 -11.897 -12.969 -14.275 -15.420 -16.078 -16.286 -16.263 -16.343 -16.451 
3.43434 -11.966 -13.129 -14.323 -15.237 -15.914 -16.128 -16.175 -16.186 -16.256 
3.63636 -11.922 -12.946 -14.159 -15.082 -15.781 -15.896 -16.082 -16.138 -16.074 
3.83838 -12.043 -13.064 -14.124 -15.159 -15.752 -15.952 -15.889 -16.012 -16.165 
4.04040 -11.805 -13.015 -14.000 -15.029 -15.549 -15.876 -15.820 -15.950 -15.868 
4.24242 -11.733 -12.843 -13.864 -14.783 -15.570 -15.855 -15.740 -15.680 -15.638 
4.44444 -11.736 -13.025 -13.935 -14.752 -15.382 -15.652 -15.633 -15.555 -15.705 
4.64646 -11.503 -12.790 -13.795 -14.649 -15.366 -15.629 -15.523 -15.364 -15.609 
4.84848 -11.640 -12.817 -13.931 -14.653 -15.217 -15.651 -15.385 -15.345 -15.355 
5.05051 -11.610 -12.761 -13.704 -14.551 -15.171 -15.431 -15.332 -15.426 -15.246 
5.25253 -11.252 -12.773 -13.543 -14.404 -14.973 -15.235 -15.293 -15.120 -15.228 
5.45455 -11.309 -12.696 -13.547 -14.334 -14.939 -15.217 -15.277 -15.129 -15.309 
5.65657 -10.645 -12.449 -13.452 -14.227 -14.772 -15.191 -15.160 -15.031 -15.127 
5.85859 -11.111 -12.611 -13.587 -14.376 -14.797 -15.166 -15.139 -14.973 -14.889 
6.06061 -10.890 -12.358 -13.448 -14.205 -14.681 -15.029 -15.067 -14.695 -14.791 
6.26263 -10.468 -12.235 -13.183 -14.079 -14.663 -14.924 -14.917 -14.656 -14.851 
6.46465 -10.568 -12.235 -13.234 -14.007 -14.490 -14.846 -14.844 -14.658 -14.549 
6.66667 -10.547 -12.126 -13.115 -13.897 -14.491 -14.737 -14.776 -14.705 -14.729 
6.86869 -10.249 -11.991 -13.065 -13.776 -14.439 -14.811 -14.719 -14.589 -14.473 
7.07071 -10.516 -11.932 -13.082 -13.819 -14.434 -14.657 -14.652 -14.653 -14.339 
7.27273 -9.867 -11.640 -12.966 -13.858 -14.300 -14.618 -14.650 -14.595 -14.258 
7.47475 -10.205 -11.763 -12.857 -13.743 -14.251 -14.591 -14.503 -14.533 -14.355 
7.67677 -9.626 -11.454 -12.761 -13.640 -14.266 -14.504 -14.496 -14.424 -14.502 
7.87879 -9.528 -11.459 -12.605 -13.504 -14.142 -14.412 -14.471 -14.403 -14.288 
8.08081 -9.268 -11.486 -12.500 -13.421 -14.168 -14.435 -14.446 -14.265 -14.367 
8.28283 -8.969 -11.274 -12.362 -13.387 -14.058 -14.421 -14.345 -14.342 -14.006 
8.48485 -8.885 -11.113 -12.327 -13.276 -13.954 -14.363 -14.370 -14.192 -13.932 
