# t[days] u g r i z y J H K
0.20202 -10.589 -10.364 -9.721 -9.048 -8.287 -8.201 -6.680 -6.551 -6.248 
0.40404 -13.308 -13.349 -13.328 -13.312 -13.528 -13.469 -13.892 -13.347 -10.355 
0.60606 -13.638 -13.960 -14.427 -14.937 -14.944 -14.835 -14.307 -14.449 -13.486 
0.80808 -13.732 -14.486 -14.795 -15.316 -15.530 -15.469 -14.831 -14.456 -13.982 
1.01010 -13.610 -14.333 -15.010 -15.538 -15.773 -15.627 -15.479 -14.999 -14.549 
1.21212 -13.163 -14.163 -15.112 -15.590 -15.975 -15.798 -15.678 -15.272 -15.043 
1.41414 -12.527 -13.924 -14.832 -15.654 -15.807 -15.868 -15.826 -15.649 -15.174 
1.61616 -12.168 -13.535 -14.591 -15.503 -15.748 -15.890 -15.789 -15.603 -15.410 
1.81818 -11.773 -13.127 -14.373 -15.242 -15.717 -15.736 -15.803 -15.775 -15.313 
2.02020 -11.522 -12.637 -14.144 -15.095 -15.592 -15.714 -15.764 -15.634 -15.632 
2.22222 -11.168 -12.365 -13.813 -14.807 -15.386 -15.539 -15.679 -15.613 -15.519 
2.42424 -10.914 -11.996 -13.493 -14.577 -15.217 -15.404 -15.526 -15.499 -15.432 
2.62626 -10.745 -11.694 -13.131 -14.366 -14.972 -15.261 -15.507 -15.520 -15.494 
2.82828 -10.537 -11.291 -12.755 -14.101 -14.702 -15.083 -15.379 -15.484 -15.515 
3.03030 -10.368 -11.081 -12.515 -13.959 -14.686 -14.928 -15.172 -15.328 -15.463 
3.23232 -10.205 -10.954 -12.286 -13.706 -14.579 -14.755 -15.181 -15.415 -15.201 
3.43434 -10.001 -10.714 -12.086 -13.565 -14.260 -14.610 -14.982 -15.179 -15.230 
3.63636 -9.816 -10.457 -11.947 -13.312 -14.301 -14.401 -14.934 -15.221 -15.207 
3.83838 -9.644 -10.361 -11.604 -13.091 -14.024 -14.296 -14.829 -15.136 -15.245 
4.04040 -9.455 -10.023 -11.272 -12.913 -13.714 -14.249 -14.741 -15.047 -15.281 
4.24242 -9.276 -9.952 -11.145 -12.663 -13.730 -14.079 -14.657 -14.966 -15.016 
4.44444 -9.096 -9.718 -11.047 -12.608 -13.734 -14.053 -14.614 -15.001 -15.121 
4.64646 -8.916 -9.689 -10.643 -12.451 -13.354 -13.947 -14.591 -14.881 -15.096 
4.84848 -8.729 -9.393 -10.761 -12.321 -13.199 -13.731 -14.384 -14.784 -15.020 
5.05051 -8.546 -9.260 -10.354 -12.112 -13.293 -13.759 -14.302 -14.749 -14.902 
5.25253 -8.367 -9.041 -10.106 -11.913 -13.042 -13.585 -14.198 -14.702 -14.933 
5.45455 -8.204 -8.906 -10.178 -11.814 -13.042 -13.443 -14.181 -14.676 -14.912 
5.65657 -8.013 -8.747 -9.897 -11.650 -12.909 -13.497 -14.076 -14.641 -14.902 
5.85859 -7.839 -8.581 -9.608 -11.609 -12.654 -13.264 -13.916 -14.535 -14.773 
6.06061 -7.656 -8.451 -9.390 -11.352 -12.552 -13.263 -13.904 -14.384 -14.775 
6.26263 -7.436 -8.284 -9.343 -11.203 -12.451 -12.935 -13.802 -14.447 -14.801 
6.46465 -7.234 -8.089 -9.235 -11.182 -12.362 -12.916 -13.734 -14.387 -14.653 
6.66667 -7.026 -7.914 -8.984 -10.936 -12.253 -12.834 -13.548 -14.251 -14.628 
